drug,countreact
AVANDIA,15
EPINEPHRINE,15
NORTRIPTYLINE,15
LOMOTIL,15
FELODIPINE,14
MIRENA,14
RIVOTRIL,14
BISACODYL,14
COD LIVER OIL,14
DETROL,14
DILANTIN,14
DICLOFENAC SODIUM,14
VANCOMYCIN,14
VOLTAREN,14
PROZAC,14
AMEVIVE,14
ADVAGRAF,14
MYFORTIC,14
PROSCAR,14
VALPROIC ACID,14
CHOLESTYRAMINE,14
PRAMIPEXOLE,14
PACKED RED BLOOD CELLS,14
NADOLOL,13
ZOFRAN,13
PYRIDOXINE,13
ADALAT XL - SRT,13
NOVOLIN,13
DIOVAN 160MG TABLETS,13
NOVO-HYDRAZIDE,13
AVONEX,13
BENLYSTA FOR I.V. INFUSION ONLY. 80MG/ML (RECONST.),13
TYLENOL EXTRA STRENGTH EZ,13
NEURONTIN,13
DIOVAN 80MG TABLETS,13
ROSUVASTATIN,13
SODIUM POLYSTYRENE,13
ESOMEPRAZOLE,13
NUVARING,13
SOLIRIS,13
ZYPREXA ZYDIS,13
AVODART,13
METHYLPREDNISOLONE NOS,13
VALTREX,13
ENTOCORT CAPSULE 3MG,13
RASILEZ,13
METOLAZONE,13
INDAPAMIDE,13
CLINDAMYCIN,13
PANTOPRAZOLE SODIUM,13
BETA-BLOCKING AGENTS,12
PIPERACILLIN/TAZOBACTAM,12
STATEX,12
LIPIDIL,12
DIANEAL PD4 CAPD SOLUTION WITH 1.5% DEXTROSE AND 2.5MEQ/L CALCIUM,12
HYDROXOCOBALAMIN INJ 1000MCG/ML,12
ALVESCO,12
SANDOSTATIN LAR 10MG,12
OXYGEN,12
SEPTRA,12
XYREM,12
LIDOCAINE,12
MOBICOX,12
QUININE SULFATE,12
MOMETASONE FUROATE,12
PURINETHOL,12
AERIUS,12
HYDROCORTISONE SODIUM SUCCINATE,12
NOREPINEPHRINE,12
FLURAZEPAM HYDROCHLORIDE,12
DAXAS FILM-COATED TABLETS,12
CHAMPIX,12
CORTEF,11
DETROL LA,11
SIMULECT,11
ACETYLCYSTEINE SOLUTION,11
TIAZAC,11
OLANZAPINE,11
SOTALOL,11
ESTROGEL,11
ARIMIDEX TAB 1MG,11
DURAGESIC,11
PROGESTERONE,11
AVELOX,11
REACTINE,11
GLYCERYL TRINITRATE,11
CALCITRIOL,11
CLOZAPINE,11
FENOFIBRATE,11
HYDROXYZINE,11
CANDESARTAN CILEXETIL,11
GANCICLOVIR,11
DIAMICRON,11
ACYCLOVIR,11
FLUOXETINE,11
ACCUTANE ROCHE,11
DIANEAL PD4 CAPD SOLUTION WITH 2.5% DEXTROSE AND 2.5MEQ/L CALCIUM,11
HEPARIN SODIUM INJECTION, USP,11
EXELON,11
TRIAMTERENE & HYDROCHLOROTHIAZIDE,11
TOPIRAMATE,10
LUMIGAN,10
TESTOSTERONE,10
MAGNESIUM GLUCOHEPTONATE,10
METHADONE,10
CEPHALEXIN,10
COSOPT  -(2%/0.5% OPH DPS),10
TYLENOL EXTRA STRENGTH TAB 500MG,10
APO HYDRO,10
VITAMIN B6,10
TENOFOVIR,10
ONE ALPHA,10
VALACYCLOVIR,10
ETHANOL,10
FAMOTIDINE,10
DOXORUBICIN HYDROCHLORIDE INJECTION,10
ANALGESICS,10
IRBESARTAN,10
PRISTIQ,10
NITROLINGUAL PUMPSPRAY,10
ESTRADIOL,10
STEMETIL,10
COLCHICINE,10
ALPHA-GLIBENCLAMIDE,10
CETIRIZINE,10
CRESTOR - 10MG,10
VASOTEC,10
YAZ,10
RATIO-EMTEC-30,10
DIVALPROEX SODIUM,10
JANUVIA,10
HALDOL,10
ROCALTROL,10
CESAMET,10
CLAVULIN,10
ZENAPAX 5MG/ML,10
KIVEXA,10
REMERON,10
YASMIN 28,10
CLOPIDOGREL,10
VITAMIN A,10
CLOBAZAM,9
ADVAIR 500 DISKUS,9
BLOOD TRANSFUSION,9
PENTOXIFYLLINE,9
MILRINONE INJECTION,9
PHENYTOIN,9
DECADRON,9
BOTOX 50U/50ALLERGAN U VIAL, 100U/100ALLERGAN U VIAL, 200U/200ALLERGAN U VIAL,9
TYLENOL WITH CODEINE,9
CENTRUM MATERNA,9
BACTRIM,9
BIAXIN,9
GLUCONORM,9
BICALUTAMIDE,9
MAXALT,9
HORMONE REPLACEMENT THERAPY,9
K-DUR,9
ZOLADEX LA INJ DEPOT 10.8MG,9
ARICEPT,9
FLUTICASONE PROPIONATE/SALMETEROL XINAFOATE,9
DIABETA,9
ISONIAZID,9
LEVEMIR PENFILL,9
OMEGA 3-6-9,9
DIOVAN-HCT 160MG/12.5MG,9
MELATONIN,9
ACCUPRIL,9
METFORMIN HYDROCHLORIDE,9
FIORINAL,9
MAGNESIUM GLUCONATE,9
ROCURONIUM,9
DOCUSATE NOS,9
VOLIBRIS,9
NITRO-DUR,9
LOVENOX,9
RESTORIL,9
ALPRAZOLAM,9
MESALAZINE,9
SALMON OIL,9
IPRATROPIUM,8
CISPLATIN INJECTION,8
STRATTERA,8
ATORVASTATIN,8
NOVO-GESIC TAB 325MG,8
TRASYLOL,8
REYATAZ,8
BOTOX PWS INJ 100UNIT/VIAL,8
TYLOX,8
MINOCYCLINE,8
WELLBUTRIN XL,8
COENZYME Q10,8
CYANOCOBALAMIN TANNIN COMPLEX,8
EVISTA (60MG),8
CONJUGATED ESTROGENS,8
ATASOL,8
URSODEOXYCHOLIC ACID,8
VANCOMYCIN HYDROCHLORIDE FOR INJECTION, USP,8
INNOHEP,8
AZITHROMYCIN,8
ACEBUTOLOL,8
METHOTREXATE INJECTION, USP,8
NICOTINE,8
TAMOXIFEN,8
METAMUCIL,8
L-THYROXINE,8
METHYLPREDNISOLONE SODIUM SUCCINATE,8
IRINOTECAN HYDROCHLORIDE,8
RAPAMUNE,8
SENOKOT S TAB,8
PROPOFOL INJECTION,8
BUPROPION,8
QUINAPRIL,8
FOSINOPRIL,8
OS CAL TAB,8
PHOSPHATE,8
CEFTRIAXONE FOR INJECTION USP,8
PREGABALIN,8
CALCITONIN,8
DOXYCYCLINE,8
MEZAVANT,8
NEXIUM - 40MG,8
FEMARA 2.5MG,8
TEGRETOL,8
RITONAVIR,8
PALAFER,8
MELPHALAN,8
FLONASE - AEM-SUS NAS  50MCG/MD,8
TOTAL PARENTERAL NUTRITION (TPN),8
MS CONTIN,8
SUPEUDOL,8
PROBIOTIC,8
AREPANRIX H1N1,8
DIDROCAL-400MG(ETIDRONATE DISOD.)TAB AND 1250MG(CA CARB.)TAB(500MG CA),8
AGGRENOX,8
SENSIPAR,8
IMDUR - EXTENDED RELEASE TABLETS 60 MG,8
ETOPOSIDE INJECTION, USP,8
ATENOLOL,8
THIAZIDES,8
ALBUMIN (HUMAN),8
HUMULIN,8
SILDENAFIL,8
LIPITOR 10MG TABLETS,8
MACROBID,8
DIOVAN-HCT 160/25MG,8
CALCIUM CITRATE,8
SEREVENT,8
PEGASYS,7
ALUMINUM HYDROXIDE,7
FINASTERIDE,7
NITROUS OXIDE,7
RED BLOOD CELLS,7
ISOSORBIDE DINITRATE,7
AREDIA,7
BECLOMETHASONE,7
DEXILANT,7
TUMS,7
ALENDRONATE SODIUM,7
CHOLOGRAFIN MEGLUMINE INJ. - LIQ IV,7
ZYLOPRIM,7
LACTULOSE SYRUP,7
COPAXONE,7
OXYNEO,7
ALPHAGAN,7
POLYMOX,7
VESICARE,7
PHOSPHATE-NOVARTIS,7
GARDASIL,7
TRASTUZUMAB,7
PETHIDINE INJECTION B.P.,7
NIACIN,7
PROMETRIUM,7
ATROPINE,7
BRICANYL TURBUHALER,7
CALTRATE,7
MIRAPEX,7
SINEMET,7
FIRMAGON,7
LIPID MODIFYING AGENT,7
RIBAVIRIN,7
HALOPERIDOL,7
AFINITOR,7
CADUET,7
MISOPROSTOL,7
XANAX,7
VALGANCICLOVIR,7
CALCIUM CHANNEL BLOCKER,7
ELECTROLYTES LIQ,7
VITAMIN D3,7
NEVIRAPINE,7
CLOPIDOGREL BISULFATE,7
ASPIRIN 81MG,7
CRESTOR - 5MG,7
TOPAMAX,7
DESYREL,7
BLEOMYCIN SULPHATE FOR INJECTION USP,7
MARIJUANA,7
FLOLAN,7
ADVAIR DISKUS,7
CATAPRES,7
ZAROXOLYN,7
CORTIFOAM,7
APO FUROSEMIDE,7
NEOSTIGMINE METHYLSULFATE INJECTION USP,7
URSODIOL,7
HYDROXYUREA,7
VOLTAREN EMULGEL,7
AZOPT,7
VALCYTE,7
HYDREA CAP 500MG,7
SODIUM PHOSPHATES INJECTION USP,7
VOTRIENT,7
ALEVE,7
MEVACOR,7
VELCADE,7
APO-PREDNISONE,6
RENAGEL,6
ALDACTONE,6
ANDROGEL,6
LOSARTAN,6
DOCUSATE CALCIUM,6
HUMULIN R INJ,6
GRANULOCYTE COLONY STIMULATING FACTOR (G-CSF),6
ANOVLAR,6
VICTRELIS TRIPLE BOCEPREVIR CAPSULE 200 MG, RIBAVIRIN CAPSULE 200MG, PEGINTERFERON ALFA-2B POWDER FOR SOLUTION,6
STERILE DILUENT FOR FLOLAN INJECTION,6
IRON SULPHATE,6
NEUPOGEN,6
RIFAMPIN,6
CALCIUM CARBONATE WITH VITAMIN D,6
CEFTAZIDIME FOR INJECTION, USP,6
INCIVEK,6
ZOMETA,6
GLICLAZIDE -TAB 80MG,6
ALESSE 28 TABLETS,6
INVEGA SUSTENNA PRE-FILLED SYRINGE,6
KEPPRA,6
D-TABS,6
MARVELON 28,6
TYLENOL WITH CODEINE NO. 4 - TAB,6
PARA-AMINOSALICYLIC ACID,6
ENOXAPARIN,6
LANOXIN,6
RENEDIL,6
OTRIVIN,6
SAIZEN,6
PEGETRON,6
HUMULIN R CARTRIDGE,6
ENTERIC COATED A.S.A,6
INFLUENZA VACCINE,6
CONCERTA,6
DEPO-PROVERA STERILE AQUEOUS SUSPENSION,6
REFRESH TEARS,6
NAPROXEN SODIUM,6
ACE INHIBITOR,6
RIVASA FC,6
PENICILLIN,6
ERYTHROMYCIN,6
ISENTRESS,6
TAZOCIN,6
TIMOLOL,6
GUAIFENESIN,6
TYLENOL W CODEINE NO3 TAB,6
CALCITE 500 + D3 400,6
SERAX,6
STIVARGA,6
COCAINE,6
FOLATE,6
MACROBID (100 MG),6
XGEVA SINGLE-USE VIAL. FOR S.C. USE ONLY. PRESERVATIVE-FREE.,6
BETADERM,6
CALCIUM & MAGNESIUM,6
CAPTOPRIL,6
LABETALOL,6
THALIDOMIDE,6
AVONEX PS,6
LEVOFLOXACIN,6
BETAMETHASONE,6
SALAGEN TABLETS,6
EDECRIN,6
SODIUM CHLORIDE,6
ZELNORM,6
ZOLADEX,6
FENTANYL CITRATE,6
MAGNESIUM SULFATE,6
AMERGE,6
COLESTID,6
TAXOTERE,6
LAMICTAL,6
LEVAQUIN,6
MERREM,6
SEPTRA INJECTION,6
APO TRIAZIDE TAB,6
INSULIN ISOPHANE,6
XATRAL,6
ACETAMINOPHEN WITH CODEINE AND CAFFEINE,6
HUMALOG   (CARTRIDGE/KWIKPEN),6
CANESTEN,6
ANTIDEPRESSANTS,6
PIOGLITAZONE,6
APO-HYDROXYQUINE,5
TAMOXIFEN CITRATE,5
COMBIVENT UDV,5
FLUDARABINE,5
GARLIC,5
DOXYLAMINE SUCCINATE,5
CELEBREX 200MG,5
APO-AMITRIPTYLINE,5
ATACAND PLUS,5
THYROID THERAPY,5
GAVISCON,5
RITUXIMAB,5
ALL OTHER THERAPEUTICS,5
VENOFER,5
APO FOLIC ACID TAB 5MG,5
XYLOCAINE,5
ZELDOX,5
KADCYLA 100MG AND 160MG SINGLE-USE VIALS,5
LETROZOLE,5
TOBRAMYCIN INJECTION USP,5
CALCIUM & VITAMIN D3,5
VIREAD,5
ENTROPHEN,5
CLARITIN,5
ATENOL,5
5-AMINOSALICYLIC ACID,5
DIANEAL PD4 CAPD SOLUTION WITH DEXTROSE AND CALCIUM,5
ANTI-INFLAMMATORY AGENTS,5
VYVANSE,5
SUTENT,5
GAMMAGARD LIQUID,5
LOXAPAC IM INJECTION,5
HERCEPTIN VIALS,5
HYDROMORPHONE HYDROCHLORIDE INJECTION USP,5
CARDIZEM CD,5
APO-HYDRO,5
ISOPROTERENOL HYDROCHLORIDE INJECTION USP,5
NITROFURANTOIN,5
LAMIVUDINE,5
FRESH FROZEN PLASMA,5
ADVAIR 250 DISKUS,5
DIOVAN-HCT 80MG/12.5MG,5
DOBUTAMINE INJECTION USP,5
TORADOL,5
TRUVADA,5
DILTIAZEM CD,5
MICRONOR TABLETS 28-DAY,5
SEROQUEL XR,5
ESTRACE,5
PRED FORTE 1%,5
RADIATION THERAPY,5
TRACLEER,5
ACCURETIC,5
GLUCOSAMINE & CHONDROITIN,5
REPLAVITE,5
DOVOBET OINTMENT,5
CHLORTHALIDONE,5
KIDNEY TRANSPLANT,5
FLURBIPROFEN,5
QUESTRAN,5
INSULIN HUMAN,5
POLYETHYLENE GLYCOL,5
EURO D,5
FLAXSEED OIL,5
LAMISIL,5
LAPATINIB DITOSYLATE MONOHYDRATE,5
THIOPENTAL SODIUM,5
BUSPIRONE,5
GLYCERIN SUPPOSITORIES,5
DICETEL,5
HUMULIN N CARTRIDGE,5
DURAGESIC MAT,5
ANCEF,5
IMMUNE GLOBULIN INTRAVENOUS (HUMAN),5
CENTRUM SELECT,5
EPIRUBICIN HYDROCHLORIDE INJECTION,5
RHINOCORT,5
DOCOSAHEXAENOIC ACID/EICOSAPENTAENOIC ACID,5
MOXIFLOXACIN,5
APO-CLOZAPINE,5
PRENATAL MULTIPLE VITAMIN,5
TELMISARTAN,5
CYANOCOBALAMINE INJ.,5
AMANTADINE,5
PENTASPAN,5
VICTOZA MULTIDOSE PEN-INJECTOR. 30DOSES(0.6MG)-15DOSES(1.2MG)-10DOSES(1.8MG). 1/2/3,5
SOMATULINE AUTOGEL,5
MYOCRISIN,5
EVRA   -(6/0.60),5
APO-SALVENT,5
PROVERA,5
RADIO-THERAPY,5
DEXTROAMPHETAMINE,5
GLUCOSAMINE SULFATE,5
TRIHEXYPHENIDYL,5
MEBENDAZOLE,5
MILK OF MAGNESIA,5
CEFOTAXIME,5
FLAXSEED,5
FLOVENT HFA,5
RALOXIFENE,5
CYTARABINE INJECTION,5
MAALOX,5
TRIMETHOPRIM,5
ESCITALOPRAM OXALATE,5
ETHANOL 10%,5
PROCYCLIDINE HCL,5
TOLTERODINE,5
RISPERDAL CONSTA,5
MEFENAMIC ACID,5
TYLENOL WITH CODEINE NO. 2 - TAB,5
SOFLAX,5
FOLINIC ACID,4
ABILIFY,4
TRIAZOLAM,4
DICLECTIN,4
ACTOS,4
DOCETAXEL,4
UNSPECIFIED MEDICATION,4
IMMUNOSUPPRESSANTS,4
CHLORHEXIDINE,4
CITRACAL CAPLETS PLUS D,4
OCTREOTIDE,4
HYDROCORTISONE ACETATE CREAM USP,4
COGENTIN,4
TETRACYCLINE,4
RAPTIVA,4
NSAIDS,4
LISTERINE ANTISEPTIC MOUTHWASH,4
LOSEC 20 MG,4
SALAZOPYRIN,4
DOVONEX,4
METOCLOPRAMIDE HYDROCHLORIDE,4
VENTOLIN                           /00139501/,4
HYDRODIURIL,4
EMTRIVA,4
SOMAVERT,4
SUCRALFATE,4
APO-OXAZEPAM,4
ZOLEDRONIC ACID,4
LITHIUM CARBONATE,4
RELPAX,4
RESTORALAX,4
DITROPAN,4
MEROPENEM,4
EPHEDRINE HYDROCHLORIDE,4
SODIUM PHOSPHATE,4
PRADAXA KNOWN AS PRADAX,4
PREZISTA,4
TENORMIN,4
FLUVIRAL,4
CRESTOR - 20MG,4
MEDROXYPROGESTERONE ACETATE,4
CALCITE D,4
SLOW -K,4
FERROUS FUMARATE TABLET USP,4
COMBIVENT INHALATION SOLUTION,4
PROPYLTHIOURACIL,4
LEVETIRACETAM,4
RATIO-FENTANYL,4
REMODULIN,4
OPIOID (S),4
RITALIN,4
HUMALOG MIX 25  (CARTRIDGE/KWIKPEN),4
HUMULIN N INJ 100UNIT/ML,4
MIACALCIN NASAL SPRAY 200 IU,4
CANNABIS,4
SLOW K 600MG,4
DACARBAZINE FOR INJECTION BP,4
LIORESAL INTRATHECAL 2MG/ML,4
LUPRON,4
HALIBUT LIVER OIL,4
DOCUSATE,4
VITAMIN B1,4
XTANDI,4
CLODRONATE,4
PROPAFENONE,4
LESCOL,4
NOVO-SPIROTON,4
GEMCITABINE FOR INJECTION, USP,4
OGEN,4
OMNARIS,4
MENTHOL,4
AMPHOTERICIN B,4
EFFEXOR NOS,4
VICTRELIS,4
EMPRACET,4
CHOLINE THEOPHYLLINATE,4
SORIATANE,4
ETOFYLLINE,4
IRON DEXTRAN COMPLEX,4
CLARITHROMYCIN,4
TAXOL,4
NORFLOXACIN,4
RESTASIS,4
ADDERALL XR,4
BROMHEXINE HYDROCHLORIDE,4
TYLENOL NO.1 CAPLETS,4
PANCRELIPASE,4
ANABOLIC STEROID,4
APO METOPROLOL,4
CIPRO XL,4
SULCRATE,4
KAYEXALATE,4
NORMAL SALINE,4
FLU VACCINE,4
NOVO-OLANZAPINE,4
TRANEXAMIC ACID,4
BETOPTIC S OPH SUS 0.25%,4
TRIAMCINOLONE,4
OXYTOCIN INJECTION, USP,4
MERSYNDOL WITH CODEINE,4
DOXORUBICIN,4
ANAGRELIDE,4
ENDOCET,4
ZESTRIL,4
SYMBICORT 200 TURBUHALER,4
PRIMAXIN INJ,4
TAMIFLU,4
LIPITOR 20MG TABLETS,4
TRIQUILAR 28,4
MESASAL,4
METHYLPHENIDATE,4
CALCIUM GLUCONATE,4
PERTUZUMAB,4
VINBLASTINE SULFATE INJECTION,4
SLOW K,4
ASTHMA MEDICATIONS,4
NORVASC TAB 5MG,4
NOVO-RABEPRAZOLE EC,4
THYROID,4
GLUCOBAY,4
MICARDIS PLUS,4
VENLAFAXINE HYDROCHLORIDE,4
HYDROXYCHLOROQUINE SULFATE,4
VINCRISTINE SULFATE INJECTION USP,4
CELECOXIB,4
ETIDRONATE,4
NIFEDIPINE XL,4
KETOPROFEN,4
PROMETRIUM  - CAP 100MG,4
NOVAMOXIN,4
LIOTHYRONINE,4
BRILINTA,4
ESTRADERM,4
POTASSIUM CITRATE,4
ISOSORBIDE MONONITRATE,4
PRESERVISION LUTEIN,4
TEMODAL,4
NOVO-ALENDRONATE,4
TIAZAC XC,4
RELAFEN,4
LOTEMAX,4
ADCIRCA,4
BUPIVACAINE,4
CALTRATE®,4
MONOPRIL,4
NARCOTIC ANALGESICS,4
CO ETIDROCAL,4
TIMENTIN,4
AMILORIDE/HYDROCHLOROTHIAZIDE,4
VASOPRESSIN INJECTION, USP,4
FLEET PHOSPHO-SODA ORAL LAXATIVE,4
ASPIRIN - TABLETS,4
DECONGESTANT PREPARATIONS,4
BENZTROPINE MESYLATE,4
DOPAMINE HCL,4
ALTACE HCT,4
VALIUM 5 TAB,4
VFEND,4
INSULIN NPH,3
COVERSYL PLUS,3
LEVITRA,3
NOVOMIX 30       (PENFILL CARTRIDGE),3
LIORESAL INTRATHECAL,3
MATERNA,3
TYLENOL #3 (CANADA),3
BUTRANS 5,3
RUFULPRAZOLE,3
VENLAFAXINE,3
CASODEX TAB 50MG,3
ELOXATIN,3
ANTIFUNGALS,3
ENSURE,3
INSULIN REGULAR,3
L-TRYPTOPHAN,3
AVONEX PREFILLED SYRINGE, PREFILLED AUTOINJECTOR,3
DACLIZUMAB,3
BENLYSTA FOR I.V. INFUSION ONLY. 80MG/ML(RECONST.) - 5ML VIAL.,3
GILENYA,3
REPAGLINIDE,3
TRIDURAL,3
ADALAT,3
HEPARIN (PORCINE),3
DOSTINEX,3
VALSARTAN/HCTZ,3
CALTRATE 600 WITH VITAMIN D,3
AMOXICILLIN/CLAVULANATE,3
CARBAMAZEPINE CR,3
CELESTODERM V,3
SINEMET 100/25,3
PLACEBO INVESTIGATIONAL PRODUCT (CMI X-11S),3
SOMATROPIN,3
SUBOXONE,3
NEORAL,3
NIMBEX 2MG/ML,3
NOVO VENLAFAXINE XR,3
THEOPHYLLINE,3
RADIATION TREATMENT,3
TRENTAL,3
BIO-CAL D FORTE,3
MAGNESIUM OXIDE,3
MEPERIDINE,3
CERVIDIL,3
MULTIVITAMINS WITH MINERALS,3
POVIDONE-IODINE,3
PROCHLORAZINE,3
LANTUS 3ML SOLOSTAR PREFILLED DISPOSABLE PEN,3
RATIO ALENDRONATE,3
DEXTROSE 5% IN WATER,3
TRI-CYCLEN TABLETS - 28-DAY,3
ORTHO 7/7/7 TABLETS (28 DAY),3
M-ESLON,3
TRIMEBUTINE,3
