drug,countreact
CARBAMAZEPINE,37
SENNA,37
MELOXICAM,37
ZOLOFT,37
CYCLOSPORINE,37
INDAPAMIDE,37
CORTICOSTEROID(S),37
FOSAVANCE,37
REVLIMID,37
SALOFALK,37
HYDROMORPH CONTIN,36
EXJADE,36
TECTA,36
DICLOFENAC SODIUM,36
RISPERDAL,36
METHADONE,36
DENOSUMAB,36
LITHIUM,36
ASACOL,36
RISEDRONATE SODIUM,36
MIRENA,36
MAVIK,36
PENTASA,35
FLUOXETINE,35
METHYLPREDNISOLONE NOS,35
MYCOPHENOLATE MOFETIL,34
IMODIUM,34
ADALAT XL,34
METRONIDAZOLE,34
ZOFRAN,34
FLUTICASONE,34
NOVORAPID,34
ALPRAZOLAM,34
CLINDAMYCIN,34
MIDAZOLAM INJECTION,34
XALATAN,33
LOPERAMIDE,33
ARIMIDEX TAB 1MG,33
FERROUS FUMARATE,33
ADVAGRAF,33
LEUCOVORIN,33
OXYCODONE-ACETAMINOPHEN,33
TEGRETOL,33
TOPAMAX,33
NORTRIPTYLINE,33
AMANTADINE,32
RISPERIDONE,32
EPIVAL,32
FISH OIL,32
CONTRACEPTIVES,32
OLANZAPINE,32
ZOMETA CONCENTRATE,32
INDOMETHACIN,32
EVISTA (60MG),32
ZOCOR,32
RATIO-OXYCOCET,32
PREDNISOLONE,32
VITAMIN K,32
ASCORBIC ACID (VITAMIN C),32
PROPOFOL INJECTION,32
QUININE,32
ROSUVASTATIN,31
ZOLEDRONIC ACID,31
COD LIVER OIL,31
ZINC,31
VALSARTAN,31
ARICEPT,31
CESAMET,31
BISACODYL,31
TACROLIMUS,31
ALVESCO,31
KALETRA,31
VOLTAREN EMULGEL,31
VITALUX,30
DIURETIC(S),30
AVELOX,30
ADVAIR DISKUS,30
ESTROGENS,30
ANTINEOPLASTIC(S),30
PROGRAF,30
VANCOMYCIN,30
TYSABRI,30
CEFAZOLIN FOR INJECTION, USP,30
PANTOPRAZOLE SODIUM,30
PAMIDRONATE DISODIUM FOR INJECTION,29
FLUOROURACIL,29
BIAXIN,29
CHOLESTYRAMINE,29
TIAZAC,29
ALDACTONE,29
VOLTAREN,29
BUDESONIDE,29
EPREX STERILE SOLUTION,29
RIVOTRIL,29
LAMOTRIGINE,29
DOCUSATE NOS,29
FLONASE - AEM-SUS NAS  50MCG/MD,29
PROZAC,29
LOPRESOR,28
TAMSULOSIN,28
AVALIDE,28
CALCITONIN,28
PROPRANOLOL,28
LOVENOX,28
THYROXINE,28
CIPROFLOXACIN,28
FLAGYL,28
VALPROIC ACID,28
HCTZ,28
DIAMICRON,28
JANUVIA,28
XELODA,28
SOLU-MEDROL,28
AVANDIA,28
PRAVASTATIN SODIUM,28
LAXATIVES,28
TYLENOL W CODEINE NO3 TAB,28
GLICLAZIDE,28
TYLENOL EXTRA STRENGTH TAB 500MG,28
GARLIC,28
KEPPRA,28
MIACALCIN NASAL SPRAY 200 IU,28
STATEX,27
METHYLPREDNISOLONE SODIUM SUCCINATE FOR INJECTION,27
ENALAPRIL,27
DEMEROL,27
VIOXX,27
CIALIS,27
HALDOL,27
DURAGESIC,26
RISPERDAL CONSTA,26
RASILEZ,26
FLUCONAZOLE,26
MARIJUANA,26
AFINITOR,26
PRISTIQ,26
CARBOCAL D,26
CEPHALEXIN,26
LOMOTIL,26
DICETEL,25
ATORVASTATIN,25
LIDOCAINE,25
EXELON,25
VITAMIN B6,25
VIAGRA,25
HYZAAR,25
HEPARIN SODIUM INJECTION, USP,25
NOVO-HYDRAZIDE,25
PRADAXA,25
FLOMAX,25
VASOTEC,25
PULMICORT,25
GLYCERYL TRINITRATE,24
BACTRIM,24
MIRAPEX,24
ENTERIC COATED ASA,24
ALENDRONATE SODIUM,24
EFFEXOR NOS,24
COCAINE,24
STUDY DRUG,24
TYLENOL EXTRA STRENGTH EZ,24
CYCLOPHOSPHAMIDE,24
EPINEPHRINE,24
IRBESARTAN,24
CARVEDILOL,24
ACYCLOVIR,24
LAMICTAL,24
COPAXONE,24
ANTIDEPRESSANTS,24
PIPERACILLIN/TAZOBACTAM,24
TOPIRAMATE,24
SALINE,23
METFORMIN HYDROCHLORIDE,23
DIANEAL PD4 CAPD SOLUTION WITH 4.25% DEXTROSE AND 2.5MEQ/L CALCIUM,23
DIVALPROEX SODIUM,23
ESTRADIOL,23
CLOPIDOGREL,23
SANDOSTATIN LAR 10MG,23
SERAX,23
ANALGESICS,23
FENOFIBRATE,23
PACKED RED BLOOD CELLS,23
PROGESTERONE,23
ABILIFY,23
ACETAMINOPHEN AND CODEINE,22
AERIUS,22
REMERON,22
PRAMIPEXOLE,22
ATENOLOL,22
LEVOFLOXACIN,22
SODIUM CHLORIDE,22
FEMARA 2.5MG,22
LEVAQUIN,22
NSAIDS,22
FLURAZEPAM HYDROCHLORIDE,22
BUSCOPAN,22
TAMOXIFEN,22
ACCUPRIL,22
GLUCOSAMINE & CHONDROITIN,22
BROMAZEPAM,22
M-ESLON,22
DEPO-PROVERA STERILE AQUEOUS SUSPENSION 150 MG/ML,22
TASIGNA,21
PROBIOTIC,21
XYREM,21
CETIRIZINE,21
IPRATROPIUM,21
SODIUM BICARBONATE,21
TORADOL,21
GLUCOPHAGE,21
VITAMIN A,21
TUMS,21
VERAPAMIL HCL,21
APO FUROSEMIDE,21
CONJUGATED ESTROGENS,21
RITALIN,21
WELLBUTRIN XL,21
CALCITRIOL,21
CRESTOR - 10MG,21
STEMETIL,21
HUMULIN,21
LACTULOSE SYRUP,21
WELLBUTRIN SR,20
BETAMETHASONE,20
COGENTIN,20
FOSINOPRIL,20
CONCERTA,20
ROCALTROL,20
ZESTRIL,20
ZYPREXA ZYDIS,20
PYRIDOXINE,20
TRAMADOL HYDROCHLORIDE,20
PROSCAR,20
AZITHROMYCIN,20
SOTALOL,20
ESCITALOPRAM OXALATE,20
K-DUR,20
D-TABS,20
DETROL LA,20
MOTRIN,20
INNOHEP,20
ESTRACE,19
CLARITHROMYCIN,19
CENTRUM TABLETS,19
FAMOTIDINE,19
NICORETTE GUM,19
PROCHLORPERAZINE,19
NEXIUM - 40MG,19
NOVASEN,19
DIDROCAL-400MG(ETIDRONATE DISOD.)TAB AND 1250MG(CA CARB.)TAB(500MG CA),19
NICODERM,19
LEVEMIR PENFILL,19
PHENYTOIN,19
ESOMEPRAZOLE,19
CLOBAZAM,19
RIBAVIRIN,19
FINASTERIDE,19
ESTROGEL,19
L-THYROXINE,19
OXYNEO,19
DESIPRAMINE,19
VINCRISTINE SULFATE INJECTION USP,19
CANDESARTAN CILEXETIL,19
SUPEUDOL,19
CYTARABINE INJECTION,19
NICOTINE,19
ZYBAN,19
COLCHICINE,19
TERAZOSIN,19
EPIPEN,19
ADVAIR 250 DISKUS,19
COSOPT  -(2%/0.5% OPH DPS),19
ENDOCET,19
TRIDURAL,18
ATROPINE,18
HUMULIN R INJ,18
INFLUENZA VACCINE,18
ERYTHROMYCIN,18
RATIO-FENTANYL,18
OMEGA 3-6-9,18
ACCUTANE ROCHE,18
PROVERA,18
APO HYDRO,18
BETAHISTINE,18
TETRACYCLINE,18
ENTOCORT CAPSULE 3MG,18
NITRO-DUR,18
PARACETAMOL,18
ANTIPRURITICS (ANTIHISTAMINES, ANESTHETICS, ETC),18
APO-CLOZAPINE,18
PHENOBARBITAL,18
HERCEPTIN VIALS,18
ENOXAPARIN,18
MYFORTIC,18
TRIAMTERENE & HYDROCHLOROTHIAZIDE,18
PALAFER,18
PLATELETS,18
BENZTROPINE MESYLATE,18
PRAVACHOL,17
METAMUCIL,17
GINKGO BILOBA,17
SLOW K,17
DEPO-PROVERA STERILE AQUEOUS SUSPENSION,17
DESYREL,17
XANAX,17
NADOLOL,17
DURAGESIC MAT,17
AVODART,17
SOFLAX,17
CLOTRIMAZOLE,17
PEGASYS RBV,17
GLUCOSAMINE SULFATE,17
VALACYCLOVIR,17
VALTREX,17
ENTERIC COATED A.S.A,17
SEREVENT,17
HUMULIN N INJ 100UNIT/ML,17
ENTROPHEN,17
NEORAL,17
CATAPRES,17
MOBICOX,17
FLUVOXAMINE,17
SEPTRA,17
ADALAT XL - SRT,17
DITROPAN,17
ACETYLSALICYLIC ACID ENT CTD,17
NOVOLIN,17
SINEMET,17
LANOXIN,17
REMERON RD,17
NIACIN,17
CEFTRIAXONE FOR INJECTION USP,17
INTUBATION,17
GLUCONORM,17
MERCAPTOPURINE,16
METHYLPHENIDATE,16
DAXAS FILM-COATED TABLETS,16
IMIPRAMINE,16
ISENTRESS,16
BETA-BLOCKING AGENTS,16
TRUVADA,16
DOXYCYCLINE,16
ALTACE HCT,16
YASMIN 28,16
PROMETRIUM,16
TRIAZIDE,16
PRIVIGEN,16
MAXERAN,16
ANTI-INFLAMMATORY AGENTS,16
MAGNESIUM SULFATE,16
ATACAND PLUS,16
NOZINAN,16
DEXEDRINE,16
PEGASYS,16
DALMANE,16
PROMETRIUM  - CAP 100MG,16
TYLENOL WITH CODEINE NO. 2 - TAB,16
ISOSORBIDE DINITRATE,16
ACEBUTOLOL HYDROCHLORIDE,16
MINOCYCLINE,15
LITHIUM CARBONATE,15
QUININE SULFATE,15
MACROBID,15
TYKERB,15
URSODIOL,15
TESTOSTERONE,15
PEGETRON,15
LISTERINE ANTISEPTIC MOUTHWASH,15
SERTRALINE HYDROCHLORIDE,15
CLOZAPINE,15
MISOPROSTOL,15
TYLENOL WITH CODEINE NO. 4 - TAB,15
ISONIAZID,15
NITRAZEPAM,15
FIORINAL,15
BENZTROPINE,15
MELATONIN,15
KETOROLAC,15
MICARDIS PLUS,15
DICLECTIN,15
ANTICOAGULANTS,15
TYLENOL WITH CODEINE,15
CANNABIS,15
HYDRALAZINE,15
FUCIDIN,15
RAPAMUNE,15
GENTAMICIN,15
EXTAVIA,15
INSULIN NPH,15
FELODIPINE,15
DULCOLAX,15
PREGABALIN,15
CALTRATE,15
LIPID MODIFYING AGENT,15
IMDUR - EXTENDED RELEASE TABLETS 60 MG,15
GINSENG,15
RITONAVIR,15
PURINETHOL,15
TIAZAC XC,15
DIOVAN-HCT,15
DOXORUBICIN HYDROCHLORIDE INJECTION,15
UNKNOWN MEDICATION,15
APO-CITALOPRAM,15
VESICARE,15
COENZYME Q10,14
PENICILLIN,14
ROCURONIUM,14
LENOLTEC W/ CODEINE,14
TAZOCIN,14
CALCIUM & MAGNESIUM,14
BENZODIAZEPINES,14
IMITREX,14
VENLAFAXINE HYDROCHLORIDE,14
CHLORTHALIDONE,14
OXEZE TURBUHALER,14
ACEBUTOLOL,14
THIAMINE HCL,14
SODIUM PHOSPHATE,14
HYDROMORPHONE HYDROCHLORIDE INJECTION USP,14
VALGANCICLOVIR,14
POTASSIUM (NOS),14
BIAXIN XL,14
CALCIUM SANDOZ,14
CARDIZEM CD,14
HYDROXYCHLOROQUINE SULFATE,14
SIMULECT,14
BUCKLEY'S MIXTURE,14
STRATTERA,14
ANCEF,14
DOCUSATE,14
DOXEPIN HYDROCHLORIDE,14
REPLAGAL,14
COMBIVENT,14
IMMUNE GLOBULIN INTRAVENOUS (HUMAN),14
NOREPINEPHRINE,14
PROCTOSEDYL,14
THYROID HORMONES,14
ZYTRAM XL,14
BETAMETHASONE DIPROPIONATE,14
SLOW K 600MG,14
STIVARGA,14
AMPICILLIN,14
METHOTREXATE INJECTION, USP,14
CIMETIDINE,14
CLOXACILLIN,14
MESALAZINE,14
NORMAL SALINE,14
LETROZOLE,14
LOSARTAN,14
MAALOX,14
ALEVE,14
CLOPIXOL,14
DECADRON,14
BRICANYL TURBUHALER 0.5 MG/AEM,14
ETODOLAC,14
BENLYSTA FOR I.V. INFUSION ONLY. 80MG/ML (RECONST.),14
PROCYCLIDINE HCL,13
THIORIDAZINE,13
ALENDRONATE SODIUM/VITAMIN D3,13
MELPHALAN,13
XENICAL 120MG CAPSULE,13
MODAFINIL,13
UNIPHYL,13
HUMALOG   (CARTRIDGE/KWIKPEN),13
ZYLOPRIM,13
BLOOD TRANSFUSION,13
TOBRAMYCIN INJECTION USP,13
HALOPERIDOL,13
SALAZOPYRIN,13
NITROLINGUAL PUMPSPRAY,13
SULFAMETHOXAZOLE AND TRIMETHOPRIM,13
GAMMAGARD LIQUID,13
CALCIUM MAGNESIUM,13
AVONEX PS,13
LIPIDIL,13
PHENYLEPHRINE HCL,13
CYTOTEC,13
AGGRENOX,13
SUBOXONE,13
ADDERALL XR,13
RED BLOOD CELLS,13
LECTOPAM,13
RATIO-LENOLTEC NO 3,13
NORVASC TAB 5MG,13
VALIUM,13
GAVISCON,13
KAYEXALATE,13
THYROID THERAPY,13
SODIUM CHLORIDE INJECTION, USP,13
CLARITIN,13
ALTEPLASE (T-PA),13
TRI-CYCLEN TABLETS - 28-DAY,13
SEROQUEL XR,13
APO-LANSOPRAZOLE,13
METHOTRIMEPRAZINE,13
ACTOS,13
DIABETA,13
EVENING PRIMROSE OIL,13
CALTRATE®,13
LIORESAL,13
APO-HYDROXYQUINE,13
OLMETEC,13
APO-RAMIPRIL,13
DEXTROMETHORPHAN,13
STEROID(S),13
ANDROGEL,13
TAMIFLU,13
PULMICORT TURBUHALER,12
QVAR,12
SEROQUEL TAB 25MG,12
CHLORPROMAZINE,12
RISEDRONATE,12
TRIAMCINOLONE,12
ATASOL,12
ZELDOX,12
CISAPRIDE,12
EURO D,12
SOLIRIS,12
CODEINE CONTIN,12
FLAXSEED OIL,12
ALPHAGAN,12
CALCIUM CITRATE,12
TYLENOL NO.1 CAPLETS,12
MUSCLE RELAXANTS,12
TIOTROPIUM BROMIDE,12
LANTUS 3ML SOLOSTAR PREFILLED DISPOSABLE PEN,12
CORTEF,12
MILK OF MAGNESIA,12
FOLATE,12
ZOVIRAX,12
TAXOTERE,12
RENEDIL,12
RESTORIL,12
DILTIAZEM CD,12
METHYLPREDNISOLONE SODIUM SUCCINATE,12
NARCOTIC ANALGESICS,12
ALESSE 28,12
AREDIA,12
SALAGEN TABLETS,12
CLAVULIN,12
PREVNAR 13,12
THYMOGLOBULIN,12
NEUPOGEN,12
ALPHA-GLIBENCLAMIDE,12
PREZISTA,12
NOVO VENLAFAXINE XR,12
FLUTICASONE PROPIONATE/SALMETEROL XINAFOATE,12
THALOMID,12
CAPTOPRIL,12
DULOXETINE HYDROCHLORIDE,12
TENORMIN,12
INVEGA SUSTENNA PRE-FILLED SYRINGE,12
ALL OTHER THERAPEUTIC PRODUCTS,12
SELENIUM,12
MEDROXYPROGESTERONE ACETATE,12
APO FOLIC ACID TAB 5MG,12
DDAVP,12
AGRIFLU,12
TRIAZOLAM,12
ZITHROMAX,12
OMNARIS,12
DIANEAL PD4 CAPD SOLUTION WITH DEXTROSE AND CALCIUM,12
DIDRONEL,11
NIFEDIPINE XL,11
CO-TRIMOXAZOLE,11
LABETALOL,11
RYTHMOL,11
APO-BISOPROLOL,11
GAMUNEX SINGLE USE VIALS,11
APO-SALVENT,11
JAKAVI,11
FLOVENT HFA,11
CELEBREX 200MG,11
LEVODOPA-CARBIDOPA,11
3TC,11
LOXAPINE,11
ADVAIR 250,11
LUVOX,11
APO-OMEPRAZOLE,11
MAXALT,11
HABITROL,11
REVIA,11
MEPERIDINE,11
SUTENT,11
BECLOMETHASONE,11
VANCOMYCIN HYDROCHLORIDE FOR INJECTION, USP,11
ALBUMIN (HUMAN),11
BUDESONIDE/FORMOTEROL FUMARATE,11
TRANSDERMAL NICOTINE PATCH,11
AVAMYS,11
CASODEX TAB 50MG,11
VALIUM 5 TAB,11
GLYCERIN,11
KEFLEX,11
ZAROXOLYN,11
FRESH FROZEN PLASMA,11
RALOXIFENE,11
NOVO-GESIC TAB 325MG,11
ACETAMINOPHEN WITH CODEINE AND CAFFEINE,11
MULTIVITAMINS WITH MINERALS,11
N-ACETYLCYSTEINE,11
DEXILANT,11
SULCRATE,11
ELOXATIN,11
LOSARTAN POTASSIUM,11
ADVIL EXTRA STRENGTH LIQUI-GELS,11
VERAPAMIL SR,11
CISPLATIN INJECTION,11
TRANEXAMIC ACID,11
ZENHALE,11
ADVAIR 500 DISKUS,11
MAGNESIUM GLUCONATE,11
AMOXICILLIN/CLAVULANATE,11
HYDROXYUREA,11
AMERGE,11
MOMETASONE FUROATE,11
IV FLUIDS,11
TOLTERODINE,11
MORPHINE SULFATE INJECTION USP,11
QUESTRAN,11
ACETYLCYSTEINE SOLUTION,11
BICALUTAMIDE,11
RANITIDINE HYDROCHLORIDE,11
FENTANYL CITRATE,11
HORMONES,11
DOCOSAHEXAENOIC ACID/EICOSAPENTAENOIC ACID,11
DOXEPIN,11
COVERSYL PLUS,11
BLOOD WHOLE,11
ESTRADOT,11
OPIOID (S),11
SPRYCEL,11
XYLOCAINE,11
CRANBERRY,11
MONOPRIL,11
SLEEPING PILL(S),11
ONE ALPHA,11
ROBAXACET,11
ANTIHISTAMINIC DRUGS,11
OGEN,11
TOTAL PARENTERAL NUTRITION (TPN),10
FIRMAGON,10
SYMBICORT 200 TURBUHALER,10
VICTOZA MULTIDOSE PEN-INJECTOR. 30DOSES(0.6MG)-15DOSES(1.2MG)-10DOSES(1.8MG). 1/2/3,10
CIPRO XL,10
DIANE-35,10
FLEXERIL   -(10MG),10
AXERT,10
NOVO-SPIROTON,10
DIFLUCAN,10
RITUXIMAB,10
ANTIPSYCHOTIC(S),10
CORTIFOAM,10
ELOCOM,10
GARDASIL,10
VIGAMOX,10
CLOPIDOGREL BISULFATE,10
PHOSPHATE,10
SERZONE-5HT2,10
TOCILIZUMAB,10
MEZAVANT,10
TWINJECT 0.3MG AUTO-INJECTOR,10
AZOPT,10
BOTOX COSMETIC,10
DEXTROSE,10
METADOL,10
ZOLADEX LA INJ DEPOT 10.8MG,10
GAMUNEX,10
RADIOTHERAPY,10
ADRENALIN CHLORIDE SOL 1:1000,10
CALCIUM CARBONATE WITH VITAMIN D,10
PRIMIDONE,10
RATIO-EMTEC-30,10
KEMADRIN,10
ASPIRIN - TABLETS,10
ATARAX SYRUP 2MG/ML,10
NITROFURANTOIN,10
VENLAFAXINE,10
AMILORIDE/HYDROCHLOROTHIAZIDE,10
KIVEXA,10
PERPHENAZINE,10
THIAMINE,10
SALMON OIL,10
BOTOX 50U/50ALLERGAN U VIAL, 100U/100ALLERGAN U VIAL, 200U/200ALLERGAN U VIAL,10
TINZAPARIN,10
ACETAMINOPHEN/TRAMADOL,10
APO-DIVALPROEX,10
VFEND,10
BUPIVACAINE,10
REYATAZ,10
FLORINEF,10
NOVOLIN GE NPH INJ SUS 100U/ML,10
TEVA-RISEDRONATE,10
THEOPHYLLINE,10
VICTRELIS,10
IRON SULPHATE,10
TIMOLOL,10
DOVONEX,10
EMPRACET,10
NOVOLIN GE TORONTO INJ 100U/ML,10
VALPROATE SEMISODIUM,10
MENJUGATE,10
AMLODIPINE BESILATE,10
EBIXA,10
VITAMIN B1,10
OXYCONTIN 80MG,10
SUSTIVA,10
BACTROBAN,10
FORMOTEROL FOR INHALATION,10
IGIVNEX,10
NALOXONE,10
OTRIVIN,10
SULFAMETHOXAZOLE/TRIMETHOPRIM,10
LIORESAL INTRATHECAL 2MG/ML,10
PETHIDINE INJECTION B.P.,10
REMINYL,10
TYLENOL REGULAR STRENGTH TAB 325MG,9
FLUVIRAL,9
ZYTIGA,9
CREON,9
OIL OF OREGANO,9
LARGACTIL,9
LEVETIRACETAM,9
CYCLOMEN,9
NICODERM 21MG/DAY TRD 114MG/PAD,9
STELAZINE,9
ATIVAN SUBL,9
YAZ,9
CEFOTAXIME,9
RABAVERT,9
SEPTRA INJECTION,9
NABILONE,9
ALESSE 28 TABLETS,9
MATERNA,9
AREPANRIX H1N1,9
DOCUSATE CALCIUM,9
PROPAFENONE,9
ZOMIG,9
VENTILATION,9
AIROMIR,9
MAGNESIUM CITRATE,9
CIPRALEX   -10MG,9
BRICANYL TURBUHALER,9
RED BULL ENERGY DRINK,9
CLOBAZAM-10,9
SORIATANE,9
ARTIFICIAL TEARS,9
SUCRALFATE,9
MOTILIUM TAB 10MG,9
CENTRUM MATERNA,9
BEXTRA,9
TEVETEN,9
INTRON A,9
DESFERAL,9
MAGNESIUM HYDROXIDE,9
IRINOTECAN HYDROCHLORIDE,9
BUSPIRONE,9
EXCEDRIN EXTRA-STRENGTH,9
KETOCONAZOLE,9
TARO-WARFARIN,9
LIOTHYRONINE,9
SENSIPAR,9
VENTOLIN HFA,9
ESTRADERM,9
ALERTEC,9
ZELBORAF FILM-COATED TABLET,9
TEGRETOL CR,9
GLICLAZIDE -TAB 80MG,9
PAIN MEDICATION,9
PROTOPIC,9
RABEPRAZOLE EC,9
SODIUM AUROTHIOMALATE INJECTION BP,9
ETIDRONATE,9
BUCKLEY'S NOS,9
DIABETES MEDICATIONS,9
CARBOPLATIN,9
TYLOX,9
BUCKLEY'S COMPLETE,9
ASTHMA MEDICATIONS,9
OXY.IR,9
ZESTORETIC,9
COSOPT (2%/0.5% OPH DPS),9
RAN-FENTANYL TRANSDERMAL SYSTEM,9
PLENDIL,9
RIFAMPIN,9
AMPHETAMINE,9
ROCEPHIN,9
AVONEX PREFILLED SYRINGE, PREFILLED AUTOINJECTOR,9
6-MERCAPTOPURINE,9
GANCICLOVIR,9
RALIVIA,9
APO-LORAZEPAM,9
NAPROXEN SODIUM,9
TIZANIDINE,9
ACCURETIC,9
EFFEXOR XR CAPSULES, 75MG,9
EXELON PATCH 5          -(4.6 MG/24 H),9
FAMPYRA,9
VYVANSE,9
MINERAL OIL,9
LIPITOR 10MG TABLETS,9
ANTACID,9
MOGADON,9
DURAGESIC 50,9
LOZIDE,9
NUVARING,9
APO-OXAZEPAM,9
CITALOPRAM HYDROBROMIDE,9
XATRAL,9
METOLAZONE,9
NOVOLIN GE 30/70 INJ SUS,9
THALIDOMIDE,9
RISPERIDONE (JANSSEN-ORTHO),8
HYDRODIURIL,8
CENTRUM SELECT,8
DEPO-MEDROL,8
INVEGA,8
CLEAR CARE ONE BOTTLE SOLUTION FOR CLEANING AND DISINFECTING,8
TRASTUZUMAB,8
HEPATITIS B VACCINE,8
CANESTEN,8
PSEUDOEPHEDRINE,8
NOVO-TRIPTYN,8
CHLORAL HYDRATE,8
MYRBETRIQ,8
ALL OTHER THERAPEUTICS,8
VSL # 3,8
PACLITAXEL INJECTION,8
TRILEPTAL,8
MICRONOR TABLETS 28-DAY,8
PENNSAID (1.5% W/W DICLOFENAC SODIUM),8
QUETIAPINE FUMARATE,8
BICARBONATE CONCENTRATE D20000,8
APO-METFORMIN,8
JAMP-CALCIUM,8
GUAIFENESIN,8
RHOVANE,8
ASPIRIN COATED,8
ANDRIOL,8
METOCLOPRAMIDE HCL,8
DITROPAN XL,8
CARBOLITH,8
