drug,countreact
PARACETAMOL,42
FLOMAX,42
PROPRANOLOL,41
SANDOSTATIN,41
MAXERAN,41
THYMOGLOBULIN,41
ALENDRONATE SODIUM,41
NORVASC TAB 5MG,41
AMIODARONE,41
ALDACTONE,41
ROCEPHIN,41
TUMS,41
DOCUSATE NOS,40
CLAVULIN,40
ETOPOSIDE INJECTION, USP,40
ADVAIR DISKUS,40
RIBAVIRIN,40
LANOXIN,40
FENOFIBRATE,39
METFORMIN HYDROCHLORIDE,39
NADOLOL,39
KALETRA,39
MYFORTIC,39
FLUOROURACIL,39
CENTRUM TABLETS,39
XANAX,39
NEORAL,39
NOVO-HYDRAZIDE,39
ESOMEPRAZOLE,39
TYLENOL ARTHRITIS PAIN,39
TYLENOL WITH CODEINE,39
ESTRACE,38
NOVOLIN,38
TIAZAC,38
IMMUNE GLOBULIN INTRAVENOUS (HUMAN),38
PYRIDOXINE,38
PAMIDRONATE DISODIUM FOR INJECTION,38
BISACODYL,38
NORMAL SALINE,38
DIVALPROEX SODIUM,38
PRAVASTATIN SODIUM,38
ACETYLSALICYLIC ACID ENT CTD,38
DECADRON,38
PROGESTERONE,38
MAVIK,37
DIURETIC(S),37
HERCEPTIN VIALS,37
MESALAZINE,37
COLCHICINE,37
AMANTADINE,37
AVANDIA,37
TESTOSTERONE,37
TOPIRAMATE,37
OLANZAPINE,37
BLOOD WHOLE,37
ZOCOR,37
FAMOTIDINE,37
TYLENOL WITH CODEINE NO. 2 - TAB,37
INTUBATION,36
POTASSIUM (NOS),36
TYLENOL EXTRA STRENGTH TAB 500MG,36
CHOLESTYRAMINE,36
AMPHOTERICIN B,36
CALCITRIOL,36
MOXIFLOXACIN,36
CEFOTAXIME,36
LAMOTRIGINE,36
TOPAMAX,36
VERAPAMIL HCL,36
CALCITONIN,36
MOTRIN,36
HALDOL,36
COPAXONE,35
IRBESARTAN,35
L-THYROXINE,35
DURAGESIC,35
ENTOCORT CAPSULE 3MG,35
PERINDOPRIL,35
COGENTIN,35
CO-TRIMOXAZOLE,35
NITRO-DUR,35
DULOXETINE HYDROCHLORIDE,34
DICETEL,34
GLUCOPHAGE,34
AVODART,34
CYTARABINE INJECTION,34
AERIUS,34
NOVASEN,34
URSODIOL,34
GLUCONORM,34
TAMOXIFEN,34
SOLIRIS,34
STATEX,34
SYNAGIS,33
COD LIVER OIL,33
DIDROCAL,33
ALBUMIN (HUMAN),33
TAXOTERE,33
CARDIZEM,33
KEPPRA,33
VITAMIN D                          /00107901/,33
TYKERB,33
EPINEPHRINE,33
SPORANOX,33
PEGASYS,33
INSULIN NPH,33
FISH OIL,33
ATARAX,33
CARBOPLATIN,33
SEREVENT,33
GLYCERYL TRINITRATE,32
FLUIDS,32
LOVENOX,32
EFFEXOR NOS,32
DULCOLAX,32
ZINC,32
ACCUTANE ROCHE,32
MAGNESIUM SULFATE,32
SLOW K 600MG,32
FOLATE,32
INCIVEK,32
DIDRONEL,32
SULFAMETHOXAZOLE AND TRIMETHOPRIM,32
ENOXAPARIN,32
YASMIN 28,31
UNIPHYL,31
CEFUROXIME FOR INJECTION USP,31
PROPOFOL INJECTION,31
SODIUM CHLORIDE,31
NITROFURANTOIN,31
FUCIDIN,31
PALAFER,31
JANUVIA,31
FLURAZEPAM HYDROCHLORIDE,31
VFEND,31
3TC,31
MACROBID,31
DIANEAL PD4 CAPD SOLUTION WITH DEXTROSE AND CALCIUM,31
DOCETAXEL,31
DOCUSATE,31
LUCENTIS,31
HYDROXYCHLOROQUINE SULFATE,31
IPRATROPIUM,31
SEPTRA DS TABLETS,30
RESTORIL,30
AREDIA,30
FLUDARABINE,30
ATORVASTATIN,30
ATENOLOL,30
CISPLATIN INJECTION,30
SUTENT,30
DIALYSIS,30
SUPEUDOL,30
DIFLUCAN,30
PLATELETS,30
TORADOL,30
DESYREL,30
ACEBUTOLOL,30
MERREM,30
PHENOBARBITAL,29
TOCILIZUMAB,29
GRANULOCYTE COLONY STIMULATING FACTOR (G-CSF),29
SINEMET,29
CARVEDILOL,29
TOTAL PARENTERAL NUTRITION (TPN),29
TETRACYCLINE,29
MIRAPEX,29
INTRON A,29
BACTROBAN,29
ACCUPRIL,29
ROCALTROL,29
EVISTA (60MG),29
KIDNEY TRANSPLANT,29
DIANEAL PD4 CAPD SOLUTION WITH 4.25% DEXTROSE AND 2.5MEQ/L CALCIUM,28
BENLYSTA FOR I.V. INFUSION ONLY. 80MG/ML (RECONST.),28
EXELON,28
CLOZAPINE,28
CAPTOPRIL,28
DALMANE,28
COMBIVENT,28
ESTRADERM,28
DITROPAN,28
AMEVIVE,28
TIMOLOL,28
SOTALOL,28
PROBIOTIC,28
XARELTO,28
MINOCYCLINE,28
INFLUENZA VACCINE,27
DOXEPIN HYDROCHLORIDE,27
VESICARE,27
CODEINE CONTIN,27
MAALOX,27
SIMULECT,27
THEOPHYLLINE,27
FELODIPINE,27
DEPO-MEDROL,27
METHYLPREDNISOLONE SODIUM SUCCINATE,27
HYDROXYUREA,27
ANTITHYMOCYTE IMMUNEGLOBULIN,27
CETIRIZINE,27
AMOXICILLIN/CLAVULANATE,27
TASIGNA,27
ZYLOPRIM,27
VIAGRA,27
MOMETASONE FUROATE,27
MISOPROSTOL,27
FOSAVANCE,27
ENTERIC COATED ASA,27
ESTROGEL,27
KETOROLAC,27
VENLAFAXINE HYDROCHLORIDE,27
LEVEMIR PENFILL,27
QVAR,27
AVONEX,26
PRAVACHOL,26
MEPERIDINE,26
DAXAS FILM-COATED TABLETS,26
TYLENOL WITH CODEINE NO. 4 - TAB,26
RITALIN,26
OXEZE TURBUHALER,26
VICTRELIS,26
COENZYME Q10,26
THALOMID,26
RED BLOOD CELLS,26
STIVARGA,26
MONOCOR,26
PENTAMIDINE ISETHIONATE,26
APO FUROSEMIDE,26
RISEDRONATE,26
MONOPRIL,26
ROCURONIUM,26
APO HYDRO,26
APO-HYDROXYQUINE,26
FLUTICASONE PROPIONATE/SALMETEROL XINAFOATE,26
SUCRALFATE,26
RIFAMPIN,26
M-ESLON,26
CLARITIN,26
INDOCID,26
AVAMYS,26
D-TABS,26
LOXAPINE,25
LIPIDIL,25
ABILIFY,25
MARIJUANA,25
NOZINAN,25
LEUCOVORIN CALCIUM,25
INSULIN HUMAN,25
ANTIDEPRESSANTS,25
ADALAT,25
LAMICTAL,25
DIPHTHERIA AND TETANUS TOXOIDS WITH PERTUSSIS VACCINE ADSORBED,25
HUMULIN N INJ 100UNIT/ML,25
PROCYCLIDINE HCL,25
CORTEF,25
FLEXERIL   -(10MG),25
VENTILATION,25
LAXATIVES,25
RITONAVIR,25
PENICILLIN G,25
LABETALOL,25
IV FLUIDS,25
ONE ALPHA,25
FLUVIRAL,25
RHINOCORT,25
HALOPERIDOL,24
NARCOTIC ANALGESICS,24
PRAMIPEXOLE,24
IRINOTECAN HYDROCHLORIDE,24
WELLBUTRIN XL,24
ANTITHYMOCYTE IMMUNOGLOBULIN,24
ISENTRESS,24
FLUID(S),24
WELLBUTRIN SR,24
PROSCAR,24
SANDOSTATIN LAR 10MG,24
SABIN,24
TENOFOVIR,24
CIMETIDINE,24
PENICILLIN V,24
ANALGESICS,24
HUMULIN R INJ,24
ENDOCET,24
CALCIUM SANDOZ,24
BENZTROPINE MESYLATE,24
SULFAMETHOXAZOLE/TRIMETHOPRIM,24
TENORMIN,24
APO-CLOZAPINE,24
ISOSORBIDE DINITRATE,23
CARDIZEM CD,23
RATIO-EMTEC-30,23
DAPSONE,23
PROMETRIUM,23
ANTIHISTAMINIC DRUGS,23
HEMODIALYSIS,23
PIPERACILLIN FOR INJECTION, USP,23
COMBIVENT UDV,23
RAPTIVA,23
DYAZIDE TAB,23
JAKAVI,23
MEZAVANT,23
VITALUX,23
LITHIUM CARBONATE,23
LOZIDE,23
VITAMIN A,23
QUININE SULFATE,23
MELATONIN,23
CHLORPROMAZINE,23
SALAZOPYRIN,23
ZOVIRAX,23
NUVARING,23
DEXILANT,23
MAXALT,23
CLOPIDOGREL BISULFATE,23
NEOSTIGMINE METHYLSULFATE INJECTION USP,23
REPLAVITE,23
VERAPAMIL HYDROCHLORIDE INJECTION USP,23
HYDRATION,22
FLEET ENEMA,22
CLOBAZAM,22
ALDACTAZIDE,22
SODIUM PHOSPHATE,22
CANDESARTAN CILEXETIL,22
IMDUR - EXTENDED RELEASE TABLETS 60 MG,22
REFRESH LACRI-LUBE,22
ETHAMBUTOL,22
CARBOCAL,22
CESAMET,22
CHLORHEXIDINE,22
METOCLOPRAMIDE HCL,22
OXYNEO,22
MYCOSTATIN,22
FOSINOPRIL,22
TYLENOL EXTRA STRENGTH EZ,22
TEMODAL,22
ALEVE,22
DIABETA,22
CEFTIN,22
DOPAMINE,22
RENEDIL,22
IMITREX,22
DEPO-PROVERA STERILE AQUEOUS SUSPENSION 150 MG/ML,22
CALCIUM & MAGNESIUM,22
TAMIFLU,22
NUTRINEAL PD4,22
BECLOMETHASONE,22
COSOPT  -(2%/0.5% OPH DPS),22
APO FOLIC ACID TAB 5MG,22
FLUDARA,22
MMR II,22
ANTICOAGULANTS,22
ZESTRIL,22
THYROID HORMONES,22
PRADAX,22
NSAIDS,21
DIOVAN-HCT,21
DOCOSAHEXAENOIC ACID/EICOSAPENTAENOIC ACID,21
ADALAT XL - SRT,21
DETROL LA,21
BENZTROPINE,21
SODIUM AUROTHIOMALATE INJECTION BP,21
INDERAL LA,21
CALCITE D,21
ESCITALOPRAM OXALATE,21
CALCIUM GLUCONATE,21
TIMENTIN,21
ATROPINE,21
ZOLEDRONIC ACID,21
MANNITOL,21
LIDOCAINE,21
TELMISARTAN,21
ZENAPAX 5MG/ML,21
ACIDOPHYLUS,21
VENLAFAXINE,21
CATAPRES,21
HUMULIN,21
ARICEPT,21
MELPHALAN,21
LEVODOPA-CARBIDOPA,21
MITOXANTRONE INJECTION,21
XYLOCAINE,21
WHOLE BLOOD,21
REMERON RD,21
POLYSPORIN,21
EURO D,21
CHLORAL HYDRATE SYRUP,21
FRESH FROZEN PLASMA,21
DESIPRAMINE,21
PRIMAXIN INJ,21
PENICILLIN NOS,21
FEMARA 2.5MG,21
ACETAMINOPHEN WITH CODEINE - CAPLET,21
MARVELON 28,21
FLU VACCINE,21
IMIPRAMINE,20
ETHANOL,20
PROTOPIC,20
TEQUIN,20
ADRIAMYCIN,20
THIAMINE HCL,20
LAMISIL,20
SULCRATE,20
RASILEZ,20
MEROPENEM,20
LARGACTIL,20
TRUVADA,20
PHENYLEPHRINE HCL,20
CENTRUM,20
ADVAIR 250 DISKUS,20
HYDROCORTISONE SODIUM SUCCINATE,20
DALACIN C PHOSPHATE,20
PENTAMIDINE ISETHIONATE INJ 300MG/VIAL BP,20
ZOMETA,20
VIREAD,20
GARLIC,20
XENICAL 120MG CAPSULE,20
LUMIGAN,20
MYOCHRYSINE,20
ELOCOM,20
ARIMIDEX TAB 1MG,20
6-MERCAPTOPURINE,20
SULFATRIM,20
ALERTEC,20
CLOTRIMAZOLE,20
PROMETRIUM  - CAP 100MG,20
NICOTINE,20
VITAMIN B1,20
PRIVIGEN,20
CALTRATE,20
NIACIN,20
NORTRIPTYLINE HYDROCHLORIDE,20
LEVETIRACETAM,20
GLYCERIN SUPPOSITORIES,20
RISPERIDONE (JANSSEN-ORTHO),20
ZOSTAVAX,20
ZYVOXAM,20
LAMIVUDINE,20
SALMON OIL,20
BRICANYL TURBUHALER 0.5 MG/AEM,20
METHYLPHENIDATE,20
ANTI-INFLAMMATORY AGENTS,19
BUSPIRONE,19
BRICANYL TURBUHALER,19
PNEUMOCOCCAL VACCINE,19
MILK OF MAGNESIA,19
RENAGEL,19
HYDREA CAP 500MG,19
RELAFEN,19
EPIRUBICIN HYDROCHLORIDE INJECTION,19
TRIDURAL,19
HYDROCORTISONE ACETATE CREAM USP,19
VITAMIN D3,19
MIACALCIN NASAL SPRAY 200 IU,19
BETAHISTINE,19
FLUOROURACIL INJ 50MG/ML,19
PAROXETINE HYDROCHLORIDE,19
GLYCOPYRROLATE INJECTION USP,19
NABUMETONE,19
VELCADE,19
PRISTIQ,19
KEMADRIN,19
SILDENAFIL,19
TRIAMTERENE & HYDROCHLOROTHIAZIDE,19
EMPRACET,19
AMLODIPINE BESILATE,19
TRIAZIDE,19
NOREPINEPHRINE,19
IGIVNEX,18
TRI-CYCLEN TABLETS - 28-DAY,18
BETA-BLOCKING AGENTS,18
ELOXATIN,18
ENTERIC COATED A.S.A,18
GLUCOSAMINE SULFATE,18
VENTOLIN FOR INHALATION,18
AMERGE,18
TERBINAFINE,18
ALESSE 28,18
CLOPIDOGREL,18
TRASTUZUMAB,18
ETIDRONATE,18
DEXTROSE,18
TARCEVA,18
MAGNESIUM GLUCONATE,18
MEDROXYPROGESTERONE,18
MUPIROCIN,18
NIZORAL,18
DIANEAL PD,18
MULTIPLE VITAMINS,18
FLORINEF,18
BUSULFAN,18
DICLECTIN,18
ACETYLCYSTEINE SOLUTION,18
DDAVP,18
GAMUNEX,18
AMILORIDE HYDROCHLORIDE TABLETS, USP,18
TYLENOL #3,18
FLUVOXAMINE,18
LAX-A-DAY,18
PENBRITIN,18
YAZ,18
GRANISETRON,18
MAGNESIUM OXIDE,18
QUINAPRIL,18
VIDAZA,18
GOLD,18
BLOOD TRANSFUSION,18
TOLTERODINE,18
SUSTIVA,18
CALCIUM TABLETS,18
IMMUNOSUPPRESSANTS,18
HYDRALAZINE,18
ZAROXOLYN,17
ZIDOVUDINE,17
MICRO-K EXTENCAPS,17
TRIAMCINOLONE,17
ZELBORAF FILM-COATED TABLET,17
BECLOFORTE INHALER - AEM INH 250MCG/AEM,17
ZYBAN,17
RADIATION,17
VASOPRESSIN INJECTION, USP,17
BUDESONIDE/FORMOTEROL FUMARATE,17
ROSUVASTATIN CALCIUM,17
ATASOL,17
ZENHALE,17
ALDARA 5% CREAM,17
DESFERAL,17
IMIPENEM/CILASTATIN,17
DOPAMINE HCL,17
KINERET,17
HYDROMORPHONE HYDROCHLORIDE INJECTION USP,17
APO-PREDNISONE,17
APO-SULFATRIM,17
ACTOS,17
CIALIS,17
AMIKACIN SULFATE INJECTION USP,17
TRAMADOL,17
MULTIVITAMINS WITH MINERALS,17
DIPHTHERIA AND TETANUS TOXOIDS ADSORBED,17
OMNARIS,17
CEFUROXIME,17
ALBUTEROL,17
ZELDOX,17
NEULASTA,17
CITALOPRAM HYDROBROMIDE,17
LUVOX,17
CASODEX,17
THEO-DUR,17
PRAVASTATIN,17
CELECOXIB,17
ASPIRIN COATED,17
CRANBERRY,17
CHEMOTHERAPY,17
APO-SALVENT,17
NOVO-LEXIN,16
ACCURETIC,16
REBETRON,16
HYTRIN,16
ESOMEPRAZOLE MAGNESIUM TRIHYDRATE,16
CANNABIS,16
FAMCICLOVIR,16
ACE INHIBITOR,16
KYTRIL,16
FAMVIR,16
SERTRALINE HYDROCHLORIDE,16
INHIBACE,16
APO TRIAZIDE TAB,16
THYROID,16
ALDURAZYME,16
PENTASPAN,16
THYROID THERAPY,16
N-ACETYLCYSTEINE,16
CARDURA,16
CRIXIVAN,16
ENALAPRIL MALEATE,16
GAVISCON,16
NOVO-SPIROTON,16
DOCUSATE CALCIUM,16
FISH OIL 600 EPA/300 DHA,16
THIORIDAZINE,16
HYOSCINE,16
IMMUNE SERUM GLOBULIN (HUMAN),16
ANTIVIRALS,16
SELENIUM,16
TERBUTALINE,16
MULTIVITAMINS,16
UNKNOWN MEDICATION,16
FINASTERIDE,16
VALIUM 5 TAB,16
CELESTODERM V,16
FORMOTEROL FOR INHALATION,16
TIOTROPIUM BROMIDE,16
SOFLAX,16
NOVO-SEMIDE,16
TYLENOL NO.1 CAPLETS,16
SANDOZ BISOPROLOL,16
TYLOX,16
INSULIN ISOPHANE,16
LOVASTATIN,16
SLOW K,16
NORFLOXACIN,16
CISPLATIN,16
INH,16
ATACAND PLUS,16
ORTHOCLONE OKT 3 STERILE SOLUTION  IV 1MG/ML,16
MIXED TOCOPHEROL VITAMIN E 400 IU,16
CLOBAZAM-10,16
SULINDAC,16
CECLOR,16
CICLESONIDE,16
TRACLEER,16
INSULIN REGULAR,16
RADIOTHERAPY,16
OMEGA 3-6-9,16
SUCCINYLCHOLINE CHLORIDE,16
5-AMINOSALICYLIC ACID,16
QUESTRAN,16
ADRENALIN CHLORIDE SOL 1:1000,16
CHLORAMPHENICOL,16
TRAVATAN Z,15
ZOLADEX,15
KAYEXALATE,15
VALPROATE SEMISODIUM,15
MERIDIA,15
SPRYCEL,15
EPIPEN,15
THALIDOMIDE,15
CYANOCOBALAMIN TANNIN COMPLEX,15
CETIRIZINE HYDROCHLORIDE,15
BRIMONIDINE OPHTHALMIC,15
URSO,15
APO-CAL,15
ORAP,15
PRIMAXIN,15
DIABETES MEDICATIONS,15
DURAGESIC MAT,15
HYDRODIURIL,15
BOTOX PWS INJ 100UNIT/VIAL,15
CLINDAMYCIN INJECTION, USP,15
GLAXAL BASE CRM,15
MULTIVITAMINS, PLAIN,15
CANESTEN,15
APO METOPROLOL,15
DOXEPIN,15
PEPCID,15
DIDANOSINE,15
ACEBUTOLOL HYDROCHLORIDE,15
SERC,15
TIAZAC XC,15
BRICANYL,15
PREZISTA,15
LIPID MODIFYING AGENT,15
PROPAFENONE,15
COVERSYL PLUS,15
INDERAL,15
ZOMIG,15
BENZYDAMINE,15
DURICEF,15
PACLITAXEL INJECTION,15
PRIMROSE OIL,15
ETOPOSIDE,15
COCAINE,15
PROPRANOLOL HYDROCHLORIDE INJECTION USP,15
ANTIEMETICS,15
MEDROXYPROGESTERONE ACETATE,15
CARBOCAL D 400,15
LOSARTAN POTASSIUM,15
DIOVOL,15
PIROXICAM,15
ALL OTHER THERAPEUTIC PRODUCTS,15
MABCAMPATH,15
TEMPRA,15
TICLID TAB 250MG,15
FUSIDIC ACID,15
BROMAZEPAM,15
TRASYLOL,15
ROBAXACET,15
DOVONEX,15
PATANOL OPHTHALMIC SOLUTION,14
OMEGA,14
FLAXSEED OIL,14
GARAMYCIN,14
GEMZAR,14
TRIMETHOPRIM,14
PENTOXIFYLLINE,14
LECTOPAM,14
APO-AMITRIPTYLINE,14
CYTOTEC,14
MOTILIUM TAB 10MG,14
NAPROXEN SODIUM,14
JEVTANA 1.5ML SINGLE-USE VIALS. FOR I.V. INFUSION ONLY.,14
FLOVENT HFA,14
CAFFEINE,14
TRIAZOLAM,14
PENICILLIN VK,14
TYLENOL #3 (CANADA),14
FLAXSEED,14
CARBOLITH,14
ANTACID,14
ANDROGEL,14
IRON SUPPLEMENT,14
PINDOLOL,14
CEFADROXIL,14
FUZEON,14
SANDIMMUNE NEORAL,14
SLOW -K,14
PRADAXA,14
