drug,countreact
SEROQUEL,10
CLAVULIN,10
VASOTEC,10
HYDROMORPHONE,10
FLOVENT,10
CIPRALEX,10
FLUCONAZOLE,10
ZITHROMAX,10
CYANOCOBALAMIN,10
NASONEX,10
DEMEROL,10
SANDOSTATIN LAR,10
DOXORUBICIN HYDROCHLORIDE INJECTION,10
SERC,10
VIAGRA,10
GARASONE,10
TOPAMAX,10
ALVESCO,10
ASAPHEN,9
REBIF,9
TOBRAMYCIN INJECTION USP,9
CLINDAMYCIN,9
RABEPRAZOLE,9
ZYPREXA,9
NYSTATIN,9
CISPLATIN INJECTION,9
GLYBURIDE,9
ALENDRONATE,9
FRAGMIN,9
BACLOFEN,9
STREPTOMYCIN FOR INJECTION USP,9
ZOLOFT,9
MAGNESIUM,9
NEURONTIN,9
CYMBALTA,9
CARBAMAZEPINE,9
COLACE,9
SENOKOT,9
LEVOFLOXACIN,9
COZAAR,9
DILAUDID,9
ERYTHROMYCIN,9
XANAX,9
ATENOLOL TABLETS, BP,9
OXYCODONE,9
METRONIDAZOLE,9
ATORVASTATIN CALCIUM,9
LISINOPRIL,9
VANCOMYCIN HYDROCHLORIDE FOR INJECTION, USP,9
IMURAN,9
SIMVASTATIN,9
LEVITRA,8
RISPERDAL,8
VITAMIN E,8
FLONASE - AEM-SUS NAS  50MCG/MD,8
PHENYTOIN,8
PROVERA,8
BIAXIN XL,8
HEPARIN SODIUM,8
MONOPRIL,8
EXJADE,8
LACTULOSE SYRUP,8
CYCLOSPORINE,8
OXYCONTIN,8
VANCOMYCIN,8
AMOXICILLIN/CLAVULANATE,8
INDAPAMIDE,8
SPIRONOLACTONE,8
FERROUS SULPHATE,8
ATROVENT,8
ACYCLOVIR,8
RISEDRONATE SODIUM,8
DIAZEPAM,8
LANOXIN,8
FLOMAX CR,8
ROCALTROL,8
EDECRIN,8
ADALAT XL,8
ALPRAZOLAM,8
LACTULOSE,8
INH,8
HYDROXYZINE,8
SULFAMETHOXAZOLE AND TRIMETHOPRIM,8
CECLOR,8
ZYBAN,8
CEFAZOLIN FOR INJECTION, USP,8
CLOZARIL,8
CYCLOBENZAPRINE,8
EPHEDRINE HYDROCHLORIDE,8
CIMETIDINE,8
PROZAC,8
IMODIUM,8
ANTIVERT TAB,8
CITALOPRAM,8
FLAGYL,8
TERAZOSIN,8
ELAVIL,8
SLOW K 600MG,8
ESTRADIOL,7
FERROUS GLUCONATE,7
LITHIUM,7
MICARDIS,7
HYDRODIURIL,7
CARBOPLATIN,7
ETHAMBUTOL,7
TRAMACET,7
NOVASEN,7
QUETIAPINE,7
GARAMYCIN,7
RATIO-SALBUTAMOL,7
TRIMETHOPRIM-SULFAMETHOXAZOLE,7
MAGNESIUM SULFATE,7
DEPO-PROVERA STERILE AQUEOUS SUSPENSION 150 MG/ML,7
ETOPOSIDE INJECTION, USP,7
NORVASC TAB 5MG,7
DILANTIN,7
METHYLPREDNISOLONE,7
PRAVACHOL,7
CLOXACILLIN,7
ZOCOR,7
ADVAIR DISKUS,7
METAMUCIL,7
METHYLPREDNISOLONE SODIUM SUCCINATE FOR INJECTION,7
SEPTRA,7
MS CONTIN,7
ENTROPHEN,7
APO-AZITHROMYCIN,7
CIPRODEX,7
RATIO-OXYCOCET,7
MEDROXYPROGESTERONE,7
OXYBUTYNIN,7
METHADONE,7
HYDROXYCHLOROQUINE,7
STELARA,7
AZITHROMYCIN,7
PULMICORT,7
DESFERAL,7
CEFUROXIME FOR INJECTION USP,7
NAPROSYN,7
GLEEVEC,7
PENICILLIN G,7
KEPPRA,7
VITAMIN K,7
ROCEPHIN,7
TYLENOL EXTRA STRENGTH TAB 500MG,7
NICORETTE GUM,7
LEUCOVORIN,7
ZESTRIL,7
FORTEO,7
REMERON,7
HEPARIN SODIUM INJECTION, USP,7
ANTI-HYPERTENSIVE MEDICATION(S),7
CEFTAZIDIME FOR INJECTION, USP,7
CHOLECALCIFEROL,7
ACETAMINOPHEN AND CODEINE,7
RIFAMPIN,7
CHLORAL HYDRATE SYRUP,6
VITAMIN B6,6
NIFEDIPINE,6
MELATONIN,6
BUDESONIDE,6
DIURETIC(S),6
SENNOSIDES,6
COVERSYL PLUS,6
L-THYROXINE,6
XALATAN,6
TIMENTIN,6
BETAHISTINE,6
ACETYLSALICYLIC ACID ENT CTD,6
DIPHENHYDRAMINE HYDROCHLORIDE,6
HYZAAR,6
MAGNESIUM GLUCOHEPTONATE,6
ADALAT XL - SRT,6
DOCUSATE CALCIUM,6
AMIODARONE,6
MIRTAZAPINE,6
SERAX,6
CEFPROZIL,6
PROCHLORPERAZINE,6
PSEUDOEPHEDRINE,6
LEVAQUIN,6
CONJUGATED ESTROGENS,6
ZOMETA CONCENTRATE,6
LUVOX,6
MERREM,6
APO-GABAPENTIN CAPSULES,6
AERIUS,6
SENNA,6
DYAZIDE TAB,6
VENTOLIN FOR INHALATION,6
ARIMIDEX TAB 1MG,6
QUININE SULFATE,6
MAALOX,6
PHENOBARBITAL,6
INDOCID,6
SOLU-MEDROL,6
FAMVIR,6
FINASTERIDE,6
PROLIA PRE-FILLED SYRINGE. PRESERVATIVE-FREE.,6
PYRIDOXINE,6
GLUCOSAMINE,6
ADALAT,6
IMITREX,6
FLUOROURACIL,6
DENOSUMAB,6
POTASSIUM CHLORIDE,6
CIMZIA,6
WELLBUTRIN XL,6
AVASTIN,6
ACEBUTOLOL HYDROCHLORIDE,6
RIFADIN,6
MERIDIA,6
VANCOCIN,6
IMOVANE,6
STEMETIL,6
VOLTAREN,6
KEFLEX,6
ASACOL,6
OTRIVIN,6
ADRENALIN CHLORIDE SOL 1:1000,6
CLONIDINE,6
SUSTIVA,6
TECTA,6
CYTARABINE INJECTION,6
TORADOL,6
DEXTROSE 5% IN WATER,6
AMOXIL,6
MODURET,6
APO FUROSEMIDE,6
AVODART,6
AMIKACIN SULFATE INJECTION USP,6
NITRO-DUR,6
TALWIN 30 MG/ML,6
RITALIN,6
MEPERIDINE,6
PEGASYS RBV,6
INDOMETHACIN,6
WELLBUTRIN SR,6
CONCERTA,6
PAROXETINE,6
EPIVAL,6
SUPRAX,6
PROMETRIUM  - CAP 100MG,6
GILENYA,6
RESTORIL,6
ROSUVASTATIN,6
EPREX STERILE SOLUTION,5
STEROID(S),5
CLARITIN,5
LAXATIVES,5
ATARAX,5
CONTRACEPTIVES,5
CORTISPORIN,5
TIAZAC,5
DECADRON,5
RIVOTRIL,5
TYLENOL WITH CODEINE NO. 4 - TAB,5
DRIXORAL DECONGESTANT NASAL SPRAY 0.05%,5
POLYSPORIN PLUS PAIN RELIEF EAR DROPS,5
SULFASALAZINE,5
LAMOTRIGINE,5
ZOVIRAX,5
REVLIMID,5
HALOPERIDOL,5
METHYLPREDNISOLONE NOS,5
DOPAMINE,5
CHLOROQUINE PHOSPHATE,5
ISORDIL,5
FIORINAL,5
LANSOPRAZOLE,5
BACTRIM ROCHE TAB,5
ACCUPRIL,5
GLUCOSAMINE & CHONDROITIN,5
DICLOFENAC SODIUM,5
CAFFEINE,5
SEPTRA DS TABLETS,5
ANTINEOPLASTIC(S),5
CHLORPROMAZINE,5
KALETRA,5
LOPRESOR,5
OMEGA - 3,5
ANAESTHESIA LOCAL,5
MYCOSTATIN,5
PMS-CLONAZEPAM,5
NABILONE,5
NEUPOGEN,5
SUDAFED,5
PRIMAXIN INJ,5
ATORVASTATIN,5
LIDOCAINE,5
NOVO-TEMAZEPAM,5
THYROID HORMONES,5
DIANE-35,5
PENTAMIDINE ISETHIONATE,5
CEFTRIAXONE FOR INJECTION USP,5
SIMPONI,5
ESTRADERM,5
VOLTAREN EMULGEL,5
KEFLIN,5
AREDIA,5
FUROSEMIDE INJ USP,5
REBETRON,5
3TC,5
ACETAMINOPHEN WITH CODEINE - CAPLET,5
BONAMINE TAB 25MG CHEWABLE,5
VICTRELIS,5
ASAPHEN EC,5
TRIDURAL,5
HERCEPTIN VIALS,5
SALOFALK,5
TYLENOL ARTHRITIS PAIN,5
PIPERACILLIN FOR INJECTION, USP,5
MURINE EAR WAX REMOVAL SYSTEM,5
APO HYDRO,5
AVONEX,5
DETROL LA,5
BISACODYL,5
RISPERIDONE,5
HCTZ,5
DICLOFENAC,5
BUPROPION,5
TRUVADA,5
HYDRALAZINE,5
PERCODAN,5
ERYTHROMYCIN LACTOBIONATE,5
POTASSIUM,5
XARELTO,5
ASPIRIN - TABLETS,5
MIRENA,5
VALPROIC ACID,5
EPINEPHRINE,5
NEBCIN,5
CORTICOSTEROID(S),5
SANDOZ OPTICORT,5
DOXYCYCLINE,5
CENTRUM TABLETS,5
SOFRACORT EYE/EAR DROPS,5
NITROLINGUAL SPRAY 0.4MG/EAM,5
ARAVA,5
NORTRIPTYLINE,5
BENZTROPINE,5
GINKGO BILOBA,5
OXYGEN,5
SANDOZ BISOPROLOL,5
MINERAL OIL,5
VALACYCLOVIR,5
LAMISIL TAB 250MG,5
TRIAZOLAM,5
PARACETAMOL,5
HYDROMORPH CONTIN,5
PHENERGAN,5
ANCEF,5
VALIUM,5
IMDUR - EXTENDED RELEASE TABLETS 60 MG,5
PLENDIL,5
NEOMYCIN,5
AROMASIN,5
FLOMAX,5
ATASOL TAB 325MG,5
LIPID MODIFYING AGENT,5
TETRACYCLINE,5
LOCACORTEN VIOFORM,5
LOZIDE,5
OLANZAPINE,5
DETROL,5
AGGRENOX,5
AMPHOTERICIN B,5
CESAMET,5
NICODERM,5
AVAMYS,5
COVERSYL (8MG TABLET),5
AMILORIDE/HYDROCHLOROTHIAZIDE,5
SCOPOLAMINE,5
MONOCOR,5
ISOTRETINOIN,5
NITROFURANTOIN,5
CLOBAZAM-10,5
XELODA,5
TIMOPTIC,5
TRI-CYCLEN TABLETS - 28-DAY,5
DOCUSATE NOS,5
NADOLOL,5
ESTRACE,5
ARANESP,5
TAMOXIFEN,5
TRIAMTERENE & HYDROCHLOROTHIAZIDE,5
ANALGESICS,5
PRADAX,4
PROCYTOX,4
AREPANRIX H1N1,4
ZAROXOLYN,4
QUININE,4
RATIO-EMTEC,4
NOZINAN,4
MESNA,4
TRISULFAMINIC (PPA),4
SALMETEROL,4
PAXIL CR,4
ENDOCET,4
SPORANOX,4
PREPULSID,4
PROPRANOLOL HYDROCHLORIDE INJECTION USP,4
ZELNORM,4
TEGRETOL,4
BACTRIM,4
DAPSONE,4
TICARCILLIN,4
GRANISETRON,4
TROVAN,4
DIVALPROEX SODIUM,4
MINOCYCLINE,4
VERAPAMIL HCL,4
ENTERIC COATED ASA,4
NEOSTIGMINE METHYLSULFATE INJECTION USP,4
NIACIN,4
EVISTA (60MG),4
ZOFRAN,4
CORGARD,4
AVALIDE,4
LOMOTIL,4
DARVON N 100MG CAP,4
HUMALOG,4
PEGASYS,4
PENICILLIN V,4
HYDROMORPHONE HYDROCHLORIDE INJECTION USP,4
SERZONE-5HT2,4
POTASSIUM (NOS),4
FLUOROURACIL INJ 50MG/ML,4
AVANDIA,4
TEVA-TRIAMTERENE/HCTZ,4
ADVIL COLD AND SINUS NOS,4
ALDACTONE,4
URSODIOL,4
EFFEXOR NOS,4
INFLUENZA VACCINE,4
STELAZINE,4
NORMAL SALINE,4
292 TAB,4
ALDOMET,4
MEVACOR,4
MITOXANTRONE INJECTION,4
POLYSPORIN,4
CIPRALEX   -10MG,4
NOVORAPID,4
THEOPHYLLINE,4
THYROXINE,4
OMNIPAQUE,4
ORBENIN,4
GLYCOPYRROLATE INJECTION USP,4
PANTOPRAZOLE SODIUM,4
CALCIUM & MAGNESIUM,4
PENICILLIN,4
ANTIDEPRESSANTS,4
APO-NAPROXEN,4
KYTRIL,4
CLOPIDOGREL,4
PROGESTERONE,4
XYLOCAINE HCL,4
PROPRANOLOL,4
ZITHROMAX - TAB  250MG,4
FLUVIRAL,4
5-AMINOSALICYLIC ACID,4
BOTOX COSMETIC,4
ROBAXACET,4
MINOCIN,4
ELOCOM,4
CERUMENEX,4
ERYTHROCIN,4
NEORAL,4
JANUVIA,4
TAGAMET,4
AURALGAN SOLUTION,4
MACROBID,4
PENICILLIN NOS,4
MOMETASONE FUROATE,4
HYTRIN,4
VALIUM ORAL,4
ENTERIC COATED A.S.A,4
PREXIGE,4
FELODIPINE,4
PROMETHAZINE,4
COD LIVER OIL,4
ZERIT = D4T,4
ZYPREXA ZYDIS,4
NOVOLIN,4
BETAMETHASONE,4
MARIJUANA,4
DIAMICRON,4
ROCURONIUM,4
ALDACTAZIDE,4
SANDOSTATIN LAR 10MG,4
PEGETRON,4
PERITONEAL DIALYSIS SOLUTIONS,4
URSODEOXYCHOLIC ACID,4
VESICARE,4
CISAPRIDE,4
SUCRALFATE,4
PRIMAXIN,4
KETOROLAC,4
FISH OIL,4
FLUAD (INFLUENZA VACCINE, SURFACE ANTIGEN, INACTIVATED, ADJUVANTED WITH MF59C.1) SINGLE-DOSE GLASS PRE-FILLED 1ML SYRINGE CONTAINING 1 DOSE OF 0.5ML,4
TAZOCIN,4
BICARBONATE CONCENTRATE D20000,4
TRIAMCINOLONE,4
BUTAZOLIDIN,4
ALTEPLASE (T-PA),4
MULTIPLE VITAMINS,4
CEFTIN,4
ANTURAN,4
SOTALOL,4
NOVO-AZITHROMYCIN,4
TAMSULOSIN,4
CRESTOR - 5MG,4
DALACIN C PHOSPHATE,4
THYROID THERAPY,4
OMNARIS,4
BLOOD WHOLE,4
HUMULIN N INJ 100UNIT/ML,4
ENALAPRIL,4
INTRON A,4
EXTRANEAL,4
ARICEPT,4
TESTOSTERONE,4
OGEN,4
REVATIO,4
MAXERAN,4
RISEDRONATE,4
MESNA FOR INJECTION,4
TRIZIVIR,4
CELEBREX 200MG,4
ESTROGENS,4
SULFATRIM,4
PROPYL-THYRACIL,4
TEGRETOL CR,4
GEN-PAROXETINE,4
GLUCOPHAGE,4
TOTAL PARENTERAL NUTRITION (TPN),4
GRANULOCYTE COLONY STIMULATING FACTOR (G-CSF),4
DIABETA,4
TRILEPTAL,4
TYSABRI,4
VALIUM NOS,4
ANTIHISTAMINIC DRUGS,4
PMS-METOPROLOL,4
CIDOMYCIN,4
K-DUR,4
LABETALOL,4
TAVIST TABLETS 1MG,4
TEMAZEPAM,4
NOVO-SPIROTON,4
LOPERAMIDE,4
OLMETEC PLUS,4
ALPHAGAN,4
CARDIZEM,4
APO-CAL,4
TENORMIN,4
LUPRON DEPOT,4
DEPO-MEDROL,4
DIDROCAL-400MG(ETIDRONATE DISOD.)TAB AND 1250MG(CA CARB.)TAB(500MG CA),4
BUSULFAN,4
DIPYRIDAMOLE,4
SOFRACORT,4
SOTACOR,4
FENTANYL CITRATE INJECTION,4
NOVO-HYDRAZIDE,4
HABITROL,4
PENTAMIDINE ISETHIONATE INJ 300MG/VIAL BP,4
SEREVENT,4
PMS-GABAPENTIN,4
SULFADIAZINE,3
FLUTICASONE PROPIONATE/SALMETEROL XINAFOATE,3
ATROPINE,3
GARDASIL,3
BECLOVENT  -  AEM 50MCG/AEM,3
OMNIPAQUE 300,3
ACETAMINOPHEN WITH CODEINE AND CAFFEINE,3
BETOPTIC LIQ,3
DESIPRAMINE,3
ACTOS,3
METHYLDOPA,3
HORMONE REPLACEMENT THERAPY,3
PHENAZOPYRIDINE HCL,3
MUPIROCIN,3
INDERAL,3
APO-AMILZIDE TAB,3
VICTRELIS TRIPLE BOCEPREVIR CAPSULE 200 MG, RIBAVIRIN CAPSULE 200MG, PEGINTERFERON ALFA-2B POWDER FOR SOLUTION,3
ESTROGEL,3
PRAMIPEXOLE,3
JAKAVI,3
FAMCICLOVIR,3
SYMBICORT 200 TURBUHALER,3
XYLOCAINE VISCOUS 2%,3
FLUVOXAMINE,3
ATROVENT NASAL,3
QVAR,3
COTAZYM CAP,3
ACETYLCYSTEINE SOLUTION,3
DESYREL,3
CABERGOLINE,3
MICARDIS PLUS,3
HYPERALIMENTATION,3
VALIUM INJ ROCHE 5MG/ML,3
ECHINACEA,3
PIPERACILLIN/TAZOBACTAM,3
SINUS RINSE,3
ENOXAPARIN,3
NASACORT,3
STARNOC,3
PRAVASTATIN SODIUM,3
KETAMINE HYDROCHLORIDE INJECTION USP,3
APO-TERBINAFINE,3
CLOZAPINE,3
CO-TRIMOXAZOLE,3
TELMISARTAN,3
TEVA-TAMOXIFEN,3
LUCENTIS,3
BEZALIP TAB 200MG,3
OXEZE TURBUHALER,3
TYLENOL EXTRA STRENGTH EZ,3
HYDRASENSE,3
MSD ENTERIC COATED ASA,3
VENLAFAXINE,3
CETIRIZINE,3
IRBESARTAN,3
CILOXAN,3
CLINORIL,3
FEMARA 2.5MG,3
YAZ,3
TAMBOCOR,3
FLOVENT HFA,3
ASPIRIN 81MG,3
ZESTORETIC,3
TAXOTERE,3
NOVO-PHENIRAM 4MG,3
LIBRIUM,3
RASILEZ,3
RITONAVIR,3
MEPROBAMATE TAB 400MG,3
BROMAZEPAM,3
SALAZOPYRIN,3
PARNATE,3
TUBERSOL,3
SECONAL SODIUM PULVULE 240 0.1GM,3
DOXEPIN HYDROCHLORIDE,3
MULTI-VITE,3
IMMUNE SERUM GLOBULIN (HUMAN),3
VENOFER,3
SLEEPING PILL(S),3
CHEMOTHERAPY,3
SORIATANE,3
SUPEUDOL,3
APRI 28,3
XENICAL 120MG CAPSULE,3
FISH OIL 600 EPA/300 DHA,3
CODEINE PHOSPHATE,3
TAZORAC,3
FLURAZEPAM HYDROCHLORIDE,3
CRESTOR - 20MG,3
FUNGIZONE INTRAVENOUS INJECTION 50MG,3
GARAMYCIN OTIC SOLN 3MG/ML,3
DEXTROMETHORPHAN,3
TRANSDERM-V,3
HEPATITIS B VACCINE,3
SALBUTAMOL HFA,3
SANDOZ PENTASONE,3
PLASMA EXCHANGE,3
VICKS DAYQUIL,3
CHLOR-TRIPOLON,3
APO-CLINDAMYCIN,3
NEMBUTAL,3
VIREAD,3
PROCYCLIDINE HCL,3
LAMISIL,3
XYLOCAINE 1%,3
COGENTIN,3
RATIO-ECTOSONE,3
CYPROHEPTADINE HYDROCHLORIDE TABLET USP,3
GARASONE OPHTHALMIC AND OTIC SOLUTION,3
DALMANE,3
DESICCATED THYROID (PORCINE),3
ADRIAMYCIN,3
HALCION,3
TRIAZIDE,3
BUTRANS 5,3
HYDROCORTISONE SODIUM SUCCINATE INJ,3
MOBICOX,3
CARBENICILLIN,3
CEFZIL,3
SINEMET,3
CEPORAN,3
INTUBATION,3
APO-DICLO,3
NEVIRAPINE,3
VOSOL HC,3
SULFAMETHOXAZOLE TAB 500MG,3
FLEET ENEMA,3
ZELDOX,3
COLACE CAPSULES 100 MG,3
LEVODOPA-CARBIDOPA,3
COVERSYL - 4MG TAB,3
ZOSTAVAX,3
LOXAPAC,3
GARLIC,3
OIL OF OREGANO,3
ONCASPAR,3
GLICLAZIDE,3
MELOXICAM,3
PARAPLATIN,3
PENICILLIN G POTASSIUM,3
CARBOCAL D 400,3
MOTRIN,3
VALIUM 5 TAB,3
SODIUM BICARBONATE,3
APO-DILTIAZ CD,3
ESTROGENS (ORAL),3
APO-LANSOPRAZOLE,3
XYREM,3
NOVO-DILTAZEM,3
ZENHALE,3
NOVO-METOPROL,3
LIPIDIL,3
ZYLOPRIM,3
LOCACORTEN VIOFORM EARDROPS,3
TEVA-RISEDRONATE,3
TRACLEER,3
GRAPE SEED EXTRACT,3
DIABINESE,3
PARENTERAL PREPARATIONS,3
ALESSE 28,3
HP-PAC,3
DIPHENHYDRAMINE HCL INJ USP 50MG/ML,3
AMIKIN,3
ANDROGEL,3
CEFOBID,3
CELLCEPT,3
INSULIN NPH,3
NATUROPATHIC TREATMENT,3
VINBLASTINE SULFATE INJECTION,3
VITAMIN A,3
ISOSORBIDE DINITRATE,3
CILAZAPRIL,3
CLINDAMYCIN INJECTION, USP,3
SULINDAC,3
NOVO-SPIROZINE,3
GANTRISIN,3
NUVARING,3
TIMOLOL MALEATE,3
GEN-VERAPAMIL SR,3
TOFRANIL,3
BIAXIN BID 500MG,3
ORUDIS,3
MEPERIDINE HCL,3
TRIMETHOPRIM,3
DIPHTHERIA AND TETANUS TOXOIDS ADSORBED,3
MICRONOR TABLETS 28-DAY,3
DOCUSATE,3
AMINOPHYLLINE,3
HYZAAR DS 100/25 MG,3
CARDIZEM CD,3
VENLAFAXINE XR,3
N-ACETYLCYSTEINE,3
CO CIPROFLOXACIN TABLET, 500MG,3
FLUOXETINE,3
LIDEX,3
CRESTOR - 10MG,3
NOVO-TAMOXIFEN,3
292 FROSST W/PHENACETIN,3
BENYLIN DM SYR,3
ADCIRCA,3
HEPATITIS A VACCINE,3
DIDRONEL,3
METRONIDAZOLE 5 MG/ML INJECTION,3
TUMS,3
DISALCID,3
TYLENOL W CODEINE NO2 TAB,3
CAPOTEN,3
PERSANTINE,3
DURAGESIC 50,3
APO-CLARITHROMYCIN,3
CHOLEDYL,3
ESTRACOMB,3
ISOZIDE,3
APO-RAMIPRIL,3
SURFAK,3
FERGON,3
LAMICTAL,3
ATACAND PLUS,3
LIDOSPORIN EAR DROPS,3
LOSARTAN,3
THEO-DUR,3
ACETAMINOPHEN COMPOUND TABLETS WITH CODEINE,3
MAGNOLAX,3
TRANXENE,3
DIANEAL PD4 CAPD SOLUTION WITH 1.5% DEXTROSE AND 2.5MEQ/L CALCIUM,3
SALINE,3
PATANOL OPHTHALMIC SOLUTION,3
DITROPAN,3
AMANTADINE,3
SELENIUM,3
MORPHINE HYDROCHLORIDE,3
CATAPRES,3
SINE-OFF N.D. TAB,3
VENTOLIN DISKUS,3
POLYSPORIN EYE AND EAR DROPS STERILE,3
APO-HYDROXYQUINE,3
IV FLUIDS,3
NIZATIDINE,3
KWELLADA-P LOTION,3
XYLOCAINE 2%,3
PROPINE LIQ 0.1%,3
PURINETHOL,3
COSOPT  -(2%/0.5% OPH DPS),3
AVENTYL,3
RATIO-EMTEC-30,3
NSAIDS,3
TIAZAC XC,3
DESMOPRESSIN,3
BIOTIN,3
HERBAL SUPPLEMENT,3
HORMONES,3
PEPCID,3
MOTILIUM TAB 10MG,3
DYRENIUM,3
MURINE,3
ENGERIX B INJ SUS 20MCG/ML,3
NARDIL,3
ERGOTRATE MALEATE TABLET 1572 0.2MG,3
APO-DILTIAZ,3
ISOPTIN SR,3
FAMOTIDINE,3
CLOTRIMAZOLE,3
ASCORBIC ACID (VITAMIN C),3
CYTOTEC,3
RISPERDAL CONSTA,3
DICETEL,3
METADOL,3
BUPIVACAINE,3
MICRO-K EXTENCAPS,3
PHENYLBUTAZONE,3
MYOCHRYSINE,3
ENTOCORT CAPSULE 3MG,3
IPRATROPIUM,3
STATEX,3
ETHANOL,3
FELDENE,3
LANTUS,3
NOVO-NAPROX,3
222 TABLET,3
TRAMADOL HYDROCHLORIDE,3
DIALYSIS,3
ALBUTEROL,3
BUSCOPAN,3
METOCLOPRAMIDE HCL,3
MIRAPEX,3
PERINDOPRIL,3
CENTRUM FORTE,3
EMEND,3
VERSED,3
KANAMYCIN,3
EXELON,3
NOVO VENLAFAXINE XR,3
LARIAM TAB 250MG,3
CODEINE CONTIN,3
OPIOID (S),3
TRANEXAMIC ACID,3
BLEOMYCIN SULPHATE FOR INJECTION USP,3
MERCAPTOPURINE,3
ALDACTONE 25 MG,3
TUINAL,3
CALCITE 500 + D3 400,3
ANAFRANIL,3
CARDURA,3
VALTREX,3
SILDENAFIL,3
CENTRUM SELECT NOS,3
POTASSIUM IODIDE SOLUTION,3
ISOVUE 370 INJECTION,3
SULCRATE,3
PRIMIDONE,3
NITROGLYCERIN PASTE,3
XIGRIS,3
LASIX PARENTERAL INJ,3
COENZYME Q10,3
NOVO-RABEPRAZOLE EC,3
ZOMIG,3
RALIVIA,3
MAVIK,3
BUCKLEY'S MIXTURE,3
DIFLUCAN,3
PAS,3
CALCITRIOL,3
MILK THISTLE,3
CALCIUM TABLETS,3
CAPTOPRIL,3
INHIBACE,3
EMPRACET-30,3
NALOXONE,3
POLYSPORIN ANTIBIOTIC CREAM,2
VISINE ORIGINAL,2
ISENTRESS,2
ETOPOSIDE LIQ IV 20MG/ML,2
APO-MIDAZOLAM,2
PRINZIDE,2
SURMONTIL,2
LAMISIL CRM 1%,2
FLAXSEED OIL,2
PROPAFENONE,2
COGENTIN TAB 2MG,2
NOVO-LEXIN,2
ZINECARD,2
NOVO-RISEDRONATE,2
LINCOMYCIN,2
FOSCAVIR INJECTION-LIQ IV 24MG/ML,2
RAN-PANTOPRAZOLE,2
CROMOLYN EYE DROPS,2
FUROSIDE,2
THERAPEN-K,2
BENZYDAMINE,2
TOBACCO,2
BIOMYDRIN OTIC,2
OVRAL 21 TAB,2
TRAVASOL,2
HALDOL,2
AFINITOR,2
ROVAMYCINE,2
ALENDRONATE SODIUM,2
SANDOZ CIPROFLOXACIN,2
