drug,countreact
DIANE-35,46
ZELNORM,45
GILENYA,45
OXYNEO,45
VOLTAREN SR,45
CEFTAZIDIME FOR INJECTION, USP,45
SODIUM CHLORIDE,45
IMIPRAMINE,45
LOZIDE,45
ISOSORBIDE DINITRATE,45
VALACYCLOVIR,45
PROSCAR,45
LEVAQUIN,45
CAPTOPRIL,45
FRESH FROZEN PLASMA,45
CALCIUM & MAGNESIUM,45
VERAPAMIL HYDROCHLORIDE INJECTION USP,45
AERIUS,44
ZINC,44
BETA-BLOCKING AGENTS,44
APO-ALENDRONATE,44
DIOVAN-HCT,43
NIACIN,43
MINOCYCLINE,43
QUININE SULFATE,43
RED BLOOD CELLS,43
LAMISIL,43
ONE ALPHA,43
FELDENE,43
ASPIRIN COATED,43
TYLENOL WITH CODEINE NO. 2 - TAB,43
CRESTOR - 10MG,43
TAMOXIFEN,43
HALCION,43
SANDOSTATIN LAR 10MG,43
LITHIUM CARBONATE,43
KEFLEX,43
THEO-DUR,43
FEMARA 2.5MG,42
CO-TRIMOXAZOLE,42
ETOPOSIDE INJECTION, USP,42
MODURET,42
PEGETRON,42
TYLENOL WITH CODEINE,42
CALTRATE,42
HYZAAR,42
LAMICTAL,42
XALATAN,42
METHYLPREDNISOLONE SODIUM SUCCINATE,42
CLAVULIN,42
DIDROCAL,42
APO-OMEPRAZOLE,42
YASMIN 28,42
HUMULIN R INJ,42
PEPTO-BISMOL,41
CLARITIN,41
TAZOCIN,41
TOPIRAMATE,41
TYLENOL EXTRA STRENGTH EZ,41
BEXTRA,41
FLUVOXAMINE,41
ROCEPHIN,41
PENICILLIN,41
PROPRANOLOL,41
FLURAZEPAM HYDROCHLORIDE,41
PRINIVIL,41
RAPAMUNE,41
URSODIOL,41
GARLIC,41
PROPRANOLOL HYDROCHLORIDE INJECTION USP,41
TYKERB,41
TICLID TAB 250MG,41
ACETAMINOPHEN WITH CODEINE - CAPLET,40
RIBAVIRIN,40
LARGACTIL,40
CELEBREX 200MG,40
ACIDOPHYLUS,40
TRIMETHOPRIM-SULFAMETHOXAZOLE,40
INSULIN NPH,40
HUMULIN,40
PREXIGE,40
CEFOTAXIME,40
COD LIVER OIL,40
MEVACOR,40
MAGNESIUM SULFATE,40
ADRENALIN CHLORIDE SOL 1:1000,40
RITALIN,40
ELOXATIN,40
MISOPROSTOL,40
ESTROGEL,40
MACROBID,40
KETOROLAC,40
CHEMOTHERAPY,39
APO HYDRO,39
GAVISCON,39
ZYLOPRIM,39
PENTAMIDINE ISETHIONATE,39
VIAGRA,39
VENTOLIN FOR INHALATION,39
CISAPRIDE,39
VITALUX,39
FLUID(S),39
COENZYME Q10,39
ATORVASTATIN,39
DOXEPIN HYDROCHLORIDE,39
CANDESARTAN CILEXETIL,39
PRISTIQ,38
NOVO-HYDRAZIDE,38
QUESTRAN,38
PRADAXA,38
CLOPIDOGREL,38
FLOVENT HFA,38
VENTILATION,38
NADOLOL,38
ATROPINE,38
MICARDIS PLUS,38
DEXILANT,38
NITROLINGUAL SPRAY 0.4MG/EAM,38
OCTREOTIDE,38
CEFUROXIME FOR INJECTION USP,38
DOPAMINE,38
DESYREL,38
ANCEF,38
LEVEMIR PENFILL,38
INDERAL,38
FELODIPINE,38
MIACALCIN NASAL SPRAY 200 IU,38
DETROL LA,38
BENZTROPINE MESYLATE,38
CARBOPLATIN,38
VITAMIN A,37
MEDROXYPROGESTERONE ACETATE,37
BENZTROPINE,37
LIBRIUM,37
MULTIPLE VITAMINS,37
ANTIDEPRESSANTS,37
VENOFER,37
AGGRENOX,37
KEPPRA,37
IMDUR - EXTENDED RELEASE TABLETS 60 MG,37
CHLORPROMAZINE,37
NITROLINGUAL PUMPSPRAY,37
MELLARIL,37
AMPHOJEL,37
PANTOPRAZOLE SODIUM,37
ESTRADIOL,37
BECLOMETHASONE,37
SERZONE-5HT2,37
SUPEUDOL,37
OXEZE TURBUHALER,37
LOVASTATIN,37
SALMON OIL,36
ALDOMET,36
MINERAL OIL,36
KEMADRIN,36
CESAMET,36
C.E.S. TABLETS,36
FUCIDIN,36
STELAZINE,36
RASILEZ,36
MEDROXYPROGESTERONE,36
LUVOX,36
ALEVE,36
YAZ,36
DOXAZOSIN,36
CARVEDILOL,36
GLYCERIN SUPPOSITORIES,36
FOSINOPRIL,36
DARVON N 100MG CAP,36
FLUOROURACIL INJ 50MG/ML,36
XATRAL,36
DOXYCYCLINE,36
BENTYLOL,36
INH,36
LECTOPAM,35
FIORINAL,35
NICORETTE GUM,35
NSAIDS,35
DOCUSATE,35
KAYEXALATE,35
MYCOSTATIN,35
VALIUM ORAL,35
MONOCOR,35
QUINAPRIL,35
TYLENOL W CODEINE NO2 TAB,35
ISOPTIN SR,35
GLUCOSAMINE & CHONDROITIN,35
CALCIUM GLUCONATE,35
TIMOPTIC,35
TESTOSTERONE,35
MARIJUANA,35
ENDOCET,35
DIOVOL,35
CIALIS,35
PROMETRIUM  - CAP 100MG,35
REPLAVITE,35
CARDIZEM CD,35
LOSARTAN,35
DEXTROSE 5% IN WATER,34
MULTIVITAMINS WITH MINERALS,34
HABITROL,34
APO TRIAZIDE TAB,34
THEOPHYLLINE,34
CLINORIL,34
SOFLAX,34
GLUCONORM,34
PEGASYS,34
ACE INHIBITOR,34
UNIPHYL,34
SANDOZ BISOPROLOL,34
PAMIDRONATE DISODIUM FOR INJECTION,34
VALIUM,34
VERAPAMIL SR,34
ELMIRON   -(100MG),34
APO-CLINDAMYCIN,34
THIAMINE HCL,34
DIALYSIS,34
IRINOTECAN HYDROCHLORIDE,34
MICRO-K EXTENCAPS,34
TIMENTIN,34
AREDIA,34
THYROID,34
WELLBUTRIN XL,34
METHYLDOPA,34
ALDACTAZIDE,33
FAMCICLOVIR,33
PROCYCLIDINE HCL,33
ALTEPLASE (T-PA),33
CODEINE PHOSPHATE,33
MELATONIN,33
ENSURE,33
INCIVEK,33
CODEINE CONTIN,33
LISTERINE ANTISEPTIC MOUTHWASH,33
HERCEPTIN VIALS,33
ATACAND PLUS,33
AMANTADINE,33
NEXAVAR,33
ATASOL TAB 325MG,33
RISPERIDONE (JANSSEN-ORTHO),33
PENBRITIN,32
VALIUM 5 TAB,32
TRIAMTERENE & HYDROCHLOROTHIAZIDE,32
LABETALOL,32
CIPRALEX   -10MG,32
GRANULOCYTE COLONY STIMULATING FACTOR (G-CSF),32
INDERAL LA,32
NOVO-LEXIN,32
CAPOTEN,32
PENICILLIN V,32
CONCERTA,32
DEXEDRINE,32
ZOVIRAX,32
CELESTODERM V,32
APO-LANSOPRAZOLE,32
CLOBAZAM,32
METFORMIN HYDROCHLORIDE,32
TRAMADOL HYDROCHLORIDE,32
DEPO-PROVERA STERILE AQUEOUS SUSPENSION 150 MG/ML,32
NOVO-SEMIDE,32
STRATTERA,32
INFLUENZA VACCINE,32
PIPERACILLIN/TAZOBACTAM,32
SENOKOT S TAB,32
SURFAK,32
CECLOR,32
PROPAFENONE,32
VIREAD,31
222 TABLET,31
INHIBACE,31
L-ASPARAGINASE,31
INTRON A,31
MAXALT,31
OMEGA 3-6-9,31
DIDRONEL,31
SINEQUAN,31
COSOPT  -(2%/0.5% OPH DPS),31
PREGABALIN,31
FINASTERIDE,31
VOLTAREN EMULGEL,31
MERREM,31
IMMUNE GLOBULIN INTRAVENOUS (HUMAN),31
SERC,31
BIAXIN XL,31
MEPERIDINE,31
TOFRANIL,31
DELTASONE,31
PENICILLIN NOS,31
VICTOZA MULTIDOSE PEN-INJECTOR. 30DOSES(0.6MG)-15DOSES(1.2MG)-10DOSES(1.8MG). 1/2/3,31
MIRAPEX,31
SALINE,31
COPAXONE,31
MAGNOLAX,31
TYSABRI,31
METHOTREXATE INJECTION, USP,30
DEPO-PROVERA STERILE AQUEOUS SUSPENSION,30
ASTHMA MEDICATIONS,30
RENEDIL,30
ZAROXOLYN,30
PERCODAN,30
NOVO-RABEPRAZOLE EC,30
MONITAN,30
PENICILLIN G,30
DIABETES MEDICATIONS,30
AXID,30
ANTIHISTAMINIC DRUGS,30
SUSTIVA,30
CAFFEINE,30
ASPIRIN - TABLETS,30
NOVOLIN,30
DEPAKENE,30
APO SULFATRIM DS TAB,30
VALGANCICLOVIR,30
DICYCLOMINE HYDROCHLORIDE USP,30
DAXAS FILM-COATED TABLETS,30
TEVA-RISEDRONATE,30
MOGADON,30
ABILIFY,30
NOROXIN,30
PHYTONADIONE,30
GLYCERIN,30
NEORAL,30
SALAZOPYRIN,30
PERSANTINE,29
NOVO-ALENDRONATE,29
TRIAZOLAM,29
ALBUMIN (HUMAN),29
MINIPRESS,29
SUPRAX,29
GINKGO BILOBA,29
HYTRIN,29
CHLOR-TRIPOLON,29
CRESTOR - 20MG,29
ACCURETIC,29
ADVAIR 500 DISKUS,29
INFUFER,29
NOVO-TRIAMZIDE,29
REBETRON,29
ANACIN TABLET,29
TANTUM LIQ 0.15%,29
NOVAMOXIN,29
VESICARE,29
TINZAPARIN,29
XYLOCAINE,29
BLEOMYCIN SULPHATE FOR INJECTION USP,29
BLOOD TRANSFUSION,29
CENTRUM SELECT,29
APO-RAMIPRIL,29
VOTRIENT,29
ZELDOX,29
MACROBID (100 MG),29
TENOFOVIR,29
VENLAFAXINE,29
BACTROBAN,29
OGEN,29
APO FOLIC ACID TAB 5MG,29
EPIPEN,29
M-ESLON,28
SLEEPING PILL(S),28
ACTOS,28
RENAGEL,28
ISONIAZID,28
BRICANYL,28
TYLOX,28
NIFEDIPINE XL,28
JAKAVI,28
DALACIN C PHOSPHATE,28
OLMETEC,28
ETIDRONATE,28
CLOBAZAM-10,28
AVAMYS,28
KYTRIL,28
CHOLEDYL,28
NEULASTA,28
LIPID MODIFYING AGENT,28
PROPOFOL INJECTION,28
TRIAMCINOLONE,28
ADVAIR 250 DISKUS,28
COVERSYL - 4MG TAB,28
IRON SULPHATE,28
NALOXONE,28
SECTRAL,28
SEROQUEL XR,28
ALESSE 28 TABLETS,28
ORUDIS,28
LOSEC 20 MG,28
COLGATE TOTAL TPT,28
REYATAZ,28
ROBAXACET,28
APO-ESOMEPRAZOLE,28
APO-LORAZEPAM,28
ZOMIG,28
AMOXICILLIN/CLAVULANATE,28
ZELBORAF FILM-COATED TABLET,28
SECONAL SODIUM PULVULE 240 0.1GM,28
SURGAM,27
EMPRACET,27
RHINOCORT,27
ALESSE 28,27
NITRAZEPAM,27
SPRYCEL,27
292 TAB,27
RATIO-SALBUTAMOL,27
TEMODAL,27
ASAPHEN EC,27
NITROGLYCERIN PASTE,27
ONCASPAR,27
AVONEX,27
RIFAMPIN,27
SENOKOT TABLETS,27
MOMETASONE FUROATE,27
DIOVAN-HCT 160MG/12.5MG,27
TELMISARTAN,27
VIDEX,27
SYMBICORT 200 TURBUHALER,27
CHLORHEXIDINE,27
CHLORTHALIDONE,27
HP-PAC,27
PARIET, ENTERIC-COATED TABLET 20MG,27
LIPITOR 10MG TABLETS,27
RITONAVIR,27
CREON,27
DULOXETINE HYDROCHLORIDE,27
TAMIFLU CAPSULE 75MG,27
INNOHEP,27
PIPERACILLIN FOR INJECTION, USP,27
NAPROSYN E,27
CALAMINE LOTION,27
SELENIUM,27
ISOPTIN,27
BACTRIM DS ROCHE TAB,27
ZINECARD,26
MANERIX,26
ACEBUTOLOL,26
ADALAT P.A.,26
CHONDROITIN,26
ASACOL ECT 400MG,26
PACLITAXEL INJECTION,26
BECLOVENT  -  AEM 50MCG/AEM,26
MODAFINIL,26
ASPIRIN 81MG,26
ETHAMBUTOL,26
LECITHIN,26
PIROXICAM,26
APO-ATORVASTATIN,26
SURMONTIL,26
MYOCHRYSINE,26
MEZAVANT,26
FUSIDIC ACID,26
CLOPIXOL,26
METOCLOPRAMIDE HCL,26
DAPSONE,26
HYDROXYUREA,26
ANTI-INFLAMMATORY AGENTS,26
ALENDRONATE SODIUM,26
QVAR,26
PICO-SALAX,26
ISENTRESS,26
REGLAN,26
BUTAZOLIDIN,26
CRIXIVAN,26
SOTACOR,26
NOVO VENLAFAXINE XR,26
BACTRIM ROCHE,26
VITAMIN B1,26
THYROID THERAPY,26
APO-PANTOPRAZOLE,26
ALLEGRA,26
PLACEBO,26
LIPIDIL EZ,26
BRICANYL TURBUHALER,26
D-TABS,26
APO-NAPROXEN,26
TRUVADA,26
LEVODOPA-CARBIDOPA,25
BROMAZEPAM,25
DOCETAXEL,25
RELAFEN,25
BECLOFORTE INHALER - AEM INH 250MCG/AEM,25
ARTHROTEC 75,25
TAMIFLU,25
CEFPROZIL,25
ANAFRANIL,25
NARCOTIC ANALGESICS,25
RISPERDAL CONSTA,25
THALOMID,25
PRAMIPEXOLE,25
PROMETRIUM,25
TEQUIN,25
APO K TAB 600MG,25
COVERSYL PLUS,25
KETOPROFEN,25
LUCENTIS,25
TRIAZIDE TAB,25
MAGNESIUM CITRATE,25
AROMASIN,25
CARDIZEM SR,25
LUMIGAN,25
CHLORDIAZEPOXIDE,25
EURO D,25
TRIMETHOPRIM,25
CALCIUM SANDOZ,25
PAIN MEDICATION,25
BRICANYL TURBUHALER 0.5 MG/AEM,25
LOPID,25
KIVEXA,25
RATIO-EMTEC-30,25
CALCIUM TABLETS,25
PERPHENAZINE,25
PHENYLBUTAZONE,25
SLOW FE TAB 160MG,25
PENTAMIDINE ISETHIONATE INJ 300MG/VIAL BP,25
CLOTRIMAZOLE,25
CIPRO XL,25
ALTACE HCT,25
ROLAIDS,25
MOXIFLOXACIN,25
TYLENOL WITH CODEINE NO. 4 - TAB,25
TIAZAC XC,25
VANCOCIN,25
ANTICOAGULANTS,25
COMBIVIR,25
POLYETHYLENE GLYCOL,25
LERITINE,25
PREMARIN VAGINAL CREAM,25
MEFOXIN,25
LESCOL,25
TORADOL 10MG TABLETS,25
MULTI-VITE,24
NOVO-METOPROL,24
DIOVAN-HCT 80MG/12.5MG,24
PARA-AMINOSALICYLIC ACID,24
WHOLE BLOOD,24
APO-METHOTREXATE TABLETS  - 2.5MG,24
APO-SULFATRIM,24
SIMETHICONE,24
TYLENOL NO 1 TAB,24
TOLTERODINE,24
METOLAZONE,24
VENTOLIN HFA,24
KAOPECTATE,24
ADRIAMYCIN,24
AGAROL,24
MINERALS,24
LAMISIL TAB 250MG,24
AMINOPHYLLINE,24
EPIRUBICIN HYDROCHLORIDE INJECTION,24
DARVON N COMPOUND PULVULE 405,24
HYDREA CAP 500MG,24
HYDROCORTISONE ACETATE CREAM USP,24
CENTRUM FORTE,24
BUSPAR TAB 10MG,24
DESFERAL,24
GEMFIBROZIL,24
LIPIDIL MICRO,24
DESIPRAMINE,24
PSYLLIUM HYDROPHILIC MUCILOID,24
APO ALLOPURINOL,24
AMERGE,24
APO-HYDROXYQUINE,24
VALIUM NOS,24
STATINS,24
MERIDIA,24
SEPTRA INJECTION,24
GANCICLOVIR,24
NOVO-NAPROX,24
RAN-RABEPRAZOLE,24
DOLOBID,24
MOUTHWASHES,24
BOTOX COSMETIC,24
SPORANOX,24
ESTRADOT,24
DIPHTHERIA AND TETANUS TOXOIDS WITH PERTUSSIS VACCINE ADSORBED,24
NOREPINEPHRINE,24
XYREM,24
DOVONEX,24
LIPIDIL SUPRA,24
NOVO-CLINDAMYCIN,24
DEXTROSE,24
CAMPTOSAR INJECTION,24
GLUCOSAMINE SULFATE,24
APO-OXAZEPAM,24
TRIDURAL,23
VERSED,23
LOPRESOR SR,23
CALCIUM CITRATE,23
TARCEVA,23
ZERIT = D4T,23
6-MERCAPTOPURINE,23
GAMUNEX,23
ELOCOM,23
SUDAFED,23
MACRODANTIN,23
SABIN,23
PINDOLOL,23
JANUMET,23
DEPO-MEDROL,23
COREG,23
EMPRACET-30,23
TRI-CYCLEN TABLETS - 28-DAY,23
