drug,countreact
SERTRALINE,18
CARBAMAZEPINE,18
EPIVAL,18
ACLASTA,18
GLEEVEC,18
SPIRIVA,18
HALDOL,18
BETASERON,18
NEURONTIN,18
STUDY DRUG,18
FRESH FROZEN PLASMA,18
NAPROSYN,18
ASACOL,18
EXJADE,18
ADVIL,18
LANOXIN,18
AZITHROMYCIN,18
INH,18
DILAUDID,18
SULFASALAZINE,17
ESTROGENS,17
PLAQUENIL,17
LARGACTIL,17
PAROXETINE,17
ACYCLOVIR,17
DOXORUBICIN HYDROCHLORIDE INJECTION,17
VITAMINS,17
TACROLIMUS,17
XELODA,17
BISOPROLOL,17
DIABETA,17
SEPTRA,17
VANCOMYCIN HYDROCHLORIDE FOR INJECTION, USP,17
MAGNESIUM,17
NYSTATIN,17
ALDACTONE,17
ADVAIR,17
MIRTAZAPINE,17
PROVERA,17
ADALAT,17
CEFOTAXIME,17
AVANDIA,17
CO-TRIMOXAZOLE,17
TIMENTIN,17
ETHANOL,17
LAMOTRIGINE,16
VANCOMYCIN,16
HYDROXYCHLOROQUINE,16
AVASTIN,16
SEPTRA DS TABLETS,16
CLARITHROMYCIN,16
TAZOCIN,16
ETHAMBUTOL,16
PLATELETS,16
ELAVIL,16
WELLBUTRIN,16
COVERSYL,16
DEMEROL,16
SOLU-MEDROL,16
MACROBID,16
FLONASE - AEM-SUS NAS  50MCG/MD,16
GLUCOPHAGE,16
FLUTICASONE,16
SERZONE-5HT2,16
TOBRAMYCIN INJECTION USP,16
CYMBALTA,16
VITAMIN B COMPLEX,16
ERGOCALCIFEROL,16
ENTROPHEN,16
PROZAC,15
CORTISONE,15
FERROUS GLUCONATE,15
STELARA,15
CLOZAPINE,15
PEGASYS RBV,15
ILOSONE,15
CEFAZOLIN FOR INJECTION, USP,15
OXYCONTIN,15
LANSOPRAZOLE,15
NORVIR,15
DAPSONE,15
HUMULIN R INJ,15
TENOFOVIR,15
REMERON,15
VALPROIC ACID,15
QUESTRAN,15
METHADONE,15
ADALAT XL,15
NORVASC TAB 5MG,15
ZOLOFT,15
IV FLUIDS,15
ROCEPHIN,15
HEPARIN SODIUM,15
DIURETIC(S),15
HALOPERIDOL,15
LOXAPINE,15
TETRACYCLINE,15
K-DUR,15
CLINDAMYCIN,14
SOLU-CORTEF,14
MERREM,14
NADOLOL,14
SERAX,14
GENTAMICIN,14
ATROPINE,14
IMODIUM,14
BLOOD WHOLE,14
NITRO-DUR,14
ZITHROMAX,14
SINEMET,14
CENTRUM TABLETS,14
AVALIDE,14
COLCHICINE,14
INDAPAMIDE,14
FERROUS FUMARATE,14
MICARDIS,14
LIBRIUM,14
SODIUM BICARBONATE,14
LUPRON DEPOT,14
REYATAZ,14
CYTARABINE INJECTION,14
ARAVA,14
ERYTHROMYCIN,14
ACETYLSALICYLIC ACID ENT CTD,14
CORTICOSTEROID(S),14
SANDOSTATIN,14
PHENYTOIN,14
ALBUMIN (HUMAN),14
ASAPHEN,14
MS CONTIN,14
FRAGMIN,14
OMEGA - 3,14
TEMAZEPAM,14
REVLIMID,14
PEGETRON,14
LOPERAMIDE,14
PYRAZINAMIDE,14
INTUBATION,14
ACCUTANE ROCHE,14
YAZ,14
TENORMIN,14
OXYCODONE,13
BUDESONIDE,13
HCTZ,13
RITONAVIR,13
KALETRA,13
BUPROPION,13
CELLCEPT,13
DOCUSATE NOS,13
LOMOTIL,13
PERINDOPRIL,13
DIVALPROEX SODIUM,13
HALOTHANE,13
VALACYCLOVIR,13
STREPTOMYCIN FOR INJECTION USP,13
SINGULAIR,13
CLOXACILLIN,13
NOVASEN,13
CHAMPIX,13
AMPICILLIN,13
TRIMETHOPRIM-SULFAMETHOXAZOLE,13
NORMAL SALINE,13
PIPERACILLIN/TAZOBACTAM,13
NORTRIPTYLINE,13
SYMBICORT TURBUHALER,13
EPINEPHRINE,13
ANTINEOPLASTIC(S),13
CEFTAZIDIME FOR INJECTION, USP,13
RAPAMUNE,13
ANTI-HYPERTENSIVE MEDICATION(S),13
ZYPREXA ZYDIS,13
SUTENT,13
MOTRIN,13
LAMISIL,13
CARDIZEM,12
NITROFURANTOIN,12
DOPAMINE,12
INDERAL,12
BISACODYL,12
APO FUROSEMIDE,12
PREXIGE,12
OXYGEN,12
QUININE,12
ZIDOVUDINE,12
MINOCYCLINE,12
L-THYROXINE,12
CHLORAL HYDRATE SYRUP,12
COMBIVENT,12
PACKED RED BLOOD CELLS,12
PHENOBARBITAL,12
COGENTIN,12
XANAX,12
TUMS,12
PROPOFOL INJECTION,12
CONJUGATED ESTROGENS,12
BECLOFORTE INHALER - AEM INH 250MCG/AEM,12
LAMIVUDINE,12
INDOCID,12
RED BLOOD CELLS,12
NOVORAPID,12
MAXERAN,12
DIALYSIS,12
NEXAVAR,12
MORPHINE SULFATE,12
GEMFIBROZIL,12
STEROID(S),12
MAGNESIUM SULFATE,12
SUSTIVA,12
ACCUPRIL,12
INSULIN NPH,12
CYCLOBENZAPRINE,12
ALDOMET,12
DIDROCAL-400MG(ETIDRONATE DISOD.)TAB AND 1250MG(CA CARB.)TAB(500MG CA),12
SLOW K 600MG,12
TYLENOL W CODEINE NO2 TAB,12
PROGESTERONE,12
PROPRANOLOL,12
CHLORPROMAZINE,12
NASONEX,12
VENTILATION,12
PROCHLORPERAZINE,12
FENOFIBRATE,12
SENNA,12
LEVOFLOXACIN,12
METAMUCIL,12
ZYLOPRIM,11
DIFLUCAN,11
CLAVULIN,11
VITAMIN B6,11
THYMOGLOBULIN,11
MONOPRIL,11
N-ACETYLCYSTEINE,11
LEFLUNOMIDE,11
MAALOX,11
ABACAVIR,11
AFINITOR,11
DIAMICRON,11
DIOVAN-HCT,11
EFFEXOR NOS,11
URSO,11
MACROBID (100 MG),11
TOPAMAX,11
NOROXIN,11
DYAZIDE TAB,11
LEVAQUIN,11
TERAZOSIN,11
FLUOROURACIL,11
RATIO-OXYCOCET,11
DICLOFENAC,11
NOZINAN,11
ZAROXOLYN,11
ZINC,11
REACTINE,11
YASMIN 21,11
FISH OIL,11
ENALAPRIL,11
CLONIDINE,11
PARACETAMOL,11
FLUIDS,11
CAPTOPRIL,11
LITHIUM CARBONATE,11
STAVUDINE = D4T,11
HYDRATION,11
ARICEPT,11
HUMULIN,11
CIMETIDINE,11
VITALUX,11
MELLARIL,11
VOLTAREN,11
TRACLEER,11
DEPAKENE,11
LUVOX,11
ARTANE,11
ENTERIC COATED ASA,11
BENZTROPINE MESYLATE,11
FLURAZEPAM HYDROCHLORIDE,11
MACRODANTIN,11
MEVACOR,11
TICLID TAB 250MG,11
KIVEXA,11
TWINRIX,10
DOXYCYCLINE,10
DETROL,10
TYLENOL WITH CODEINE,10
PROPRANOLOL HYDROCHLORIDE INJECTION USP,10
LANTUS,10
CLOBAZAM-10,10
ESOMEPRAZOLE,10
ENTERIC COATED A.S.A,10
CORDARONE,10
SIMPONI,10
PRADAX,10
ESTRADERM,10
VALSARTAN,10
ERYTHROMYCIN ESTOLATE,10
RESTORIL,10
KEMADRIN,10
VIDEX,10
TOTAL PARENTERAL NUTRITION (TPN),10
LIVER TRANSPLANT,10
CIMZIA,10
MELOXICAM,10
ZIAGEN,10
NIACIN,10
LOVASTATIN,10
THYROXINE,10
JANUVIA,10
PHENERGAN,10
VENTOLIN FOR INHALATION,10
PROCYCLIDINE HCL,10
VIRAMUNE,10
CRESTOR - 10MG,10
RISEDRONATE SODIUM,10
LOPRESOR,10
STIVARGA,10
PYRIDOXINE,10
CALCITRIOL,10
NEUPOGEN,10
DOPAMINE HCL,10
MAVIK,10
RITALIN,10
STELAZINE,10
RIFAMPICIN,10
LIDOCAINE,10
AMOXIL,10
TYSABRI,10
ESTRACE,10
COMBIVIR,10
THIAMINE HCL,10
TIAZAC,10
KAYEXALATE,10
PENTASA,10
HUMALOG,10
XARELTO,10
TECTA,10
ORENCIA,10
PERPHENAZINE,10
SENNOSIDES,10
PRAVACHOL,9
SULFAMETHOXAZOLE AND TRIMETHOPRIM,9
TAGAMET,9
ZERIT,9
ZOFRAN,9
RIBAVIRIN,9
CLINORIL,9
DALMANE,9
AMEVIVE,9
TIMOPTIC,9
TRUVADA,9
CHOLECALCIFEROL,9
BENZTROPINE,9
NICODERM,9
MEDROXYPROGESTERONE,9
OCTREOTIDE,9
CYTOTEC,9
MOTILIUM TAB 10MG,9
FLUID(S),9
MYCOSTATIN,9
GANCICLOVIR,9
CAPOTEN,9
URSOFALK,9
STRATTERA,9
DESYREL,9
TYKERB,9
METHYLPREDNISOLONE NOS,9
ARIMIDEX TAB 1MG,9
MINOCIN,9
FLUOTHANE ANESTHETIC,9
TYLENOL EXTRA STRENGTH EZ,9
SALOFALK,9
HYDRODIURIL,9
ANDROCUR,9
HYDROMORPH CONTIN,9
REBETRON,9
THIOPENTAL SODIUM,9
FORTEO,9
LAMISIL TAB 250MG,9
CARDIZEM CD,9
LIPIDIL,9
VALTREX,9
PREDNISOLONE,9
PREZISTA,9
RIMACTANE,9
VALIUM ORAL,9
DURAGESIC,9
ACTOS,9
FAMOTIDINE,9
MODURET,9
AMPHOTERICIN B,9
URSODEOXYCHOLIC ACID,9
VIREAD,9
CISAPRIDE,9
WELLBUTRIN SR,9
AVONEX,9
PIPERACILLIN FOR INJECTION, USP,9
LEVOPHED LIQ IV 1.0MG/ML,8
IMIPRAMINE,8
ACEBUTOLOL HYDROCHLORIDE,8
REMINYL,8
EXELON,8
ISOSORBIDE DINITRATE,8
ACETAMINOPHEN AND CODEINE,8
XOLAIR,8
BACTRIM ROCHE,8
COPAXONE,8
THEO-DUR,8
CYLERT,8
DENOSUMAB,8
GLYCERIN,8
DULCOLAX,8
PROSCAR,8
MESALAMINE,8
METOCLOPRAMIDE HCL,8
BETAMETHASONE,8
ALPRAZOLAM,8
TRAMACET,8
CARBOLITH,8
CEFUROXIME FOR INJECTION USP,8
DITROPAN,8
VALIUM NOS,8
MARIJUANA,8
INTRON A,8
FLOMAX,8
SEREVENT,8
DIDANOSINE,8
PYRIDIUM,8
ORTHOCLONE OKT 3 STERILE SOLUTION  IV 1MG/ML,8
FAMVIR,8
DESIPRAMINE,8
LAMICTAL,8
TRIAMTERENE & HYDROCHLOROTHIAZIDE,8
SAQUINAVIR,8
GILENYA,8
HYZAAR,8
MONITAN,8
SOLIRIS,8
SUPEUDOL,8
ISENTRESS,8
POTASSIUM (NOS),8
PROPYLTHIOURACIL,8
CLAFORAN,8
CLOBAZAM,8
EUFLEX TAB 250MG,8
PEGASYS,8
AMIKACIN SULFATE INJECTION USP,8
L-CARNITINE,8
ABILIFY,8
TESTOSTERONE,8
SELENIUM,8
MILK OF MAGNESIA,8
HYTRIN,8
CONCERTA,8
OXYBUTYNIN,8
INVIRASE,8
ISORDIL,8
FLORINEF,8
MULTI-VITE,8
DEXTROSE 5% IN WATER,8
DIANEAL PD4 CAPD SOLUTION WITH 1.5% DEXTROSE AND 2.5MEQ/L CALCIUM,8
GINKGO BILOBA,8
CHEMOTHERAPY,8
ENDOCET,8
ZERIT = D4T,8
KEPPRA,8
TRASYLOL,8
SANDOSTATIN LAR 10MG,8
ANTACID,8
POTASSIUM,8
KETAMINE HYDROCHLORIDE INJECTION USP,8
DIABINESE,8
NEVIRAPINE,8
GLICLAZIDE,8
ATRIPLA,8
ACETAMINOPHEN WITH CODEINE - CAPLET,8
LABETALOL,8
ANCEF,8
SERC,8
NIASPAN,8
NITROUS OXIDE,8
LOVENOX,8
CIPRO XL,8
ACCOLATE TAB 20 MG,8
COREG,8
ARANESP,8
MEDROXYPROGESTERONE ACETATE,8
TARCEVA,8
NOLUDAR,7
BEXTRA,7
ALERTEC,7
FUZEON SINGLE USE VIAL,7
SENOKOT S TAB,7
APO-AMITRIPTYLINE,7
EXTRANEAL,7
ZESTRIL,7
RIFADIN,7
MOBICOX,7
ALESSE 28,7
CEFTRIAXONE FOR INJECTION USP,7
APO-NADOL,7
TAMOXIFEN,7
INDOMETHACIN,7
SUCRALFATE,7
PENTAMIDINE ISETHIONATE INJ 300MG/VIAL BP,7
NIZORAL,7
ACETYLCYSTEINE SOLUTION,7
BAYCOL,7
ALKERAN,7
VICTRELIS,7
CHROMIUM,7
PENICILLIN,7
AMANTADINE,7
LAXATIVES,7
PRAVASTATIN SODIUM,7
HYDREA CAP 500MG,7
BIAXIN XL,7
PEPCID,7
NOVO-TRIMEL TAB,7
PULMICORT,7
THYROID HORMONES,7
DECADRON,7
HALCION,7
PRIMAXIN INJ,7
SURFAK,7
PURINETHOL,7
INFLUENZA VACCINE,7
TEMODAL,7
REPLAVITE,7
FACTOR VIII,7
CYANOCOBALAMIN,7
BLOOD TRANSFUSION,7
KETOPROFEN,7
FUCIDIN,7
DIAMICRON MR 30MG,7
NEORAL,7
GLUCOBAY,7
PREMARIN VAGINAL CREAM,7
TAPAZOLE 5MG TABLET,7
VITAMIN B1,7
MERCAPTOPURINE,7
ESTRADIOL,7
ZYBAN,7
IMITREX,7
BACTRIM,7
METHYLPREDNISOLONE,7
INTELENCE,7
OXYCODONE-ACETAMINOPHEN,7
DALACIN C PHOSPHATE,7
TYLENOL WITH CODEINE NO. 2 - TAB,7
LIPIDIL SUPRA,7
IMMUNE GLOBULIN INTRAVENOUS (HUMAN),7
FELODIPINE,7
SEPTRA INJECTION,7
DICETEL,7
NITRONG SR SRT 2.6MG,7
NORFLOXACIN,7
EES,7
ASCORBIC ACID (VITAMIN C),7
HYGROTON 50MG,7
MESALAZINE,7
ALDACTAZIDE,7
LESCOL,7
VIAGRA,7
METHOTRIMEPRAZINE,7
INSULIN N,7
FLOMAX CR,7
SIMULECT,7
HEXAVITAMINS TAB,7
FUROSEMIDE INJ USP,7
GANTANOL,7
HYDRALAZINE,6
SYMBICORT 200 TURBUHALER,6
AXID,6
BETA-BLOCKING AGENTS,6
CRYOPRECIPITATE,6
TORADOL,6
PENTOTHAL,6
PETHIDINE INJECTION B.P.,6
NARCAN,6
GARDASIL,6
SEVOFLURANE,6
ASACOL ECT 400MG,6
NOVO-TRIAMZIDE,6
TALWIN NOS,6
RANITIDINE INJECTION USP,6
ETOPOSIDE INJECTION, USP,6
MOXIFLOXACIN,6
FOSINOPRIL,6
NITROLINGUAL SPRAY 0.4MG/EAM,6
BUSCOPAN,6
CAFFEINE,6
DICLOFENAC SODIUM,6
AVENTYL,6
ORTHO-NOVUM 2 MG,6
ZELBORAF FILM-COATED TABLET,6
REZULIN,6
AMPHOJEL,6
TRIAMCINOLONE,6
APO-RAMIPRIL,6
AVODART,6
INHIBACE,6
GEN-CLOZAPINE,6
DILTIAZEM CD,6
DIPHENHYDRAMINE HYDROCHLORIDE,6
STATEX,6
M-ESLON,6
ETIDRONATE,6
ADALAT P.A.,6
BETA CAROTENE,6
CRIXIVAN,6
TOBRADEX OPH SUS,6
TOPIRAMATE,6
FUZEON,6
DEXTROSE 50%,6
DIANEAL PD4 CAPD SOLUTION WITH 2.5% DEXTROSE AND 2.5MEQ/L CALCIUM,6
SOTALOL,6
VENLAFAXINE,6
ESTROGEL,6
ADALAT XL - SRT,6
BENLYSTA FOR I.V. INFUSION ONLY. 80MG/ML (RECONST.),6
FLAXSEED,6
ROSUVASTATIN,6
HEMODIALYSIS,6
VERSED,6
HYDROXYUREA,6
TAXOTERE,6
REFRESH TEARS,6
OVRAL 21 TAB,6
OXYNEO,6
CYPROHEPTADINE HYDROCHLORIDE TABLET USP,6
ALPHAGAN,6
AMOXICILLIN/CLAVULANATE,6
PLASMA,6
PLATELET CONCENTRATE,6
NOVO-HYDRAZIDE,6
ARIXTRA,6
CLARITIN TAB 10MG,6
ADRIAMYCIN,6
BENZODIAZEPINES,6
CANESTEN,6
NIASTASE,6
POTASSIUM PHOSPHATES INJECTION, USP,6
HERCEPTIN VIALS,6
PROMETRIUM  - CAP 100MG,6
NSAIDS,6
COENZYME Q10,6
ORAP,6
EVISTA (60MG),6
JIN BU HUAN ANODYNE TABLETS,6
KEFLEX,6
PERMAX,6
TRIAMTERENE,6
HALOTESTIN,6
LOZIDE,6
OGEN,6
IMDUR - EXTENDED RELEASE TABLETS 60 MG,6
INCIVEK,6
METHYLDOPA,6
ANTIHISTAMINIC DRUGS,6
CEPHALEXIN,6
TASMAR,6
MONOCOR,6
LECITHIN,6
NIFEDIPINE XL,6
PROCAINAMIDE,6
PROLIA PRE-FILLED SYRINGE. PRESERVATIVE-FREE.,6
PROPYL-THYRACIL,6
COCAINE,6
THEOPHYLLINE,6
PANECTYL,6
L-ASPARAGINASE,6
ANALGESICS,6
SECONAL SODIUM PULVULE 240 0.1GM,6
TYLENOL ARTHRITIS PAIN,6
UREMOL HC,6
GLYCERIN SUPPOSITORIES,6
VITAMIN A,6
QUININE SULFATE,6
CODEINE CONTIN,6
INSULIN HUMAN,6
CREON,6
ZOMETA CONCENTRATE,6
NEOMYCIN,6
SLEEPING PILL(S),6
CENTRUM FORTE TABLETS,6
CHOLEDYL,6
PROTAMINE SULFATE INJECTION, USP,6
NOVOLIN,6
SURMONTIL,6
OMEGA 3-6-9,6
XALATAN,6
BETAXOLOL,6
DARVON N 100MG CAP,6
DEFIBROTIDE,6
GLUCONORM,6
CHLORHEXIDINE,6
ORUDIS,6
NOVO-SPIROTON,5
NOVOLIN GE NPH INJ SUS 100U/ML,5
TASIGNA,5
XENICAL 120MG CAPSULE,5
CONJUGATED LINOLEIC ACID (CIA),5
CYCLOSERINE,5
PENICILLIN G,5
MYOCHRYSINE,5
CARDURA,5
LIPIDIL MICRO,5
DIPROSALIC,5
VERAPAMIL SR,5
PROLEUKIN,5
QUINAPRIL,5
MELATONIN,5
6-MERCAPTOPURINE,5
TAXANES,5
TERBINAFINE,5
RENAGEL,5
BECLOVENT,5
OTRIVIN,5
ADCIRCA,5
TIMOLOL MALEATE,5
ROCALTROL,5
TOFRANIL,5
DDS ACIDOPHILUS (INNO-VITE),5
FOLATE,5
PMS-HYDROMORPHONE,5
SODIUM CHLORIDE,5
CHLORPROPAMIDE,5
ELOXATIN,5
IMMUNE SERUM GLOBULIN (HUMAN),5
IPRATROPIUM/SALBUTAMOL,5
RIFAXIMIN,5
FLUOXETINE,5
SELDANE,5
CATAPRES,5
SODIUM PHOSPHATE,5
GLYCERYL TRINITRATE,5
APRESOLINE,5
MAGNESIUM HYDROXIDE,5
ATARAX SYRUP 2MG/ML,5
CLOFARIBINE,5
ZINC GLUCONATE,5
ISOPTIN,5
FLUPHENAZINE,5
NOVO VENLAFAXINE XR,5
CHLORDIAZEPOXIDE,5
MAGNOLAX,5
MARVELON 28,5
SUSTIVA TABLETS,5
RADIO-THERAPY,5
MILK THISTLE,5
CRESTOR - 20MG,5
ZOVIRAX,5
PANTOPRAZOLE SODIUM,5
TIPRANAVIR,5
DELATESTRYL INJ 200MG/ML,5
GRANULOCYTE COLONY STIMULATING FACTOR (G-CSF),5
ELECTROLYTES LIQ,5
ASPIRIN COATED,5
MERIDIA,5
292 TAB,5
ESTRADIOL-17B,5
THALIDOMIDE,5
PAMIDRONATE DISODIUM FOR INJECTION,5
MULTIPLE VITAMINS,5
CARDIZEM SR,5
LUDIOMIL,5
MAGIC MOUTHWASH,5
CIALIS,5
ATIVAN TABLETS, 1MG,5
ACIDOPHYLUS,5
RETROVIR (AZT),5
ISOTAMINE,5
LECTOPAM,5
GARLIC,5
CARVEDILOL,5
CEFTIN,5
NOREPINEPHRINE,5
ENOVID,5
ATACAND PLUS,5
NUTRIMINC RE9 REALITY DAY CREME WITH SPF 8,5
MICRO-K EXTENCAPS,5
FEMARA 2.5MG,5
IPRATROPIUM,5
BETALOC,5
JAKAVI,5
ROCURONIUM,5
KETEK,5
FOLINIC ACID,5
DEPAKENE SYR 50MG/ML,5
PHRASE 2 STARCH NEUTRALIZER,5
LIPITOR 20MG TABLETS,5
SPORANOX,5
HORMONES,5
SUCCINYLCHOLINE CHLORIDE,5
HUMULIN N CARTRIDGE,5
ESSENTIAL ELECTORLYTES,5
CODEINE PHOSPHATE,5
IMMUNOSUPPRESSIVE MEDICATION(S),5
OPIOID (S),5
METOLAZONE,5
IRESSA,5
ZOMIG,5
DEPO-PROVERA STERILE AQUEOUS SUSPENSION 150 MG/ML,5
PHYTONADIONE,5
CARBOPLATIN,5
POLYETHYLENE GLYCOL,5
PRINIVIL,5
ARTECHOL TAB,5
MEDROL,5
METRONIDAZOLE 5 MG/ML INJECTION,5
ZELNORM,5
BROMAZEPAM,5
KIDROLASE INJ PWS 10000UNIT/VIAL,5
PHENYLBUTAZONE,5
GHR,5
NIZORAL TABLETS 200MG,5
CELESTODERM V,5
VICTOZA MULTIDOSE PEN-INJECTOR. 30DOSES(0.6MG)-15DOSES(1.2MG)-10DOSES(1.8MG). 1/2/3,5
INSULIN REGULAR,5
CYTOXAN,5
ALVESCO,5
PENTOBARBITAL,5
GANTRISIN,5
APO-TIZANIDINE,5
CLOPIXOL,5
I.V. SOLUTIONS,5
XGEVA SINGLE-USE VIAL. FOR S.C. USE ONLY. PRESERVATIVE-FREE.,5
RETINOL,5
ZOLADEX,5
MMR II,5
SCOPOLAMINE,5
LIBRAX,5
SINEQUAN,5
APO-AMOXI CLAV,5
VALGANCICLOVIR,5
MANNITOL,5
QUINIDINE,5
MERREM PWS IV 500 MG/VIAL,5
METHIMAZOLE,5
BACTRIM ROCHE TAB,5
ALESSE 28 TABLETS,5
TRULY PREMIUM ALL NATURALS ACIDOPHILUS WITH BIFIDUS (NON DAIRY),5
GAVISCON,5
DICLECTIN,5
CARBOCAL D,5
HERBAL PREPARATION,5
CLARITIN,5
COTAZYM CAP,5
MSM,5
RYTHMODAN,5
SALMON OIL,5
ANTICOAGULANTS,5
PLASMAPHERESIS,5
CEFZIL,5
NOVO-HYDROXYZIN,5
MACA ROOT,5
ALDARA 5% CREAM,5
ISOPTIN SR,5
PAS,5
FLUDARABINE,5
GAMUNEX,5
TUINAL,5
TYLENOL NO 1 TAB,5
SOFLAX,5
DOXEPIN HYDROCHLORIDE,5
SULCRATE,5
EMTRIVA,5
RATIO-EMTEC-30,5
ACYCLOVIR SODIUM INJECTION,5
ZITHROMAX CAP 250MG,5
ZUCLOPENTHIXOL,5
CYCLOMEN,5
MOMETASONE FUROATE,5
FLUTAMIDE,5
NICOTINE POLACRILEX GUM USP,4
LIPID MODIFYING AGENT,4
GLUCOSAMINE & CHONDROITIN,4
NU-RANIT,4
CLOPIDOGREL BISULFATE,4
HYZAAR DS 100/25 MG,4
RAN-RAMIPRIL,4
COVERSYL PLUS,4
MINERAL OIL,4
IODINE,4
THIORIDAZINE,4
RISPERIDONE (JANSSEN-ORTHO),4
K10,4
DEMULEN,4
CALCIUM & MAGNESIUM,4
ANTABUSE,4
VALERIAN,4
CELEXA 20 MG,4
CHLORPROMANYL,4
MANGANESE,4
CLOTRIMAZOLE,4
COSMEGEN,4
ZYPREXA - 10MG,4
ISOZIDE,4
ROUGIER MAGNESIUM,4
SALINE,4
TRIFLUOPERAZINE TAB 5MG,4
ANTITHYMOCYTE IMMUNEGLOBULIN,4
CASCARA SAGRADA,4
VALIUM,4
NOVO-GESIC TAB 325MG,4
EDECRIN,4
ONGLYZA FILM-COATED,4
REGLAN,4
THERASPHERES,4
ALFALFA,4
DANTRIUM,4
MS IR TAB 10MG,4
DECADRON PHOSPHATE INJ 4MG/ML,4
KETOCONAZOLE,4
PERCODAN,4
SANDOZ FENTANYL PATCH,4
GELUSIL TABLETS,4
PMS-LORAZEPAM,4
GLIMEPIRIDE,4
SPRYCEL,4
PROCTOSEDYL,4
CIPRO IV,4
CLEANSESMART II,4
ABRAXANE FOR INJECTABLE SUSPENSION,4
TEBRAZID TAB 500MG,4
INSULIN LENTE,4
CREON 25 MINIMICROSPHERES,4
MIRAPEX,4
IRINOTECAN,4
