drug,countreact
NORMAL SALINE,30
ESTRADERM,30
HCTZ,30
DICLOFENAC,30
TRUSOPT,30
EFFEXOR NOS,29
NAPROSYN,29
EPIVAL,29
CARBAMAZEPINE,29
PHENYTOIN,29
VALPROIC ACID,29
PHENOBARBITAL,29
TIMOPTIC,29
TOPAMAX,29
PAROXETINE,29
HYDROXYCHLOROQUINE,29
ESTROGENS,29
EXJADE,28
PULMICORT,28
ORENCIA,28
CHLORAL HYDRATE SYRUP,28
ACCUPRIL,28
VANCOMYCIN HYDROCHLORIDE FOR INJECTION, USP,28
METHYLPREDNISOLONE SODIUM SUCCINATE FOR INJECTION,28
OLANZAPINE,28
MARIJUANA,28
SIMPONI,28
CLONIDINE,28
ARIMIDEX TAB 1MG,28
OXYGEN,28
WELLBUTRIN,28
LISINOPRIL,28
POLYSPORIN EYE AND EAR DROPS STERILE,28
EPINEPHRINE,28
DIAZEPAM,28
FERROUS SULPHATE,27
AMIODARONE,27
MAXIDEX,27
ACETYLSALICYLIC ACID ENT CTD,27
CHOLECALCIFEROL,27
MIDAZOLAM INJECTION,27
TRAMACET,27
HUMALOG,27
LEFLUNOMIDE,27
FLUTICASONE,27
HEPARIN SODIUM,27
CIPRO,27
METRONIDAZOLE,27
AVANDIA,27
PROPRANOLOL,27
CLINDAMYCIN,27
LANOXIN,27
PEGETRON,26
CELLCEPT,26
ZYBAN,26
INDAPAMIDE,26
CLOZARIL,26
MOTRIN,26
AERIUS,26
QUETIAPINE,26
TEMAZEPAM,26
METAMUCIL,26
TOBRADEX OPH SUS,25
VENLAFAXINE XR,25
EVISTA (60MG),25
DYAZIDE TAB,25
ENTROPHEN,25
SEPTRA,25
TIMOLOL,25
DIANE-35,25
TRAVATAN Z,25
ADALAT,25
FORTEO,25
MELOXICAM,25
METHYLPREDNISOLONE,25
LOTEMAX,25
DIDROCAL-400MG(ETIDRONATE DISOD.)TAB AND 1250MG(CA CARB.)TAB(500MG CA),25
RITALIN,25
MONOPRIL,25
ETHANOL,25
ZOFRAN,24
DIAMOX,24
TERAZOSIN,24
NOVASEN,24
VITAMIN B6,24
DIVALPROEX SODIUM,24
FISH OIL,24
PENTASA,24
TIMOPTIC-XE,24
DOXYCYCLINE,24
RISPERIDONE,24
MINOCYCLINE,24
SLOW K 600MG,24
PREDNISOLONE OPHTHALMIC,24
MIRENA,24
ENTERIC COATED A.S.A,24
MAXERAN,24
REVLIMID,24
FERROUS GLUCONATE,24
ARICEPT,23
OXYCONTIN,23
PATANOL OPHTHALMIC SOLUTION,23
COGENTIN,23
LARGACTIL,23
INDERAL,23
INDOCID,23
GLUCOPHAGE,23
THYROXINE,23
HOMATROPINE OPH,23
HYDROXYZINE,23
AVODART,23
VINCRISTINE SULFATE INJECTION USP,23
ARTIFICIAL TEARS,23
TYLENOL EXTRA STRENGTH TAB 500MG,23
VALTREX,23
AMPICILLIN,23
LUPRON DEPOT,23
ADRENALIN CHLORIDE SOL 1:1000,23
FEMARA 2.5MG,22
SANDOZ PREDNISOLONE,22
IMITREX,22
RISEDRONATE SODIUM,22
ATARAX,22
GARAMYCIN,22
TENORMIN,22
AVALIDE,22
PROCHLORPERAZINE,22
PRADAX,22
FLOMAX,22
INH,22
OCUFLOX - LIQ OPH 0.3%,22
BESIVANCE,22
INDOMETHACIN,22
NOVORAPID,22
RATIO-PREDNISOLONE,22
ASCORBIC ACID (VITAMIN C),22
FLAGYL,22
DOCUSATE NOS,22
SULFASALAZINE,22
BOTOX COSMETIC,22
PROSCAR,22
DICETEL,22
MAVIK,21
YASMIN 28,21
CLARITHROMYCIN,21
BRIMONIDINE OPHTHALMIC,21
TOPIRAMATE,21
XANAX,21
TAXOTERE,21
ESTRACE,21
HUMULIN N INJ 100UNIT/ML,21
CRESTOR - 10MG,21
L-THYROXINE,21
DEXAMETHASONE OPHTHALMIC,21
NEORAL,21
HALDOL,21
TEARS NATURALE,21
NORVASC TAB 5MG,21
MIRTAZAPINE,21
INTUBATION,21
PEGASYS RBV,21
LIDOCAINE,21
QUININE,21
DIAMICRON,21
RESTORIL,21
CAPTOPRIL,21
NORTRIPTYLINE,21
FLURAZEPAM HYDROCHLORIDE,21
EPREX STERILE SOLUTION,21
ANTI-INFLAMMATORY AGENTS,21
CLARITIN,21
CEFOTAXIME,21
OXYCODONE,21
LACTULOSE SYRUP,21
REMERON,21
XELODA,20
FENOFIBRATE,20
TEAR-GEL OPHTHALMIC,20
DALMANE,20
HALOPERIDOL,20
XALACOM,20
CHLORPROMAZINE,20
AREDIA,20
CARDIZEM,20
ACEBUTOLOL HYDROCHLORIDE,20
AMANTADINE,20
CARBOPLATIN,20
AZITHROMYCIN,20
MACROBID (100 MG),20
CENTRUM TABLETS,20
LOPRESOR,20
POTASSIUM,20
CYTARABINE INJECTION,20
OPTICROM,20
SANDOSTATIN,20
TUMS,20
GENTEAL,20
HALCION,20
ALPRAZOLAM,20
NOZINAN,20
NOVO VENLAFAXINE XR,20
LEVAQUIN,20
IMODIUM,20
ISORDIL,20
OMNIPAQUE,20
PRAVACHOL,20
ZITHROMAX,20
ENDOCET,20
PRAVASTATIN SODIUM,19
TAGAMET,19
SENNOSIDES,19
BUPROPION,19
LAMICTAL,19
MANNITOL,19
NITRO-DUR,19
METHYLPREDNISOLONE NOS,19
DIURETIC(S),19
LITHIUM CARBONATE,19
IMMUNE SERUM GLOBULIN (HUMAN),19
IV FLUIDS,19
KETOCONAZOLE,19
INSULIN NPH,19
BUDESONIDE,19
FERROUS FUMARATE,19
EXELON,19
TRANSDERM-V,19
DOXORUBICIN HYDROCHLORIDE INJECTION,19
ZYPREXA ZYDIS,19
GLICLAZIDE,19
ASACOL,19
STATEX,19
FAMOTIDINE,19
PARACETAMOL,19
NYSTATIN,19
K-DUR,19
CHLOR-TRIPOLON,19
SINEMET,19
SOTALOL,19
FOSAVANCE,19
LUBRICANT OPHTHALMIC,19
AZOPT,19
BENZTROPINE,19
BUSCOPAN,19
DIOVAN-HCT,19
CONCERTA,19
ZYMAR,19
BOTOX PWS INJ 100UNIT/VIAL,19
KETOROLAC,19
STELARA,19
PILOCARPINE,19
CESAMET,18
PROPRANOLOL HYDROCHLORIDE INJECTION USP,18
ZINC,18
CETIRIZINE,18
VITAMIN A,18
PROGESTERONE,18
CISPLATIN INJECTION,18
ETHAMBUTOL,18
OXYCODONE-ACETAMINOPHEN,18
GENTEAL GEL,18
LECTOPAM,18
PROMETRIUM  - CAP 100MG,18
ALLEGRA,18
DIABETA,18
PHMB,18
LOXAPINE,18
ANCEF,18
TIAZAC,18
SULFAMETHOXAZOLE AND TRIMETHOPRIM,18
NOVO-HYDRAZIDE,18
SALOFALK,18
ZOVIRAX,18
VITAMIN K,18
ENALAPRIL,18
SODIUM BICARBONATE,18
ALVESCO,18
DARVON N 100MG CAP,18
LOMOTIL,17
HYZAAR,17
FOSINOPRIL,17
INFLUENZA VACCINE,17
PEPCID,17
DEPO-MEDROL,17
PREDNISONE OPHTHALMIC,17
PRINIVIL,17
CEPHALEXIN,17
TAMOXIFEN,17
ESTROGEL,17
CONJUGATED ESTROGENS,17
LATANOPROST,17
CIMZIA,17
COMBIVENT,17
CORTEF,17
GLUCOSAMINE & CHONDROITIN,17
ROCEPHIN,17
BENZTROPINE MESYLATE,17
LAMOTRIGINE,17
PENICILLIN,17
ZYLOPRIM,17
ENTERIC COATED ASA,17
BLOOD WHOLE,17
ALDACTONE,17
SODIUM CHLORIDE,17
ASAPHEN EC,17
DETROL,17
CALCIUM & MAGNESIUM,17
PROPOFOL INJECTION,17
VOLTAREN OPHTHA,17
SERZONE-5HT2,17
DIPHTHERIA AND TETANUS TOXOIDS WITH PERTUSSIS VACCINE ADSORBED,17
RIFAMPIN,17
MINOCIN,17
MOTILIUM TAB 10MG,17
LIPOSIC OPHTHALMIC DROPS,17
TYLENOL ARTHRITIS PAIN,17
SABRIL,17
ZESTRIL,17
METHADONE,16
TIMOLOL MALEATE,16
JANUVIA,16
TIMOLOL OPHTHALMIC,16
DITROPAN,16
ADVAIR DISKUS,16
VALIUM,16
REBETRON,16
CLOXACILLIN,16
PANTOPRAZOLE SODIUM,16
METHOTREXATE INJECTION, USP,16
CALCIUM SANDOZ,16
AMPHOTERICIN B,16
HUMALOG   (CARTRIDGE/KWIKPEN),16
KEMADRIN,16
ANTIDEPRESSANTS,16
SABIN,16
METFORMIN HYDROCHLORIDE,16
COPAXONE,16
METHYLPHENIDATE,16
OXEZE TURBUHALER,16
IMMUNE GLOBULIN INTRAVENOUS (HUMAN),16
POLYSPORIN STERILE OPHTHALMIC OINTMENT,16
TOFRANIL,16
SYSTANE LUBRICANT EYE DROPS,16
BISACODYL,16
AGGRENOX,16
BROLENE,16
MERCAPTOPURINE,16
THYROID,16
OXYBUTYNIN,16
ZADITOR,16
DAPSONE,16
CIMETIDINE,16
DESYREL,16
VISUDYNE,16
FLUID(S),16
ACTOS,16
ANTIHISTAMINIC DRUGS,16
NOVO-GESIC TAB 325MG,16
YAZ,16
D-TABS,16
COD LIVER OIL,16
MEVACOR,16
ROCURONIUM,16
ACETAZOLAMIDE,16
MIACALCIN NASAL SPRAY 200 IU,16
TAMSULOSIN,16
CHLORHEXIDINE,16
HERCEPTIN VIALS,16
CARBOCAL D,16
FUCITHALMIC VISCOUS EYE DROPS,16
SEPTRA DS TABLETS,16
REFRESH,16
MELLARIL,16
FLOVENT HFA,15
PROLIA PRE-FILLED SYRINGE. PRESERVATIVE-FREE.,15
GARAMYCIN OPHTHALMIC,15
TRIPHASIL 28,15
DEXTROSE 5% IN WATER,15
PREDNISOLONE ACETATE,15
TRILAFON,15
LIPOSIC FLUID,15
DEPO-PROVERA STERILE AQUEOUS SUSPENSION 150 MG/ML,15
POTASSIUM (NOS),15
LACTULOSE,15
FLUVIRAL,15
PYRIDOXINE,15
HYDROMORPH CONTIN,15
PILOCARPINE HYDROCHLORIDE - LIQ OPH,15
BSS STERILE IRRIGATING SOLUTION,15
NEVANAC,15
RENU MULTIPLUS SOLUTION,15
AVAMYS,15
ABILIFY,15
GARASONE OPH/OT SOL,15
AMOXIL,15
ZELDOX,15
MULTIPLE VITAMINS,15
NEXIUM - 40MG,15
SODIUM SULAMYD 10%,15
MILK OF MAGNESIA,15
ZOMETA CONCENTRATE,15
ADALAT XL - SRT,15
MELATONIN,15
STELAZINE,15
MODURET,15
CEFTAZIDIME FOR INJECTION, USP,15
ISOVUE 370 INJECTION,15
THEO-DUR,15
MOMETASONE FUROATE,15
MEPERIDINE,15
STREPTOMYCIN FOR INJECTION USP,15
ETOPOSIDE INJECTION, USP,15
OPTI-FREE REPLENISH MULTI-PURPOSE DISINFECTING SOLUTION,15
PRISTIQ,15
ROSUVASTATIN,15
HYDRODIURIL,15
LIORESAL TAB 10MG,15
GATIFLOXACIN,15
SECONAL SODIUM PULVULE 240 0.1GM,14
ATACAND PLUS,14
MIRAPEX,14
BETOPTIC LIQ,14
TEMPRA,14
VALIUM NOS,14
TETRACYCLINE,14
TYLENOL WITH CODEINE,14
LOVASTATIN,14
ORAP,14
LIBRIUM,14
XYLOCAINE HCL,14
DELTASONE,14
OPTIMYXIN OTO/OPHT GTTE,14
VEXOL OPHTHALMIC,14
RESTASIS,14
CO-TRIMOXAZOLE,14
NOLVADEX,14
KYTRIL,14
ROBAXACET,14
GARAMYCIN OPH SOLN 3MG/ML,14
ORTHOCLONE OKT 3 STERILE SOLUTION  IV 1MG/ML,14
SALAZOPYRIN,14
SURFAK,14
VERAPAMIL HCL,14
VIAGRA 100MG,14
POLYSPORIN,14
VISINE ORIGINAL,14
ELOXATIN,14
SOLO-CARE,14
TICLID TAB 250MG,14
HYDROCORTISONE ACETATE CREAM USP,14
NADOLOL,14
BACTRIM,14
LIPOSIC OPTHALMIC DROPS,14
MARVELON 28 TAB,14
MAXIDEX SUS 0.1%,14
MAALOX,14
TESTOSTERONE,14
DUOTRAV,14
MS CONTIN,14
GARASONE,14
LUVOX,14
DESIPRAMINE,14
TOBREX 0.3% OPHTHALMIC SOL,14
HP MEMOIR,14
VANCOMYCIN,14
TRAMADOL HYDROCHLORIDE,14
HUMULIN,14
TRIAMCINOLONE,14
VALIUM ORAL,14
GINKGO BILOBA,14
METHOTRIMEPRAZINE,14
RHINOCORT,14
SPORANOX,14
TORADOL,14
CELEBREX 200MG,14
SELENIUM,14
VENTOLIN FOR INHALATION,14
CARDIZEM CD,14
FLUOROURACIL,14
TUINAL,14
PHENERGAN,14
TEGRETOL CR,14
COENZYME Q10,13
MAGNESIUM SULFATE,13
CLAVULIN,13
ANTACID,13
LAXATIVES,13
WELLBUTRIN XL,13
MOBICOX,13
BIAXIN XL,13
ADDERALL XR,13
RISPERDAL CONSTA,13
FINASTERIDE,13
PERINDOPRIL,13
NIACIN,13
DIDROCAL,13
PENICILLIN G,13
GANCICLOVIR,13
OMNARIS,13
BROMAZEPAM,13
OPTI-FREE EXPRESS,13
MYCOSTATIN,13
CLEAR CARE ONE BOTTLE SOLUTION FOR CLEANING AND DISINFECTING,13
FLUIDS,13
LOZIDE,13
GAVISCON,13
SUCRALFATE,13
YASMIN 21,13
HYTRIN,13
NOVO-SEMIDE,13
ELOCOM,13
ISONIAZID,13
PREPULSID,13
ANAFRANIL,13
PARLODEL,13
VALIUM INJ ROCHE 5MG/ML,13
TETRACAINE,13
CIPRO XL,13
CORDARONE,13
CYCLOGYL,13
DEPO-PROVERA STERILE AQUEOUS SUSPENSION,13
LERITINE,13
PIPERACILLIN/TAZOBACTAM,13
IRBESARTAN,13
ISOTRETINOIN,13
CLEAR CARE CLEANING AND DISINFECTING SOLUTION,13
NICODERM,13
FELDENE,13
DOPAMINE,13
XARELTO,13
OPHTHAINE,13
CLOBAZAM-10,13
VISINE ALLERGY,13
XENICAL 120MG CAPSULE,13
MURO 128,13
SECTRAL,13
ADVAIR 250 DISKUS,13
ESTRADIOL,13
ATROPINE OPHTHALMIC,13
APO HYDRO,13
TYKERB,13
ENOXAPARIN,13
PENTAMIDINE ISETHIONATE,13
LIPITOR 20MG TABLETS,13
TAMIFLU CAPSULE 75MG,13
SEREVENT,13
ALCAINE DPS 0.5%,13
FAMVIR,13
ROGAINE TOPICAL SOLUTION,13
MYCOBUTIN,13
ALESSE 28 TABLETS,13
MERIDIA,13
PULMICORT TURBUHALER,13
CYTOSAR,13
RHOVANE,12
PROPINE LIQ 0.1%,12
LIPIDIL,12
SEROQUEL XR,12
MAXITROL,12
CLOBETASOL PROPIONATE,12
DICLECTIN,12
KEPPRA,12
STRATTERA,12
VOLTAREN EMULGEL,12
ROCALTROL,12
LOPERAMIDE,12
TYLENOL NO 1 TAB,12
SAW PALMETTO,12
SINEQUAN,12
ALENDRONATE SODIUM,12
ARANESP,12
COREG,12
MODECATE INJ 25MG/ML,12
SUPEUDOL,12
ASPIRIN 81MG,12
FLUOROMETHOLONE OPHTHALMIC,12
CELESTODERM V,12
KALETRA,12
MANERIX,12
CIPRALEX   -10MG,12
DETROL LA,12
HUMULIN R INJ,12
MMR II,12
3TC,12
TALWIN 30 MG/ML,12
DENOSUMAB,12
DDAVP,12
NEGGRAM,12
MAXALT,12
KEFLEX,12
NITROFURANTOIN,12
KETEK,12
PAMIDRONATE DISODIUM FOR INJECTION,12
CORTISPORIN,12
TRILEPTAL,12
SELDANE,12
CODEINE PHOSPHATE,12
CENTRUM,12
ACEBUTOLOL,12
ADRIAMYCIN,12
APO-PREDNISONE,12
MICARDIS PLUS,12
APO FUROSEMIDE,12
TIMOLOL MALEATE OPHTHALMIC,12
TOBRADEX OPHTHALMIC,12
L-ASPARAGINASE,12
TALWIN,12
LAMISIL,12
NOVAMOXIN,12
MSM,12
FRAGMIN,12
APO-BRIMONIDINE P,12
NEOSPORIN EYE-EAR SOLUTION,12
FIORINAL,12
TRAVATAN,12
DOSTINEX,12
ATASOL 30 TAB,12
TUBERCULIN PPD (MANTOUX),12
TYLENOL WITH CODEINE NO. 2 - TAB,12
INTRON A,12
IPRATROPIUM,12
PMS-GABAPENTIN,12
CISAPRIDE,12
GLUCONORM,12
TRI-CYCLEN,11
TYSABRI,11
DESFERAL,11
LEVOFLOXACIN,11
BALANCED SALT SOLUTION,11
DURAGESIC,11
GARDASIL,11
DEPAKENE,11
NEOSPORIN,11
APO-RANITIDINE,11
LAMISIL TAB 250MG,11
CHLORAMPHENICOL 0.5% OPH SOLN,11
RISPERIDONE (JANSSEN-ORTHO),11
NORVIR,11
METOCLOPRAMIDE HCL,11
FUCIDIN OINTMENT 2%,11
INSULIN REGULAR,11
ISOVUE,11
SORIATANE,11
FML 0.1%,11
RATIO-BRIMONIDINE,11
GLYCERIN SUPPOSITORIES,11
OPHTHAINE OPHTHALMIC,11
AMILORIDE/HYDROCHLOROTHIAZIDE,11
APO-BISOPROLOL,11
RIBAVIRIN,11
ANTINEOPLASTIC(S),11
LOPID,11
GARLIC,11
CHLOROQUINE PHOSPHATE,11
ISOPTIN SR,11
ALERTEC,11
ANALGESICS,11
DOVOBET OINTMENT,11
APO-DORZO-TIMOP,11
URSODIOL,11
REVATIO,11
DIPRIVAN EML IV 1%,11
VYVANSE,11
TUBERSOL,11
MYCOPHENOLATE MOFETIL,11
TAXOL LIQ IV 6MG/ML,11
OMNIPAQUE 300,11
VENTOLIN HFA,11
DOXEPIN HYDROCHLORIDE,11
FLUOROURACIL INJ 50MG/ML,11
APO-ATORVASTATIN,11
CYTOTEC,11
PIROXICAM,11
THIORIDAZINE,11
OVRAL 21 TAB,11
ASTHMA MEDICATIONS,11
MACROBID,11
OGEN,11
ESOMEPRAZOLE,11
AMINOPHYLLINE,11
CALCIUM CITRATE,11
CEFUROXIME FOR INJECTION USP,11
ZOLEDRONIC ACID,11
SERC,11
GLUCOSAMINE SULFATE,11
VERAPAMIL HYDROCHLORIDE INJECTION USP,11
VISIPAQUE,11
BECLOVENT  -  AEM 50MCG/AEM,11
APO-AMOXI,11
MYAMBUTOL,11
INDERAL LA,11
ARTANE,11
VIREAD,11
ENTOCORT CAPSULE 3MG,11
VESICARE,11
THYROID HORMONES,11
HIVID,11
ELIDEL,11
TAZOCIN,11
RADIATION,11
CLARUS,11
ISOVUE 300 INJECTION,11
ARTHROTEC 75,10
TOTAL PARENTERAL NUTRITION (TPN),10
DOCUSATE CALCIUM,10
SANDOSTATIN LAR 10MG,10
TYLENOL EXTRA STRENGTH EZ,10
NOVOLIN,10
BION TEARS OPHTHALMIC,10
TRIAMTERENE & HYDROCHLOROTHIAZIDE,10
SALMON OIL,10
QVAR,10
OPHTHO-BUNOLOL LIQ 0.1%,10
POLYSPORIN ANTIBIOTIC OINTMENT,10
C.E.S. TABLETS,10
TIMPILO,10
SUSTIVA,10
LUMIGAN NOS,10
COLCHICINE,10
AVONEX,10
BENYLIN DM SYR,10
QUINAPRIL,10
BEXTRA,10
OTRIVIN,10
CALCIUM TABLETS,10
ATASOL TAB 325MG,10
CAPOTEN,10
PENTAMYCETIN OPHTHALMIC,10
BAYCOL,10
TRIMETHOPRIM,10
METHYLDOPA,10
ST JOHNS WORT,10
CARDURA,10
VALSARTAN,10
ALDOMET,10
DIAMICRON MR 30MG,10
PAIN MEDICATION,10
MINERAL OIL,10
ZIDOVUDINE,10
ZOSTAVAX,10
BETNOVATE,10
BLEPHAMIDE,10
EVENING PRIMROSE OIL,10
EXTAVIA,10
AVENTYL,10
ZINACEF,10
NSAIDS,10
RASILEZ,10
CHOLESTYRAMINE,10
MEPERIDINE HCL,10
PROCYTOX,10
PROPYLENE GLYCOL,10
SUTENT,10
SANDOZ BISOPROLOL,10
CELLUVISC OPHTHALMIC,10
NUVARING,10
RELAFEN,10
PMS-TIMOLOL,10
RENOGRAFIN,10
THIAMINE HCL,10
DIDRONEL,10
PENTAMYCETIN ONT 10MG/GM,10
SYMBICORT 200 TURBUHALER,10
LOVENOX,10
PLENDIL,10
HABITROL,10
VICTRELIS,10
FLEET ENEMA,10
NASACORT AQ,10
RENU FRESH MULTI-PURPOSE SOLUTION,10
ANSAID,10
FLEXERIL   -(10MG),10
ELMIRON   -(100MG),10
QUININE SULFATE,10
NAPROSYN E,10
LABETALOL,10
TRI-CYCLEN TABLETS - 28-DAY,10
CLOZAPINE,10
RIVASA 80MG - TAB,10
PROCYCLIDINE HCL,10
APO SULFATRIM DS TAB,10
ILOSONE,10
PHENYLEPHRINE HCL,10
BETAMETHASONE,10
EMPRACET-30,10
DEXEDRINE,10
VERSED,10
ARALEN,10
PROBIOTIC,10
MONOCOR,10
PENTAMYCETIN,10
BENADRYL INJ. 50MG/ML,10
AREPANRIX H1N1,10
ASPIRIN CHILDRENS,10
PROGRAF,10
PEGASYS,10
TACROLIMUS,10
APO-DOXY CAP 100MG,10
INVEGA,10
VELCADE,10
CLOBAZAM,10
DIFLUCAN,9
LEVODOPA,9
COVERSYL (8MG TABLET),9
DALACIN C PHOSPHATE,9
VEMURAFENIB,9
GLYCERYL TRINITRATE,9
OPHTHALMIC PREP.,9
ORUDIS,9
VITALUX AREDS,9
PALAFER,9
PENTOTHAL,9
QUESTRAN,9
GD-LATANOPROST,9
MACRODANTIN,9
DEFEROXAMINE MESYLATE FOR INJECTION,9
VANCOCIN,9
BRICANYL,9
ISOPTO HOMATROPINE,9
SOLIRIS,9
HEPTAVAX B,9
PRADAXA,9
DIPHTHERIA AND TETANUS TOXOIDS ADSORBED,9
NOVO-CHLORPROMAZINE,9
CORTISONE ACETATE,9
LIPITOR 10MG TABLETS,9
AROMASIN,9
DIOVAN 80MG TABLETS,9
SALINE,9
PENTAMIDINE ISETHIONATE INJ 300MG/VIAL BP,9
CLOPIXOL,9
POLYTRIM OPHTHALMIC SOLUTION,9
VALPROATE SEMISODIUM,9
FELODIPINE,9
VITAMIN D                          /00107901/,9
LETROZOLE,9
PROPECIA,9
LIPID MODIFYING AGENT,9
VEPESID,9
MEDROXYPROGESTERONE,9
DICLOFENAC SODIUM,9
HEXABRIX,9
FLUANXOL,9
CENTRUM SELECT NOS,9
TIAZAC XC,9
SURMONTIL,9
HYOSCINE,9
R & C SHAMPOO WITH CONDITIONER,9
BRICANYL TURBUHALER 0.5 MG/AEM,9
BACITRACIN ZINC&POLYMYXIN B SULF.OINT.USP,9
NEO-SYNEPHRINE OPTH 10%,9
SODIUM AMYTAL,9
PROCAINAMIDE,9
RYTHMOL,9
IMDUR - EXTENDED RELEASE TABLETS 60 MG,9
CYCLOPENTOLATE HYDROCHLORIDE,9
ACTIVASE RT-PA,9
NEPTAZANE,9
TIMENTIN,9
WATER,9
TRENTAL,9
PENICILLIN NOS,9
PERCODAN,9
APO-ALENDRONATE,9
CHEMOTHERAPY,9
MANDRAX,9
GLYCERIN,9
OPTIRAY 320 INJ 320MG/ML,9
APO-ZOPICLONE,9
CALTRATE,9
