drug,countreact
CEFTRIAXONE FOR INJECTION USP,11
PROGRAF,11
IRON,11
FLUCONAZOLE,11
HEPARIN SODIUM INJECTION, USP,11
IMOVANE,11
MICARDIS,11
CELLCEPT,11
AZITHROMYCIN,11
SULFAMETHOXAZOLE AND TRIMETHOPRIM,11
EPREX STERILE SOLUTION,11
HYDROXYZINE,11
ARTHROTEC,11
CITALOPRAM,11
PREMARIN,11
PARIET,11
DILAUDID,11
SENOKOT,11
COUMADIN,11
METHYLPREDNISOLONE NOS,10
CORTISONE,10
ACTEMRA,10
BIAXIN,10
NASONEX,10
CELEXA,10
COLACE,10
FLAGYL,10
AMOXICILLIN,10
GENTAMICIN,10
METHYLPREDNISOLONE,10
HEPARIN SODIUM,10
AERIUS,10
ENALAPRIL,10
DIPHENHYDRAMINE HYDROCHLORIDE,10
METOCLOPRAMIDE,10
ALTACE,10
TECTA,10
MAGNESIUM SULFATE,10
CALCIUM & VITAMIN D,10
DILTIAZEM,10
VINCRISTINE SULFATE INJECTION USP,10
CLINDAMYCIN,10
CODEINE,10
TETRACYCLINE,10
GLEEVEC,10
STEROID(S),10
SEPTRA,10
POTASSIUM CHLORIDE,10
FORTEO,10
IMMUNE GLOBULIN INTRAVENOUS (HUMAN),10
SIMULECT,9
VASOTEC,9
ELTROXIN,9
OXAZEPAM,9
SODIUM BICARBONATE,9
TAZOCIN,9
SEPTRA INJECTION,9
ALENDRONATE,9
PIPERACILLIN/TAZOBACTAM,9
SERAX,9
CYMBALTA,9
NEORAL,9
PLAVIX,9
BUSULFAN,9
FAMOTIDINE,9
DIMENHYDRINATE,9
ORENCIA,9
LANTUS,9
OXYCONTIN,9
ETOPOSIDE INJECTION, USP,9
AMITRIPTYLINE,9
HUMALOG,9
STUDY DRUG,9
DIOVAN,9
TEGRETOL,9
COLCHICINE,9
FERROUS SULPHATE,9
ERGOCALCIFEROL,9
ARANESP,9
REVLIMID,9
VENLAFAXINE XR,9
MIDAZOLAM INJECTION,9
TOBRAMYCIN INJECTION USP,9
CEFTAZIDIME FOR INJECTION, USP,9
ADVIL,9
REBIF,9
ANTI-HYPERTENSIVE MEDICATION(S),9
VITAMIN E,9
ERYTHROMYCIN,9
PYRIDOXINE,9
THYROXINE,9
VITAMIN C,8
VERAPAMIL HCL,8
ONDANSETRON,8
FRAGMIN,8
BETAMETHASONE,8
GAMUNEX,8
EPIPEN,8
EXTRANEAL,8
VITAMIN K,8
HALOPERIDOL,8
MABCAMPATH,8
FERROUS GLUCONATE,8
INDAPAMIDE,8
DILANTIN,8
CIPRO,8
TYLENOL EXTRA STRENGTH TAB 500MG,8
VELCADE,8
VANCOMYCIN,8
BUDESONIDE,8
MOBICOX,8
ESTROGENS,8
BLOOD WHOLE,8
LEUCOVORIN,8
ZOLOFT,8
PERCOCET,8
RIVOTRIL,8
LEVAQUIN,8
HYDROXYCHLOROQUINE,8
ISONIAZID,8
SULFASALAZINE,8
ZOCOR,8
HYDRALAZINE,8
ATARAX,8
DIAZEPAM,8
PREDNISOLONE,8
SEROQUEL,8
LEVOTHYROXINE,8
TRAMACET,8
QUETIAPINE,8
PHENYTOIN,8
ACCUTANE ROCHE,8
BACTRIM,8
INTUBATION,8
CLOXACILLIN,8
HERCEPTIN VIALS,8
CEFAZOLIN FOR INJECTION, USP,8
NEURONTIN,8
AVELOX,8
L-THYROXINE,8
CLARITHROMYCIN,7
ENOXAPARIN,7
COVERSYL,7
PANTOPRAZOLE SODIUM,7
ALBUTEROL,7
PEGASYS RBV,7
ATORVASTATIN CALCIUM,7
CETIRIZINE,7
COPAXONE,7
TRIMETHOPRIM-SULFAMETHOXAZOLE,7
ALPRAZOLAM,7
ANCEF,7
COZAAR,7
HUMULIN R INJ,7
TYLENOL WITH CODEINE NO. 2 - TAB,7
INSULIN NPH,7
BETASERON,7
MORPHINE SULFATE,7
MERREM,7
GLUCOSAMINE,7
TIAZAC,7
PACKED RED BLOOD CELLS,7
STEMETIL,7
ALVESCO,7
AMOXIL,7
DIAMICRON,7
KEFLEX,7
AVAPRO,7
VENOFER,7
EFFEXOR XR,7
LIDOCAINE,7
SODIUM CHLORIDE,7
LOPRESOR,7
NITROGLYCERIN,7
FLOMAX CR,7
NAPROSYN,7
OMNIPAQUE 300,7
CYANOCOBALAMIN,7
CLARITIN,7
METRONIDAZOLE,7
VIOXX,7
CONTRACEPTIVES,7
EPINEPHRINE,7
CHOLECALCIFEROL,7
RIFAMPIN,7
MINOCYCLINE,7
GLYBURIDE,7
VOLTAREN,7
XALATAN,7
CARBAMAZEPINE,7
OXYGEN,7
GRANULOCYTE COLONY STIMULATING FACTOR (G-CSF),7
DEMEROL,7
EZETROL,7
MAGNESIUM OXIDE,7
CIPRALEX,7
ELAVIL,7
ALENDRONATE SODIUM,7
DIANEAL PD4 CAPD SOLUTION WITH 1.5% DEXTROSE AND 2.5MEQ/L CALCIUM,7
OMNIPAQUE,7
PROPRANOLOL,7
AVALIDE,7
FLUVIRAL,6
DOXYCYCLINE,6
BUSULFEX,6
ACCOLATE TAB 20 MG,6
CYCLOBENZAPRINE,6
CYTARABINE INJECTION,6
CEFOTAXIME,6
ZYBAN,6
NEOSTIGMINE METHYLSULFATE INJECTION USP,6
PENICILLIN G,6
NORMAL SALINE,6
FLUDARA,6
VALGANCICLOVIR,6
FLUOROURACIL,6
VITAMIN A,6
CYTOTEC,6
ALDACTONE,6
AVASTIN,6
MAALOX,6
PETHIDINE INJECTION B.P.,6
DIURETIC(S),6
VENTILATION,6
COENZYME Q10,6
ATROPINE,6
LUPRON DEPOT,6
PENICILLIN NOS,6
TYLENOL ARTHRITIS PAIN,6
POTASSIUM (NOS),6
MS CONTIN,6
NICODERM,6
PENICILLIN V,6
FLONASE - AEM-SUS NAS  50MCG/MD,6
VENTOLIN HFA,6
SENNOSIDES,6
ZENAPAX 5MG/ML,6
QVAR,6
ANTIHISTAMINIC DRUGS,6
ROCEPHIN,6
APO-AMITRIPTYLINE,6
MOTRIN,6
PROVERA,6
PURINETHOL,6
ZOFRAN,6
DEPO-PROVERA STERILE AQUEOUS SUSPENSION,6
IMMUNE SERUM GLOBULIN (HUMAN),6
AMPHOTERICIN B,6
IV FLUIDS,6
TERAZOSIN,6
SALOFALK,6
HCTZ,6
SIMPONI,6
ARAVA,6
METAMUCIL,6
CONJUGATED ESTROGENS,6
XANAX,6
HEMODIALYSIS,6
CEFTIN,6
CHLORAL HYDRATE SYRUP,6
BACLOFEN,6
BRICANYL,6
MODURET,6
CALCITRIOL,6
SEPTRA DS TABLETS,6
TORADOL,6
ACETYLSALICYLIC ACID ENT CTD,6
DIPHTHERIA AND TETANUS TOXOIDS WITH PERTUSSIS VACCINE ADSORBED,6
BUSCOPAN,6
PROPOFOL INJECTION,6
YASMIN 28,6
EXJADE,6
MACROBID,6
PHENOBARBITAL,6
VITAMINS,6
SEREVENT,6
LEVOFLOXACIN,6
PEPCID,6
AMINOPHYLLINE,6
DYAZIDE TAB,6
PRIVIGEN,6
LANSOPRAZOLE,6
LEFLUNOMIDE,6
PROZAC,6
ADALAT XL,6
AVANDIA,6
AMIODARONE,6
TEMAZEPAM,6
SIMVASTATIN,6
PENTAMIDINE ISETHIONATE,6
CLAVULIN,6
MIACALCIN NASAL SPRAY 200 IU,6
LACTULOSE SYRUP,6
TOPIRAMATE,6
OXEZE TURBUHALER,6
ZINC,6
CECLOR,6
FELODIPINE,6
ENTROPHEN,6
ACTOS,6
ZITHROMAX,6
RAPAMUNE,6
PERINDOPRIL,6
CLOZARIL,6
PRAVASTATIN SODIUM,6
ASCORBIC ACID (VITAMIN C),6
PAROXETINE,6
NOVASEN,5
RITALIN,5
VASOPRESSIN,5
DULCOLAX,5
OMNISCAN,5
TICLID TAB 250MG,5
ORBENIN,5
DEPO-PROVERA STERILE AQUEOUS SUSPENSION 150 MG/ML,5
ALESSE 28 TABLETS,5
INDOMETHACIN,5
CLINORIL,5
GAMMA GLOBULIN,5
SANDIMMUNE,5
K-DUR,5
MINOCIN,5
MULTIHANCE,5
ORTHOCLONE OKT 3 STERILE SOLUTION  IV 1MG/ML,5
CARDIZEM,5
RENAGEL,5
CISPLATIN INJECTION,5
TAXOL LIQ IV 6MG/ML,5
APO FUROSEMIDE,5
GRANISETRON,5
PROBIOTIC,5
CALCIUM GLUCONATE,5
HALDOL,5
ENTERIC COATED ASA,5
LARGACTIL,5
CANDESARTAN CILEXETIL,5
MYCOSTATIN,5
ETHAMBUTOL,5
ALDOMET,5
FELDENE,5
RED BLOOD CELLS,5
NORVASC TAB 5MG,5
VALIUM ORAL,5
INTRON A,5
ANTITHYMOCYTE IMMUNEGLOBULIN,5
VFEND,5
MIRENA,5
LAMISIL,5
CARVEDILOL,5
ESTRACE,5
DENOSUMAB,5
ATGAM,5
STELARA,5
FLUTICASONE,5
TENORMIN,5
GLYCOPYRROLATE INJECTION USP,5
L-ASPARAGINASE,5
SLOW K 600MG,5
LITHIUM CARBONATE,5
TYSABRI,5
NOREPINEPHRINE,5
UNIPHYL,5
ANAPROX,5
COMBIVENT,5
VITALUX,5
GILENYA,5
CRESTOR - 10MG,5
LEVOPHED LIQ IV 1.0MG/ML,5
STREPTASE,5
PERPHENAZINE,5
DIPYRIDAMOLE,5
ROCURONIUM,5
CODEINE CONTIN,5
CONTRAST MEDIA,5
ACCUPRIL,5
ZYPREXA,5
HYDROMORPH CONTIN,5
ALDACTAZIDE,5
MANDOL,5
CHOLEDYL,5
FLUDARABINE,5
CLOBAZAM,5
ANTIPRURITICS (ANTIHISTAMINES, ANESTHETICS, ETC),5
ISOSORBIDE DINITRATE,5
ELOXATIN,5
ENTERIC COATED A.S.A,5
PYRIDIUM,5
TRIAMTERENE & HYDROCHLOROTHIAZIDE,5
SPORANOX,5
PENTAMIDINE ISETHIONATE INJ 300MG/VIAL BP,5
MANNITOL,5
RHINOCORT,5
DIVALPROEX SODIUM,5
APO HYDRO,5
POTASSIUM,5
VITAMIN B COMPLEX,5
BUPROPION,5
THIAMINE HCL,5
ONE ALPHA,5
ADRENALIN CHLORIDE SOL 1:1000,5
ASACOL,5
BACTRIM DS ROCHE TAB,5
BECLOVENT  -  AEM 50MCG/AEM,5
PIPERACILLIN FOR INJECTION, USP,5
MEROPENEM,5
DOPAMINE,5
VENTOLIN FOR INHALATION,5
PROCHLORPERAZINE,5
TOLECTIN,5
ALBUMIN (HUMAN),5
IGIVNEX,5
DIANEAL PD4 CAPD SOLUTION WITH 2.5% DEXTROSE AND 2.5MEQ/L CALCIUM,5
TAGAMET,5
ROCALTROL,5
ISOVUE 370 INJECTION,5
OMEGA - 3,5
MOTILIUM TAB 10MG,5
PROPRANOLOL HYDROCHLORIDE INJECTION USP,5
OXYBUTYNIN,5
ADALAT,5
ZOVIRAX,5
CENTRUM TABLETS,5
FAMCICLOVIR,5
AMANTADINE,5
VALACYCLOVIR,5
MEPERIDINE HCL,5
CORTISONE ACETATE,5
PROSCAR,5
HYZAAR,5
STREPTOMYCIN FOR INJECTION USP,5
KEFLIN,5
EFFEXOR NOS,5
TIMENTIN,5
APO-PREDNISONE,5
PYRAZINAMIDE,5
HUMULIN N INJ 100UNIT/ML,5
ATASOL TAB 325MG,5
CHAMPIX,5
CHLOR-TRIPOLON,5
SULCRATE,5
DICLOFENAC,5
INFLUENZA VACCINE,5
TAXOTERE,5
VISIPAQUE,5
SERTRALINE,5
SINEMET,5
LIPIDIL,5
ETHANOL,5
PEN-VEE,5
IMFERON,5
ALTEPLASE (T-PA),5
URSODIOL,5
FLUIDS,5
RISEDRONATE SODIUM,5
DOBUTAMINE INJECTION USP,5
DURAGESIC,5
BRICANYL TURBUHALER 0.5 MG/AEM,5
APRESOLINE,5
ASAPHEN,5
SUCCINYLCHOLINE CHLORIDE,5
PLATELETS,5
SANDOSTATIN LAR 30MG,5
KIDNEY TRANSPLANT,5
TOTAL PARENTERAL NUTRITION (TPN),5
CARBOPLATIN,5
DECADRON,5
CESAMET,5
MEDROL,4
INOTROPIC SUPPORT,4
PHYTONADIONE,4
MEPERIDINE,4
CLOPIDOGREL,4
COD LIVER OIL,4
APO-AMOXI,4
OMEGA 3-6-9,4
THEO-DUR,4
PRISTIQ,4
4% CITANEST FORTE DENTAL WITH EPINEPHRINE 1:200,000,4
XYLOCAINE 2%,4
CAPOTEN,4
HORMONES,4
DALMANE,4
ADVAIR 250 DISKUS,4
QUESTRAN,4
DESYREL,4
AVAMYS,4
HYTRIN,4
STREPTOKINASE,4
NITROUS OXIDE,4
MEFOXIN,4
RIFAMPICIN,4
CODEINE PHOSPHATE,4
SECONAL SODIUM PULVULE 240 0.1GM,4
WELLBUTRIN SR,4
HABITROL,4
EPINEPHRINE HCL INJ 1MG/ML,4
TOPAMAX,4
CARBACHOL,4
LIBRIUM,4
HISMANAL,4
SODIUM AMYTAL,4
DAPSONE,4
AGAROL,4
RABIES VACCINE INACTIVATED DRIED,4
PATENT BLUE SODIUM INJ,4
PENICILLIN G PROCAINE,4
SUMATRIPTAN,4
NORTRIPTYLINE,4
INH,4
MEGACILLIN,4
AMPICIN,4
DIPHENHYDRAMINE HYDROCHLORIDE INJECTION USP,4
MERCAPTOPURINE,4
VERSED,4
BISACODYL,4
APO SULFATRIM DS TAB,4
BUCKLEY'S NOS,4
LACTULOSE,4
XYLOCAINE VISCOUS 2%,4
DARVON N COMPOUND PULVULE 405,4
DELTASONE,4
DESFERAL,4
ATENOLOL,4
HYPAQUE-M,4
NIFEDIPINE XL,4
FERRLECIT,4
MAXERAN,4
SYMBICORT 200 TURBUHALER,4
FLURAZEPAM HYDROCHLORIDE,4
TAMSULOSIN,4
NOVO-NAPROX,4
NOVO-SPIROZINE,4
BIAXIN XL,4
VIMOVO MODIFIED-RELEASE TABLET,4
APO-CAL,4
GLYCERYL TRINITRATE,4
TIMOPTIC,4
XELODA,4
EPIVAL,4
CEFACLOR,4
ZOMETA CONCENTRATE,4
CEFUROXIME FOR INJECTION USP,4
QUINIDINE SULFATE,4
DIABETA,4
BACTRIM ROCHE,4
NOVAMOXIN,4
MD-76,4
MELOXICAM,4
VALPROIC ACID,4
INSULIN REGULAR,4
ANECTINE,4
ISOPTIN,4
ISOVUE,4
NSAIDS,4
SANDOSTATIN LAR 20MG,4
BRIMONIDINE OPHTHALMIC,4
TINZAPARIN,4
EPHEDRINE HCL,4
PROLOPRIM,4
DDAVP,4
DEPO-MEDROL,4
IMITREX,4
RENOGRAFIN-76 - LIQ IV,4
DIDROCAL-400MG(ETIDRONATE DISOD.)TAB AND 1250MG(CA CARB.)TAB(500MG CA),4
INDOCID,4
FLUORESCEIN,4
BENADRYL INJ. 50MG/ML,4
VALTREX,4
FLUTICASONE PROPIONATE/SALMETEROL XINAFOATE,4
IODINE,4
DOCUSATE,4
NOVOLIN GE NPH PENFILL 3 ML PENFILL CARTRIDGE,4
BLOCADREN,4
MICRO-K EXTENCAPS,4
VITAMIN B6,4
PREPULSID,4
APO-DOXY,4
KIDROLASE INJ PWS 10000UNIT/VIAL,4
3TC,4
ORAP,4
LANOXIN,4
CELECOXIB,4
HYDRODIURIL,4
NITROSTAT,4
AMBISOME FOR INJECTION,4
INTAL,4
PLACIDYL,4
NOVO-LEXIN,4
NOVO-TRIMEL TAB,4
TELMISARTAN,4
THEOPHYLLINE,4
WELLBUTRIN,4
PROCYCLIDINE HCL,4
MULTI-VITE,4
TOBI,4
NARDIL,4
ADVAIR DISKUS,4
AFINITOR,4
RABIES IMMUNE GLOBULIN (HUMAN),4
REPLAVITE,4
VALIUM,4
CISAPRIDE,4
FOSINOPRIL,4
NOVO-SEMIDE,4
APO FOLIC ACID TAB 5MG,4
BUCKLEY'S MIXTURE,4
PREXIGE,4
HALCION,4
MULTIPLE VITAMINS,4
ERYTHROCIN,4
SODIUM POLYSTYRENE,4
LOMOTIL,4
DESENSITIZING AGENTS,4
NIACIN,4
DICLOFENAC SODIUM,4
INFUFER,4
IPRATROPIUM,4
ROBITUSSIN,4
CLOTRIMAZOLE,4
DOXAZOSIN,4
NOVOLIN,4
ISOTRETINOIN,4
VIGAMOX,4
KALETRA,4
OLANZAPINE,4
CONRAY 400,4
SELDANE,4
APO-NAPROXEN,4
CEFUROXIME AXETIL,4
DEMEROL 50 MG/ML   -(NOT PART OF PRODUCT NAME, MULTIPLE DOSE WITH METACRESOL AS PRESERVATIVE),4
NEUPOGEN,4
LOVENOX,4
IDARAC,4
PENTASPAN,4
CHOLOGRAFIN MEGLUMINE INJ. - LIQ IV,4
ANAFRANIL,4
RISPERDAL,4
NOVO-PEN-VK,4
GARAMYCIN,4
SALINE,4
NOZINAN,4
CONRAY NOS,4
LAMIVUDINE,4
PROLIA PRE-FILLED SYRINGE. PRESERVATIVE-FREE.,4
PROTAMINE SULFATE INJECTION, USP,4
MYOCHRYSINE,4
ZEMURON - 10MG/ML LIQ,4
PULMICORT TURBUHALER 200 MCG/DOSE,4
LITHIUM,4
QUININE SULFATE,4
PARLODEL,4
ATACAND PLUS,4
LOZIDE,4
RASILEZ,4
ALLEGRA,4
SUCRALFATE,4
PENTOTHAL,4
MAGNEVIST LIQ INJ 469MG/ML,4
CHLORPROMAZINE,4
RENOGRAFIN-60 - LIQ IV,4
NORCURON INJ 10MG/VIAL,4
BACTRIM ROCHE TAB,4
INDERAL LA,4
PHENERGAN,4
DIOVAN-HCT,4
DIPRIVAN EML IV 1%,4
DOCOSAHEXAENOIC ACID/EICOSAPENTAENOIC ACID,4
METHADONE,4
IRON DEXTRAN INJ 100MG/ML,4
TEGRETOL CR,4
DOXORUBICIN HYDROCHLORIDE INJECTION,4
JECTOFER 50 MG/ML,4
GM-CSF,4
MYFORTIC,4
HEXABRIX,4
ARTANE,4
HUMULIN,4
NICORETTE GUM,4
DIALYSIS,4
CHLORHEXIDINE,4
PHENYLEPHRINE HCL,4
MEDROXYPROGESTERONE,4
VANCOCIN,4
DOCUSATE NOS,4
METHYLPREDNISOLONE SODIUM SUCCINATE,4
KAYEXALATE,4
BRONCHODILATORS,4
ONCASPAR,4
HUMULIN L LENTE INJ 100UNIT/ML SUS-MEDIUM,4
ZYLOPRIM,4
HYDRATION,4
CEPHALEXIN,4
PEGETRON,4
MESNA FOR INJECTION,4
ANTINEOPLASTIC(S),4
ISORDIL,4
BLOOD TRANSFUSION,4
DYE FOR I.V.P.,4
KETAMINE HYDROCHLORIDE INJECTION USP,4
CORGARD,4
WELLBUTRIN XL,4
XYLOCAINE HCL,4
NADOLOL,4
NASACORT,4
ASPIRIN - TABLETS,4
PAVULON,4
I.V. SOLUTIONS,4
NITRO-DUR,4
TYLENOL W CODEINE NO3 TAB,4
NIZORAL,4
FLEXERIL   -(10MG),4
CIMETIDINE,4
VALIUM INJ ROCHE 5MG/ML,4
RINGER'S INJECTION USP,4
INTRALIPID,4
ROSUVASTATIN,4
GAMUNEX SINGLE USE VIALS,4
NOVORAPID,4
C.E.S. TABLETS,4
PRILOCAINE,4
PROCAINAMIDE,4
LEUCOVORIN CALCIUM INJECTION USP,4
PULMICORT INHALER,4
ZOMAX,4
CEFUROXIME,4
ASPIRIN COATED,4
TRIPHASIL 28,4
FERROUS FUMARATE,4
NITROFURANTOIN,4
RENO-M-60,4
FLOMAX,4
BECLOFORTE INHALER - AEM INH 250MCG/AEM,4
BECLOVENT,4
DIPHTHERIA AND TETANUS TOXOIDS ADSORBED,4
ANTITHYMOCYTE IMMUNOGLOBULIN,4
METOLAZONE,4
MICARDIS PLUS,4
SANDOSTATIN LAR,4
MIRTAZAPINE,4
CONRAY 60,4
MOMETASONE FUROATE,4
SENNA,4
PROHANCE - LIQ IV 279.3MG/ML,4
ACEBUTOLOL HYDROCHLORIDE,4
ADRIAMYCIN,4
QUININE,4
PENBRITIN,4
FENOFIBRATE,4
IFOSFAMIDE FOR INJECTION, USP,4
NITROGLYCERIN PASTE,4
MARIJUANA,4
INDERAL,4
FLORINEF ACETATE 0.1MG,4
VALSARTAN,4
ANESTHETICS,4
METFORMIN HYDROCHLORIDE,4
APO ALLOPURINOL,4
ISOVUE 300 INJECTION,4
THIOPENTAL SODIUM,4
PRINIVIL,4
TIOTROPIUM BROMIDE,4
EPHEDRINE HYDROCHLORIDE,4
XYLOCAINE,4
ESCITALOPRAM OXALATE,4
TRASYLOL,4
DALACIN C PHOSPHATE,4
ZOSTAVAX,4
ADVIL LIQUI-GELS,4
HYDROCORTISONE-21-SODIUM SUCCINATE,4
HYDROXYUREA,4
MACRODANTIN,4
PHENYLBUTAZONE,3
FLUORESCITE,3
TALWIN 30 MG/ML,3
ANGIOTENSIN II ANTAGONIST,3
PLENDIL,3
NOVO-RABEPRAZOLE EC,3
METHIMAZOLE,3
RYTHMOL,3
EDECRIN,3
CALAMINE LOTION,3
LABETALOL,3
WINRHO SDF (LIQUID FORMULATION),3
TISSUE PLASMINOGEN ACTIVATOR,3
EPIMORPH INJ 0.5MG/ML,3
ACETAMINOPHEN WITH CODEINE - CAPLET,3
ERBITUX,3
OXYCODONE,3
PAIN MEDICATION,3
NEDOCROMIL,3
PAS,3
LOSARTAN,3
DEXTROSE,3
AVONEX,3
SUFENTA INJ 50MCG/ML,3
AMCINONIDE,3
SULFONAMIDES,3
PERSANTINE,3
MATERNA,3
NOVO-MEDOPA,3
DISCASE,3
IONAMIN,3
ANSAID,3
PMS-BENZYDAMINE  -  ORAL RINSE,3
BETAGAN 0.5% OPHTHALMIC SOL,3
ANTIMICROBIAL,3
NOVO-TRIPTYN,3
BEXTRA,3
METUBINE IODIDE INJ 2MG/ML,3
BRADOSOL LOZENGES REGULAR STRENGTH 2.4MG (CHERRY, MINT, LEMON, ORANGE, HONEY-EUCALYPTUS),3
BUDESONIDE/FORMOTEROL FUMARATE,3
VITAMIN D                          /00107901/,3
MONTELUKAST,3
PRO-BANTHINE,3
SEROQUEL TAB 25MG,3
PROCYTOX,3
TRAMADOL HYDROCHLORIDE,3
SODIUM PHOSPHATE,3
ETOPOSIDE LIQ IV 20MG/ML,3
NEGGRAM,3
STATEX,3
TUBERSOL,3
HYPAQUE NOS,3
DEXTROSE 5% IN WATER,3
FERGON,3
AXID,3
TYLENOL W CODEINE NO2 TAB,3
VALIUM 5 TAB,3
SYNTHROID - TAB 75MCG,3
CLARITIN TAB 10MG,3
CLOBAZAM-10,3
METOCLOPRAMIDE HCL,3
SALAZOPYRIN,3
COLISTIN,3
PRADAX,3
THYROID,3
ORIFER F,3
PROPAFENONE,3
ZINACEF,3
LIPID MODIFYING AGENT,3
ASPIRIN CHILDRENS,3
LOPERAMIDE,3
NEULASTA,3
TUMS,3
STEROIDS NOS,3
ALLERGY INJECTION,3
SUBLIMAZE INJ 50MCG/ML,3
PENTASA,3
PERCODAN,3
AMIKACIN SULFATE INJECTION USP,3
BECLOMETHASONE DIPROPIONATE NAS-SPR 50MCG/AEM,3
FLUID(S),3
BENADRYL 25MG CAPLETS,3
METAMUCIL SMOOTH TEXTURE-ORANGE,3
IRBESARTAN,3
PMS-GABAPENTIN,3
TETANUS ANTITOXIN,3
MIGRANAL NASAL SPRAY 4MG/ML,3
KETOROLAC,3
PRIMAXIN,3
VOLTAREN SR,3
ACEBUTOLOL,3
SINEQUAN,3
APO-RANITIDINE,3
LEVEMIR PENFILL,3
CARBOCAL D,3
HIZENTRA,3
NALOXONE,3
ZINECARD,3
TRI-CYCLEN LO        (28 DAY),3
PANCURONIUM BROMIDE,3
TRIAZOLAM,3
SOMOPHYLLIN,3
HYDROCORTISONE SODIUM SUCCINATE,3
NITROGLYCERIN INJECTION USP,3
MARCAINE 5 MG/ML,3
ULTRAVIST 300 IOPROMIDE INJECTION LIQ IV 62%,3
AMILORIDE/HYDROCHLOROTHIAZIDE,3
INNOHEP,3
NOVO-CLOXIN,3
ANALGESIC,3
ROBAXIN,3
DOCETAXEL,3
ANTIDEPRESSANTS,3
FUCIDIN CREAM 2%,3
NOVO-TRIAMZIDE,3
DOPAMINE HCL,3
GADOVIST,3
SALINE DRIP,3
COLD-FX,3
PRAVASTATIN,3
ELIDEL,3
EMLA CRM,3
PRIMROSE OIL,3
292 TAB,3
APO-LORAZEPAM,3
LAMOTRIGINE,3
ABILIFY,3
SEVORANE AF,3
MUPIROCIN,3
APO-OMEPRAZOLE,3
TOLECTIN 400 CAP 400MG,3
YAZ,3
TRASTUZUMAB,3
ACYCLOVIR SODIUM INJECTION,3
SODIUM CITRATE,3
LIPITOR 10MG TABLETS,3
TRIAMCINOLONE,3
TRIDURAL,3
TRIVIRIX,3
LYMPHAZURIN 1%,3
STRATTERA,3
MACROBID (100 MG),3
CHLORDIAZEPOXIDE,3
RELAFEN,3
DIANEAL PD4 CAPD SOLUTION WITH 4.25% DEXTROSE AND 2.5MEQ/L CALCIUM,3
MAGNOLAX,3
BACTROBAN,3
SUPRAX,3
NOVANTRONE,3
VAGIFEM,3
TALWIN,3
CLIMACTERON INJECTION,3
CLONIDINE,3
VENTOLIN RESPIRATOR SOLUTION,3
ANUSOL,3
TEQUIN,3
MINERAL OIL,3
OMEGA 3-6,3
THIORIDAZINE,3
CALADRYL,3
EMPRACET,3
SEREVENT DISKUS (50MCG/DOSE),3
MUCOMYST,3
MYSOLINE,3
NARCAN,3
ADVAIR 250,3
PARVOLEX - 200MG/ML,3
ATORVASTATIN,3
