drug,countreact
CLOBAZAM-10,5
PREVACID - SRC 30MG,5
RITALIN,5
MERCAPTOPURINE,5
AZATHIOPRINE,5
IBUPROFEN,5
PRAVACHOL,5
LOPRESOR,5
EXTRANEAL,5
TACROLIMUS,5
COLCHICINE,5
K-DUR,5
CYCLOBENZAPRINE,5
DIANEAL PD4 CAPD SOLUTION WITH 2.5% DEXTROSE AND 2.5MEQ/L CALCIUM,5
PROGESTERONE,5
LACTULOSE SYRUP,5
FEMARA 2.5MG,5
ACCUTANE ROCHE,5
CHAMPIX,5
PLAQUENIL,5
ADALAT,5
EFFEXOR NOS,5
NAPROXEN,5
FERROUS GLUCONATE,5
NORMAL SALINE,5
OLANZAPINE,5
NASONEX,5
CLONIDINE,5
ANTI-HYPERTENSIVE MEDICATION(S),5
SEPTRA DS TABLETS,5
EZETROL,5
CHLORPROMAZINE,5
TRUVADA,5
CHOLECALCIFEROL,5
LEUCOVORIN,5
DIABETA,5
RISPERDAL,5
THYROID PX,4
HCTZ,4
PEGASYS RBV,4
CLINDAMYCIN,4
PREPULSID,4
CYTOMEL,4
RATIO-PAROXETINE,4
DIDROCAL-400MG(ETIDRONATE DISOD.)TAB AND 1250MG(CA CARB.)TAB(500MG CA),4
MODURET,4
STATEX,4
FRAGMIN,4
IV FLUIDS,4
ALPRAZOLAM,4
LUPRON DEPOT,4
ZOMETA,4
MAGNESIUM SULFATE,4
METHOTRIMEPRAZINE,4
MICARDIS,4
THEO-DUR,4
HUMULIN R INJ,4
CIPRALEX,4
PULMICORT TURBUHALER,4
DEPAKENE,4
RADIOTHERAPY,4
AMOXICILLIN/CLAVULANATE,4
ENTERIC COATED A.S.A,4
BACTRIM,4
STEMETIL,4
THIAMINE HCL,4
ORGARAN INJ.-750ANTI-XAUNIT/AMP1250UNIT/ML,4
HYDRATION,4
VANCOMYCIN,4
PROSCAR,4
ZINC,4
ELOCOM CRM 0.1%,4
AVASTIN,4
SOTALOL,4
BETAMETHASONE,4
CARBOCAL D,4
THYROCARE,4
INSULIN HUMAN,4
ISENTRESS,4
LAMICTAL,4
MACROBID,4
SUTENT,4
IMURAN,4
LAMIVUDINE,4
RATIO-OXYCOCET,4
TOBRAMYCIN INJECTION USP,4
HUMULIN,4
PLAVIX,4
COPAXONE,4
XANAX,4
REACTINE,4
NORTRIPTYLINE,4
PROPRANOLOL,4
REVLIMID,4
ENOXAPARIN,4
ESTRACE,4
PARNATE,4
ADVAGRAF,4
PUREGON,4
DIVALPROEX SODIUM,4
NOZINAN,4
GLICLAZIDE,4
POLYETHYLENE GLYCOL,4
MS CONTIN,4
SINEQUAN,4
TRIAMCINOLONE,4
PERCOCET,4
ADVIL,4
MELATONIN,4
SANDOSTATIN,4
DYAZIDE TAB,4
MULTIPLE VITAMINS,4
FLOLAN,4
NOVO-HYDRAZIDE,4
GEMMOS TINCTURE,4
TRAMACET,4
PEGETRON,4
POTASSIUM (NOS),4
CONTRACEPTIVES,4
PROMETRIUM  - CAP 100MG,4
XALATAN,4
DESONIDE,4
RESTORIL,4
DIPHENHYDRAMINE HYDROCHLORIDE,4
MENOPUR,4
SODIUM CHLORIDE,4
TECTA,4
PREZISTA,4
KETOROLAC,4
ADALAT XL,4
ELAVIL,4
MIDAZOLAM INJECTION,4
STELARA,4
FUSIDIC ACID,4
CAPOTEN,4
OXYGEN,4
VOLTAREN,4
LIDOCAINE,4
DIANEAL PD4 CAPD SOLUTION WITH 1.5% DEXTROSE AND 2.5MEQ/L CALCIUM,4
METHYLPREDNISOLONE,4
MINOCYCLINE,4
FLUCONAZOLE,4
BUPROPION,4
CORTISONE,4
ACETYLSALICYLIC ACID ENT CTD,4
ADVAIR 250,4
QUETIAPINE,4
YASMIN 28,4
ZINC SULPHATE,4
BECLOFORTE INHALER - AEM INH 250MCG/AEM,4
SPIRIVA,4
NEURONTIN,4
BETAMETHASONE DIPROPIONATE,4
STUDY DRUG,4
FLUID(S),4
TENORMIN,4
THYROID,4
GLUCOPHAGE,4
CYMBALTA,4
ADVAIR DISKUS,4
WELLBUTRIN SR,4
DOCUSATE NOS,4
FENOFIBRATE,3
BETHIODYL,3
TARO-CLOBETASOL CREAM USP, 0.05%,3
TETRACYCLINE,3
ONE ALPHA,3
CETIRIZINE,3
TRACLEER,3
HUMATROPE,3
PERINDOPRIL,3
CONJUGATED ESTROGENS,3
ACEBUTOLOL,3
DESOCORT LOTION - 0.05%,3
ZOLEDRONIC ACID,3
RYTHMOL,3
ASAPHEN,3
SERTRALINE,3
ERYTHROMYCIN,3
BIAXIN,3
OGEN,3
CHEMOTHERAPY,3
HYZAAR,3
HYDROVAL OINTMENT 0.2%,3
RITONAVIR,3
SAIZEN,3
ASCORBIC ACID (VITAMIN C),3
NASACORT AQ,3
NEOCATE,3
BENZTROPINE,3
FLURAZEPAM HYDROCHLORIDE,3
ORENCIA,3
TIAZAC,3
GRANISETRON,3
CHLORDIAZEPOXIDE,3
COGENTIN,3
PROPRANOLOL HYDROCHLORIDE INJECTION USP,3
MINERAL OIL,3
SIMPONI,3
MYFORTIC,3
SODIUM PHOSPHATE,3
BETA-BLOCKING AGENTS,3
PACKED RED BLOOD CELLS,3
PENTAMIDINE ISETHIONATE INJ 300MG/VIAL BP,3
INNOHEP,3
PYRIDOXINE,3
AMANTADINE,3
DEXTROSE,3
ANTI-NAUSEANT,3
SALMETEROL,3
DULCOLAX,3
MOTILIUM TAB 10MG,3
BLEOMYCIN SULPHATE FOR INJECTION USP,3
TAMOXIFEN,3
TIMOLOL MALEATE,3
IMODIUM,3
KAYEXALATE,3
PROGRAF,3
DDAVP,3
RATIO-CLONAZEPAM,3
DICLOFENAC,3
EMO CORT CREAM 1%,3
FLEXERIL   -(10MG),3
NIZATIDINE,3
OVIDREL,3
CETAPHIL DAILY FACIAL MOISTURIZER SPF 15,3
CHORIONIC GONADOTROPIN HUMAN,3
HYDROCORTISONE ACETATE CREAM USP,3
CONCERTA,3
VENLAFAXINE XR,3
ENALAPRIL,3
CALCIUM GLUCONATE,3
GLYCERIN SUPPOSITORIES,3
OXYBUTYNIN,3
TRAMADOL HYDROCHLORIDE,3
INDOMETHACIN,3
PROPAFENONE,3
LOMOTIL,3
DIFLUCAN,3
ANUSOL-HC OINTMENT,3
EUCERIN LOTION 10% D'UREE,3
FLORINEF,3
HUMULIN N INJ 100UNIT/ML,3
CIMZIA,3
TRIMETHOPRIM-SULFAMETHOXAZOLE,3
HYDROXYUREA,3
VALPROIC ACID,3
KETOTIFEN,3
DENOSUMAB,3
SODIUM IODIDE THERAPEUTIC I-131,3
BUDESONIDE,3
OMEGA - 3,3
TOFRANIL,3
PENTAMIDINE ISETHIONATE,3
IRBESARTAN,3
ABACAVIR,3
VALTREX,3
DAPSONE,3
ANTI-INFLAMMATORY AGENTS,3
ZOVIRAX,3
SALINE DRIP,3
SOLU-CORTEF,3
NORVIR SEC,3
TEMODAL,3
CLOTRIMAZOLE,3
URSODEOXYCHOLIC ACID,3
CORTISONE ACETATE,3
VICTOZA MULTIDOSE PEN-INJECTOR. 30DOSES(0.6MG)-15DOSES(1.2MG)-10DOSES(1.8MG). 1/2/3,3
YAZ,3
ANTIDEPRESSANTS,3
SALOFALK,3
METOCLOPRAMIDE HCL,3
BETAMETHASONE VALERATE LOT,3
SUSTIVA,3
NYSTATIN,3
GLUCOSAMINE SULFATE,3
OTRIVIN,3
TORADOL,3
CHOLESTYRAMINE,3
CLAVULIN,3
PIPERACILLIN/TAZOBACTAM,3
VITAMIN B COMPLEX,3
LOZIDE,3
ETHANOL,3
OXEZE TURBUHALER,3
CEFUROXIME FOR INJECTION USP,3
TYLENOL W CODEINE NO3 TAB,3
AMIODARONE HCL,3
ATRIPLA,3
SERZONE-5HT2,3
ETOPOSIDE INJECTION, USP,3
BICALUTAMIDE,3
FRISIUM TABLET 10MG,3
CALTRATE,3
COENZYME Q10,3
PRADAX,3
ACETAMINOPHEN WITH CODEINE - CAPLET,3
PROPOFOL INJECTION,3
DEMEROL,3
ZENHALE,3
APO DIMENHYDRINATE TAB 50MG,3
ASPARAGINASE (E.COLI),3
SILDENAFIL,3
BENZTROPINE MESYLATE,3
NOVO-TRIAMZIDE,3
GILENYA,3
ORGALUTRAN SINGLE DOSE PREFILLED SYRINGE, 250 µG/0.5ML,3
HYDERM CRM 1%,3
AMOXICILLIN/CLAVULANIC ACID,3
ARGATROBAN,3
SIMVASTATIN,3
CALCIUM & MAGNESIUM,3
TIMENTIN,3
IMITREX,3
VIAGRA,3
MAALOX,3
APO-LORAZEPAM,3
ARIXTRA,3
MIRTAZAPINE,3
ESTRADOT,3
NITROLINGUAL SPRAY 0.4MG/EAM,3
FORMOTEROL FOR INHALATION,3
ONCASPAR,3
ALEVE,3
ZYPREXA ZYDIS,3
MULTI-VITE,3
SLOW FE TAB 160MG,3
NADOLOL,3
SUCRALFATE,2
FLUNISOLIDE NASAL SPRAY,2
C.E.S. TABLETS,2
HYDRODIURIL,2
CO-TRIMOXAZOLE,2
POTASSIUM,2
COVERSYL,2
PROMETRIUM,2
LAMOTRIGINE,2
PSEUDOEPHEDRINE,2
DELATESTRYL,2
ANDROGEN,2
ANTIPSYCHOTIC(S),2
APO-CITALOPRAM,2
METHIMAZOLE,2
SODIUM BICARBONATE,2
BENTYLOL,2
FLOMAX CR,2
NORFLOXACIN,2
HUMULIN 30/70 (INSULIN HUMAN BIOSYNTH INJ),2
CILOXAN,2
TRILEPTAL,2
TYLENOL WITH CODEINE NO. 2 - TAB,2
ADALAT P.A.20 -SRT 20MG,2
ALBUMIN (HUMAN),2
VITAMIN K,2
RADIATION,2
DESYREL,2
MERIDIA,2
SULFADIAZINE,2
FLORINEF ACETATE 0.1MG,2
BRONCHOPHAN FORTE DM SYR,2
CALCITE D,2
OLIVE OIL,2
IODINE RADIOACTIVE,2
VALSARTAN,2
PRAVASTATIN SODIUM,2
JIN BU HUAN ANODYNE TABLETS,2
PRIMIDONE,2
ADCIRCA,2
ALDACTONE,2
VITAMINS,2
LOPRESOR SR,2
LUVOX,2
ANTACID,2
REYATAZ,2
METHYLPHENIDATE TAB 10MG,2
ARAVA,2
SEPTRA,2
AVAMYS,2
EXJADE,2
BISACODYL,2
FLUANXOL,2
NORVIR,2
OMEGA 3-6-9,2
CAPTOPRIL,2
CEFOTAXIME,2
CENTRUM FORTE,2
TRUSOPT,2
PHYTONADIONE,2
CLORAZEPATE,2
VFEND,2
CYCLOMEN,2
DARVON N 100MG CAP,2
LECTOPAM,2
DEPO-PROVERA STERILE AQUEOUS SUSPENSION 150 MG/ML,2
LIOTHYRONINE,2
ZYBAN,2
APO-ACETAMINOPHEN,2
ATACAND PLUS,2
NEUPOGEN,2
NITROGLYCERIN PASTE,2
SURFAK,2
GLUCOCORTICOIDS,2
TRI-CYCLEN,2
TUMS,2
PIOGLITAZONE,2
ACCUPRIL,2
VICTRELIS,2
DERMOVATE,2
AMPICILLIN,2
REOPRO - LIQ IV 2MG/ML,2
METOLAZONE,2
ARTHROTEC,2
ATENOLOL,2
BECLOMETHASONE DIPROPIONATE NAS-SPR 50MCG/AEM,2
FLUIDS,2
NOVO-CLOBAZAM,2
C-QUENS,2
CALCIUM CHANNEL BLOCKER,2
CARDIZEM,2
THYROID HORMONES,2
PEGASYS,2
CLIMARA,2
PONSTAN,2
ISORDIL,2
ACE INHIBITOR,2
KEMADRIN,2
DEHYDROEPIANDROSTERONE,2
ALLEGRA,2
QUININE,2
DESMOPRESSIN,2
ZOLADEX LA INJ DEPOT 10.8MG,2
ANTIPRURITICS (ANTIHISTAMINES, ANESTHETICS, ETC),2
ZYVOXAM,2
MELOXICAM,2
MEVACOR,2
ASACOL ECT 400MG,2
ETIDRONATE,2
NAPROSYN,2
STARNOC,2
NICORETTE GUM,2
BRICANYL TURBUHALER 0.5 MG/AEM,2
OFLOXACIN,2
TRIFLUOPERAZINE TAB 5MG,2
TYLENOL WITH CODEINE,2
COCCULUS INDICUS,2
INTRON A,2
ISUPREL MISTOMETER AEM 0.25%,2
ADALAT P.A.,2
LEVAQUIN,2
ALPHAGAN,2
LUPRON,2
DIPHTHERIA AND TETANUS TOXOIDS WITH PERTUSSIS VACCINE ADSORBED,2
MIACALCIN NASAL SPRAY 200 IU,2
SENOKOT S TAB,2
ENEMA,2
SEVELAMER,2
NOVO-RABEPRAZOLE EC,2
THALIDOMIDE,2
OXYCODONE-ACETAMINOPHEN,2
CHLORAL HYDRATE SYRUP,2
JANUVIA,2
ADALAT XL - SRT,2
LEVODOPA-CARBIDOPA,2
ALTEPLASE (T-PA),2
XELODA,2
ZERIT = D4T,2
REBIF PRE-FILLED SYRINGE,2
DITROPAN,2
SANDOZ EYELUBE,2
MONOPRIL,2
AVALIDE,2
SULFASALAZINE,2
FLOVENT HFA,2
NOVO-TRIMEL TAB,2
TEGRETOL CR,2
CAPRELSA,2
CHLOROQUINE PHOSPHATE,2
HYDRALAZINE,2
HYPNOTICS AND SEDATIVES,2
CLOPIXOL DEPOT,2
INLYTA,2
UNIPHYL,2
PRISTIQ,2
L-ASPARAGINASE,2
DEPO-PROVERA STERILE AQUEOUS SUSPENSION,2
ZIAGEN,2
RIBAVIRIN,2
MAXERAN,2
DROSPIRENONE/ETHINYL ESTRADIOL,2
ARICEPT,2
ELOCOM,2
MORPHINE SULFATE,2
ESTRADIOL,2
SORIATANE,2
BETADERM LOTION 0.1%,2
TAMIFLU CAPSULE 75MG,2
TIMOLOL,2
CHLORPROPAMIDE,2
PENTHRANE,2
ADVAIR 250 DISKUS,2
PROTOCOL FOR CONSTIPATION,2
WATER PILL,2
QUETIAPINE FUMARATE,2
AMATINE,2
ZINECARD,2
APO-MEDROXY,2
AROMASIN,2
SECTRAL,2
MISOPROSTOL,2
ATARAX,2
AVELOX,2
BECLOMETHASONE,2
NITRONG SR SRT 2.6MG,2
FLUID(S) RESTRICTION,2
NOVO-AMIODARONE,2
TAPAZOLE,2
TERAZOSIN,2
THYROID (PFIZER),2
PANTO IV,2
CESAMET,2
HYDROCORTISONE 1%,2
TWINRIX,2
VALIUM,2
COMBIVIR,2
ACTOS,2
LAMISIL TAB 250MG,2
DECLOMYCIN,2
DESIPRAMINE,2
ZOFRAN,2
ANTINEOPLASTIC(S),2
ZYTIGA,2
RISPERDAL CONSTA,2
METFORMIN HYDROCHLORIDE,2
EMPRACET,2
MODECATE INJ 25MG/ML,2
ST JOHNS WORT,2
SUDAFED,2
NOREPINEPHRINE,2
FLUOROURACIL,2
OCUVITE REGULAR,2
CALCIUM CITRATE,2
ONGLYZA FILM-COATED,2
CICLESONIDE,2
TRIAZOLAM,2
INDOCID,2
ACEBUTOLOL HYDROCHLORIDE,2
KEPPRA,2
LEVAMISOLE,2
QVAR,2
APO-CLINDAMYCIN,2
DOPAMINE,2
APO-OXAZEPAM,2
MEXITIL,2
ENDOCET,2
ESOMEPRAZOLE,2
BENYLIN DM SYR,2
BROMAZEPAM,2
CATAPRES,2
HYDROXYCHLOROQUINE,2
PHENOBARBITAL,2
CLOBETASOL CREAM 0.05%,2
INVEGA,2
VALPROATE SODIUM,2
COREG,2
D-TABS,2
DETROL,2
AMLODIPINE BESILATE,2
DIANE-35,2
MANERIX,2
MEROPENEM,2
SENSIPAR,2
MONOCOR,2
MYCOPHENOLATE MOFETIL,2
SODIUM CROMOGLYCATE,2
EVISTA (60MG),2
SULFAMETHOXAZOLE AND TRIMETHOPRIM,2
CEFAZOLIN FOR INJECTION, USP,2
GRANULOCYTE COLONY STIMULATING FACTOR (G-CSF),2
CENTRUM,2
PARLODEL,2
IMDUR - EXTENDED RELEASE TABLETS 60 MG,2
IPRATROPIUM,2
3TC,2
KYTRIL,2
LAX-A-DAY,2
DEPO-MEDROL,2
MESALAZINE,2
SALINE,2
AVANDIA,2
STEROID(S),2
NITROFURANTOIN,2
TAMIFLU,2
FOLATE,2
TEMAZEPAM,2
PAIN MEDICATION,2
HERCEPTIN VIALS,2
PENTASA,2
CISPLATIN INJECTION,2
UREMOL,2
ABILIFY,2
VANCOMYCIN HYDROCHLORIDE FOR INJECTION, USP,2
VITALUX,2
LEFLUNOMIDE,2
LIPID MODIFYING AGENT,2
RANITIDINE HYDROCHLORIDE,2
RENAGEL,2
ZYLOPRIM,2
SALMON OIL,2
EPINEPHRINE,2
MOTRIN,2
SOMATROPIN,2
FLEET ENEMA,2
BLOOD WHOLE,2
SURMONTIL,2
NOVASEN,2
CARBOLITH,2
CEPHALOTHIN SODIUM,2
TOPIRAMATE,2
HORMONES,2
TRI-CYCLEN TABLETS - 28-DAY,2
PEPTO-BISMOL,2
CLOZAPINE,2
COMBIVENT,2
LAMISIL,2
DECADRON,2
DESENEX,2
ZANAFLEX,2
REPLAGAL,2
DICLOFENAC SODIUM,2
MACROBID (100 MG),2
DIOVAN-HCT 160/25MG,2
ROCEPHIN,2
EPOETIN ALFA,2
AVODART,2
BECLOVENT,2
SPRYCEL,1
NEXIUM - 40MG,1
FLINTSTONES MULTIVITAMINS,1
NOCTEC,1
BRICANYL,1
SUXAMETHONIUM CHLORIDE,1
NOVO-GESIC TAB 325MG,1
OCTREOTIDE,1
CALCIUM CHLORIDE,1
GELUSIL,1
CARDIZEM CD,1
GLUTAMINE,1
CEFUROXIME,1
TMC 125,1
CIALIS,1
TRIAMTERENE,1
TYLENOL NO1 FORTE TABLETS WITH CODEINE,1
PLACIDYL,1
INTERFERON BETA (NOS),1
VALIUM INJ ROCHE 5MG/ML,1
ISOVUE,1
VENOFER,1
KENALOG,1
AD,1
LEUPROLIDE,1
WINSTROL -  V TABLETS,1
QUININE SULFATE,1
ZAROXOLYN,1
DIALYSIS,1
LUGOLS SOL,1
RESOURCE PLUS,1
MAGNESIUM CITRATE,1
MELPHALAN,1
DONNATAL TAB,1
APO-NADOL,1
SANDOSTATIN LAR 10MG,1
ECHINAMIDE COLD AND COUGH SYRUP,1
MEXILETINE,1
ATRIANCE,1
AXERT 6.25MG,1
ETOPOSIDE,1
NAPROSYN E,1
BEMINAL WITH C FORTIS CAP,1
NICORETTE PLUS 4MG,1
SUFENTANIL CITRATE INJECTION USP,1
BRIMONIDINE OPHTHALMIC,1
NOVO-PRAVASTATIN TABLETS,1
CADUET,1
TEARS NATURALE II DROP,1
CALCIUM GLUCONATE INJ USP,1
TEVA-RISEDRONATE,1
GEN-CLONAZEPAM 0.5MG,1
ORACON,1
CASTOR OIL,1
THYROID TAB 60MG,1
GLYCINE MAX SEED OIL,1
OXYBUTYNIN HYDROCHLORIDE,1
CELECOXIB,1
TOBREX 0.3% OPHTHALMIC SOL,1
HEMODIALYSIS,1
PARACETAMOL,1
TRANDATE,1
PEGLYTE NOS,1
PHENEDRINE,1
CLOBETASOL CREAM,1
INFLUENZA VACCINE,1
PLENDIL,1
INTUBATION,1
VALPROATE SEMISODIUM,1
POTASSIUM IODIDE SOLUTION,1
ACETAMINOPHEN AND CODEINE,1
VENTOLIN FOR INHALATION,1
PREXIGE,1
KETOCONAZOLE,1
VIOKASE,1
PROPECIA,1
CYTOXAN,1
DEMADEX,1
LEVETIRACETAM,1
XARELTO,1
LOPERAMIDE,1
ZELNORM,1
DIAMICRON MR 30MG,1
ANGIOPLASTY,1
RETIN-A,1
DIGITALIS,1
APO AMITRIPTYLINE HCL TAB 10MG,1
DIPROSONE CRM 0.05%,1
APO-DESMOPRESSIN,1
DOSTINEX,1
APO-SERTRALINE,1
SANDOZ ATORVASTATIN,1
EGOZINC-HC OINTMENT,1
SENOKOT TABLETS,1
ENOVID,1
MONITAN,1
ATROSED,1
SIALOR,1
ESTALIS,1
MUSCLE RELAXANTS,1
SODIUM CITRATE,1
EURO D,1
STELABID,1
FERROUS SULFATE,1
NIFEDIPINE XL,1
BICNU,1
SYNTHROID - TAB 75MCG,1
NOVO-TAMOXIFEN,1
CANCIDAS,1
GEODON,1
CEFADROXIL,1
OXYCONTIN,1
TRANXENE,1
PENICILLIN NOS,1
IMAP INJ 2MG/ML,1
TRIPHASIL 28,1
PHENYLEPHRINE HYDROCHLORIDE INJECTION USP,1
INHALER THERAPY,1
UBIDECARENONE,1
PMS-FENTANYL MTX,1
ACETAZOLAMIDE,1
VERAPAMIL HCL,1
CUPRIMINE,1
KOFFEX DM,1
VIRA-A FOR INJECTION,1
LATUDA FILM-COATED TABLETS,1
ALUMINUM HYDROXIDE,1
XELODA 150MG,1
DEXATRIM TABLETS,1
ZESTRIL,1
REFRESH LACRI-LUBE,1
DIANEAL PD 101 CAPD SOLUTION W 2.5% DEXTROSE,1
ZOMIG TAB 2.5 MG,1
MAVIK (2MG),1
APO FUROSEMIDE,1
RIVA-AMIODARONE,1
MESALAMINE,1
APO-GLYBURIDE,1
SALBUTAMOL HFA,1
SANTYL,1
ELECTROLYTE (S),1
ASPIRIN 81MG,1
MONTELUKAST,1
ESTRADERM,1
EYELUBE,1
NEOSTIGMINE METHYLSULFATE INJECTION USP,1
FIORINAL,1
NITRO-DUR,1
SUPEUDOL,1
BUPIVACAINE 0.5% AND EPINEPHRINE 1:200,000,1
TAGAMET,1
FLUVOXAMINE,1
NOVOMIX 30       (PENFILL CARTRIDGE),1
TEKTURNA,1
GAMIMUNE N,1
TICLOPIDINE-250,1
HABITROL,1
TOLBUTAMIDE TAB 500MG,1
HERBAL PREPARATION,1
CHLORPHENIRAMINE MALEATE,1
TRAVATAN Z,1
UNSPECIFIED THYROID MEDICATION,1
PMS-METOCLOPRAMIDE,1
COLESTID,1
ABELCET,1
CORTIPHATE,1
PROCHLORPERAZINE,1
VISUDYNE,1
ALENDRONATE SODIUM,1
VOTRIENT,1
XYLOCAINE,1
AMPHOJEL,1
REMINYL,1
DIANEAL PD4 CAPD SOLUTION WITH DEXTROSE AND CALCIUM,1
M.V.I. 12,1
RIFAMPICIN,1
MAYAKA LIQUICAL-D 400 SOFTGELS,1
RIVA-SERTRALINE,1
DOBUTREX,1
MESNA FOR INJECTION,1
APO-LISINOPRIL,1
SAW PALMETTO,1
MIRENA,1
SER-AP-ES TAB,1
SINEMET CR,1
ESTRADIOL VALERATE,1
MYLAN-INDAPAMIDE,1
BCG VACCINE (FREEZE-DRIED),1
FAMOTIDINE,1
STRATTERA,1
FLAGYL,1
FLUDROCORTISONE,1
NOVAMOXIN,1
BUSPAR TAB 10MG,1
FOLVITE,1
NSAIDS,1
GARDASIL,1
OMNIPAQUE 180,1
OS CAL TAB,1
CEFTAZIDIME FOR INJECTION, USP,1
PAMIDRONATE DISODIUM FOR INJECTION,1
CEPHALEXIN MONOHYDRATE,1
HOMEOPATHIC PRODUCT,1
PAXIL CR,1
