drug,countreact
VENTOLIN HFA,5
ADVAIR,5
PLAVIX,5
CELEBREX,5
OXY.IR,5
FLUOXETINE HYDROCHLORIDE,5
RITUXAN,5
ZOCOR,5
SIMVASTATIN,5
COCAINE,5
AREDIA,5
CYCLAMATES,5
PENTAMIDINE ISETHIONATE INJ 300MG/VIAL BP,5
BACLOFEN,5
CEFAZOLIN FOR INJECTION, USP,5
CHILI BURN,4
DARVON N 100MG CAP,4
NASONEX,4
ZYTRAM XL,4
RISPERIDONE,4
STEMETIL,4
ADVIL,4
PROVERA,4
DOXEPIN HYDROCHLORIDE,4
ACIDOPHYLUS,4
ZITHROMAX,4
SIMPONI,4
TENOFOVIR,4
MELLARIL,4
BONAMINE TAB 25MG CHEWABLE,4
ROBAXISAL WITH CODEINE,4
TALWIN 30 MG/ML,4
ZOPICLONE,4
GEMFIBROZIL,4
COLACE,4
CORTENEMA SUS 100MG/60ML,4
VIOXX,4
OSTEOFOLIC,4
ALTACE,4
PROPYLTHIOURACIL,4
LOVASTATIN,4
MORPHINE SULFATE,4
ANACIN TABLET,4
FERROUS GLUCONATE,4
PROTON PUMP INHIBITOR,4
IRON SULPHATE,4
CYTARABINE INJECTION,4
NICOTINE,4
RAMIPRIL,4
SERTRALINE,4
292 FROSST W/PHENACETIN,4
ERGOCALCIFEROL,4
AMINOPTERIN,4
HEPARIN SODIUM INJECTION, USP,4
INSULIN,4
6-MERCAPTOPURINE,4
BUDESONIDE,4
PREGVIT,4
GRAVOL CAPSULES LONG ACTING 75MG,4
HUMALOG,4
CHLOR-TRIPOLON,4
OLANZAPINE,4
WELLBUTRIN,4
ETOPOSIDE INJECTION, USP,4
RITALIN,4
CAPOTEN,4
CLOTRIMAZOLE,4
EPIVAL,4
AVELOX,4
LACTULOSE,4
SYMBICORT TURBUHALER,4
NOVORAPID,4
DOXORUBICIN HYDROCHLORIDE INJECTION,4
EXJADE,4
PREVACID,4
HYDROCORTISONE,4
CESAMET,4
SUBOXONE,4
MYLAN-PAROXETINE,4
FORANE,4
PURINETHOL,4
SENOKOT,4
COGENTIN,4
PANTOLOC,4
FOSAMAX,4
MAGNESIUM SULFATE,3
FRAGMIN,3
BENADRYL,3
BUSULFAN,3
CEFTRIAXONE FOR INJECTION USP,3
COUMADIN,3
NOROXIN,3
FERROUS SULPHATE,3
AVAPRO,3
CARBOLITH,3
IRON SUPPLEMENT,3
SEROQUEL 300 MG,3
TRIFLUOPERAZINE TAB 5MG,3
VIAGRA,3
OXYCODONE-ACETAMINOPHEN,3
PREPULSID,3
CALCIUM & VITAMIN D,3
ISOTRETINOIN,3
CLARITIN TAB 10MG,3
AMIODARONE,3
ARAVA,3
PROMETRIUM  - CAP 100MG,3
ATASOL,3
GLYCERIN,3
IMODIUM - CAPLET 2MG,3
CETIRIZINE,3
ADALAT XL,3
PAMIDRONATE DISODIUM FOR INJECTION,3
PREDNISOLONE,3
HYDROXYUREA,3
LANSOPRAZOLE,3
CIPRALEX,3
CYCLOMEN,3
MOMETASONE FUROATE,3
ZYPREXA ZYDIS,3
PLAQUENIL,3
SERAX,3
CHLORAL HYDRATE SYRUP,3
STELAZINE,3
TYLENOL W CODEINE NO3 TAB,3
OXAZEPAM,3
SALOFALK,3
SOLU-CORTEF,3
COMPAZINE,3
MULTIPLE VITAMINS,3
OXYBUTYNIN,3
INH,3
LACTULOSE SYRUP,3
SYNAGIS,3
OXYGEN,3
POTASSIUM CITRATE,3
AZATHIOPRINE,3
TUMS,3
ESTRACE,3
AMLODIPINE,3
FLOMAX CR,3
ATENOLOL TABLETS, BP,3
HYDROXYCHLOROQUINE,3
RIBAVIRIN,3
CHAMPIX,3
STATEX,3
MAGNESIUM,3
CYCLOBENZAPRINE,3
NUVARING,3
HYOSCYAMUS TINCTURE (HOMEOPATHIC),3
MEVACOR,3
TYLENOL W CODEINE NO2 TAB,3
VALTREX,3
VIRAMUNE,3
HUMULIN N INJ 100UNIT/ML,3
BUSULFEX,3
DECADRON,3
VANCOMYCIN HYDROCHLORIDE FOR INJECTION, USP,3
NORVASC,3
DILAUDID,3
DONNATAL,3
ACETYLSALICYLIC ACID,3
HALOPERIDOL,3
METHOTREXATE INJECTION, USP,3
DELALUTIN,3
PHOTOTHERAPY - SEE LIGHT,3
ASTEMIZOLE TAB 10MG,3
AVONEX PS,3
LAMISIL,3
TOPIRAMATE,3
ORIFER F,3
ACYCLOVIR,3
ALESSE 28 TABLETS,3
PRAVASTATIN SODIUM,3
PREZISTA,3
GAVISCON,3
CLOBAZAM-10,3
MERCAPTOPURINE,3
NAPROSYN,3
DIVALPROEX SODIUM,3
SEPTRA DS TABLETS,3
STAVUDINE = D4T,2
CORTICOSTEROID(S),2
METRONIDAZOLE,2
MONOCOR,2
PARACETAMOL,2
PLATINOL AQ INJ 1MG/ML,2
ANUSOL-HC OINTMENT,2
ASACOL ECT 400MG,2
PROSCAR,2
ATRIPLA,2
QUININE SULFATE,2
CANESTEN,2
SERC,2
CHLOROQUINE PHOSPHATE,2
LOVENOX,2
DEBILINE,2
NELFINAVIR,2
ANAESTHESIA GENERAL,2
BISOPROLOL,2
IFOSFAMIDE FOR INJECTION, USP,2
SOMATROPIN,2
STRATTERA,2
TOBRAMYCIN INJECTION USP,2
MIDAZOLAM INJECTION,2
NIFEDIPINE,2
ALDACTONE,2
PAXIL CR,2
EVRA   -(6/0.75),2
FISH OIL,2
FLUVIRAL,2
APO-RISPERIDONE,2
GLUCOPHAGE,2
HEPARIN (PORCINE),2
SAQUINAVIR,2
CEPHALEXIN,2
LITHANE,2
M-ESLON,2
CU-7,2
CYTOXAN,2
DEXEDRINE,2
DIDANOSINE,2
EMPOWER PLUS,2
ALENDRONATE,2
FLAXSEED OIL,2
HEPATITIS B VACCINE,2
INTELENCE,2
SENNOSIDES,2
CARVEDILOL,2
KETAMINE HYDROCHLORIDE INJECTION USP,2
SINEQUAN,2
CLOBAZAM,2
COENZYME Q10,2
DEPO-PROVERA STERILE AQUEOUS SUSPENSION,2
NOLUDAR,2
DIETAMINE,2
DURALITH TAB 300MG,2
ESTRADERM,2
PIPERACILLIN/TAZOBACTAM,2
PROPOFOL INJECTION,2
ATGAM,2
GRANULOCYTE COLONY STIMULATING FACTOR (G-CSF),2
HISMANAL,2
RIFAMPIN,2
CALCIUM SANDOZ SYR,2
MAGNESIUM OXIDE,2
DIETHYLSTIBESTROL TAB 1MG USP,2
NYSTATIN,2
ENOXAPARIN,2
ETHINYL ESTRADIOL/LEVONORGESTREL,2
AMPHOTERICIN B,2
PREMARIN,2
APO-CLOZAPINE,2
ATORVASTATIN CALCIUM,2
GRAVOL LONG ACTING CAPLET,2
BECLOMETHASONE,2
INDOCID,2
SURFACTANT,2
NEURONTIN,2
VANCOCIN,2
VEPESID,2
ETRAFON D TAB,2
GINGER ROOT,2
HALDOL,2
RABEPRAZOLE,2
HUMULIN R INJ,2
STIEVAMYCIN GEL,2
VANQUIN SUSPENSION  50MG/5ML,2
NORVASC TAB 5MG,2
VITAMIN B COMPLEX,2
FLUTICASONE,2
PROGRAF,2
HYDROCHLORIC ACID,2
BLEOMYCIN SULPHATE FOR INJECTION USP,2
IMIPRAMINE,2
K-DUR,2
CENTRUM TABLETS,2
CHOLECALCIFEROL,2
LEVAQUIN,2
LISINOPRIL,2
LYSINE,2
TEMAZEPAM,2
CONCERTA,2
MIRAPEX,2
NITROGLYCERIN,2
DOXYCYCLINE,2
ACTEMRA,2
ANDRIOL CAP 40MG,2
GLYBURIDE,2
BETADERM CRM 0.1%,2
BLOOD WHOLE,2
SECROSTERON,2
LITHIUM CARBONATE,2
TAGAMET,2
MEPROBAMATE TAB 400MG,2
THIAMINE,2
DEPO-MEDROL,2
NOVASEN,2
DUO-C.V.P.,2
ORTHO 7/7/7 TABLETS (28 DAY),2
ANTIDEPRESSANTS,2
PRAZOSIN,2
ARIMIDEX TAB 1MG,2
LIBRAX,2
TENUATE DOSPAN,2
DESENEX,2
VENLAFAXINE XR,2
DYDROGESTERONE,2
ENOVID,2
FLOVENT,2
QUETIAPINE,2
BIAXIN,2
KINERET,2
STELARA,2
CIPRO,2
MALARONE,2
NATABEC-F.A.,2
DIANEAL PD4 CAPD SOLUTION WITH 1.5% DEXTROSE AND 2.5MEQ/L CALCIUM,2
ZIAGEN,2
PARIET,2
APO-DOXY CAP 100MG,2
ASAPHEN,2
GILENYA,2
CELLCEPT,2
LAX-A-DAY,2
CISPLATIN INJECTION,2
DETROL,2
VITAMIN A,2
AMERGE,2
BENZODIAZEPINES,2
HYDREA CAP 500MG,2
BLENOXANE PWS 15UNIT,2
MINERAL OIL,2
DEVILS CLAW,2
NEUPOGEN,2
ONE ALPHA,2
XELODA,2
PEGASYS,2
POTASSIUM CHLORIDE,2
FLUVOXAMINE,2
FUZEON SINGLE USE VIAL,2
SECONAL SODIUM PULVULE 240 0.1GM,2
SPIRIVA,2
CHORIONIC GONADOTROPIN FOR INJECTION, USP,2
TACROLIMUS,2
TUINAL,2
VASOTEC,2
VITAMIN K,2
PENICILLIN,2
CATAPRES,2
SPRYCEL,2
SULFAMETHOXAZOLE AND TRIMETHOPRIM,2
TENUATE,2
ORTHO-NOVUM NOS,2
ZYBAN,2
ETHAMBUTOL,2
PLACEBO,2
ARTHROTEC,2
KETOTIFEN,1
SLOW FE TAB 160MG,1
LIDOCAINE,1
SUPRANE,1
TARO-CLOBETASOL CREAM USP, 0.05%,1
COLCHICINE,1
TERBUTALINE,1
MESALAZINE,1
TRANEXAMIC ACID,1
TYLENOL NO.1 CAPLETS,1
DESFERAL 500MG,1
NORFLEX,1
NOVO-NORFLOXACIN,1
OCTREOTIDE,1
WARFARIN,1
OSTEOTABS,1
ADVAGRAF,1
ZESTRIL,1
ENSURE,1
ALTACE CAP 10MG,1
ETHIONAMIDE,1
FERGON,1
FLUDARA,1
PREMARIN TABLETS 0.9MG,1
APO-DILTIAZ CD,1
PRO-GLYBURIDE,1
GRIPE WATER,1
RENEDIL,1
BICITRA,1
IBERET 500,1
INDOCID P.D.A.,1
IRINOTECAN HYDROCHLORIDE,1
L-ASPARAGINASE,1
SODIUM BICARBONATE,1
CISAPRIDE,1
LIORESAL INTRATHECAL 2MG/ML,1
SURMONTIL,1
CLOTRIMADERM CREAM 1%,1
TEAR-GEL OPHTHALMIC,1
COMBIVENT UDV,1
TETRAZEPAM,1
METADOL,1
TIGAN,1
TRENTAL,1
MOTILIUM TAB 10MG,1
DESYREL,1
VANCOMYCIN,1
VERAPAMIL HCL,1
DILANTIN - 100MG,1
NOVO-QUININE 200MG,1
VISTIDE,1
DONNAGEL LIQ,1
OMEGA 3-6-9,1
ACETAMINOPHENE,1
WELLBUTRIN XL,1
OXCARBAZEPINE,1
ZINC,1
ENTROPHEN,1
AMANTADINE,1
EUCERIN LOTION 10% D'UREE,1
PMS DOCUSATE-CALCIUM CAP 240MG USP,1
APO ALLOPURINOL TAB 200MG,1
PRENATAL MULTIVITAMIN; PRENATAL POSTPARTUM MULTIVITAMIN,1
APO-LANSOPRAZOLE,1
FRISIUM TABLET 10MG,1
PROBIOTIC,1
ASPARAGINASE (ERWINIA),1
HALIBUT LIVER OIL,1
RADIATION,1
BENZAMYCIN,1
HYDERM CRM 1%,1
RESCRIPTOR TABLETS,1
CAFFEINE,1
INFLUENZA VACCINE,1
SANDIMMUNE,1
SERZONE-5HT2,1
LABETALOL,1
CHLORPROMAZINE,1
LENOLTEC W/ CODEINE,1
CLARITHROMYCIN,1
SYM-FER,1
CLOZAPINE,1
LUPRON DEPOT,1
COMPLAMIN,1
MAXERAN,1
TEVA-VENLAFAXINE XR,1
CYTOGAM,1
DEFLAZACORT,1
UNIDET,1
DEVIL'S CLAW,1
NETROMYCIN,1
VARICELLA-ZOSTER VACCINE,1
DIMETANE TAB 4MG,1
NOVOLIN GE TORONTO PENFILL INJ LIQ 100U/ML,1
XANAX,1
ELOXATIN,1
EPREX STERILE SOLUTION 10000IU/1.0ML,1
AMIKACIN SULFATE INJECTION USP,1
PHOSPHORUS,1
ANALGESICS,1
PONSTAN,1
APO PREDNISONE TAB 50MG,1
FUZEON,1
PROLASTIN-C,1
ASPIRIN COATED,1
PSORIATIN,1
AVONEX,1
BERINERT HUMAN C1 ESTERASE INHIBITOR 400 - 625 U,1
RESTORIL,1
BLEPHAMIDE OPH ONT,1
RIVOTRIL,1
CARDIZEM CD,1
CHOLEDYL,1
LEVEMIR PENFILL,1
STUDY DRUG,1
CO-TRIMOXAZOLE,1
CONTAC COLD CAPSULES,1
THEO-DUR,1
TOPAMAX,1
MIRTAZAPINE,1
MYCOSTATIN ORAL TAB 500000IU,1
URSODIOL,1
NITROSTAT,1
VASODILAN,1
NOVAMILOR TAB USP,1
VICTOZA MULTIDOSE PEN-INJECTOR. 30DOSES(0.6MG)-15DOSES(1.2MG)-10DOSES(1.8MG). 1/2/3,1
292 TAB,1
ORAL B RINSE,1
YAZ,1
OXYTOCIN INJECTION, USP,1
ZOLEDRONIC ACID,1
PEGETRON,1
EZETROL,1
PHYSIONEAL 40 GLUCOSE 2.27% W/V 22.7 MG/ML, SOLUTION FOR PERITONEAL DIALYSIS FOR PERITONEAL DIALYSIS,1
ANESTHETICS,1
POTASSIUM PHOSPHATES INJECTION, USP,1
APO-AZITHROMYCIN,1
PREXIGE,1
GANTANOL,1
PULMOZYME 1MG/ML,1
AZITHROMYCIN,1
REACTINE,1
BETAHISTINE,1
HYDROMORPHONE HYDROCHLORIDE INJECTION USP,1
RHINOCORT,1
CALCIUM GLUCONATE,1
LAMIVUDINE ORAL SOLUTION 10MG/ML,1
SPORANOX,1
CICLESONIDE,1
LEVOFLOXACIN,1
SUCCINYLCHOLINE CHLORIDE,1
LOMOTIL,1
MACRODANTIN,1
TENORMIN 50MG,1
COPPER-7,1
MEQUELON,1
TOTAL PARENTERAL NUTRITION (TPN),1
DALCA TABS.,1
MMR II,1
TUSSIONEX,1
NACL,1
VALIUM NOS,1
DEXTROSE,1
VEGANIN,1
NOVO VENLAFAXINE XR,1
VIDEX EC,1
DIURIL,1
NUCLEVIT B12,1
ORTHO-NOVUM 1/50 TABLETS (28 DAY),1
ZARONTIN,1
FELDENE,1
FLONASE - AEM-SUS NAS  50MCG/MD,1
APO-CEFACLOR,1
FORTOVASE ROCHE,1
ARNICA,1
B-PAS,1
RED BLOOD CELLS,1
BETAMETHASONE VALERATE LOT,1
INCIVEK,1
SABRIL,1
CATHETERS URETHRAL,1
SINUS RINSE,1
CHILDREN'S MOTRIN SUSPENSION,1
STATINS,1
LIBRIUM,1
SUMATRIPTAN,1
TAPAZOLE,1
TERAZOSIN,1
MERREM,1
THROMBOLYTICS,1
TRAMADOL HYDROCHLORIDE,1
TYLENOL ARTHRITIS PAIN,1
DESFERAL,1
DIABETES MEDICATIONS,1
NORETHINDRONE,1
NOVO-METOPROL,1
DOCUSATE CALCIUM,1
VYVANSE,1
EFAVIRENZ,1
ADRIAMYCIN,1
ZESTORETIC,1
PEPTOL,1
FENTANYL CITRATE INJECTION,1
ANTITHYMOCYTE IMMUNEGLOBULIN,1
PRO-BANTHINE WITH DARTAL,1
ASACOL,1
GEN-VERAPAMIL SR,1
QUETIAPINE FUMARATE,1
HUMALOG MIX 25 (CARTRIDGE),1
RENAGEL,1
BIAXIN BID 250MG,1
HYPAQUE-M,1
RISPERDAL ORAL SOLUTION,1
BUSPIRONE,1
CALTRATE 600 WITH VITAMIN D,1
IRBESARTAN,1
CEFTIN - TAB 250MG,1
SODIUM AUROTHIOMALATE INJECTION BP,1
LARIAM TAB 250MG,1
CIPROFLOXACIN,1
LINCOCIN,1
TAXOTERE,1
COMBIVENT,1
MARCAINE 5 MG/ML,1
TETRACYCLINE,1
COSYNTROPIN,1
MESNA FOR INJECTION,1
TICARCILLIN,1
CYLERT,1
MEZAVANT,1
DAUNORUBICIN HYDROCHLORIDE FOR INJECTION,1
DESONIDE,1
NEGGRAM,1
DIANEAL PD4 CAPD SOLUTION WITH 2.5% DEXTROSE AND 2.5MEQ/L CALCIUM,1
NORMAL SALINE,1
NOVO-PUROL TAB 100MG,1
OMEGA - 3,1
ACETAMINOPHEN W CODEINE,1
EFFEXOR XR CAPSULES, 75MG,1
ADVATE,1
ENTERO-VIOFORM,1
PARNATE,1
ALVESCO,1
PLEXONAL,1
APO ALLOPURINOL 100MG,1
FLUID(S),1
APO-LAMIVUDINE HBV,1
FRESHIE (PRE-SWEETENED),1
PROBENECID,1
ASPARAGINASE (E.COLI),1
AVANDIA,1
BENEFIBRE,1
RESCRIPTOR,1
BISACODYL,1
IFEX (IFOSFAMIDE) 3 G/VIAL,1
RITALIN-SR TAB 20MG,1
CELESTODERM V,1
CENTRUM,1
L-THYROXINE,1
CHLORPHENIRAMINE,1
LECARDIPINE,1
LIPIDIL MICRO,1
SUSTIVA TABLETS,1
CLOXACILLIN,1
LOZIDE,1
TEGISON,1
MAXALT,1
TEVA-RAMIPRIL,1
CRANBERRY,1
TOBI,1
MICRONOR TABLETS 28-DAY,1
TRIAMINICOL DM SYRUP,1
DEFEROXAMINE MESYLATE FOR INJECTION,1
TYSABRI,1
DETROL LA,1
NEOCATE,1
DICETEL,1
VIADERM KC CRM,1
NOVOLIN GE NPH PENFILL INJ SUS 100U/ML,1
DORNASE ALFA,1
ONCOVIN SOLUTION 1MG/ML,1
ACETYLSALICYLIC ACID ENT CTD,1
WINE,1
ELOCOM CRM 0.1%,1
ALDACTAZIDE,1
ZINGIBER OFFICINALE,1
AMG BANC BAIN AJUST + DOS,1
EVRA   -(6/0.60),1
PHENYTOIN,1
ANALGESIC,1
FIORINAL C1/2 CAP,1
PONDIMIN TAB 20MG,1
APO OXAZEPAM TAB 15MG,1
APO-PAROXETINE,1
FUSIDIC ACID,1
ASPIRIN 81MG,1
GLUCOBAY,1
PSEUDOEPHEDRINE,1
AVODART,1
HEMODIALYSIS,1
BENZTROPINE MESYLATE,1
RESTORALAX,1
RIVASA 80MG - TAB,1
SANDOZ VALSARTAN,1
CARDIZEM,1
ISOFLURANE USP,1
SIMETHICONE,1
SOPAMYCETIN,1
STRESSTABS NOS,1
CLARITIN KIDS,1
CO AZITHROMYCIN,1
MEGESTROL,1
THALOMID,1
CRIXIVAN,1
METHOTRIMEPRAZINE,1
TOFRANIL,1
CYTOTEC,1
DELFEN FOAM (DEVICE),1
MYAMBUTOL,1
UNITRON PEG,1
NEUREXAN (HOMEOPATHIC),1
VASOCONTRICTORS,1
DICOUMAROL,1
VIBRAMYCIN CAP 100MG,1
NOVORAPID PENFILL,1
VITAMIN C,1
ONGLYZA,1
EMO CORT CREAM 1%,1
ALDOMET,1
PEGASYS RBV,1
EXTRANEAL,1
PHYSIONEAL 40 GLUCOSE 1.36% W/V 13.6MG/ML SOLUTION FOR PERITONEAL DIALYSIS,1
FLAGYL 500 500MG,1
APO-AMOXI CAP 500MG,1
PREVIDENT DENTAL CREAM,1
AQUAMOX,1
PROLOPA CAP 100-25,1
PULMICORT NEBUAMP,1
RATIO-TOPIRAMATE,1
ROBAXIN,1
CARNITOR,1
KEPPRA,1
SINEMET,1
CETAPHIL DAILY FACIAL MOISTURIZER SPF 15,1
SPIRONOLACTONE,1
CIALIS,1
LEVODOPA,1
CLINDAMYCIN,1
MACROBID (100 MG),1
TENORMIN 100MG,1
CURETTAGE,1
TORDON,1
D-TABS,1
MITOXANTRONE INJECTION,1
VALIUM,1
DEXTROAMPHETAMINE,1
NIX CREME RINSE,1
VASOTEC IV,1
DIDRONEL,1
VIDEX,1
DIURETIC(S),1
NU-COTRIMOX,1
VITAMINE D,1
ADALAT,1
ENALAPRIL,1
PALAFER,1
ALKA BUTAZOLIDIN,1
ZOMIG,1
PENICILLIN G,1
FAMOTIDINE,1
PIPERACILLIN FOR INJECTION, USP,1
APO-BACLOFEN TABLETS - 20MG,1
FORTEO,1
PRIMAXIN INJ,1
GELUSIL,1
PROPECIA,1
GM-CSF,1
PYRIDIUM,1
AZT = ZIDOVUDINE,1
HEPTOVIR,1
BETAMETHASONE DIPROPIONATE,1
SABIN,1
CALCIUM SANDOZ,1
INTRON A,1
SENOKOT S,1
CATENA,1
KETOCONAZOLE,1
SINTROM,1
LAMPREN(E),1
CIMZIA,1
SULFONAMIDES,1
LOPINAVIR,1
TAMIFLU CAPSULE 75MG,1
COKE-1 CAL.,1
CORDARONE,1
MERIDIA,1
THIOPENTONE SODIUM,1
METOCLOPRAMIDE TAB 10MG,1
TRAMADOL,1
DANTRIUM INTRAVENOUS PWS 20MG/VIAL,1
MOGADON,1
VALPROATE SODIUM,1
DIABETA,1
NOLVADEX-D TAB 20MG,1
DIETHYLSTIBESTROL,1
NOVO-HYDRAZIDE,1
DOCUSATE,1
ABILIFY,1
VOTRIENT,1
OS-CAL,1
ADRENALIN CHLORIDE SOL 1:1000,1
ZERIT = D4T,1
PANTOPON,1
PENTOBARBITAL,1
AMPHOJEL,1
PLAN B,1
ANTIPSYCHOTIC(S),1
APO-CLINDAMYCIN,1
FOSAVANCE,1
GEN-PAROXETINE,1
ATIVAN SUBL,1
BAYCOL,1
BUSPAR TAB 10MG,1
INDINAVIR SULFATE,1
SALAGEN TABLETS,1
CALTRATE,1
INVIRASE,1
CEFTAZIDIME FOR INJECTION, USP,1
SODIUM,1
LIGHT (TRIPLE ...) - PHOTOTHERAPY FOR BILIRUBINAEMIA,1
CLONAZEPAM-0.5  -  TAB 0.5MG,1
LOSEC 20 MG,1
TASIGNA,1
COLD-FX,1
TESTOSTERONE,1
COSMEGEN,1
MESANTOIN,1
TIAZAC,1
TRAVATAN Z,1
DAUNOMYCIN,1
DESOCORT LOTION - 0.05%,1
NORLESTRIN 1/50,1
DIGOXIN,1
NOVO-PREDNISONE 5MG,1
DOM-ZOPICLONE,1
ACETAMINOPHEN AND CODEINE,1
OVRAL 21 TAB,1
ENTACYL,1
ALTEPLASE (T-PA),1
PERCOCET-DEMI,1
AMPICILLIN FOR INJECTION,1
FERROUS FUMARATE,1
APAP,1
FLUDARA INJ PWS 50MG/VIAL,1
PREMPLUS,1
FRESH FROZEN PLASMA,1
PRO-METFORMIN,1
PROSTIN F2A,1
AVALIDE,1
GRISEOFULVIN,1
QVAR,1
REQUIP,1
BIPHENTIN,1
INDOCID SR 75MG,1
SALMON OIL,1
SEROPHENE TAB 50MG,1
L-CARNITINE,1
SODIUM CHLORIDE INJECTION, USP,1
CHLOROTHIAZIDE,1
STEROID(S),1
LIPIDIL,1
LOXAPINE,1
TEDRAL TAB,1
TEVA-AMLODIPINE,1
CYPROHEPTADINE HYDROCHLORIDE TABLET USP,1
TRIAMCINOLONE,1
MOTRIN,1
TYLENOL WITH CODEINE NO. 4 - TAB,1
NEO-MERCAZOLE,1
DICAL-D,1
VESANOID - CAP 10MG,1
NOVO-TRIPTYN,1
WHOLE BLOOD,1
ELDEPRYL TAB 5MG,1
AGGRENOX,1
ZINC SULPHATE,1
PAROXIL,1
EVISTA (60MG),1
PHENYLPROPANOLAMINE HYDROCHLORIDE,1
ANAFRANIL,1
FIORINAL,1
POLLINEX R,1
APO ALLOPURINOL TAB 300MG,1
PRENATAL VITAMIN & MINERAL SUPPLEMENT,1
APO-OXAZEPAM,1
GLICLAZIDE -TAB 80MG,1
