drug,countreact
LEFLUNOMIDE,40
AVASTIN,39
EPREX STERILE SOLUTION,39
MAGNESIUM,39
ARTHROTEC,39
ATACAND,38
PAXIL,38
ACTEMRA,38
SYMBICORT TURBUHALER,38
FRAGMIN,38
GRAVOL,37
ADVIL,37
NITROGLYCERIN,36
ZYPREXA,36
FENTANYL,36
FLOVENT,36
IMOVANE,36
CYANOCOBALAMIN,35
SIMPONI,35
NAPROSYN,35
DOXORUBICIN HYDROCHLORIDE INJECTION,35
VASOTEC,35
PROGRAF,35
LEUCOVORIN,35
RADIATION,35
ARIMIDEX TAB 1MG,34
FERROUS GLUCONATE,34
ANTI-HYPERTENSIVE MEDICATION(S),34
METOCLOPRAMIDE,34
NIFEDIPINE,34
MELOXICAM,34
CIMZIA,34
ADALAT XL,34
VITAMIN E,34
VENLAFAXINE XR,34
CODEINE,34
EPIVAL,33
STUDY DRUG,33
OXYCONTIN,33
DIGOXIN,33
PERCOCET,33
MAVIK,33
TEMAZEPAM,33
ELAVIL,33
HYDROMORPH CONTIN,33
LISINOPRIL,32
ATROVENT,32
ETOPOSIDE INJECTION, USP,32
STEMETIL,32
MICARDIS,32
PAMIDRONATE DISODIUM FOR INJECTION,32
FLOMAX CR,32
TYKERB,32
DILANTIN,32
RADIOTHERAPY,31
HYDROCORTISONE,31
ZANTAC,31
RIVOTRIL,31
VITAMINS,31
NEUPOGEN,31
GLUCOSAMINE,31
CYMBALTA,30
ASAPHEN,30
FLUOROURACIL,30
BACLOFEN,30
TAMOXIFEN,30
CORTICOSTEROID(S),30
SEROQUEL,29
SUTENT,29
PROCHLORPERAZINE,29
TECTA,29
CIPROFLOXACIN,29
PROVERA,29
NYSTATIN,28
DIDROCAL-400MG(ETIDRONATE DISOD.)TAB AND 1250MG(CA CARB.)TAB(500MG CA),28
DIMENHYDRINATE,28
DIPHENHYDRAMINE HYDROCHLORIDE,28
SINGULAIR,28
DIPHENHYDRAMINE,27
CHOLECALCIFEROL,27
ZOFRAN,27
ONDANSETRON,27
CATAPRES,27
COZAAR,27
ZOCOR,27
PRADAX,27
FLAGYL,27
EVISTA (60MG),27
MIRTAZAPINE,27
SERTRALINE,27
WELLBUTRIN,27
AMOXICILLIN,27
CORTISONE,27
HEPARIN SODIUM INJECTION, USP,26
OMEGA - 3,26
CISPLATIN INJECTION,26
SPIRONOLACTONE,26
PAROXETINE,26
NASONEX,26
VITAMIN B COMPLEX,26
ALDACTONE,26
FEMARA 2.5MG,26
MYCOPHENOLATE MOFETIL,26
RISEDRONATE SODIUM,25
POTASSIUM,25
DOCUSATE NOS,25
TEMODAL,25
LOPERAMIDE,25
DIANEAL PD4 CAPD SOLUTION WITH 1.5% DEXTROSE AND 2.5MEQ/L CALCIUM,25
COPAXONE,25
PERINDOPRIL,25
ZOLOFT,25
AMEVIVE,25
VIOXX,25
CARBAMAZEPINE,25
METHYLPREDNISOLONE,25
AVALIDE,24
LUCENTIS,24
SOLU-CORTEF,24
CIPRALEX,24
AVONEX,24
ADALAT XL - SRT,24
EXTRANEAL,24
CELLCEPT,24
VOTRIENT,24
PHENYTOIN,24
INDAPAMIDE,23
EXJADE,23
CYCLOBENZAPRINE,23
LOMOTIL,23
NEORAL,23
QUETIAPINE,23
EXELON,23
FLOMAX,23
BICALUTAMIDE,23
LITHIUM,23
IMODIUM,23
LACTULOSE,23
ACYCLOVIR,23
L-THYROXINE,23
ZELBORAF FILM-COATED TABLET,23
THYROXINE,23
DIANEAL PD4 CAPD SOLUTION WITH 2.5% DEXTROSE AND 2.5MEQ/L CALCIUM,22
TYLENOL W CODEINE NO3 TAB,22
LANTUS,22
TEGRETOL,22
TYSABRI,22
VIAGRA,22
FERROUS SULPHATE,22
SALOFALK,22
OXYCODONE-ACETAMINOPHEN,22
TACROLIMUS,22
PROSCAR,22
ACETAMINOPHEN AND CODEINE,22
KALETRA,22
RISPERDAL,22
CIPRO,21
CYTARABINE INJECTION,21
CLONIDINE,21
FLUTICASONE,21
PEGASYS RBV,21
VOLTAREN,21
LOPRESOR,21
LANSOPRAZOLE,21
BISACODYL,21
BUPROPION,21
CARBOPLATIN,21
TYLENOL EXTRA STRENGTH TAB 500MG,21
LAXATIVES,21
AVODART,21
DIAMICRON,21
KEPPRA,21
MERCAPTOPURINE,20
ROSUVASTATIN,20
LETROZOLE,20
RISPERIDONE,20
K-DUR,20
PACKED RED BLOOD CELLS,20
SENNA,20
MS CONTIN,20
PANTOPRAZOLE SODIUM,20
ASCORBIC ACID (VITAMIN C),20
HCTZ,20
XGEVA SINGLE-USE VIAL. FOR S.C. USE ONLY. PRESERVATIVE-FREE.,20
SENNOSIDES,20
MORPHINE SULFATE,19
ASACOL,19
CLARITHROMYCIN,19
PRAVACHOL,19
METRONIDAZOLE,19
NORVASC TAB 5MG,19
BUDESONIDE,19
RATIO-OXYCOCET,19
EPIRUBICIN HYDROCHLORIDE INJECTION,19
LACTULOSE SYRUP,19
HALDOL,19
STIVARGA,19
FLUOXETINE,19
QUININE,19
BLOOD WHOLE,19
METHYLPREDNISOLONE NOS,19
ESTRACE,19
DIABETA,19
VITALUX,19
ZOLADEX,19
SERAX,19
DECADRON,19
PULMICORT,18
TENORMIN,18
DEMEROL,18
PURINETHOL,18
HUMALOG,18
MINOCYCLINE,18
BIAXIN,18
CONTRACEPTIVES,18
POTASSIUM CHLORIDE,18
LAPATINIB DITOSYLATE MONOHYDRATE,18
RAPAMUNE,18
RASILEZ,18
STATEX,18
METAMUCIL,18
MIRENA,17
TARCEVA,17
PACLITAXEL INJECTION,17
INDOMETHACIN,17
ACETYLSALICYLIC ACID ENT CTD,17
ZOLADEX LA INJ DEPOT 10.8MG,17
MOBICOX,17
OXYGEN,17
TYLENOL ARTHRITIS PAIN,17
FLUCONAZOLE,17
DIDROCAL,17
CHAMPIX,17
SEPTRA,17
INTRON A,17
AMIODARONE,17
OXYBUTYNIN,17
HERCEPTIN VIALS,17
PROPRANOLOL,17
HYZAAR,17
GLICLAZIDE,17
TIAZAC,16
SANDOSTATIN LAR 10MG,16
TASIGNA,16
ESTRADERM,16
NEXAVAR,16
GILENYA,16
GLUCOPHAGE,16
CEPHALEXIN,16
DEPO-PROVERA STERILE AQUEOUS SUSPENSION 150 MG/ML,16
COD LIVER OIL,16
NORTRIPTYLINE,16
PRAVASTATIN SODIUM,16
FLUDARABINE,16
CENTRUM TABLETS,16
FLUTAMIDE,16
ARANESP,16
ISONIAZID,16
VALTREX,16
REACTINE,16
DIURETIC(S),16
AROMASIN,16
ANALGESICS,16
HUMATROPE,16
FISH OIL,16
DITROPAN,16
REMERON,15
DIAZEPAM,15
OLANZAPINE,15
ENTROPHEN,15
MONOPRIL,15
PREDNISOLONE,15
ESTROGENS,15
AREDIA,15
HEPARIN SODIUM,15
VALACYCLOVIR,15
NEURONTIN,15
LEVAQUIN,15
ZYLOPRIM,15
TOPAMAX,15
MIACALCIN NASAL SPRAY 200 IU,15
CLINDAMYCIN,15
ACTOS,15
THERAPEUTIC RADIOPHARMACEUTICALS,15
PARACETAMOL,15
ACCUPRIL,15
CASODEX,15
PAMIDRONATE DISODIUM,15
JANUVIA,15
FOSINOPRIL,15
SEPTRA DS TABLETS,14
LIPIDIL,14
ENALAPRIL,14
CIALIS,14
AZITHROMYCIN,14
CARVEDILOL,14
MISOPROSTOL,14
MOTRIN,14
RED BLOOD CELLS,14
METHOTREXATE INJECTION, USP,14
CHOLESTYRAMINE,14
PROZAC,14
ADRIAMYCIN,14
MIDAZOLAM INJECTION,14
XALATAN,14
DETROL,14
VERAPAMIL HCL,14
TAXOTERE,14
AVANDIA,14
ZYPREXA ZYDIS,14
MAALOX,14
VALSARTAN,14
STEROID(S),14
SINEMET,13
XANAX,13
LAMOTRIGINE,13
PROTROPIN,13
GEMCITABINE FOR INJECTION, USP,13
VALPROIC ACID,13
IPRATROPIUM,13
FIRMAGON,13
PRADAXA,13
CLOZAPINE,13
DIVALPROEX SODIUM,13
ADVAIR DISKUS,13
HYDREA CAP 500MG,13
NICODERM,13
ZYTIGA,13
ELOXATIN,13
URSODIOL,13
TRUVADA,13
PENTASA,13
SOLU-MEDROL,13
ALPRAZOLAM,13
XARELTO,13
3TC,13
6-MERCAPTOPURINE,13
DYAZIDE TAB,13
DESYREL,12
CEFTAZIDIME FOR INJECTION, USP,12
VITAMIN B6,12
NOVO-HYDRAZIDE,12
GRANULOCYTE COLONY STIMULATING FACTOR (G-CSF),12
HYDROXYZINE,12
ENTERIC COATED ASA,12
TAMSULOSIN,12
DURAGESIC,12
SULCRATE,12
IRESSA,12
KETOROLAC,12
RIBAVIRIN,12
VANCOMYCIN HYDROCHLORIDE FOR INJECTION, USP,12
VICTRELIS,12
ATROPINE,12
TERAZOSIN,12
ADALAT,12
GLUCONORM,12
CASODEX TAB 50MG,12
HYDRODIURIL,12
SOMAVERT,12
ATENOLOL,12
TRASTUZUMAB,12
COMBIVENT,12
ANDROGEL,12
VANCOMYCIN,12
VICTOZA MULTIDOSE PEN-INJECTOR. 30DOSES(0.6MG)-15DOSES(1.2MG)-10DOSES(1.8MG). 1/2/3,12
SPRYCEL,12
KINERET,12
METHADONE,12
VIDAZA,12
HALOPERIDOL,12
EFFEXOR NOS,12
AVONEX PS,12
GLYCERYL TRINITRATE,12
VEMURAFENIB,12
PROCYTOX,12
RISPERIDONE (JANSSEN-ORTHO),12
LOVENOX,11
TOBACCO,11
TRACLEER,11
METOCLOPRAMIDE HCL,11
CALCITRIOL,11
FASLODEX,11
APO FUROSEMIDE,11
SUPEUDOL,11
NOLVADEX,11
LEVOFLOXACIN,11
VENLAFAXINE HYDROCHLORIDE,11
OMEGA 3-6-9,11
IMIPRAMINE,11
ESOMEPRAZOLE,11
NSAIDS,11
ANTICOAGULANTS,11
MELPHALAN,11
BACTRIM,11
ZINC,11
CALCITONIN,11
PENICILLIN,11
EXEMESTANE,11
CORTEF,11
PREZISTA,11
ESTROGEL,11
SOFLAX,11
NOZINAN,11
SAIZEN,11
PEGETRON,11
ARICEPT,11
FERROUS FUMARATE,11
TRAMADOL HYDROCHLORIDE,11
ACCUTANE ROCHE,11
DOCUSATE,11
APO HYDRO,11
VINBLASTINE SULFATE INJECTION,11
TELMISARTAN,11
DICLOFENAC SODIUM,11
SEREVENT,11
PIPERACILLIN/TAZOBACTAM,11
RAPTIVA,11
CLOXACILLIN,10
ZESTRIL,10
DOXORUBICIN LIPOSOMAL,10
VALIUM,10
SOMATULINE AUTOGEL,10
KAYEXALATE,10
NITRO-DUR,10
MAXERAN,10
ANTITHYMOCYTE IMMUNEGLOBULIN,10
VINORELBINE TARTRATE FOR INJECTION,10
CLOBAZAM-10,10
SALAZOPYRIN,10
COENZYME Q10,10
TRAMACET,10
XATRAL,10
CALCIUM & MAGNESIUM,10
TYLENOL WITH CODEINE NO. 2 - TAB,10
QVAR,10
MAXALT,10
INHIBACE,10
SOTALOL,10
FOSAVANCE,10
HEMODIALYSIS,10
APO-HYDROXYQUINE,10
FLUVOXAMINE,10
NOVASEN,10
IRINOTECAN HYDROCHLORIDE,10
ZITHROMAX,10
BLEOMYCIN SULPHATE FOR INJECTION USP,10
ESTRADERM TTS,10
COLCHICINE,10
LANOXIN,10
NUTROPIN AQ,10
SALMON OIL,10
VESICARE,10
CLOPIDOGREL,10
BLOOD TRANSFUSION,10
CANDESARTAN CILEXETIL,10
MICARDIS PLUS,10
ABILIFY,10
METHYLPREDNISOLONE SODIUM SUCCINATE FOR INJECTION,10
VIOKASE,9
FLUOROURACIL INJ 50MG/ML,9
BUSULFAN,9
ANTIDEPRESSANTS,9
HYDROXYCHLOROQUINE SULFATE,9
FAMOTIDINE,9
SULINDAC,9
DIALYSIS,9
DOVONEX,9
KEMADRIN,9
FLONASE - AEM-SUS NAS  50MCG/MD,9
BUPIVACAINE,9
LUPRON,9
MESALAZINE,9
DDAVP,9
MELATONIN,9
RESTORIL,9
METFORMIN HYDROCHLORIDE,9
BETA-BLOCKING AGENTS,9
HALIBUT LIVER OIL,9
HYDROXYUREA,9
ENTERIC COATED A.S.A,9
LEVETIRACETAM,9
TAXOL,9
IFOSFAMIDE FOR INJECTION, USP,9
LABETALOL,9
CAELYX,9
TRIMETHOPRIM-SULFAMETHOXAZOLE,9
VITAMIN K,9
AERIUS,9
PEGASYS,9
APO-CLOZAPINE,9
INNOHEP,9
IRBESARTAN,9
AGGRENOX,9
THALOMID,9
OCTREOTIDE,9
LAMICTAL,9
DOXYCYCLINE,9
IMMUNE GLOBULIN INTRAVENOUS (HUMAN),9
DOCETAXEL,9
TYLENOL WITH CODEINE,9
MITOXANTRONE INJECTION,9
ALVESCO,9
M-ESLON,9
MAGNESIUM SULFATE,9
CALCIUM SANDOZ,9
CARBOCAL D,9
ELIGARD,9
ENALAPRIL MALEATE,9
ALENDRONATE SODIUM,9
ALERTEC,9
GLUCOSAMINE SULFATE,9
DIOVAN-HCT,9
TYLENOL EXTRA STRENGTH EZ,9
APO TRIAZIDE TAB,9
NORMAL SALINE,8
FOLATE,8
ACETAMINOPHEN WITH CODEINE - CAPLET,8
CAPRELSA,8
COGENTIN,8
YAZ,8
DALMANE,8
ALDACTAZIDE,8
ALFUZOSIN,8
REBETRON,8
CONJUGATED ESTROGENS,8
PRIMAXIN INJ,8
ZOLEDRONIC ACID,8
ENDOCET,8
SILDENAFIL,8
D-TABS,8
ACEBUTOLOL HYDROCHLORIDE,8
CEFAZOLIN FOR INJECTION, USP,8
CESAMET,8
ATORVASTATIN,8
NICOTINE,8
SULFAMETHOXAZOLE AND TRIMETHOPRIM,8
ORTHO-NOVUM 1/50 TABLETS (28 DAY),8
ROCALTROL,8
MIRAPEX,8
SLOW K 600MG,8
LAMISIL,8
FUCIDIN,8
QUINAPRIL,8
LISTERINE ANTISEPTIC MOUTHWASH,8
HUMULIN N INJ 100UNIT/ML,8
CHLORTHALIDONE,8
DULCOLAX,8
XENICAL 120MG CAPSULE,8
CYTOTEC,8
TIMOPTIC,8
MESALAMINE,8
SERC,8
VITAMIN A,8
CLOPIDOGREL BISULFATE,8
NADOLOL,8
FENOFIBRATE,8
FLUTICASONE PROPIONATE/SALMETEROL XINAFOATE,8
DIANE-35,8
RITALIN,8
DURAGESIC MAT,8
VINORELBINE TARTRATE,8
DESIPRAMINE,8
HORMONES,8
CENTRUM SELECT,8
VIREAD,8
SODIUM BICARBONATE,8
ALIMTA,8
MATULANE,8
ERLOTINIB HYDROCHLORIDE,8
NOVOQUININE,8
OLMETEC,8
METHOTRIMEPRAZINE,8
PIOGLITAZONE,8
ISENTRESS,8
ANTI-INFLAMMATORY AGENTS,8
BENZTROPINE,8
CALTRATE,8
VAGIFEM,7
NEULASTA,7
CALCITE D,7
DIOVAN-HCT 80MG/12.5MG,7
PROBIOTIC,7
CALCIUM GLUCONATE,7
IMMUNOSUPPRESSANTS,7
TAXOL LIQ IV 6MG/ML,7
GAVISCON,7
TOLOXIN,7
MAGNESIUM OXIDE,7
DOCOSAHEXAENOIC ACID/EICOSAPENTAENOIC ACID,7
ELIDEL,7
VELCADE SINGLE USE VIAL,7
FELODIPINE,7
ZOMETA,7
CRESTOR - 10MG,7
ZOMIG,7
ERBITUX,7
PROMETRIUM  - CAP 100MG,7
LIPID MODIFYING AGENT,7
TRANDATE,7
ESTRADIOL,7
NEXIUM - 40MG,7
TAMOXIFEN CITRATE,7
NOVORAPID,7
DIFLUCAN,7
AMLODIPINE BESILATE,7
TYLOX,7
CISPLATIN,7
GAMMA GLOBULIN,7
RADIATION THERAPY,7
BRICANYL TURBUHALER,7
TIOTROPIUM BROMIDE,7
VENOFER,7
CILAZAPRIL,7
CLOBAZAM,7
CODEINE CONTIN,7
TOTAL PARENTERAL NUTRITION (TPN),7
HUMULIN,7
SCOPOLAMINE,7
ISOSORBIDE DINITRATE,7
LUVOX,7
APO-BISOPROLOL,7
EMPRACET,7
MILK OF MAGNESIA,7
PROMETRIUM,7
GENTAMICIN,7
MEDROXYPROGESTERONE,7
INFLUENZA VACCINE,7
CLAVULIN,7
NORVIR,7
LITHIUM CARBONATE,7
ANTILYMPHOCYTE GLOBULIN,7
POTASSIUM (NOS),7
DIOVAN 160MG TABLETS,7
ONE ALPHA,7
SANDIMMUNE NEORAL,7
FENTANYL CITRATE,7
NICORETTE GUM,7
THALIDOMIDE,7
CALCIUM CARBONATE WITH VITAMIN D,7
RITONAVIR,7
FLUANXOL,6
TAGAMET,6
GLIMEPIRIDE,6
UNKNOWN MEDICATION,6
ENSURE,6
CHLORPROMAZINE,6
APO-OMEPRAZOLE,6
GARLIC,6
LOXAPINE,6
ORTHOCLONE OKT 3 STERILE SOLUTION  IV 1MG/ML,6
DOSTINEX,6
HUMULIN R INJ,6
PHENOBARBITAL,6
PLATELETS,6
BETAHISTINE,6
THYMOGLOBULIN,6
NUTROPIN,6
TIMOLOL MALEATE,6
HYDRALAZINE,6
PINDOLOL,6
FLUIDS,6
PROCYCLIDINE HCL,6
CYTOXAN,6
CALCIUM TABLETS,6
MABCAMPATH,6
HALAVEN 2ML SINGLE USE VIAL,6
ONGLYZA FILM-COATED,6
RHO-NITRO PUMPSPRAY,6
CANESTEN,6
DOXEPIN HYDROCHLORIDE,6
METHYLPREDNISOLONE SODIUM SUCCINATE,6
UNIPHYL,6
MORPHINE SR,6
ABRAXANE FOR INJECTABLE SUSPENSION,6
GANCICLOVIR,6
DESMOPRESSIN,6
THEO-DUR,6
ALESSE 28,6
CENTRUM FORTE,6
PEGETRON - (REDIPEN SINGLE DOSE DELIVERY SYSTEM PLUS RIBAVIRIN CAPSULES),6
IMITREX,6
XALKORI,6
ANABOLIC STEROID,6
INSULIN NPH,6
INTUBATION,6
LAMIVUDINE,6
BOTOX PWS INJ 100UNIT/VIAL,6
DICETEL,6
APO FOLIC ACID TAB 5MG,6
MEZAVANT,6
SUCRALFATE,6
LUMIGAN,6
AMANTADINE,6
CORTIFOAM,6
NORFLOXACIN,6
DAXAS FILM-COATED TABLETS,6
OVRAL 21 TAB,6
SIMETHICONE,6
BECLOMETHASONE,6
BENZTROPINE MESYLATE,6
MARIJUANA,6
CARDIZEM CD,6
SENOKOT TABLETS,6
XYREM,6
SULFAMETHOXAZOLE/TRIMETHOPRIM,6
DIANEAL PD4 CAPD SOLUTION WITH 4.25% DEXTROSE AND 2.5MEQ/L CALCIUM,6
ALEVE,6
OGEN,6
CALCIUM CITRATE,6
UNSPECIFIED,6
CLARITIN,6
ATACAND PLUS,6
FLEXERIL   -(10MG),6
KYTRIL,6
NOVO-RABEPRAZOLE EC,6
LOZIDE,6
DOVOBET,6
MEVACOR,6
SEPTRA INJECTION,6
MONOCOR,6
SOMATULINE AUTOGEL PRE-FILLED SYRINGE,6
BETAMETHASONE,6
SELENIUM,6
FLORINEF,6
PYRIDOXINE,6
TOPIRAMATE,6
MEGESTROL,6
APO-HYDRO,6
INTERFERON,6
NITROFURANTOIN,6
BUSCOPAN,6
MACROBID,6
CENTRUM,5
CIMETIDINE,5
SPORANOX,5
COMBIVIR,5
COSOPT  -(2%/0.5% OPH DPS),5
FRISIUM TABLET 10MG,5
QUETIAPINE FUMARATE,5
LOPERAMIDE HYDROCHLORIDE,5
GLUMETZA,5
CARDURA,5
PACLITAXEL,5
INDOCID,5
VIRAMUNE,5
CLODRONATE,5
SODIUM AUROTHIOMALATE INJECTION BP,5
KIVEXA,5
NITRONG SR SRT 2.6MG,5
THIAMINE HCL,5
TRIFLUOPERAZINE TAB 5MG,5
VITAMIN D                          /00107901/,5
IV FLUIDS,5
FLURAZEPAM HYDROCHLORIDE,5
OS-CAL,5
ESTRADOT,5
INSULIN TORONTO,5
SORIATANE,5
BENLYSTA FOR I.V. INFUSION ONLY. 80MG/ML (RECONST.),5
ACE INHIBITOR,5
REYATAZ,5
DOXAZOSIN,5
SANDIMMUNE,5
MINIRIN,5
PERPHENAZINE,5
CLINDOXYL GEL,5
LUPRON DEPOT (4 MONTH SLOW RELEASE) 30MG/VIAL,5
AMOXICILLIN/CLAVULANATE,5
ETHANOL,5
SLOW -K,5
MYFORTIC,5
COMBIVENT INHALATION SOLUTION,5
LEUKERAN TAB 2MG,5
TRIAZOLAM,5
NAPROXEN SODIUM,5
AVELOX,5
TOBRAMYCIN INJECTION USP,5
RETINOL,5
MEPERIDINE,5
TYLENOL W CODEINE NO2 TAB,5
CENTRUM SELECT NOS,5
MONITAN,5
ESTRACOMB,5
STATINS,5
CORGARD,5
ZOVIRAX,5
DIABETES MEDICATIONS,5
RATIO-EMTEC,5
ALKERAN,5
RISEDRONATE,5
DOVOBET OINTMENT,5
VELCADE,5
FINASTERIDE,5
GINSENG,5
ANASTROZOLE,5
RIVASA FC,5
EPA-DHA,5
MUSTARGEN,5
IPILIMUMAB,5
CRANBERRY,5
CYCLOMEN,5
PROPRANOLOL HYDROCHLORIDE INJECTION USP,5
LOSEC (CANADA),5
TRIAMTERENE & HYDROCHLOROTHIAZIDE,5
DOXEPIN,5
ARAVA 20 MG,5
PRISTIQ,5
NOVOLIN,5
GLICLAZIDE -TAB 80MG,5
PRO-CAL-D 400,5
LIDOCAINE,5
RATIO-ATORVASTATIN,5
OMNARIS,5
APO-OXAZEPAM,5
YERVOY FOR I.V. INFUSION ONLY. 50MG/10ML AND 200MG/40 ML SINGLE USE VIALS.,5
FLUDARA,5
BACTROBAN,5
PROCARBAZINE,5
LOPRESOR SR,5
VALIUM 5 TAB,5
VECTIBIX,5
MULTIVITAMINS WITH MINERALS,5
FELBAMATE,5
JAKAVI,5
SUMATRIPTAN,5
PROTOPIC,5
TESTOSTERONE,5
QUININE SULFATE,5
LOSARTAN,5
BUDESONIDE/FORMOTEROL FUMARATE,5
TRANSDERMAL NICOTINE PATCH,5
TYLENOL WITH CODEINE NO. 4 - TAB,5
CELESTODERM V,5
CHLORAL HYDRATE SYRUP,5
GEMCITABINE HYDROCHLORIDE,5
HABITROL,5
ANTIPRURITICS (ANTIHISTAMINES, ANESTHETICS, ETC),5
IMDUR - EXTENDED RELEASE TABLETS 60 MG,5
XTANDI,5
PROGESTERONE,5
TORISEL,5
DOXORUBICIN,5
EMEND,4
SAW PALMETTO,4
MINT-AMLODIPINE,4
APO-SALVENT,4
CLOBETASOL CREAM 0.05%,4
EVENING PRIMROSE OIL,4
NOVO-GESIC,4
GEN-GLYBE,4
ALESSE 28 TABLETS,4
CALCIUM CHANNEL BLOCKER,4
AMPHOTERICIN B,4
DIURETIC TABLETS,4
ORTHO-NOVUM 1/80,4
ETIDRONATE DISODIUM/CALCIUM,4
MULTISURE® FOR MEN,4
IRON DEXTRAN COMPLEX,4
PREPULSID,4
BETADERM,4
NOVO-ATENOL,4
ACETAZOLAMIDE,4
DIDRONEL,4
CEFTRIAXONE FOR INJECTION USP,4
ECTOSONE,4
APO-LORAZEPAM,4
SERZONE-5HT2,4
ASAPHEN EC,4
COLACE CAPSULES 100 MG,4
AVONEX PREFILLED SYRINGE, PREFILLED AUTOINJECTOR,4
L-ASPARAGINASE,4
PROPAFENONE,4
LENOLTEC W/ CODEINE,4
FUZEON,4
DIETHYLSTIBESTROL TAB 1MG USP,4
CARBOCAL,4
SANDOZ LETROZOLE,4
CHLORAL HYDRATE,4
CLIMACTERON INJECTION,4
EURO D,4
DAUNORUBICIN HYDROCHLORIDE FOR INJECTION,4
ACIDOPHYLUS,4
TETRACYCLINE,4
NOVO-TRIAMZIDE,4
TOPICORT,4
REPLAVITE,4
CANDESARTAN,4
TRIMIPRAMINE,4
METHYLPHENIDATE,4
ULORIC,4
HYTRIN,4
MODAFINIL,4
INTELENCE,4
SLEEP-EZE,4
ISOPTIN,4
JANUMET,4
WELLBUTRIN XL,4
STEROID PULSE,4
CRANBERRY EXTRACT,4
LACTOBACILLUS REUTERI,4
GEMZAR,4
NOVO-TRIPTYN,4
TORADOL,4
DIOVAN 80MG TABLETS,4
METADOL,4
CLOTRIMAZOLE,4
LAX-A-DAY,4
NOVASEN TAB 325MG,4
FRESH FROZEN PLASMA,4
TEVA-FENOFIBRATE-S,4
GLICLAZIDE MR,4
LOVASTATIN,4
ALPHA-GLIBENCLAMIDE,4
RELPAX,4
HYDROCODONE BITARTRATE,4
ENOXAPARIN,4
INDERAL LA,4
FERROUS FUMARATE TABLET USP,4
PRANDASE,4
YASMIN 28,4
ACCOLATE TAB 20 MG,4
DETROL LA,4
GEN-MEDROXY,4
THIAMINE,4
TICLID TAB 250MG,4
RIFAMPIN,4
ETOPOSIDE,4
SODIUM CHLORIDE,4
SOMATROPIN,4
NARCOTIC ANALGESICS,4
SULFONAMIDES,4
CYTOMEL,4
ACCURETIC,4
FUSIDIC ACID,4
THIOTEPA,4
TIMOLOL,4
RENAGEL,4
ONCOVIN SOLUTION 1MG/ML,4
ORAP,4
MEDROXYPROGESTERONE ACETATE,4
CEFUROXIME,4
HYOSCINE,4
MINERAL SUPPLEMENTS,4
VERSED,4
