drug,countreact
ADVIL,30
LOPRESOR,30
RIVOTRIL,30
FLAGYL,30
ARANESP,30
AMIODARONE,30
DIURETIC(S),30
ELTROXIN,30
SLOW K 600MG,30
DIVALPROEX SODIUM,30
COVERSYL,30
AVANDIA,30
NORVASC TAB 5MG,29
VENLAFAXINE XR,29
FORTEO,29
THYROXINE,29
CYCLOSPORINE,29
STEMETIL,29
VITAMIN K,29
AMOXICILLIN,29
SOLU-CORTEF,29
NYSTATIN,29
DEMEROL,29
ALDACTONE,29
ALPRAZOLAM,29
AMPICILLIN,29
MIRTAZAPINE,29
CARBAMAZEPINE,29
WELLBUTRIN,28
NIFEDIPINE,28
TYLENOL W CODEINE NO3 TAB,28
PHENYTOIN,28
FLUOXETINE,28
NITRO-DUR,28
CLOXACILLIN,28
KALETRA,28
NOVASEN,28
L-THYROXINE,28
MORPHINE SULFATE,28
DALMANE,28
IRON,28
IV FLUIDS,28
FLUIDS,28
BIAXIN,28
GENTAMICIN,27
LOPERAMIDE,27
PLAQUENIL,27
VANCOMYCIN HYDROCHLORIDE FOR INJECTION, USP,27
EXTRANEAL,27
KAYEXALATE,27
TOTAL PARENTERAL NUTRITION (TPN),27
MAGNESIUM SULFATE,27
SODIUM CHLORIDE,27
CYANOCOBALAMIN,27
INTUBATION,27
LUPRON DEPOT,27
K-DUR,26
SANDOSTATIN LAR 30MG,26
LEUCOVORIN,26
NOVORAPID,26
LISINOPRIL,26
LOXAPINE,26
SEPTRA,26
ARICEPT,26
NEURONTIN,26
NORTRIPTYLINE,26
DIDROCAL-400MG(ETIDRONATE DISOD.)TAB AND 1250MG(CA CARB.)TAB(500MG CA),26
3TC,26
CHAMPIX,26
TOPIRAMATE,26
CORTICOSTEROID(S),26
CHLORPROMAZINE,26
IPRATROPIUM,26
VINCRISTINE SULFATE INJECTION USP,26
LACTULOSE SYRUP,26
STEROID(S),26
GLEEVEC,26
CHOLECALCIFEROL,26
INSULIN NPH,25
DOXORUBICIN HYDROCHLORIDE INJECTION,25
INDAPAMIDE,25
COMBIVENT,25
LOVENOX,25
CYCLOBENZAPRINE,25
LOMOTIL,25
IMODIUM,25
COZAAR,25
AVELOX,25
FLUID(S),25
HUMULIN N INJ 100UNIT/ML,25
PROPRANOLOL,25
CALCIUM GLUCONATE,25
ALENDRONATE,25
QUININE,25
WELLBUTRIN SR,25
DECADRON,25
ENTERIC COATED ASA,25
ZAROXOLYN,25
CLARITHROMYCIN,25
DYAZIDE TAB,24
EFFEXOR NOS,24
ATROPINE,24
PROPOFOL INJECTION,24
CLINDAMYCIN,24
COGENTIN,24
VENTILATION,24
PROCHLORPERAZINE,24
ACCUPRIL,24
MICARDIS,24
SINGULAIR,24
ZYBAN,24
LAMICTAL,24
GLUCOSAMINE,24
CO-TRIMOXAZOLE,24
ENOXAPARIN,24
TACROLIMUS,24
TEGRETOL,24
CEFOTAXIME,24
CYMBALTA,24
MILK OF MAGNESIA,24
CARVEDILOL,23
NOZINAN,23
BICARBONATE CONCENTRATE D20000,23
LEVAQUIN,23
BUPROPION,23
SEPTRA DS TABLETS,23
ENTERIC COATED A.S.A,23
CALCITRIOL,23
MAALOX,23
GLICLAZIDE,23
LAMOTRIGINE,23
ARAVA,23
CEPHALEXIN,23
PROVERA,23
LEVOFLOXACIN,23
HEPARIN SODIUM,23
ACTEMRA,23
SANDOSTATIN LAR 20MG,23
XANAX,23
ZELDOX,23
PULMICORT,23
DEXTROSE 5% IN WATER,23
MIACALCIN NASAL SPRAY 200 IU,23
VITAMIN E,23
ARTHROTEC,23
KEMADRIN,23
CARBOLITH,22
FLEET ENEMA,22
STUDY DRUG,22
VITAMIN B COMPLEX,22
LITHIUM CARBONATE,22
FOSINOPRIL,22
RIBAVIRIN,22
CLOZAPINE,22
HCTZ,22
CHOLESTYRAMINE,22
SANDOSTATIN,22
HYDROMORPH CONTIN,22
MERREM,22
FENOFIBRATE,22
ROCALTROL,22
ISORDIL,22
METHADONE,22
SENNA,22
HEMODIALYSIS,22
EXELON,22
IMIPRAMINE,22
SOLU-MEDROL,22
VIREAD,21
PRAVASTATIN SODIUM,21
BENZTROPINE MESYLATE,21
CORTISONE,21
ASCORBIC ACID (VITAMIN C),21
ERYTHROMYCIN,21
CYTARABINE INJECTION,21
SUPEUDOL,21
OXYBUTYNIN,21
SINEMET,21
PROGRAF,21
BLOOD WHOLE,21
TOBRAMYCIN INJECTION USP,21
ENALAPRIL,21
FLOMAX CR,21
REVLIMID,21
BETASERON,21
LIPIDIL,21
RESTORIL,21
CRIXIVAN,21
DIPHENHYDRAMINE HYDROCHLORIDE,21
FLUVOXAMINE,21
TUMS,21
MAVIK,21
PEGETRON,21
DIALYSIS,21
DIANEAL PD4 CAPD SOLUTION WITH 1.5% DEXTROSE AND 2.5MEQ/L CALCIUM,21
PHENOBARBITAL,21
FLURAZEPAM HYDROCHLORIDE,21
ZYLOPRIM,21
FLUTICASONE,21
MERCAPTOPURINE,20
ASAPHEN,20
INSULIN REGULAR,20
MAXERAN,20
VALSARTAN,20
ETOPOSIDE INJECTION, USP,20
TIAZAC,20
LACTULOSE,20
BUDESONIDE,20
XELODA,20
NAPROSYN,20
AVASTIN,20
SENNOSIDES,20
CEFUROXIME FOR INJECTION USP,20
PACKED RED BLOOD CELLS,20
LUVOX,20
DIAMICRON,20
TIMOPTIC,20
NEUPOGEN,20
AVALIDE,20
FRAGMIN,20
INTRON A,20
PREDNISOLONE,20
SUSTIVA,20
VANCOMYCIN,20
PENTAMIDINE ISETHIONATE INJ 300MG/VIAL BP,20
APO-CLOZAPINE,20
DICLOFENAC,20
PYRIDOXINE,20
METAMUCIL,20
CIMETIDINE,20
VOLTAREN,20
LEVEMIR PENFILL,20
PARACETAMOL,20
LIDOCAINE,20
SUTENT,19
METHYLPREDNISOLONE,19
DILTIAZEM CD,19
DETROL,19
CISPLATIN INJECTION,19
MONOPRIL,19
CHLORAL HYDRATE SYRUP,19
DEXTROSE 50%,19
PAMIDRONATE DISODIUM FOR INJECTION,19
PROPRANOLOL HYDROCHLORIDE INJECTION USP,19
RIFAMPIN,19
PERINDOPRIL,19
DESYREL,19
METHYLPREDNISOLONE NOS,19
FLEET PHOSPHO-SODA ORAL LAXATIVE,19
ANTI-HYPERTENSIVE MEDICATION(S),19
PERPHENAZINE,19
ZOFRAN,19
CAPTOPRIL,19
ZESTRIL,19
ROCEPHIN,19
VITAMIN B6,19
HUMULIN,19
ABILIFY,19
INDOMETHACIN,19
BACLOFEN,19
BUSCOPAN,19
ENDOCET,19
CEFTAZIDIME FOR INJECTION, USP,19
CELLCEPT,18
ADVAIR DISKUS,18
PIPERACILLIN/TAZOBACTAM,18
LOZIDE,18
ASACOL,18
PRAVACHOL,18
EPINEPHRINE,18
ESOMEPRAZOLE,18
ESTROGENS,18
HYDRODIURIL,18
XOLAIR,18
ALBUMIN (HUMAN),18
ACCUTANE ROCHE,18
FLONASE - AEM-SUS NAS  50MCG/MD,18
PROSCAR,18
MICRO-K EXTENCAPS,18
PEPCID,18
MOTILIUM TAB 10MG,18
RITALIN,18
TAZOCIN,18
DIANEAL PD4 CAPD SOLUTION WITH 2.5% DEXTROSE AND 2.5MEQ/L CALCIUM,18
FLUANXOL,18
METOLAZONE,18
RATIO-OXYCOCET,18
SULFAMETHOXAZOLE AND TRIMETHOPRIM,18
TYLENOL WITH CODEINE NO. 2 - TAB,18
RISPERIDONE (JANSSEN-ORTHO),18
MOTRIN,18
DOPAMINE,18
FERROUS FUMARATE,18
APO FUROSEMIDE,18
INDERAL,18
JANUVIA,17
DIFLUCAN,17
MONOCOR,17
TYLENOL EXTRA STRENGTH TAB 500MG,17
MAGNESIUM OXIDE,17
AMPHOTERICIN B,17
STAVUDINE = D4T,17
NADOLOL,17
NICODERM,17
L-ASPARAGINASE,17
OMEGA - 3,17
REBIF,17
TRIMETHOPRIM-SULFAMETHOXAZOLE,17
MOBICOX,17
TIMENTIN,17
POTASSIUM,17
HYDROXYCHLOROQUINE,17
DULCOLAX,17
AZITHROMYCIN,17
ETHAMBUTOL,17
XALATAN,17
SOFLAX,17
MS CONTIN,17
SUCRALFATE,17
PROCYCLIDINE HCL,17
FRESH FROZEN PLASMA,17
ACTOS,17
ZOMETA CONCENTRATE,17
DEXTROSE,17
ZITHROMAX,17
RITONAVIR,17
BETAMETHASONE,17
FLOMAX,17
CARDIZEM,17
ANTINEOPLASTIC(S),17
MINOCYCLINE,17
DESIPRAMINE,17
TETRACYCLINE,17
NITROLINGUAL SPRAY 0.4MG/EAM,16
CLOBAZAM-10,16
SODIUM PHOSPHATE,16
ASPIRIN COATED,16
TRIAMTERENE & HYDROCHLOROTHIAZIDE,16
TENORMIN,16
VALACYCLOVIR,16
REACTINE,16
HYDROXYUREA,16
AMOXIL,16
XENICAL 120MG CAPSULE,16
TYLENOL EXTRA STRENGTH EZ,16
TENOFOVIR,16
VIDEX,16
THIAMINE HCL,16
GLUCAGON,16
PREPULSID,16
VIAGRA,16
FLUPHENAZINE,16
PROLIA PRE-FILLED SYRINGE. PRESERVATIVE-FREE.,16
BETA-BLOCKING AGENTS,16
FAMOTIDINE,16
TYLENOL ARTHRITIS PAIN,16
NOREPINEPHRINE,16
VALIUM ORAL,16
CISAPRIDE,16
DITROPAN,16
AREDIA,16
SULFASALAZINE,16
KETAMINE HYDROCHLORIDE INJECTION USP,16
BISACODYL,16
LEFLUNOMIDE,16
CONJUGATED ESTROGENS,16
AMILORIDE/HYDROCHLOROTHIAZIDE,16
GLUCONORM,16
TEQUIN,16
ACE INHIBITOR,16
ALDACTAZIDE,16
HYDROXYZINE,16
ELECTROLYTES LIQ,16
DDAVP,15
TIMOLOL,15
MYCOPHENOLATE MOFETIL,15
POLYETHYLENE GLYCOL,15
EMPRACET,15
GLUCOSE,15
PENTASA,15
OS-CAL,15
METHOTRIMEPRAZINE,15
ATARAX,15
IRBESARTAN,15
GLYCERIN,15
TERAZOSIN,15
PENICILLIN,15
CIALIS,15
ZINC,15
ONE ALPHA,15
VICTOZA MULTIDOSE PEN-INJECTOR. 30DOSES(0.6MG)-15DOSES(1.2MG)-10DOSES(1.8MG). 1/2/3,15
PIPERACILLIN FOR INJECTION, USP,15
ALDOMET,15
ACETAMINOPHEN WITH CODEINE - CAPLET,15
MACROBID,15
QUININE SULFATE,15
DIOVAN-HCT,15
MICARDIS PLUS,15
EXJADE,15
LAMIVUDINE,15
MULTIPLE VITAMINS,15
CARBOPLATIN,15
GRANULOCYTE COLONY STIMULATING FACTOR (G-CSF),15
RAPAMUNE,15
NIASPAN,15
DEXEDRINE,15
RASILEZ,15
DOXYCYCLINE,15
RISEDRONATE SODIUM,15
PRINIVIL,15
ROSUVASTATIN,15
CHLORTHALIDONE,15
ADALAT XL - SRT,15
SULCRATE,15
VALIUM,15
CESAMET,15
ABACAVIR,15
FLUOROURACIL,15
ORENCIA,14
MELATONIN,14
CONCERTA,14
ADALAT,14
ZOVIRAX,14
AFINITOR,14
COREG,14
POTASSIUM PHOSPHATES INJECTION, USP,14
ESTRADERM,14
ACEBUTOLOL HYDROCHLORIDE,14
NOVO-TRIAMZIDE,14
ISONIAZID,14
GLYCERYL TRINITRATE,14
VERAPAMIL HYDROCHLORIDE INJECTION USP,14
LARGACTIL,14
NOVOLIN GE NPH INJ SUS 100U/ML,14
TRAMACET,14
RED BLOOD CELLS,14
NOVO-HYDRAZIDE,14
LECTOPAM,14
SODIUM POLYSTYRENE,14
NIACIN,14
MEDROXYPROGESTERONE,14
VALTREX,14
LEVETIRACETAM,14
OCTREOTIDE,14
METHYLDOPA,14
CONTRACEPTIVES,14
NASONEX,14
CARBOCAL D,14
EVISTA (60MG),14
CLOPIDOGREL BISULFATE,14
AGGRENOX,14
CETIRIZINE,14
NORVIR,14
HYDRALAZINE,14
CEFAZOLIN FOR INJECTION, USP,14
DAPSONE,14
THEO-DUR,14
TICLID TAB 250MG,14
INH,14
METHYLPHENIDATE,14
LABETALOL,14
HYZAAR,14
SOTALOL,14
CANESTEN,14
NEVIRAPINE,13
LIPIDIL MICRO,13
ARTANE,13
TAMSULOSIN,13
SENOKOT TABLETS,13
IMDUR - EXTENDED RELEASE TABLETS 60 MG,13
CRYSTALLOID,13
MELLARIL,13
VENTOLIN FOR INHALATION,13
MODURET,13
MULTI-VITE,13
CALCIUM CHLORIDE,13
INSULIN ISOPHANE,13
LAMISIL,13
PLATELETS,13
CEFTRIAXONE FOR INJECTION USP,13
COLCHICINE,13
MANNITOL,13
HALCION,13
SEROQUEL XR,13
ADRENALIN CHLORIDE SOL 1:1000,13
STELAZINE,13
CARDIZEM CD,13
NEORAL,13
TRIAZOLAM,13
ANAFRANIL,13
CENTRUM TABLETS,13
ANTIDEPRESSANTS,13
VENLAFAXINE,13
CHOLEDYL,13
HYGROTON 50MG,13
GEMFIBROZIL,13
VERSED,13
MIRAPEX,13
STATEX,13
NEXIUM - 40MG,13
PHENERGAN,13
HYDREA CAP 500MG,13
PRIMAXIN INJ,13
VENTOLIN HFA,13
DIAMICRON MR 30MG,13
PENTASPAN,13
NOVOMIX 30       (PENFILL CARTRIDGE),13
M-ESLON,13
INSULIN HUMAN,13
ESTRACE,13
ZIDOVUDINE,13
ISOSORBIDE DINITRATE,13
DICETEL,13
NOVO-GESIC TAB 325MG,13
ZOMETA,13
COSOPT  -(2%/0.5% OPH DPS),13
NICOTINE,12
ACETAMINOPHEN AND CODEINE,12
OPIOID (S),12
BECLOFORTE INHALER - AEM INH 250MCG/AEM,12
DIABINESE,12
MEVACOR,12
NOVOLIN,12
CATAPRES,12
PRIMAXIN,12
SALINE,12
TESTOSTERONE,12
METOCLOPRAMIDE HCL,12
MOXIFLOXACIN,12
NARDIL,12
ATACAND PLUS,12
KEFLEX,12
CHLORPROPAMIDE,12
THIORIDAZINE,12
TRUVADA,12
DALACIN C PHOSPHATE,12
DEPO-MEDROL,12
VITALUX,12
APO-DIVALPROEX,12
ROCURONIUM,12
PACEMAKER,12
DEPO-PROVERA STERILE AQUEOUS SUSPENSION,12
MEPERIDINE,12
HERCEPTIN VIALS,12
N-ACETYLCYSTEINE,12
GEMZAR,12
MANERIX,12
KEPPRA,12
PEGASYS RBV,12
SENOKOT S TAB,12
PHOSPHATE,12
MYCOSTATIN,12
REPLAVITE,12
NACL,12
OXYCODONE-ACETAMINOPHEN,12
NIZORAL,12
MERIDIA,12
BACTRIM,12
TEVETEN,12
CODEINE CONTIN,12
DENOSUMAB,12
AZT = ZIDOVUDINE,12
TOFRANIL,12
CALCITONIN,12
TYLENOL W CODEINE NO2 TAB,12
THEOPHYLLINE,12
BROMAZEPAM,12
LIBRIUM,12
CANDESARTAN CILEXETIL,12
INSULIN LENTE,12
CEFTIN,12
SALMON OIL,12
LEVODOPA,12
AMPHOJEL,12
INVIRASE,12
PEGASYS,12
DIABETES MEDICATIONS,12
THYROID HORMONES,12
HUMULIN 30/70 (INSULIN HUMAN BIOSYNTH INJ),12
ONGLYZA FILM-COATED,12
NITRAZEPAM,12
TAXOTERE,12
FELODIPINE,12
SINEMET CR,12
INSULIN REGULAR HUMAN,12
MELOXICAM,12
SAQUINAVIR,12
BRICANYL TURBUHALER 0.5 MG/AEM,12
DURAGESIC,12
ANGIOTENSIN II ANTAGONIST,12
PANTOPRAZOLE SODIUM,12
PRADAX,12
APO HYDRO,12
SEREVENT,12
CLOPIDOGREL,12
PIOGLITAZONE,12
VERAPAMIL SR,11
VICTRELIS,11
LAXATIVES,11
DANTRIUM INTRAVENOUS PWS 20MG/VIAL,11
NOVO-SPIROTON,11
TAGAMET,11
CHARCOAL ACTIVATED,11
TORADOL,11
ZERIT = D4T,11
LUCENTIS,11
ANCEF,11
DEPAKENE,11
BACTRIM ROCHE TAB,11
SELENIUM,11
DIDANOSINE,11
ALVESCO,11
AVANDAMET,11
PYRAZINAMIDE,11
DOCETAXEL,11
SALOFALK,11
CLOPIXOL,11
MAGNESIUM HYDROXIDE,11
PROGESTERONE,11
FINASTERIDE,11
MIRENA,11
COD LIVER OIL,11
LIPIDIL SUPRA,11
REMINYL,11
LEVOPHED LIQ IV 1.0MG/ML,11
PRIMIDONE,11
PURINETHOL,11
QUESTRAN,11
NELFINAVIR,11
ISENTRESS,11
SERC,11
RADIATION,11
TOLBUTAMIDE TAB 500MG,11
XATRAL,11
AMINOPHYLLINE,11
YASMIN 28,11
INDOCID,11
TAMOXIFEN,11
MEGESTROL,11
PIPORTIL L4,11
DOXAZOSIN,11
CORTEF,11
EMPRACET-30,11
ATASOL TAB 325MG,11
PAXIL CR,11
BENZODIAZEPINES,11
PHOSPHATE-NOVARTIS,11
NOVOLIN 30/70,11
DOXEPIN HYDROCHLORIDE,11
STELARA,11
SANDOSTATIN LAR 10MG,11
DIANEAL PD4 CAPD SOLUTION WITH 4.25% DEXTROSE AND 2.5MEQ/L CALCIUM,11
THALOMID,11
SINEQUAN,11
ZUCLOPENTHIXOL,11
INSULIN TORONTO,11
MARIJUANA,11
COENZYME Q10,11
CARDURA,11
VERAPAMIL HCL,11
PENICILLIN G,11
LIPID MODIFYING AGENT,11
NU-RANIT,11
CALTRATE,11
ASPIRIN - TABLETS,10
NEOSTIGMINE METHYLSULFATE INJECTION USP,10
DEPO-PROVERA STERILE AQUEOUS SUSPENSION 150 MG/ML,10
ZINECARD,10
STARNOC,10
GRANISETRON,10
FIORINAL,10
FOLATE,10
NARCAN,10
CAPOTEN,10
DARVON N 100MG CAP,10
ANTI-INFLAMMATORY AGENTS,10
KETOCONAZOLE,10
ACCURETIC,10
PALAFER,10
BECLOVENT  -  AEM 50MCG/AEM,10
ACETAZOLAMIDE,10
IMITREX,10
DIANE-35,10
DIOVOL,10
ELECTROLYTE (S),10
INVEGA,10
ESTRADIOL,10
NITROLINGUAL PUMPSPRAY,10
JANUMET,10
NOVO-SEMIDE,10
PLENDIL,10
NOVORAPID PENFILL,10
PREZISTA,10
SECONAL SODIUM PULVULE 240 0.1GM,10
DIGIBIND,10
SODIUM BICARBONATE INJECTABLE,10
WELLBUTRIN XL,10
DOPAMINE HCL,10
SPORANOX,10
LESCOL,10
APRESOLINE,10
ZOLEDRONIC ACID,10
ARIMIDEX TAB 1MG,10
OXYNEO,10
APO-AMITRIPTYLINE,10
SERZONE-5HT2,10
SIMPONI,10
IMMUNE GLOBULIN INTRAVENOUS (HUMAN),10
PRISTIQ,10
VALIUM 5 TAB,10
CHLORHEXIDINE,10
CILAZAPRIL,10
TNKASE,10
TRIFLUOPERAZINE TAB 5MG,10
FOSAVANCE,10
ZERIT,10
HUMULIN N CARTRIDGE,10
ALBUTEROL,10
TRENTAL,10
L-CARNITINE,10
FAMCICLOVIR,10
CRESTOR - 10MG,10
EPOETIN ALFA,10
GLYCERIN SUPPOSITORIES,10
CALCIUM & MAGNESIUM,10
TYLENOL WITH CODEINE,9
TECTA,9
QUINIDINE,9
ALDORIL,9
ZELNORM,9
PMS-HYDROMORPHONE,9
NITROUS OXIDE,9
MINERAL OIL,9
FLEET® ENEMA,9
MODECATE CONCENTRATE,9
NOVOLIN GE TORONTO INJ 100U/ML,9
C.E.S. TABLETS,9
NSAIDS,9
MAGNOLAX,9
CELEBREX 200MG,9
BACTRIM DS ROCHE TAB,9
DIAMICRON MR,9
MINIPRESS,9
SLOW K,9
NU-COTRIMOX,9
ZOLADEX,9
RIVASA FC,9
MEDROXYPROGESTERONE ACETATE,9
VELCADE,9
KETOROLAC,9
DIDRONEL,9
APO-RANITIDINE,9
TAMIFLU CAPSULE 75MG,9
KIVEXA,9
FLORINEF ACETATE 0.1MG,9
LEVODOPA-CARBIDOPA,9
I.V. SOLUTIONS,9
ZINC SULPHATE,9
COVERSYL PLUS,9
INSULIN NPH HUMAN,9
ERBITUX,9
ISOPROTERENOL HCL,9
AXID,9
DICLOFENAC SODIUM,9
CISPLATIN,9
VITAMIN A,9
LOSARTAN,9
RETROVIR (AZT),9
ANTIHISTAMINIC DRUGS,9
ETOPOSIDE,9
CIMZIA,9
FEMARA 2.5MG,9
MISOPROSTOL,9
FLEXERIL   -(10MG),9
INSULIN 30/70,9
MELPHALAN,9
RYTHMOL,9
DIANEAL PD4 CAPD SOLUTION WITH DEXTROSE AND CALCIUM,9
QVAR,9
NOVO-OLANZAPINE,9
CLOMIPRAMINE,9
RENEDIL,9
NALOXONE,9
TYKERB,9
ENEMA,9
CENTRUM SELECT,9
REBETRON,9
LOVASTATIN,9
GARAMYCIN,9
ALPHA-GLIBENCLAMIDE,9
RIFAMPICIN,9
ORAP,9
AMOXICILLIN/CLAVULANIC ACID,9
ROUGIER MAGNESIUM,9
DESMOPRESSIN,9
DEXTROAMPHETAMINE,9
QUINAPRIL,9
HYDROCORTISONE ACETATE CREAM USP,9
BROMOCRIPTINE,9
DOCUSATE CALCIUM,9
UREA,9
VIRAMUNE,9
COCAINE,9
TRAMADOL HYDROCHLORIDE,9
SUPRAX,9
CYTOTEC,9
DDAVP.SPRAY NAS SOLUTION,9
CHLORAL HYDRATE,9
ACCOLATE TAB 20 MG,9
NOVO-PUROL,9
RIVASA 80MG - TAB,9
CELESTODERM V,9
KYTRIL,9
CODEINE PHOSPHATE,9
BUSPIRONE,9
SUCCINYLCHOLINE CHLORIDE,9
SURFAK,9
NITROFURANTOIN,9
NOCTEC,9
DIAMOX,9
APO-CLINDAMYCIN,9
VITAMIN K1,9
MOGADON,9
XARELTO,9
DURAGESIC MAT,9
REYATAZ,9
AMANTADINE,9
OXEZE TURBUHALER,9
TEMODAL,9
PHENYLEPHRINE HCL,9
DOCUSATE,9
ZELBORAF FILM-COATED TABLET,9
COVERSYL - 2MG TAB,9
INHIBACE,9
MAGNESIUM GLUCOHEPTONATE,8
INVEGA SUSTENNA PRE-FILLED SYRINGE,8
GLICLAZIDE -TAB 80MG,8
VALIUM NOS,8
MEPERIDINE HCL,8
BENYLIN DM SYR,8
NOVO-CLINDAMYCIN,8
THYROID,8
COMBIVIR,8
TYLENOL WITH CODEINE NO. 4 - TAB,8
CASODEX TAB 50MG,8
PREMARIN VAGINAL CREAM,8
CEFZIL,8
ISOPTIN,8
VALPROATE SEMISODIUM,8
METHOTREXATE INJECTION, USP,8
APO METOPROLOL,8
VIDEX EC,8
APO-ATORVASTATIN,8
HEXAVITAMINS TAB,8
CLORAZEPATE,8
PILOCARPINE,8
ELOXATIN,8
GLUMETZA,8
RYTHMODAN,8
THALIDOMIDE,8
LEVEMIR FLEXPEN,8
FLUID(S) RESTRICTION,8
BUSPAR TAB 10MG,8
TRANSDERM-NITRO,8
ONCASPAR,8
ASAPHEN EC,8
NEFAZODONE,8
DAUNORUBICIN HYDROCHLORIDE FOR INJECTION,8
TELMISARTAN,8
NU-FUROSEMIDE TABLETS,8
ARIPIPRAZOLE,8
CREON,8
ISMELIN,8
VALGANCICLOVIR,8
SCOPOLAMINE,8
CLAFORAN,8
ACETYLCYSTEINE SOLUTION,8
MOMETASONE FUROATE,8
DIPYRIDAMOLE,8
FRISIUM TABLET 10MG,8
ZYPREXA  -2.5MG,8
INSULIN N,8
MAGNESIUM CITRATE,8
ANTACID,8
SEREVENT- AEM 25MCG/AEM,8
CLOBAZAM,8
SEVOFLURANE,8
PHYTONADIONE,8
NOVO-TRIMEL TAB,8
REMERON RD,8
COTAZYM,8
INNOHEP,8
CYCLOMEN,8
ANALGESICS,8
NEXAVAR,8
URSODIOL,8
NORFLOXACIN,8
PROMETRIUM  - CAP 100MG,8
EURO-FERROUS SULFATE,8
CLAVULIN,8
SOMATROPIN,8
APO-SIMVASTATIN,8
STATINS,8
GARLIC,8
ENSURE,8
CHARCOAL,8
PROPAFENONE,8
DEXTROSE 5% IN 0.9% SODIUM CHLORIDE,8
KETEK,8
PROTAMINE SULFATE INJECTION, USP,8
FIORINAL C1/2 CAP,8
