drug,countreact
HEPARIN SODIUM,55
STEMETIL,55
CYMBALTA,55
CLARITHROMYCIN,55
LUPRON DEPOT,55
PERCOCET,54
INDOMETHACIN,54
VIOXX,54
TEMAZEPAM,54
ELAVIL,54
ACTEMRA,54
REVLIMID,54
VENLAFAXINE XR,54
TYLENOL W CODEINE NO3 TAB,54
HCTZ,54
DIPHENHYDRAMINE HYDROCHLORIDE,54
BUDESONIDE,54
BACLOFEN,53
VANCOMYCIN HYDROCHLORIDE FOR INJECTION, USP,53
LANOXIN,53
RIVOTRIL,53
PROPOFOL INJECTION,52
OXYCONTIN,52
ASAPHEN,52
ZOFRAN,52
FERROUS GLUCONATE,52
NAPROSYN,52
COMBIVENT,52
ANTI-HYPERTENSIVE MEDICATION(S),51
DICLOFENAC,51
FRAGMIN,51
SERAX,51
SERTRALINE,51
TEGRETOL,51
LEVAQUIN,51
PERINDOPRIL,51
TOBRAMYCIN INJECTION USP,51
NEURONTIN,50
FLAGYL,50
NIFEDIPINE,50
AVANDIA,50
CYANOCOBALAMIN,50
EFFEXOR NOS,50
FLUOROURACIL,50
DIURETIC(S),49
DECADRON,49
CLOXACILLIN,49
VENTILATION,49
FLUOXETINE,49
NEUPOGEN,49
TAXOTERE,49
FORTEO,49
EPIVAL,49
HALDOL,48
SANDOSTATIN LAR 20MG,48
FLOMAX CR,48
LITHIUM,48
OLANZAPINE,48
PROCHLORPERAZINE,48
DOCUSATE NOS,48
AERIUS,48
ANCEF,48
FLOMAX,48
ATROPINE,48
LANSOPRAZOLE,48
PARACETAMOL,48
THYROXINE,48
BETASERON,48
ROCEPHIN,48
DOPAMINE,48
GLUCOPHAGE,48
ZOCOR,47
CEFAZOLIN FOR INJECTION, USP,47
ADRENALIN CHLORIDE SOL 1:1000,47
QUETIAPINE,47
RISPERIDONE,47
CLONIDINE,47
HALOPERIDOL,47
SEREVENT,47
CEFUROXIME FOR INJECTION USP,47
NITRO-DUR,46
HUMALOG,46
NORVASC TAB 5MG,46
DURAGESIC,46
LACTULOSE SYRUP,46
ACYCLOVIR,46
DIDROCAL-400MG(ETIDRONATE DISOD.)TAB AND 1250MG(CA CARB.)TAB(500MG CA),46
DALMANE,46
PROZAC,46
MS CONTIN,46
ENTROPHEN,46
HYDROMORPH CONTIN,45
VALSARTAN,45
ALDACTONE,45
HERCEPTIN VIALS,45
CISPLATIN INJECTION,45
L-THYROXINE,45
MELOXICAM,45
RATIO-OXYCOCET,45
TOPAMAX,45
VOLTAREN,45
LISINOPRIL,45
TRAMACET,45
TYLENOL EXTRA STRENGTH TAB 500MG,45
NORTRIPTYLINE,44
LEFLUNOMIDE,44
OXEZE TURBUHALER,44
CONJUGATED ESTROGENS,44
LOPERAMIDE,44
BISACODYL,44
METHADONE,44
COGENTIN,44
METAMUCIL,44
ASACOL,44
ADALAT,44
HYDROXYZINE,44
ETHANOL,44
AVASTIN,44
GLEEVEC,44
CEFTAZIDIME FOR INJECTION, USP,44
ETOPOSIDE INJECTION, USP,44
VENTOLIN FOR INHALATION,43
FLUIDS,43
SODIUM BICARBONATE,43
ACCUPRIL,43
SODIUM CHLORIDE,43
METHYLPREDNISOLONE,43
SEPTRA,43
VALPROIC ACID,43
LOVENOX,43
CO-TRIMOXAZOLE,43
POTASSIUM (NOS),43
VINCRISTINE SULFATE INJECTION USP,43
SENNA,42
CONTRACEPTIVES,42
CAPTOPRIL,42
SENNOSIDES,42
PHENOBARBITAL,42
TECTA,42
IMODIUM,42
SIMPONI,41
HUMULIN R INJ,41
VITAMIN K,41
THEO-DUR,41
PRAVASTATIN SODIUM,41
PHENYTOIN,41
STUDY DRUG,41
MAGNESIUM SULFATE,41
CEFOTAXIME,41
MIRTAZAPINE,41
K-DUR,41
EXJADE,41
INFLUENZA VACCINE,40
ZYBAN,40
LOPRESOR,40
REBIF,40
HALCION,40
CIMETIDINE,40
UNIPHYL,40
ALPRAZOLAM,40
LACTULOSE,40
DETROL,40
SALOFALK,40
DYAZIDE TAB,40
CARBOPLATIN,40
WELLBUTRIN,40
LIDOCAINE,40
VERAPAMIL HCL,40
ENALAPRIL,39
CHOLESTYRAMINE,39
DOXORUBICIN HYDROCHLORIDE INJECTION,39
REMERON,39
AFINITOR,39
PRADAX,39
LOMOTIL,39
WELLBUTRIN SR,39
CELLCEPT,39
THEOPHYLLINE,39
XANAX,39
DEXTROSE 5% IN WATER,38
TAZOCIN,38
CENTRUM TABLETS,38
PIPERACILLIN/TAZOBACTAM,38
NITROFURANTOIN,38
ENTERIC COATED A.S.A,38
MAXERAN,38
QVAR,38
CARDIZEM,38
OMEGA - 3,38
ACETAMINOPHEN AND CODEINE,38
METHYLPREDNISOLONE NOS,38
ADVAIR 250 DISKUS,38
CHLORPROMAZINE,38
BUPROPION,38
ANTIHISTAMINIC DRUGS,38
PENICILLIN,38
FLURAZEPAM HYDROCHLORIDE,37
VITAMIN B6,37
NOVASEN,37
GLICLAZIDE,37
FENOFIBRATE,37
ASCORBIC ACID (VITAMIN C),37
CEFTRIAXONE FOR INJECTION USP,37
PREDNISOLONE,37
TETRACYCLINE,37
MILK OF MAGNESIA,37
DIABETA,37
CHOLECALCIFEROL,37
ATARAX,36
CIMZIA,36
ENTERIC COATED ASA,36
NOVORAPID,36
TENORMIN,36
BENZTROPINE,36
ISORDIL,36
MODURET,36
FERROUS FUMARATE,36
OXYCODONE-ACETAMINOPHEN,36
DITROPAN,36
BECLOFORTE INHALER - AEM INH 250MCG/AEM,36
MAVIK,36
ENOXAPARIN,36
CARBOCAL D,36
INDAPAMIDE,36
RISEDRONATE SODIUM,36
ARICEPT,36
CYTARABINE INJECTION,36
VALIUM,36
NOZINAN,36
MOXIFLOXACIN,35
TERAZOSIN,35
TORADOL,35
HYZAAR,35
LAMOTRIGINE,35
PROGRAF,35
IMMUNE GLOBULIN INTRAVENOUS (HUMAN),35
EPIPEN,35
HYDRALAZINE,35
AMOXIL,35
XALATAN,35
OMNIPAQUE,35
CYTOTEC,35
VERSED,35
PROLIA PRE-FILLED SYRINGE. PRESERVATIVE-FREE.,35
CHLORAL HYDRATE SYRUP,35
SYMBICORT 200 TURBUHALER,35
AVALIDE,35
SEPTRA DS TABLETS,34
PROPRANOLOL,34
CETIRIZINE,34
ESTROGENS,34
DIAMICRON,34
OXYBUTYNIN,34
AMINOPHYLLINE,34
NICODERM,34
ACEBUTOLOL HYDROCHLORIDE,34
MONOPRIL,34
DOXYCYCLINE,34
ROSUVASTATIN,34
METHOTREXATE INJECTION, USP,34
CLAVULIN,34
IV FLUIDS,34
THIAMINE HCL,34
TIAZAC,34
NIACIN,34
PACLITAXEL INJECTION,33
AMPHOTERICIN B,33
EPIRUBICIN HYDROCHLORIDE INJECTION,33
LANTUS,33
PAMIDRONATE DISODIUM FOR INJECTION,33
ROCURONIUM,33
PEGETRON,33
PROPRANOLOL HYDROCHLORIDE INJECTION USP,33
SUCCINYLCHOLINE CHLORIDE,33
IRBESARTAN,33
PYRIDOXINE,33
TAMOXIFEN,33
CALCITONIN,33
TACROLIMUS,33
COLCHICINE,33
BLOOD WHOLE,33
ARANESP,32
SYNAGIS,32
TAMSULOSIN,32
NARCAN,32
DAXAS FILM-COATED TABLETS,32
ARIMIDEX TAB 1MG,32
FAMOTIDINE,32
OMNIPAQUE 300,32
TOTAL PARENTERAL NUTRITION (TPN),32
FISH OIL,32
INDERAL,32
RASILEZ,32
PANTOPRAZOLE SODIUM,32
MYCOPHENOLATE MOFETIL,32
BOTOX PWS INJ 100UNIT/VIAL,32
XELODA,32
BUSCOPAN,32
MOTRIN,32
PACKED RED BLOOD CELLS,32
MACROBID (100 MG),32
ZOMETA CONCENTRATE,31
CAPOTEN,31
GAMUNEX,31
AVAMYS,31
NADOLOL,31
ENDOCET,31
FRESH FROZEN PLASMA,31
LIPIDIL,31
FLUOROURACIL INJ 50MG/ML,31
IMITREX,31
FLUVIRAL,31
KEFLEX,31
BRONCHODILATORS,31
PURINETHOL,31
PREPULSID,31
INSULIN NPH,31
SINEMET,31
VENTOLIN HFA,31
ISOSORBIDE DINITRATE,31
OTRIVIN,31
PEPCID,31
PIPERACILLIN FOR INJECTION, USP,31
EXELON,31
GRANULOCYTE COLONY STIMULATING FACTOR (G-CSF),31
VANCOMYCIN,31
CEPHALEXIN,31
CORDARONE,31
DULCOLAX,30
HUMULIN N INJ 100UNIT/ML,30
MERREM,30
ESTRADERM,30
APO FUROSEMIDE,30
POTASSIUM,30
TRAMADOL HYDROCHLORIDE,30
BETAMETHASONE,30
ZINC,30
MINOCYCLINE,30
ALDACTAZIDE,30
CLARITIN,30
ADRIAMYCIN,30
SANDOSTATIN,30
BRICANYL TURBUHALER 0.5 MG/AEM,30
SOTALOL,30
TAXOL LIQ IV 6MG/ML,30
HYDRODIURIL,30
KETAMINE HYDROCHLORIDE INJECTION USP,29
FLOVENT HFA,29
TYLENOL WITH CODEINE NO. 2 - TAB,29
ACTOS,29
DOXEPIN HYDROCHLORIDE,29
MAALOX,29
PLATELETS,29
BACTRIM,29
ELOXATIN,29
PENTASA,29
LABETALOL,29
VALIUM ORAL,29
LITHIUM CARBONATE,29
TRIAZOLAM,29
ESTRACE,29
KEMADRIN,29
PEGASYS RBV,29
PRIMAXIN INJ,29
NOREPINEPHRINE,29
OMNARIS,29
FOLATE,29
HUMULIN,29
RESTORIL,28
KALETRA,28
CHLOR-TRIPOLON,28
XYLOCAINE HCL,28
APO-METHOTREXATE TABLETS  - 2.5MG,28
CARDIZEM CD,28
DEXTROSE,28
INDOCID,28
ZESTRIL,28
COPAXONE,28
JANUVIA,28
TEQUIN,28
ZYLOPRIM,28
COENZYME Q10,28
ANTIDEPRESSANTS,28
BRICANYL,28
DIVALPROEX SODIUM,28
XARELTO,28
RAPAMUNE,28
PETHIDINE INJECTION B.P.,28
FORMOTEROL FOR INHALATION,28
DESYREL,28
FLUID(S),28
TYLENOL ARTHRITIS PAIN,28
NOVO-HYDRAZIDE,28
YASMIN 28,28
VENTOLIN NEBULE(S),28
CARVEDILOL,28
INTRON A,28
FOSAVANCE,28
BENZTROPINE MESYLATE,28
DICLOFENAC SODIUM,28
GAMMAGARD LIQUID,28
ALLEGRA,27
PRINIVIL,27
RISPERIDONE (JANSSEN-ORTHO),27
MIACALCIN NASAL SPRAY 200 IU,27
RHINOCORT,27
TESTOSTERONE,27
CHLORHEXIDINE,27
ALBUTEROL,27
CALCIUM GLUCONATE,27
PROSCAR,27
FLEXERIL   -(10MG),27
DICETEL,27
PHENYLEPHRINE HCL,27
MONTELUKAST,27
MEPERIDINE,27
MACROBID,27
ATACAND PLUS,27
CALCITRIOL,27
VENLAFAXINE,27
STELARA,27
ZAROXOLYN,27
MISOPROSTOL,27
TRIMETHOPRIM-SULFAMETHOXAZOLE,27
MACRODANTIN,27
RIBAVIRIN,27
TRACLEER,27
PROGESTERONE,27
FOSINOPRIL,27
VITAMIN A,27
GARLIC,27
HYDROXYUREA,27
STATEX,26
VELCADE,26
VERAPAMIL SR,26
PROVERA,26
KEPPRA,26
PREXIGE,26
CISAPRIDE,26
TUMS,26
APO-SALVENT,26
BECLOMETHASONE,26
EXTRANEAL,26
DETROL LA,26
ALTEPLASE (T-PA),26
VALTREX,26
ZYPREXA ZYDIS,26
MIRAPEX,26
ESOMEPRAZOLE,26
KETOROLAC,26
DIPHTHERIA AND TETANUS TOXOIDS WITH PERTUSSIS VACCINE ADSORBED,26
METOLAZONE,26
DENOSUMAB,26
VIAGRA,26
IMMUNE SERUM GLOBULIN (HUMAN),26
SEPTRA INJECTION,26
RITALIN,26
ACETAMINOPHEN WITH CODEINE - CAPLET,26
ZENHALE,26
APO-HYDROXYQUINE,26
PENICILLIN G,25
MORPHINE SULPHATE INJECTION, USP,25
BRICANYL TURBUHALER,25
CIALIS,25
PALAFER,25
NALOXONE,25
TYLENOL EXTRA STRENGTH EZ,25
DOCETAXEL,25
LAXATIVES,25
CONRAY 60,25
NICOTINE,25
ANTINEOPLASTIC(S),25
MARIJUANA,25
BETA-BLOCKING AGENTS,25
TIMENTIN,25
NEXIUM - 40MG,25
CLOZAPINE,25
SUTENT,25
ASTHMA MEDICATIONS,25
STREPTOKINASE,25
FIORINAL,25
PROCYCLIDINE HCL,25
ISOVUE 370 INJECTION,25
BROMAZEPAM,25
TOBACCO,25
GEMCITABINE FOR INJECTION, USP,25
ATIVAN SUBL,25
QUININE,25
APO-RAMIPRIL,25
FLUVOXAMINE,25
LOXAPINE,25
ANTICOAGULANTS,24
COMBIVENT UDV,24
DIFLUCAN,24
MYCOSTATIN,24
VAPONEFRIN,24
AREPANRIX H1N1,24
FINASTERIDE,24
METOCLOPRAMIDE HCL,24
RENOGRAFIN-60 - LIQ IV,24
ALEVE,24
NEULASTA,24
DIANEAL PD4 CAPD SOLUTION WITH 2.5% DEXTROSE AND 2.5MEQ/L CALCIUM,24
RIFAMPIN,24
SULFAMETHOXAZOLE AND TRIMETHOPRIM,24
MEVACOR,24
CEFTIN,24
LUCENTIS,24
GILENYA,24
ACCUTANE ROCHE,24
FLEET ENEMA,24
NITROLINGUAL SPRAY 0.4MG/EAM,24
KYTRIL,24
COD LIVER OIL,24
DOPAMINE HCL,24
DIANEAL PD4 CAPD SOLUTION WITH 1.5% DEXTROSE AND 2.5MEQ/L CALCIUM,24
SALAZOPYRIN,24
INSULIN REGULAR,24
TAMIFLU,24
DARVON N 100MG CAP,24
BECLOVENT,24
GLYCERYL TRINITRATE,24
METHOTRIMEPRAZINE,24
TOPIRAMATE,24
PENICILLIN NOS,24
FLUTICASONE PROPIONATE/SALMETEROL XINAFOATE,24
HYPAQUE-M,24
URSODIOL,24
PHENERGAN,24
FELODIPINE,24
ASPIRIN COATED,23
SPORANOX,23
PRAVACHOL,23
ANANDRON,23
ABILIFY,23
MOBICOX,23
THYMOGLOBULIN,23
SEREVENT- AEM 25MCG/AEM,23
LOZIDE,23
BLOOD TRANSFUSION,23
APO-CLINDAMYCIN,23
BENADRYL INJ. 50MG/ML,23
BROMOCRIPTINE,23
APO HYDRO,23
DOCUSATE,23
LUMIGAN,23
GANCICLOVIR,23
ESTROGEL,23
YAZ,23
BECLOVENT  -  AEM 50MCG/AEM,23
ROCALTROL,23
HYTRIN,23
NOVO-SPIROTON,23
NITROUS OXIDE,23
DIALYSIS,23
TIMOPTIC,23
PENTASPAN,23
LUVOX,23
BICARBONATE CONCENTRATE D20000,23
SABIN,23
INH,23
PERPHENAZINE,23
MANNITOL,23
TIMOLOL,23
EMPRACET,23
BLEOMYCIN SULPHATE FOR INJECTION USP,23
METFORMIN HYDROCHLORIDE,22
SALMON OIL,22
GEMFIBROZIL,22
MAXALT,22
XATRAL,22
LAMICTAL,22
DESIPRAMINE,22
SIMULECT,22
CODEINE PHOSPHATE,22
SUPEUDOL,22
NOVO-SEMIDE,22
VALACYCLOVIR,22
PENBRITIN,22
MILRINONE INJECTION,22
MOTILIUM TAB 10MG,22
DILTIAZEM CD,22
APO FOLIC ACID TAB 5MG,22
LIBRIUM,22
NIFEDIPINE XL,22
DICLECTIN,22
FEMARA 2.5MG,22
MICRO-K EXTENCAPS,22
ZELDOX,22
ISONIAZID,22
MULTIPLE VITAMINS,22
IMDUR - EXTENDED RELEASE TABLETS 60 MG,22
PENTOTHAL,22
AREDIA,22
GEMZAR,22
CALCIUM & MAGNESIUM,22
APO-CLOZAPINE,22
ISOVUE 300 INJECTION,22
DIOVAN-HCT,22
DOBUTAMINE INJECTION USP,22
3TC,21
ADVAIR 250,21
GLUCOSAMINE SULFATE,21
BUCKLEY'S MIXTURE,21
RATIO-SALBUTAMOL,21
VITALUX,21
HYPAQUE SODIUM,21
PEGASYS,21
CRESTOR - 10MG,21
GRANISETRON,21
APO-OMEPRAZOLE,21
PROCYTOX,21
VALIUM INJ ROCHE 5MG/ML,21
VERAPAMIL HYDROCHLORIDE INJECTION USP,21
TAMIFLU CAPSULE 75MG,21
SANDOSTATIN LAR 10MG,21
GLYCERIN SUPPOSITORIES,21
MONOCOR,21
TEMPRA,21
COVERSYL PLUS,21
AMANTADINE,21
ISOPTIN,21
ACCOLATE TAB 20 MG,21
FUCIDIN,21
ALDOMET,21
LEVOPHED LIQ IV 1.0MG/ML,21
ZOVIRAX,21
PULMOZYME 1MG/ML,21
OXYNEO,21
DEPO-MEDROL,21
TRIAMTERENE & HYDROCHLOROTHIAZIDE,21
MERCAPTOPURINE,21
NEOSTIGMINE METHYLSULFATE INJECTION USP,21
SPRYCEL,21
AVODART,21
LAMISIL,21
SALINE,21
GAVISCON,21
TYKERB,21
CODEINE CONTIN,21
LARGACTIL,21
APO-PREDNISONE,21
CALCIUM CITRATE,20
LEVEMIR PENFILL,20
AGGRENOX,20
ACE INHIBITOR,20
PROTAMINE SULFATE INJECTION, USP,20
QUININE SULFATE,20
NOVOLIN,20
HYDRATION,20
SOTACOR,20
CALAMINE LOTION,20
SUCRALFATE,20
PRIMAXIN,20
DIDRONEL,20
ATENOLOL,20
TYLENOL WITH CODEINE,20
EVISTA (60MG),20
MEFOXIN,20
TICLID TAB 250MG,20
VINORELBINE TARTRATE FOR INJECTION,20
PROMETRIUM,20
ALENDRONATE SODIUM,20
NOVAMOXIN,20
ADVAIR 500 DISKUS,20
TYSABRI,20
ANALGESICS,20
DIANE-35,20
PROPAFENONE,20
TUBERCULIN PPD (MANTOUX),20
CECLOR,20
TAGAMET,20
CATAPRES,20
M-ESLON,20
ESTRADIOL,20
C.E.S. TABLETS,20
CARDURA,20
DOXEPIN,20
GLYCERIN,20
RINGER'S INJECTION USP,20
TINZAPARIN,20
AIROMIR,20
IMIPRAMINE,20
PNEUMOCOCCAL VACCINE,20
MICARDIS PLUS,20
NOVO VENLAFAXINE XR,20
SODIUM AUROTHIOMALATE INJECTION BP,20
XENICAL 120MG CAPSULE,20
VINBLASTINE SULFATE INJECTION,20
MELLARIL,20
CESAMET,20
DURAGESIC MAT,19
PRADAXA,19
TEMODAL,19
MOGADON,19
KEFLIN,19
LOVASTATIN,19
ATASOL TAB 325MG,19
STELAZINE,19
CAFFEINE,19
CYCLOMEN,19
GLUCOSAMINE & CHONDROITIN,19
MULTI-VITE,19
NABILONE,19
INNOHEP,19
REGLAN,19
BUPIVACAINE,19
RADIATION,19
METHYLPREDNISOLONE SODIUM SUCCINATE,19
BEROTEC,19
NITROGLYCERIN PASTE,19
CAELYX,19
DEPO-PROVERA STERILE AQUEOUS SUSPENSION 150 MG/ML,19
BEXTRA,19
COCAINE,19
GLUCONORM,19
HABITROL,19
TASIGNA,19
MOMETASONE FUROATE,19
ALESSE 28 TABLETS,19
DANTRIUM INTRAVENOUS PWS 20MG/VIAL,19
FLOVENT DISKUS,19
ALBUMIN (HUMAN),19
CHOLEDYL,19
N-ACETYLCYSTEINE,19
FLU VACCINE,19
CORGARD,19
GADOVIST,19
ISOVUE,19
CLOPIDOGREL,19
PULMICORT TURBUHALER,19
APO-CAL,19
MEPERIDINE HCL,19
TOFRANIL,19
ADALAT XL - SRT,19
STIVARGA,18
TRASYLOL,18
ACCURETIC,18
FORTAZ,18
PROHANCE - LIQ IV 279.3MG/ML,18
SINEQUAN,18
SERC,18
RITUXIMAB,18
GARAMYCIN,18
METHYLDOPA,18
ZOSTAVAX,18
AMOXICILLIN/CLAVULANATE,18
COLACE CAPSULES 100 MG,18
VANCOCIN,18
NICORETTE GUM,18
REFRESH LACRI-LUBE,18
MATERNA,18
SELDANE,18
ANAFRANIL,18
ISOFLURANE USP,18
TRASTUZUMAB,18
VICTRELIS,18
BECLOMETHASONE DIPROPIONATE NAS-SPR 50MCG/AEM,18
DALACIN C PHOSPHATE,18
RED BLOOD CELLS,18
CANDESARTAN CILEXETIL,18
CEFUROXIME,18
ORAP,18
TALWIN 30 MG/ML,18
LOSARTAN,18
SALINEX,18
ATGAM,18
LEVETIRACETAM,18
SELENIUM,18
DESFERAL,18
ANTIPRURITICS (ANTIHISTAMINES, ANESTHETICS, ETC),18
IGIVNEX,18
GLYCOPYRROLATE INJECTION USP,18
VENLAFAXINE HYDROCHLORIDE,18
DIDROCAL,18
MAGNEVIST LIQ INJ 469MG/ML,18
APO-LANSOPRAZOLE,18
RENOGRAFIN-76 - LIQ IV,18
VFEND,18
XYLOCAINE,18
THIOPENTAL SODIUM,18
SANDOZ BISOPROLOL,18
FLUDARABINE,18
SENOKOT S TAB,18
VALIUM NOS,17
NEORAL,17
PROMETRIUM  - CAP 100MG,17
TRUVADA,17
CALTRATE,17
DULOXETINE HYDROCHLORIDE,17
IRON SULPHATE,17
DIA-VITE,17
EPHEDRINE HCL,17
VOLTAREN SR,17
TUBERSOL,17
BACTRIM DS ROCHE TAB,17
ALLERGY INJECTION,17
PENICILLIN V,17
BACTROBAN,17
AMILORIDE/HYDROCHLOROTHIAZIDE,17
DEPAKENE,17
SENOKOT TABLETS,17
TARCEVA,17
MAGNESIUM HYDROXIDE,17
QUINAPRIL,17
SUBLIMAZE INJ 50MCG/ML,17
TOBI,17
LIORESAL TAB 10MG,17
HYOSCINE,17
STRATTERA,17
NAPROXEN SODIUM,17
LIPID MODIFYING AGENT,17
ELOCOM,17
HISMANAL,17
PLENDIL,17
GATIFLOXACIN,17
APO K TAB 600MG,17
AVONEX,17
CANESTEN,17
CONCERTA,17
PSEUDOEPHEDRINE,17
KETOPROFEN,17
LERITINE,17
FLUDARA,17
BLENOXANE PWS 15UNIT,17
CORTEF,17
DOXAZOSIN,17
NASACORT,17
THYROID,17
APRESOLINE,17
GAMMAGARD S/D  (IV),17
DOCOSAHEXAENOIC ACID/EICOSAPENTAENOIC ACID,17
CHEMOTHERAPY,17
LECTOPAM,17
THYROID THERAPY,17
ZOLADEX,17
PENICILLIN G SODIUM,17
NUVARING,17
TIOTROPIUM BROMIDE,17
DEXTROMETHORPHAN,17
MELATONIN,17
STREPTASE,17
LIBRAX,17
CHARCOAL,17
DIPHTHERIA AND TETANUS TOXOIDS ADSORBED,17
MYFORTIC,17
MARVELON 28 TAB,17
DACARBAZINE FOR INJECTION BP,17
REMINYL,17
VISIPAQUE,17
RYTHMOL,16
ZADITEN,16
INFUFER,16
APO-SULFATRIM,16
SOFLAX,16
CASODEX,16
ARTANE,16
TIAPROFENIC ACID,16
NOVO-TRIAMZIDE,16
OGEN,16
OMEGA,16
ANECTINE,16
HEMODIALYSIS,16
NOROXIN,16
WELLBUTRIN XL,16
COREG,16
DIPRIVAN EML IV 1%,16
NAVELBINE,16
APO-FLUTICASONE,16
VASOPRESSOR DRUGS,16
MANDOL,16
RATIO-EMTEC-30,16
SECONAL SODIUM PULVULE 240 0.1GM,16
ONE ALPHA,16
CENTRUM,16
TRIAZIDE,16
SINUS RINSE,16
MUCOMYST,16
MANERIX,16
RADIOTHERAPY,16
SILDENAFIL,16
REYATAZ,16
HYDREA CAP 500MG,16
TUINAL,16
ETIDRONATE,16
PMS-HYDROMORPHONE,16
NOVO-TRIMEL DS TAB,16
PLASMA,16
CHARCOAL ACTIVATED,16
BUDESONIDE/FORMOTEROL FUMARATE,16
SURFAK,16
BICALUTAMIDE,16
NSAIDS,16
REPLAVITE,16
ANTI-INFLAMMATORY AGENTS,16
COMBIVIR,16
TRIFLUOPERAZINE TAB 5MG,16
KAYEXALATE,16
CHLORDIAZEPOXIDE,16
MYOCHRYSINE,16
GLUCAGON,16
CYTOXAN,16
