reaction,drug,count,countmale,countfemale,countdeath,countdisab,countanomal,countthreat,counthosp,countother,countyoung,countadult,countelderly,countserious
Drug ineffective,ATACAND,163,51,109,2,6,0,3,13,49,30,53,80,65
Drug ineffective,ATENOLOL TABLETS, BP,276,100,173,4,5,0,4,22,59,42,98,136,84
Drug ineffective,ATIVAN,239,74,162,4,5,0,2,30,78,30,135,74,108
Drug ineffective,ATORVASTATIN CALCIUM,153,74,78,1,3,0,2,12,32,27,52,74,47
Drug ineffective,ATROVENT,114,50,60,2,4,0,3,13,25,21,37,56,42
Drug ineffective,AVAPRO,131,52,73,1,3,0,0,11,18,29,48,54,33
Drug ineffective,AZATHIOPRINE,108,38,70,3,2,0,0,26,30,27,64,17,49
Drug ineffective,BACLOFEN,121,38,79,0,6,0,1,12,44,34,76,11,59
Drug ineffective,BETASERON,213,66,147,1,9,0,0,18,78,36,167,10,101
Drug ineffective,BISOPROLOL,153,60,88,2,2,0,1,18,38,30,30,93,56
Drug ineffective,BOTOX COSMETIC,1093,50,889,0,2,0,0,1,14,443,621,29,16
Drug ineffective,CALCIUM,451,74,376,3,13,0,2,53,108,75,220,156,167
Drug ineffective,CALCIUM & VITAMIN D,107,14,92,0,0,0,0,16,22,17,49,41,37
Drug ineffective,CARBAMAZEPINE,111,49,59,5,9,1,1,13,42,33,63,15,63
Drug ineffective,CELEBREX,488,128,356,0,6,0,5,28,123,99,262,127,171
Drug ineffective,CELEXA,124,31,93,1,7,0,1,16,32,24,77,23,55
Drug ineffective,CHAMPIX,188,93,90,0,14,0,1,8,55,94,84,10,67
Drug ineffective,CIALIS,406,405,1,0,2,0,0,11,36,205,111,90,42
Drug ineffective,CIMZIA,508,87,421,0,0,0,0,9,39,26,361,121,45
Drug ineffective,CIPRALEX,102,22,78,2,3,0,1,10,47,24,60,18,56
Drug ineffective,CITALOPRAM,172,56,114,2,4,0,1,14,45,35,82,55,62
Drug ineffective,CLONAZEPAM,381,119,259,5,21,0,6,45,114,57,249,75,177
Drug ineffective,CLOZARIL,312,153,148,3,10,1,7,48,120,171,119,22,158
Drug ineffective,CONCERTA,133,90,35,0,3,0,2,5,25,107,25,1,32
Drug ineffective,CORTISONE,119,34,85,2,5,0,3,18,38,32,70,17,57
Drug ineffective,COUMADIN,160,71,89,6,1,0,3,27,44,31,45,84,75
Drug ineffective,COVERSYL,111,56,54,0,0,0,1,7,30,21,39,51,38
Drug ineffective,COZAAR,112,43,63,1,3,0,1,14,21,28,28,56,35
Drug ineffective,CRESTOR,411,198,205,3,10,0,8,29,114,66,156,189,146
Drug ineffective,CYMBALTA,222,46,174,0,7,0,6,19,62,62,133,27,84
Drug ineffective,DEPO-PROVERA STERILE AQUEOUS SUSPENSION 150 MG/ML,204,0,193,2,4,1,0,3,155,103,101,0,162
Drug ineffective,DIDROCAL-400MG(ETIDRONATE DISOD.)TAB AND 1250MG(CA CARB.)TAB(500MG CA),111,9,97,1,1,0,1,9,14,23,32,56,25
Drug ineffective,DILANTIN,102,50,52,1,3,0,3,15,52,17,61,24,65
Drug ineffective,DILAUDID,112,43,67,1,4,0,1,19,42,19,78,15,64
Drug ineffective,DILTIAZEM,108,47,59,2,3,0,3,14,22,21,25,62,39
Drug ineffective,DIOVAN,421,132,181,3,2,0,6,19,147,166,138,117,169
Drug ineffective,DIOVAN-HCT,122,27,41,4,2,0,0,3,53,60,36,26,58
Drug ineffective,DOMPERIDONE,166,54,108,2,6,0,1,14,44,39,70,57,64
Drug ineffective,EFFEXOR XR,213,67,141,3,3,0,1,21,49,68,113,32,73
Drug ineffective,ELTROXIN,165,34,129,0,8,0,2,4,40,20,68,77,54
Drug ineffective,ENBREL,354,88,265,1,4,0,0,39,56,48,234,72,114
Drug ineffective,EPREX STERILE SOLUTION,263,133,116,26,6,0,10,45,182,33,149,81,242
Drug ineffective,ERGOCALCIFEROL,185,39,146,3,4,0,0,22,40,48,84,53,59
Drug ineffective,ESTRADERM,341,0,327,0,0,0,1,2,2,186,143,12,5
Drug ineffective,ESTRADOT,160,1,159,0,0,0,0,0,12,103,45,12,12
Drug ineffective,EXELON,204,81,117,3,3,0,0,14,30,34,13,157,47
Drug ineffective,EZETROL,173,78,77,0,4,0,4,12,38,46,51,76,52
Drug ineffective,FENTANYL,180,50,116,6,5,0,6,15,38,37,102,41,61
Drug ineffective,FLOMAX CR,101,94,3,2,1,0,1,4,14,40,14,47,20
Drug ineffective,FLOVENT,210,84,123,1,10,0,1,11,46,54,98,58,70
Drug ineffective,FOLIC ACID,679,156,519,3,2,0,2,63,185,126,408,145,244
Drug ineffective,FOSAMAX,163,16,141,0,3,0,0,20,32,40,54,69,52
Drug ineffective,FUROSEMIDE,226,87,136,6,6,0,5,30,75,30,63,133,109
Drug ineffective,GABAPENTIN,229,80,145,1,3,0,1,17,81,46,122,61,100
Drug ineffective,GLEEVEC,143,80,53,3,1,0,4,17,57,86,38,19,77
Drug ineffective,GLYBURIDE,136,73,62,3,1,0,2,16,34,18,52,66,51
Drug ineffective,HCTZ,119,34,82,0,4,0,0,4,19,19,28,72,27
Drug ineffective,HUMALOG,500,251,244,3,2,0,1,23,66,293,159,48,92
Drug ineffective,HUMIRA,4381,1546,2697,6,3,0,1,291,386,2569,1528,284,541
Drug ineffective,HUMULIN N INJ 100UNIT/ML,224,111,102,1,4,0,1,17,33,164,43,17,53
Drug ineffective,HUMULIN R INJ,128,63,53,2,2,0,1,10,22,85,31,12,35
Drug ineffective,HYDROCHLOROTHIAZIDE,350,113,235,2,3,0,7,27,89,50,148,152,116
Drug ineffective,HYDROMORPH CONTIN,109,60,49,2,2,0,0,14,49,10,81,18,61
Drug ineffective,HYDROMORPHONE,120,48,71,7,7,0,1,21,42,31,70,19,73
Drug ineffective,HYDROXYCHLOROQUINE,172,34,130,0,2,0,0,6,21,59,73,40,27
Drug ineffective,IBUPROFEN,126,50,76,1,4,0,1,7,30,14,90,22,43
Drug ineffective,IMOVANE,102,34,68,0,13,0,4,7,19,14,67,21,39
Drug ineffective,IMURAN,129,53,75,1,2,0,2,33,55,21,97,11,80
Drug ineffective,INSULIN,141,77,63,4,3,0,2,25,44,23,72,46,72
Drug ineffective,IRON,122,36,84,6,3,0,0,19,49,23,74,25,70
Drug ineffective,KWELLADA-P CREME RINSE,106,16,82,0,0,0,0,1,2,85,20,1,3
Drug ineffective,LANSOPRAZOLE,120,37,81,0,2,0,1,9,21,28,46,46,30
