reaction,drug,count,countmale,countfemale,countdeath,countdisab,countanomal,countthreat,counthosp,countother,countyoung,countadult,countelderly,countserious
Arthralgia,AVELOX,57,14,41,0,17,0,4,7,30,6,40,11,45
Arthralgia,BENADRYL,259,83,171,0,8,0,10,72,96,54,183,22,195
Arthralgia,BISOPROLOL,51,16,35,1,2,0,0,15,26,1,26,24,40
Arthralgia,CALCIUM,312,40,272,8,41,0,4,103,151,21,164,127,252
Arthralgia,CALCIUM & VITAMIN D,74,11,63,3,13,0,1,21,39,4,38,32,64
Arthralgia,CECLOR,83,42,35,0,0,0,0,21,3,75,7,1,32
Arthralgia,CELEBREX,217,55,161,2,13,0,5,52,96,9,154,54,167
Arthralgia,CIMZIA,80,15,65,2,4,0,5,27,30,0,46,34,49
Arthralgia,CIPRO,65,18,44,1,13,0,2,15,12,6,44,15,41
Arthralgia,CITALOPRAM,59,10,49,4,2,0,0,9,29,2,40,17,45
Arthralgia,CLONAZEPAM,110,22,86,1,14,0,0,30,52,6,78,26,88
Arthralgia,CORTISONE,81,15,66,0,3,0,2,19,47,7,64,10,71
Arthralgia,COUMADIN,56,27,29,1,8,0,2,24,16,5,23,28,45
Arthralgia,CRESTOR,198,76,121,1,34,0,7,45,93,18,98,82,160
Arthralgia,DEXAMETHASONE,64,27,37,4,12,0,1,18,31,18,33,13,52
Arthralgia,DIOVAN,65,13,51,0,6,0,1,14,38,7,35,23,55
Arthralgia,DIPHENHYDRAMINE,90,36,54,0,15,0,2,30,48,29,56,5,82
Arthralgia,DIPHENHYDRAMINE HYDROCHLORIDE,119,24,95,0,0,0,1,2,61,8,65,46,100
Arthralgia,EFFEXOR XR,63,12,50,1,6,0,1,19,35,8,48,7,54
Arthralgia,ELTROXIN,64,16,48,1,12,0,0,5,25,0,36,28,46
Arthralgia,ENBREL,134,36,98,3,2,0,4,36,38,7,86,41,69
Arthralgia,ERGOCALCIFEROL,76,7,69,0,5,0,0,26,48,6,46,24,63
Arthralgia,EZETROL,56,23,33,1,7,0,1,9,21,3,27,26,37
Arthralgia,FOLIC ACID,372,72,300,4,9,0,2,84,194,19,244,109,298
Arthralgia,FORTEO,77,3,74,1,4,0,1,41,36,3,24,50,74
Arthralgia,FOSAMAX,109,7,101,1,16,0,1,22,38,18,55,36,69
Arthralgia,FUROSEMIDE,90,31,59,1,8,0,1,24,34,6,41,43,71
Arthralgia,GABAPENTIN,97,31,65,1,6,0,0,38,43,4,61,32,85
Arthralgia,HUMIRA,476,119,356,1,8,0,1,158,218,82,287,107,309
Arthralgia,HYDROCHLOROTHIAZIDE,117,27,89,2,11,0,7,31,52,4,54,59,93
Arthralgia,HYDROCORTISONE,65,28,36,1,9,0,3,14,42,21,38,6,60
Arthralgia,HYDROMORPHONE,59,16,43,2,4,0,3,20,36,4,41,14,55
Arthralgia,IBUPROFEN,105,25,79,0,14,0,2,14,46,17,72,16,75
Arthralgia,IMURAN,107,26,81,1,8,0,2,29,70,8,94,5,96
Arthralgia,LASIX,56,23,33,3,3,0,0,20,16,4,23,29,39
Arthralgia,LEVOTHYROXINE,84,7,77,3,4,0,3,26,41,8,43,33,66
Arthralgia,LIPITOR,238,100,133,5,35,0,8,47,106,15,118,105,186
Arthralgia,LORAZEPAM,101,32,68,3,12,0,3,24,51,16,39,46,82
Arthralgia,LOSEC,83,25,57,2,9,0,2,22,41,10,43,30,63
Arthralgia,LYRICA,116,17,96,0,4,0,0,26,76,5,85,26,97
Arthralgia,METFORMIN,127,47,80,1,15,0,4,36,62,12,63,52,100
Arthralgia,METHOTREXATE,493,104,389,5,16,0,8,102,269,44,306,143,399
Arthralgia,METHYLPREDNISOLONE,120,20,100,0,0,0,1,0,63,5,71,44,100
Arthralgia,METOPROLOL,105,47,57,5,11,0,3,41,42,5,45,55,90
Arthralgia,MORPHINE,82,40,40,4,12,0,4,32,36,23,47,12,74
Arthralgia,MULTIVITAMINE(S),145,29,116,5,26,0,3,38,69,8,80,57,107
Arthralgia,NAPROXEN,125,34,91,3,14,0,0,25,66,20,85,20,107
Arthralgia,NEXIUM,119,23,96,1,14,0,1,28,63,8,75,36,90
Arthralgia,NORVASC,98,27,71,0,16,0,2,33,40,5,46,47,76
Arthralgia,OMEPRAZOLE,67,22,44,2,5,0,1,18,37,7,35,25,57
Arthralgia,ORENCIA,104,14,90,1,1,0,0,55,50,0,66,38,94
Arthralgia,OXYCODONE,56,19,35,1,6,0,3,22,22,2,37,17,48
Arthralgia,PANTOLOC,145,28,117,2,16,0,4,45,68,5,73,67,116
Arthralgia,PANTOPRAZOLE,97,30,67,3,6,0,0,32,46,5,55,37,80
Arthralgia,PARIET,51,14,37,1,5,0,2,12,24,1,27,23,37
Arthralgia,PLAQUENIL,134,16,118,0,5,0,4,37,71,2,87,45,111
Arthralgia,PLAVIX,87,43,44,1,10,0,4,28,37,7,33,47,66
Arthralgia,PREDNISONE,917,260,648,7,53,0,21,263,398,116,562,239,737
Arthralgia,PREMARIN,63,1,62,0,6,0,2,11,17,3,45,15,37
Arthralgia,PREVACID,67,17,50,0,12,0,2,20,35,1,44,22,58
Arthralgia,PROZAC,54,12,41,1,4,0,0,6,4,6,47,1,17
Arthralgia,RABEPRAZOLE,53,14,39,4,0,0,1,19,25,1,30,22,44
Arthralgia,RAMIPRIL,130,47,83,2,11,0,4,35,53,3,77,50,97
Arthralgia,RANITIDINE,92,29,63,2,13,0,3,23,42,27,45,20,76
Arthralgia,REMICADE,1198,399,780,7,38,0,13,314,804,85,1025,88,1077
Arthralgia,RITUXAN,226,47,178,1,1,0,2,14,125,8,136,82,198
Arthralgia,SALBUTAMOL,67,25,41,2,7,0,2,22,38,8,37,22,56
Arthralgia,SANDOSTATIN LAR,115,48,66,19,0,0,2,48,105,31,35,49,115
Arthralgia,SANDOSTATIN LAR 20MG,80,31,49,10,0,0,0,29,69,21,34,25,78
Arthralgia,SANDOSTATIN LAR 30MG,168,70,98,28,0,0,1,94,153,24,62,82,168
Arthralgia,SOLU-CORTEF,72,18,53,2,1,0,6,24,38,10,59,3,66
Arthralgia,SULFASALAZINE,78,27,51,0,3,0,2,16,41,4,58,16,56
Arthralgia,SYMBICORT TURBUHALER,57,15,42,0,3,0,1,14,36,4,35,18,47
Arthralgia,SYNTHROID,302,32,267,2,32,0,5,51,150,14,167,121,222
Arthralgia,TRAZODONE,59,17,42,1,9,0,3,13,25,1,45,13,49
Arthralgia,TYLENOL,260,79,180,6,14,0,15,97,123,35,153,72,212
Arthralgia,TYLENOL WITH CODEINE NO. 3 - TAB,68,23,45,1,9,0,2,18,29,8,44,16,55
Arthralgia,VENTOLIN,118,21,95,0,9,0,6,34,59,12,74,32,98
Arthralgia,VITAMIN B12,107,21,86,2,11,0,0,20,50,7,59,41,84
Arthralgia,VITAMIN C,80,17,62,1,12,0,4,12,32,4,48,28,60
Arthralgia,VITAMIN D,267,39,227,3,41,0,5,73,123,21,139,107,207
Arthralgia,WARFARIN,55,20,34,1,9,0,2,16,21,2,23,30,44
Arthralgia,XOLAIR,174,47,126,0,6,0,0,49,144,10,123,41,160
Arthralgia,ZELBORAF FILM-COATED TABLET,57,33,24,6,0,0,4,13,48,0,53,4,57
Arthralgia,ZOPICLONE,118,26,91,1,5,0,4,21,74,5,84,29,100
Arthralgia,ZYBAN,101,54,47,0,13,0,1,26,29,15,85,1,70
Arthritis,ACLASTA,61,0,61,0,5,0,0,17,42,20,5,36,60
Arthritis,ACTEMRA,63,11,52,0,1,0,0,3,26,7,44,12,49
Arthritis,CALCIUM,53,9,44,0,5,0,0,20,24,3,25,25,43
Arthritis,CELEBREX,60,21,38,0,4,0,0,24,19,5,39,16,46
Arthritis,ENBREL,59,18,39,0,1,0,2,21,24,9,35,15,38
Arthritis,FOLIC ACID,79,19,59,1,3,0,0,28,38,6,54,19,64
Arthritis,HUMIRA,192,52,140,1,2,0,0,75,79,38,112,42,131
Arthritis,METHOTREXATE,124,32,91,1,5,0,0,39,59,22,77,25,96
Arthritis,PREDNISONE,186,56,128,2,10,0,1,65,80,34,114,38,156
Arthritis,REMICADE,304,96,200,1,5,0,0,66,240,28,259,17,295
Arthropathy,HUMIRA,96,19,75,0,0,0,0,47,68,17,47,32,87
Arthropathy,METHOTREXATE,69,17,50,0,3,0,0,25,36,10,35,24,55
Arthropathy,PREDNISONE,90,25,65,2,5,0,0,32,49,11,53,26,78
Arthropathy,REMICADE,52,18,32,0,3,0,0,28,42,7,36,9,52
Back pain,ACETAMINOPHEN,134,54,78,7,10,0,2,39,58,20,71,43,109
Back pain,ACLASTA,218,14,203,6,8,0,8,25,176,50,46,122,202
Back pain,ACTEMRA,134,22,111,0,0,0,1,24,57,6,94,34,111
Back pain,ACTONEL,113,7,104,1,15,0,2,24,42,14,40,59,77
Back pain,ALTACE,69,34,34,8,9,0,2,18,31,4,35,30,57
Back pain,AMITRIPTYLINE,54,10,44,1,3,0,2,14,29,10,37,7,47
Back pain,ASA,101,42,59,7,6,0,4,29,33,5,40,56,68
Back pain,ASPIRIN,54,19,35,7,5,0,3,31,18,0,26,28,49
Back pain,ATENOLOL TABLETS, BP,61,19,40,1,4,0,3,19,33,6,19,36,54
Back pain,ATIVAN,90,23,67,2,3,0,4,17,49,4,56,30,70
Back pain,BENADRYL,230,71,155,0,2,0,15,26,108,15,158,57,148
Back pain,BETASERON,76,26,50,8,3,0,0,32,42,1,66,9,73
Back pain,CALCIUM,193,23,169,8,11,0,5,72,88,15,79,99,165
Back pain,CELEBREX,88,34,53,4,4,0,4,27,50,6,48,34,81
Back pain,CLONAZEPAM,71,32,37,2,4,0,5,29,36,7,51,13,63
Back pain,COUMADIN,53,14,38,3,5,0,3,23,16,5,17,31,40
Back pain,CRESTOR,103,48,54,2,12,0,4,28,48,10,54,39,83
Back pain,DEXAMETHASONE,142,49,93,1,7,0,5,30,47,14,88,40,81
Back pain,DIPHENHYDRAMINE,64,22,41,1,2,0,5,6,24,12,41,11,38
Back pain,ENBREL,70,37,33,5,0,0,1,27,27,10,42,18,59
Back pain,ERGOCALCIFEROL,55,10,45,0,3,0,0,23,40,8,25,22,53
Back pain,EXJADE,56,10,46,5,0,0,0,46,44,2,18,36,56
Back pain,FOLIC ACID,131,44,87,7,4,0,5,48,70,13,78,40,118
Back pain,FORTEO,76,6,70,5,1,0,3,49,29,2,16,58,73
Back pain,FUROSEMIDE,79,30,49,5,1,0,1,30,31,10,24,45,58
Back pain,GABAPENTIN,54,12,42,0,2,0,1,18,27,10,33,11,48
Back pain,GILENYA,53,5,48,0,0,0,1,3,46,4,49,0,47
Back pain,GRAVOL,54,17,37,6,2,0,3,14,24,3,38,13,42
Back pain,HUMIRA,166,45,119,1,3,0,1,84,102,25,98,43,138
Back pain,HYDROCHLOROTHIAZIDE,91,26,64,7,1,0,5,20,40,2,30,59,72
Back pain,HYDROCORTISONE,60,26,34,1,3,0,6,5,23,13,36,11,39
Back pain,LASIX,58,20,37,5,2,0,6,24,20,5,24,29,48
Back pain,LIPITOR,156,61,93,11,15,0,5,47,56,19,60,77,118
Back pain,LORAZEPAM,84,34,50,5,6,0,4,23,35,12,42,30,67
Back pain,LOSEC,64,21,43,4,3,0,4,21,31,3,36,25,55
Back pain,LYRICA,69,15,54,1,3,0,1,21,37,8,44,17,55
Back pain,METFORMIN,111,45,63,3,4,0,1,36,58,10,57,44,83
Back pain,METHOTREXATE,179,63,115,9,6,0,4,55,96,28,102,49,158
Back pain,METOPROLOL,93,37,56,11,5,0,1,33,39,5,30,58,79
Back pain,MORPHINE,77,37,39,7,4,0,11,30,22,10,46,21,62
Back pain,MULTIVITAMINE(S),101,26,75,3,9,0,10,31,52,6,50,45,82
Back pain,NAPROXEN,56,17,39,0,6,0,3,18,30,7,32,17,49
Back pain,NEXIUM,59,17,42,0,3,0,1,11,32,8,37,14,42
Back pain,NITROGLYCERIN,54,34,20,0,5,0,5,19,14,2,22,30,41
Back pain,NORMAL SALINE,54,22,30,1,0,0,2,5,25,5,30,19,36
Back pain,NORVASC,84,29,54,1,7,0,5,24,43,5,34,45,72
Back pain,ONDANSETRON,53,16,37,0,2,0,1,3,21,13,34,6,26
Back pain,ORENCIA,52,9,43,0,1,0,0,16,35,1,33,18,51
Back pain,OXYGEN,69,22,46,2,1,0,7,15,28,8,44,17,56
Back pain,PANTOLOC,104,29,75,6,7,0,4,48,41,12,44,48,86
Back pain,PLAVIX,53,22,31,9,5,0,2,17,17,4,16,33,41
Back pain,PREDNISONE,309,106,200,11,15,0,14,113,146,37,165,107,274
Back pain,RAMIPRIL,73,20,53,2,5,0,0,29,31,6,31,36,60
Back pain,RANITIDINE,88,27,61,4,3,0,5,15,27,15,48,25,51
Back pain,REMICADE,573,243,328,7,5,0,30,171,407,37,458,78,559
Back pain,SANDOSTATIN LAR,96,45,51,19,0,0,7,54,90,8,49,39,96
Back pain,SANDOSTATIN LAR 20MG,93,32,61,11,0,0,1,43,80,17,52,24,92
Back pain,SANDOSTATIN LAR 30MG,154,59,95,13,0,0,1,81,141,24,68,62,153
Back pain,SOLU-CORTEF,66,27,37,1,0,0,4,8,42,4,51,11,54
Back pain,SYNTHROID,151,24,126,8,12,0,4,53,76,8,66,77,126
Back pain,TAXOTERE,55,9,45,0,0,0,0,5,22,5,39,11,27
Back pain,TYLENOL,222,68,154,5,11,0,18,72,120,20,129,73,185
Back pain,VENTOLIN,91,31,59,2,7,0,5,37,40,7,61,23,80
Back pain,VITAMIN B12,59,16,43,5,5,0,3,21,29,2,31,26,51
Back pain,VITAMIN D,185,25,158,9,14,0,9,62,85,16,80,89,146
Back pain,WARFARIN,59,29,30,3,3,0,2,27,27,4,18,37,50
Back pain,XOLAIR,139,58,81,0,3,0,0,57,121,14,97,28,136
Back pain,ZOMETA CONCENTRATE,60,24,36,16,0,0,1,13,52,10,23,27,58
Back pain,ZOPICLONE,70,25,45,1,6,0,1,23,33,5,42,23,58
Bone pain,ACLASTA,246,18,227,2,19,0,12,33,197,50,78,118,228
Bone pain,ACTONEL,76,2,72,1,12,0,1,6,23,8,30,38,41
Bone pain,CALCIUM,84,8,76,5,9,0,0,14,52,7,40,37,68
Bone pain,PREDNISONE,60,21,38,5,4,0,1,22,27,3,32,25,53
Bone pain,SYNTHROID,51,3,48,1,5,0,0,12,32,6,21,24,42
Bone pain,VITAMIN D,70,6,64,4,12,0,1,11,37,7,31,32,57
Fistula,HUMIRA,115,47,68,2,1,0,1,77,78,28,87,0,109
Fistula,IMURAN,69,31,38,0,0,0,0,24,51,3,63,3,68
Fistula,REMICADE,513,239,271,2,3,0,1,182,382,37,460,16,510
Flank pain,REMICADE,67,34,33,0,1,0,0,28,37,5,56,6,63
Intervertebral disc protrusion,REMICADE,58,21,37,0,2,0,0,13,48,1,50,7,58
Joint effusion,REMICADE,54,13,40,0,1,0,0,41,17,0,29,25,54
Joint stiffness,HUMIRA,53,11,42,0,0,0,0,6,29,9,32,12,33
Joint stiffness,PREDNISONE,64,26,38,2,5,0,0,17,24,6,45,13,49
Joint stiffness,REMICADE,106,41,65,0,4,0,3,27,69,9,89,8,98
Joint swelling,ACETAMINOPHEN,80,21,57,2,2,0,1,5,42,5,36,39,62
Joint swelling,ACLASTA,81,5,75,1,11,0,1,10,71,16,23,42,75
Joint swelling,ACTEMRA,187,29,158,1,0,0,5,13,130,13,113,61,160
Joint swelling,BENADRYL,60,26,34,0,1,0,1,19,21,23,33,4,40
Joint swelling,CALCIUM,61,8,52,5,5,0,1,16,37,4,28,29,51
Joint swelling,FOLIC ACID,92,15,77,1,2,0,2,19,47,4,66,22,70
Joint swelling,HUMIRA,145,38,106,1,0,0,0,36,69,42,69,34,81
Joint swelling,METHOTREXATE,123,17,106,1,2,0,2,28,68,10,64,49,102
Joint swelling,PREDNISONE,217,54,163,1,13,0,5,57,108,25,123,69,170
Joint swelling,REMICADE,210,65,144,0,4,0,0,56,156,13,172,25,200
Joint swelling,RITUXAN,67,18,49,0,0,0,2,2,42,1,35,31,59
Joint swelling,SYNTHROID,78,7,70,1,5,0,1,11,46,8,36,34,57
Joint swelling,VITAMIN D,57,6,50,4,6,0,1,15,30,7,23,27,44
Joint swelling,XOLAIR,105,49,56,1,3,0,0,33,94,1,83,21,103
Lupus-like syndrome,REMICADE,157,28,119,0,2,0,1,29,136,26,126,5,157
Mobility decreased,ACLASTA,83,3,80,8,5,0,0,22,67,29,16,38,80
Mobility decreased,BETASERON,107,39,68,0,19,0,2,50,65,4,99,4,100
Mobility decreased,CALCIUM,52,11,41,1,8,0,2,23,22,3,24,25,48
Mobility decreased,HUMIRA,81,23,58,2,2,0,0,49,44,9,39,33,69
Mobility decreased,PREDNISONE,68,16,52,0,6,0,3,33,30,4,36,28,60
Mobility decreased,REMICADE,58,29,29,1,3,0,1,15,41,2,47,9,57
Mobility decreased,VITAMIN D,63,12,51,2,8,0,2,30,31,4,29,30,59
Muscle rigidity,COGENTIN,84,34,45,0,2,0,1,15,0,19,59,6,59
Muscle rigidity,HALDOL,85,39,42,2,2,0,0,10,0,27,41,17,56
Muscle rigidity,STEMETIL,57,12,44,0,2,0,0,5,2,17,39,1,39
Muscle spasms,ACETAMINOPHEN,72,27,45,2,5,0,2,22,27,15,43,14,54
Muscle spasms,ACLASTA,81,8,73,0,4,0,0,4,70,18,19,44,78
Muscle spasms,ACTONEL,54,3,51,1,9,0,2,9,17,7,22,25,33
Muscle spasms,ALTACE,60,32,28,1,11,0,0,4,20,1,26,33,32
Muscle spasms,ASA,105,49,55,3,8,0,4,20,30,7,45,53,57
Muscle spasms,ASPIRIN,59,21,38,1,6,0,1,10,30,9,16,34,41
Muscle spasms,ATENOLOL TABLETS, BP,53,17,34,1,8,0,0,6,20,4,17,32,34
Muscle spasms,ATIVAN,72,23,48,4,7,0,5,20,25,7,38,27,58
Muscle spasms,ATORVASTATIN CALCIUM,55,28,26,1,4,0,2,4,18,7,14,34,23
Muscle spasms,BACLOFEN,70,21,49,0,6,0,1,25,33,9,49,12,57
Muscle spasms,BENADRYL,64,17,47,0,2,0,2,10,29,6,56,2,47
Muscle spasms,BETASERON,94,27,67,2,6,0,1,38,57,3,87,4,85
Muscle spasms,CALCIUM,131,27,104,0,12,0,2,33,52,18,64,49,94
Muscle spasms,CELEBREX,65,13,51,0,2,0,0,10,41,5,45,15,48
Muscle spasms,CLONAZEPAM,69,28,41,0,3,0,3,15,31,2,53,14,46
Muscle spasms,CRESTOR,148,59,86,2,23,0,4,20,59,18,67,63,97
Muscle spasms,FOLIC ACID,57,11,46,0,3,0,0,18,29,2,41,14,45
Muscle spasms,FUROSEMIDE,57,26,30,2,1,0,1,14,21,7,20,30,39
Muscle spasms,GABAPENTIN,55,19,35,1,3,0,0,19,24,7,39,9,43
Muscle spasms,GLEEVEC,87,32,50,0,4,0,1,19,68,32,38,17,77
Muscle spasms,HUMIRA,80,28,52,0,0,0,0,37,35,8,59,13,55
Muscle spasms,HYDROCHLOROTHIAZIDE,72,16,55,0,8,0,0,18,32,2,38,32,51
Muscle spasms,LIPITOR,176,71,102,2,22,0,4,24,65,22,76,78,109
Muscle spasms,LORAZEPAM,79,39,39,2,2,0,3,14,36,14,48,17,51
Muscle spasms,LOSEC,66,23,42,2,7,0,1,13,28,7,36,23,46
Muscle spasms,LYRICA,56,19,37,1,5,0,2,16,24,7,37,12,40
Muscle spasms,METFORMIN,76,34,41,2,13,0,0,13,25,5,35,36,51
Muscle spasms,METHOTREXATE,68,15,53,1,1,0,0,14,48,5,50,13,59
Muscle spasms,METOPROLOL,69,38,30,0,6,0,1,16,32,4,31,34,46
Muscle spasms,MULTIVITAMINE(S),84,19,64,0,10,0,3,20,36,9,51,24,57
Muscle spasms,NEXIUM,62,10,50,0,9,0,2,9,29,7,35,20,44
Muscle spasms,NORVASC,68,23,45,0,7,0,0,7,28,3,22,43,41
Muscle spasms,PANTOLOC,70,30,40,2,6,0,1,16,29,10,30,30,46
Muscle spasms,PREDNISONE,136,36,100,4,10,0,4,45,61,13,100,23,117
Muscle spasms,RAMIPRIL,56,37,19,0,7,0,0,17,26,3,32,21,42
Muscle spasms,REBIF,55,6,49,0,5,0,0,32,19,18,36,1,48
Muscle spasms,REMICADE,296,111,183,1,2,0,11,103,178,20,252,24,269
Muscle spasms,SANDOSTATIN LAR 20MG,52,17,35,7,0,0,0,18,47,12,33,7,52
Muscle spasms,SANDOSTATIN LAR 30MG,87,32,55,9,0,0,1,26,78,16,39,32,86
Muscle spasms,SYNTHROID,153,22,131,0,27,0,1,23,63,10,72,71,100
Muscle spasms,TYLENOL,100,34,65,3,10,0,6,33,39,12,56,32,79
Muscle spasms,VENTOLIN,67,14,51,2,4,0,2,11,21,9,38,20,36
Muscle spasms,VITAMIN D,131,28,102,0,12,0,5,29,56,15,54,62,87
Muscle spasms,XOLAIR,102,31,70,2,0,0,0,39,97,2,93,7,99
Muscle spasms,ZOPICLONE,51,11,40,0,5,0,3,10,28,6,32,13,41
Muscle twitching,DIPHTHERIA AND TETANUS TOXOIDS WITH PERTUSSIS VACCINE ADSORBED,91,51,39,0,0,0,0,23,2,91,0,0,62
Muscle twitching,SABIN,60,34,25,0,0,0,0,14,1,60,0,0,42
Muscular weakness,ACETAMINOPHEN,66,22,40,1,9,0,2,30,30,9,27,30,61
Muscular weakness,ALTACE,64,34,30,1,16,0,5,21,20,3,23,38,54
Muscular weakness,ASA,94,47,46,3,21,0,9,32,19,3,27,64,71
Muscular weakness,ASPIRIN,59,25,34,2,9,0,3,22,26,8,21,30,52
Muscular weakness,ATENOLOL TABLETS, BP,57,24,31,2,7,0,2,21,14,2,13,42,44
Muscular weakness,BETASERON,167,51,116,0,22,0,1,80,104,3,154,10,158
Muscular weakness,BOTOX PWS INJ 100UNIT/VIAL,75,22,49,1,21,0,2,3,54,22,40,13,74
Muscular weakness,CALCIUM,82,20,62,1,18,0,5,37,37,6,36,40,76
Muscular weakness,CELEBREX,64,19,44,1,10,0,2,17,29,3,33,28,52
Muscular weakness,CLONAZEPAM,51,25,26,1,4,0,4,18,18,3,36,12,40
Muscular weakness,CRESTOR,134,69,62,3,24,0,2,34,41,14,57,63,95
Muscular weakness,DEXAMETHASONE,55,25,30,1,6,0,1,21,25,11,37,7,45
Muscular weakness,FUROSEMIDE,64,39,25,6,6,0,3,32,18,3,13,48,59
Muscular weakness,HYDROCHLOROTHIAZIDE,67,24,42,1,15,0,2,17,27,3,19,45,56
Muscular weakness,LIPITOR,222,105,111,14,50,0,19,69,81,24,86,112,180
Muscular weakness,LORAZEPAM,67,25,41,3,11,0,3,14,29,15,27,25,51
Muscular weakness,LYRICA,64,18,46,0,12,0,4,20,33,2,39,23,59
Muscular weakness,METFORMIN,85,44,40,4,19,0,7,32,34,5,34,46,72
Muscular weakness,METHOTREXATE,71,24,46,0,8,0,4,23,39,22,33,16,65
Muscular weakness,METOPROLOL,77,38,38,3,17,0,6,35,25,2,21,54,65
Muscular weakness,MULTIVITAMINE(S),62,18,44,1,11,0,1,20,28,4,26,32,50
Muscular weakness,NORVASC,53,27,26,3,10,0,4,27,18,1,12,40,47
Muscular weakness,PLAVIX,68,33,35,7,12,0,6,32,17,1,22,45,57
Muscular weakness,PREDNISONE,173,63,109,7,27,0,9,69,58,14,90,69,147
Muscular weakness,RAMIPRIL,70,32,37,1,13,0,1,36,22,3,23,44,62
Muscular weakness,REBIF,82,19,63,0,1,0,1,46,38,18,64,0,75
Muscular weakness,REMICADE,100,38,61,1,8,0,1,32,59,2,87,11,97
Muscular weakness,SYNTHROID,129,21,106,0,27,0,6,29,55,6,57,66,104
Muscular weakness,TYLENOL,85,27,58,2,11,0,3,34,37,5,47,33,73
Muscular weakness,VITAMIN D,96,20,76,1,17,0,4,38,46,5,52,39,85
Musculoskeletal discomfort,XOLAIR,64,43,21,0,0,0,0,14,63,2,62,0,64
Musculoskeletal pain,ACETAMINOPHEN,74,18,55,0,1,0,2,11,37,1,41,32,61
Musculoskeletal pain,ACLASTA,78,2,76,2,2,0,2,12,67,12,18,48,76
Musculoskeletal pain,ACTEMRA,156,4,152,0,0,0,2,7,81,3,101,52,123
Musculoskeletal pain,ACTONEL,58,6,51,2,7,0,2,12,22,5,22,31,42
Musculoskeletal pain,CALCIUM,61,7,54,1,6,0,3,20,32,2,31,28,51
Musculoskeletal pain,CRESTOR,71,40,30,0,13,0,0,10,38,7,30,34,55
Musculoskeletal pain,FOLIC ACID,85,18,67,1,1,0,1,26,43,3,57,25,67
Musculoskeletal pain,HUMIRA,86,21,63,2,1,0,0,33,45,9,59,18,68
Musculoskeletal pain,LIPITOR,67,35,30,0,16,0,3,12,22,7,35,25,49
Musculoskeletal pain,METHOTREXATE,91,17,74,2,3,0,4,25,53,3,64,24,80
Musculoskeletal pain,PREDNISONE,142,31,110,4,13,0,6,42,67,6,76,60,121
Musculoskeletal pain,REMICADE,179,81,92,2,3,0,2,46,128,7,145,27,165
Musculoskeletal pain,SANDOSTATIN LAR 20MG,54,10,44,4,0,0,0,17,51,17,24,13,54
Musculoskeletal pain,SANDOSTATIN LAR 30MG,76,27,49,10,0,0,0,27,72,18,37,21,76
Musculoskeletal pain,SYNTHROID,72,10,62,0,4,0,2,18,37,4,35,33,49
Musculoskeletal pain,TYLENOL,62,24,38,1,5,0,3,17,28,4,37,21,48
Musculoskeletal pain,VITAMIN D,70,13,56,1,11,0,4,22,29,4,33,33,54
Musculoskeletal pain,XOLAIR,59,8,51,0,0,0,0,3,44,1,47,11,44
Musculoskeletal stiffness,ACETAMINOPHEN,67,20,47,3,3,0,5,16,29,6,44,17,53
