reaction,drug,count,countmale,countfemale,countdeath,countdisab,countanomal,countthreat,counthosp,countother,countyoung,countadult,countelderly,countserious
Contusion,SANDOSTATIN LAR 20MG,34,9,25,5,0,0,0,21,32,4,12,18,34
Contusion,SANDOSTATIN LAR 30MG,60,18,42,11,0,0,0,32,57,8,23,29,60
Contusion,SYNTHROID,59,8,51,1,0,0,4,16,34,3,32,24,50
Contusion,TYLENOL,66,17,49,0,1,0,12,31,25,19,22,25,49
Contusion,VENTOLIN,52,15,35,3,3,0,5,12,30,2,42,8,43
Contusion,VITAMIN D,53,7,46,2,3,0,4,22,29,0,29,24,48
Contusion,WARFARIN,58,23,35,2,5,0,5,22,20,1,18,39,50
Contusion,XOLAIR,186,54,132,5,4,0,1,37,164,6,166,14,171
Contusion,ZOPICLONE,34,3,31,1,0,0,5,5,21,2,23,9,29
Delayed haemolytic transfusion reaction,PRIVIGEN,58,35,23,1,0,0,0,8,52,2,39,17,57
Drug dose omission,FORTEO,46,3,43,0,0,0,0,35,20,0,11,35,46
Drug dose omission,HUMIRA,68,23,45,0,0,0,0,46,32,17,39,12,58
Exposure during breast feeding,TYLENOL WITH CODEINE NO. 3 - TAB,35,2,1,0,0,0,2,2,33,35,0,0,35
Exposure during pregnancy,FOLIC ACID,35,0,34,1,0,2,0,13,24,5,30,0,34
Exposure during pregnancy,HUMIRA,46,0,45,0,0,1,0,14,40,15,31,0,46
Exposure during pregnancy,IMURAN,43,0,43,0,0,0,0,17,32,1,42,0,43
Exposure during pregnancy,METHOTREXATE,31,0,31,0,0,0,0,3,27,7,24,0,28
Exposure during pregnancy,PREDNISONE,44,0,43,0,0,1,0,15,27,7,37,0,42
Exposure during pregnancy,REMICADE,669,0,669,0,0,1,6,227,506,69,599,1,655
Exposure via body fluid,REMICADE,38,1,35,0,0,2,0,7,32,35,3,0,38
Fall,ACETAMINOPHEN,128,34,94,8,4,0,4,55,60,8,47,73,121
Fall,ACETYLSALICYLIC ACID,93,36,57,5,2,0,1,51,41,4,21,68,87
Fall,ACLASTA,720,27,692,56,32,0,10,243,572,163,91,466,720
Fall,ACTEMRA,189,26,163,3,0,0,7,29,121,3,94,92,167
Fall,ACTONEL,79,14,65,2,8,0,1,43,44,8,28,43,77
Fall,ADVAIR,57,16,41,3,3,0,5,30,40,3,26,28,57
Fall,AFINITOR,33,16,17,10,0,0,0,14,31,9,11,13,33
Fall,ALENDRONATE,50,7,42,3,3,0,2,30,34,5,20,25,50
Fall,ALLOPURINOL,34,24,10,5,3,0,0,18,16,2,8,24,32
Fall,ALTACE,56,20,36,5,3,0,2,33,26,2,13,41,55
Fall,AMANTADINE,34,11,23,2,0,0,0,9,11,1,15,18,21
Fall,AMITRIPTYLINE,66,16,50,11,5,0,5,32,30,2,43,21,62
Fall,AMLODIPINE,57,20,37,3,4,0,2,36,32,4,11,42,55
Fall,ANTIINFECTIVES FOR SYSTEMIC USE,53,16,37,9,1,0,2,35,14,2,31,20,53
Fall,ARICEPT,65,27,37,2,8,0,1,42,18,4,3,58,62
Fall,ASA,145,63,82,16,14,0,8,85,68,9,35,101,140
Fall,ASPIRIN,91,41,50,12,9,0,4,51,49,4,29,58,89
Fall,ATACAND,38,11,27,3,2,0,3,21,16,3,6,29,35
Fall,ATENOLOL TABLETS, BP,82,25,57,6,4,0,5,50,35,3,17,62,77
Fall,ATIVAN,99,37,62,12,8,0,7,49,41,8,41,50,90
Fall,ATORVASTATIN CALCIUM,49,20,29,4,3,0,3,28,30,3,16,30,46
Fall,AVASTIN,84,46,38,2,2,0,1,7,43,2,64,18,52
Fall,BACLOFEN,51,9,42,1,1,0,3,26,34,3,43,5,49
Fall,BENADRYL,33,11,22,2,0,0,0,11,19,1,22,10,31
Fall,BETASERON,168,39,129,6,10,0,4,86,98,1,157,10,164
Fall,BISOPROLOL,45,17,28,4,2,0,1,21,22,1,9,35,43
Fall,CALCIUM,308,49,258,15,22,0,6,186,169,16,96,196,300
Fall,CALCIUM & VITAMIN D,49,10,39,2,5,0,2,27,27,1,18,30,49
Fall,CALCIUM CARBONATE,50,8,42,1,2,0,2,35,23,2,18,30,48
Fall,CELEBREX,125,31,94,3,6,0,4,57,63,4,63,58,119
Fall,CELEXA,56,17,39,3,9,0,2,24,28,4,24,28,53
Fall,CIMZIA,39,1,38,0,3,0,0,16,20,0,18,21,30
Fall,CIPRALEX,38,12,26,1,3,0,4,20,20,1,19,18,36
Fall,CITALOPRAM,100,28,71,5,5,0,4,51,51,6,46,48,94
Fall,CLONAZEPAM,116,45,70,10,5,0,10,50,62,6,67,43,111
Fall,CLOZARIL,162,79,81,39,4,0,5,80,75,41,84,37,162
Fall,COLACE,62,24,38,7,4,0,1,40,19,1,17,44,57
Fall,COUMADIN,77,23,54,9,5,0,6,48,21,5,20,52,75
Fall,COVERSYL,37,15,22,1,7,0,3,13,21,1,14,22,37
Fall,CRESTOR,120,48,71,3,21,0,9,55,67,9,43,68,117
Fall,CYANOCOBALAMIN,32,6,26,5,2,0,0,18,21,1,7,24,32
Fall,CYMBALTA,37,7,30,3,1,0,3,16,27,4,22,11,37
Fall,DEXAMETHASONE,55,31,24,6,3,0,2,25,28,1,40,14,50
Fall,DIANEAL PD4 CAPD SOLUTION WITH 1.5% DEXTROSE AND 2.5MEQ/L CALCIUM,55,35,19,4,0,0,0,52,26,35,2,18,55
Fall,DIANEAL PD4 CAPD SOLUTION WITH 2.5% DEXTROSE AND 2.5MEQ/L CALCIUM,40,25,15,4,0,0,0,38,17,28,2,10,40
Fall,DIGOXIN,57,24,33,8,3,0,1,35,21,2,3,52,53
Fall,DILANTIN,58,29,29,5,1,0,2,20,28,3,39,16,48
Fall,DILAUDID,36,10,26,0,1,0,0,20,21,1,20,15,33
Fall,DILTIAZEM,36,15,21,5,0,0,2,23,16,0,6,30,36
Fall,DIOVAN,51,14,36,5,4,0,0,19,31,2,15,34,48
Fall,DOCUSATE SODIUM,45,15,30,4,3,0,3,29,25,1,14,30,43
Fall,DOMPERIDONE,50,10,39,3,5,0,2,26,24,3,18,29,48
Fall,EFFEXOR XR,39,15,24,5,4,0,1,19,23,2,20,17,37
Fall,ELAVIL,45,7,38,0,4,0,4,18,27,0,28,17,44
Fall,ELTROXIN,39,9,30,0,5,0,1,19,12,6,9,24,34
Fall,ENBREL,75,20,55,3,4,0,2,35,33,3,37,35,59
Fall,ERGOCALCIFEROL,75,9,65,4,5,0,1,43,51,5,24,46,75
Fall,EXELON,122,35,86,11,0,0,0,83,38,8,2,112,119
Fall,EXJADE,47,22,25,7,5,0,7,37,34,0,12,35,47
Fall,EXTRANEAL,48,29,18,5,0,0,0,46,21,33,3,12,48
Fall,FENTANYL,36,11,25,3,0,0,3,21,24,2,20,14,35
Fall,FERROUS GLUCONATE,34,10,24,7,6,0,1,18,10,3,5,26,32
Fall,FLOVENT,34,9,25,4,1,0,3,18,13,1,19,14,33
Fall,FOLIC ACID,196,44,151,11,8,0,3,96,101,5,95,96,187
Fall,FORTEO,306,30,276,15,13,0,5,240,144,16,68,222,304
Fall,FOSAMAX,80,7,69,2,20,0,2,53,35,10,32,38,77
Fall,FUROSEMIDE,124,45,79,21,6,0,4,76,45,6,25,93,114
Fall,GABAPENTIN,96,27,69,5,5,0,5,57,59,3,58,35,91
Fall,GILENYA,45,6,38,0,2,0,0,5,38,8,37,0,44
Fall,GLYBURIDE,44,18,26,6,2,0,0,23,19,1,12,31,42
Fall,GRAVOL,34,9,25,3,1,0,0,20,12,3,17,14,31
Fall,HUMIRA,248,55,192,6,5,0,1,156,162,17,105,126,242
Fall,HYDROCHLOROTHIAZIDE,118,29,88,9,9,0,4,60,60,8,36,74,113
Fall,HYDROMORPHONE,45,12,32,6,2,0,1,24,30,5,18,22,44
Fall,HYDROXYCHLOROQUINE,32,7,25,0,3,0,0,21,18,1,15,16,30
Fall,IMOVANE,33,9,24,2,1,0,3,15,12,2,13,18,31
Fall,IMURAN,33,8,25,0,1,0,0,6,27,3,23,7,33
Fall,INSULIN,47,23,24,7,4,0,0,27,22,7,20,20,45
Fall,IRON,47,10,37,5,3,0,2,26,29,3,16,28,46
Fall,LASIX,79,24,54,17,8,0,3,48,26,3,16,60,79
Fall,LEVOTHYROXINE,63,15,48,6,2,0,3,43,27,2,17,44,61
Fall,LIPITOR,218,87,131,20,21,0,8,124,109,19,60,139,210
Fall,LORAZEPAM,109,31,75,11,7,0,6,58,48,11,48,50,99
Fall,LOSEC,66,16,50,4,3,0,2,39,29,4,27,35,66
Fall,LUCENTIS,37,14,23,5,0,0,0,21,28,10,5,22,37
Fall,LUPRON DEPOT,95,93,1,16,5,0,1,74,38,13,7,75,94
Fall,LYRICA,115,31,84,2,12,0,4,48,62,3,68,44,107
Fall,MAGNESIUM,32,6,26,2,7,0,1,20,16,1,16,15,30
Fall,METFORMIN,140,58,82,14,16,0,6,80,69,3,49,88,135
Fall,METHOTREXATE,274,50,221,9,14,0,1,118,166,12,133,129,265
Fall,METOPROLOL,117,50,67,11,15,0,5,76,47,7,30,80,112
Fall,MORPHINE,58,24,33,8,1,0,2,36,22,5,19,34,56
Fall,MULTIVITAMINE(S),96,27,69,9,11,0,4,49,55,4,40,52,91
Fall,NAPROXEN,36,9,27,0,3,0,0,18,20,2,21,13,35
Fall,NEXIUM,72,15,57,2,8,0,3,38,32,2,39,31,67
Fall,NITROGLYCERIN,53,17,35,8,3,0,3,34,22,0,13,40,51
Fall,NORVASC,87,26,61,4,9,0,5,54,39,5,17,65,84
Fall,OLANZAPINE,36,14,22,5,4,0,0,20,15,2,15,19,36
Fall,OMEPRAZOLE,58,14,44,4,4,0,0,30,32,4,22,32,55
Fall,ORENCIA,32,0,32,2,0,0,1,19,18,0,10,22,31
Fall,OXAZEPAM,31,12,19,1,2,0,2,22,8,4,10,17,28
Fall,OXYCODONE,33,9,24,1,3,0,0,16,23,3,21,9,32
Fall,PANTOLOC,101,36,65,5,7,0,5,60,50,7,36,58,96
Fall,PANTOPRAZOLE,85,30,55,6,5,0,1,57,46,3,30,52,81
Fall,PARIET,50,15,35,2,4,0,8,25,21,1,17,32,48
Fall,PAXIL,53,12,39,2,5,0,2,27,19,6,22,25,49
Fall,PERCOCET,31,10,21,2,0,0,2,20,10,1,19,11,30
Fall,PLAQUENIL,52,7,45,1,3,0,0,21,35,2,31,19,46
Fall,PLAVIX,91,47,43,11,14,0,6,55,36,6,24,61,89
Fall,PRADAX,34,19,13,11,1,0,3,28,3,8,0,26,34
Fall,PREDNISONE,281,66,213,17,17,0,6,138,134,10,123,148,260
Fall,PREMARIN,37,0,37,1,3,0,2,15,14,4,20,13,34
Fall,PREVACID,43,9,34,3,8,0,1,25,11,3,16,24,41
Fall,PROLIA PRE-FILLED SYRINGE. PRESERVATIVE-FREE.,51,6,45,3,2,0,0,35,30,7,6,38,51
Fall,RABEPRAZOLE,53,16,37,6,2,0,1,26,30,4,22,27,51
Fall,RAMIPRIL,125,54,71,11,7,0,4,82,57,5,39,81,119
Fall,RANITIDINE,44,23,20,4,2,0,5,20,22,1,26,17,38
Fall,REBIF,46,14,32,1,1,0,3,27,28,6,40,0,43
Fall,REMICADE,605,203,397,6,22,0,5,220,405,25,391,189,603
Fall,REVLIMID,38,17,21,5,1,0,0,31,23,0,5,33,38
Fall,RISPERDAL,38,18,20,5,4,0,3,16,14,7,17,14,34
Fall,RITUXAN,41,6,35,3,0,0,1,11,22,0,17,24,40
Fall,SALBUTAMOL,52,18,34,10,0,0,4,32,24,3,24,25,49
Fall,SANDOSTATIN LAR,93,35,58,42,4,0,0,60,84,9,28,56,93
Fall,SANDOSTATIN LAR 20MG,76,19,57,15,0,0,0,42,70,15,34,27,76
Fall,SANDOSTATIN LAR 30MG,160,49,111,39,0,0,0,103,137,25,41,94,160
Fall,SENOKOT,60,26,34,10,2,0,2,38,24,1,16,43,57
Fall,SEROQUEL,48,23,25,8,3,0,4,19,19,3,18,27,42
Fall,SERTRALINE,31,3,28,2,3,0,1,17,14,4,10,17,28
Fall,SIMVASTATIN,44,13,31,4,4,0,4,24,20,2,7,35,44
Fall,SINGULAIR,32,8,24,1,1,0,1,16,19,1,18,13,32
Fall,SPIRIVA,67,30,37,11,3,0,4,44,34,6,22,39,67
Fall,SYNTHROID,202,38,164,14,15,0,7,113,98,11,60,131,195
Fall,TRAZODONE,63,22,41,8,4,0,3,32,31,3,31,29,56
Fall,TYLENOL,154,41,112,8,12,0,1,89,81,3,56,95,148
Fall,TYLENOL WITH CODEINE NO. 3 - TAB,40,9,31,4,2,0,3,20,21,1,22,17,38
Fall,VENTOLIN,84,21,62,8,3,0,2,48,45,3,47,34,81
Fall,VITAMIN B12,73,24,49,5,5,0,3,37,37,1,24,48,69
Fall,VITAMIN C,49,13,36,4,1,0,1,28,15,0,22,27,46
Fall,VITAMIN D,291,52,238,15,23,0,9,176,154,17,98,176,284
Fall,VITAMIN E,34,11,23,5,3,0,0,27,11,0,8,26,33
Fall,WARFARIN,101,36,65,14,7,0,1,60,47,5,15,81,99
Fall,XOLAIR,177,30,147,3,0,0,0,73,138,6,127,44,169
Fall,XYREM,44,9,35,0,3,0,0,16,30,0,37,7,36
Fall,ZOMETA CONCENTRATE,44,23,21,16,0,0,0,24,29,5,9,30,44
Fall,ZOPICLONE,82,27,55,8,5,0,5,31,50,3,33,46,79
Fall,ZYPREXA,36,18,18,10,1,0,3,20,14,3,21,12,36
Femur fracture,ACLASTA,78,6,72,0,3,0,2,38,48,14,12,52,78
Femur fracture,ALENDRONATE,44,3,39,0,3,0,3,18,33,12,17,15,44
Femur fracture,CALCIUM,54,3,51,0,3,0,1,35,28,1,21,32,53
Femur fracture,FORTEO,50,7,43,0,2,0,0,34,27,2,14,34,49
Femur fracture,FOSAMAX,54,1,53,0,20,0,0,34,25,10,19,25,53
Femur fracture,VITAMIN D,31,2,29,0,3,0,1,21,14,0,7,24,30
Foetal exposure during pregnancy,DEPO-PROVERA STERILE AQUEOUS SUSPENSION 150 MG/ML,128,3,16,0,0,0,0,0,4,122,6,0,4
Foetal exposure during pregnancy,FORANE,32,0,0,0,0,32,0,0,5,32,0,0,32
Foetal exposure during pregnancy,REMICADE,49,20,12,3,0,8,0,16,30,49,0,0,49
Foot fracture,ACLASTA,108,5,102,0,4,0,0,13,103,19,43,46,108
Foot fracture,REMICADE,66,25,40,0,1,0,0,8,58,7,55,4,66
Fracture,ACLASTA,56,3,51,4,1,0,3,24,41,37,5,14,56
Hand fracture,REMICADE,49,28,20,0,0,0,0,4,47,2,41,6,49
Head injury,ACLASTA,31,1,30,2,0,0,2,14,27,6,6,19,31
Head injury,REMICADE,52,23,29,1,2,0,0,19,36,3,39,10,52
Hip fracture,ACLASTA,156,17,139,30,20,0,3,83,84,19,10,127,156
Hip fracture,ACTEMRA,36,6,30,0,15,0,0,9,22,10,6,20,36
Hip fracture,CALCIUM,59,5,54,3,5,0,0,47,23,2,12,45,59
Hip fracture,FORTEO,80,6,74,2,2,0,1,66,36,1,22,57,80
Hip fracture,HUMIRA,42,6,36,0,1,0,0,35,25,4,17,21,42
Hip fracture,REMICADE,56,23,32,3,1,0,0,47,16,0,29,27,56
Hip fracture,VITAMIN D,53,7,46,2,6,0,0,43,22,1,15,37,53
Inappropriate schedule of drug administration,ACLASTA,140,13,127,24,5,0,3,39,85,62,8,70,135
Inappropriate schedule of drug administration,GILENYA,33,8,25,0,0,0,0,3,28,4,29,0,31
Incorrect dose administered,MIRAPEX,32,0,32,0,0,0,0,31,0,0,31,1,31
Incorrect dose administered,XOLAIR,40,8,32,0,0,0,0,15,35,4,33,3,36
Incorrect drug administration duration,NICORETTE GUM,35,16,17,1,0,0,0,3,31,22,9,4,35
Incorrect drug administration duration,VOLTAREN EMULGEL,37,6,30,0,0,0,0,1,11,9,16,12,12
Infusion related reaction,ACETAMINOPHEN,235,56,179,0,1,0,6,18,149,13,184,38,203
Infusion related reaction,ACTEMRA,156,30,126,0,0,0,3,17,79,12,104,40,134
Infusion related reaction,ACTONEL,34,5,29,0,0,0,1,5,27,0,22,12,33
Infusion related reaction,AERIUS,42,20,21,1,0,0,5,4,36,4,35,3,41
Infusion related reaction,ASACOL,36,12,24,0,0,0,1,5,32,2,33,1,35
Infusion related reaction,ATIVAN,44,7,37,0,2,0,1,8,34,1,38,5,44
Infusion related reaction,BENADRYL,621,204,414,0,2,0,23,72,527,74,504,43,603
Infusion related reaction,CALCIUM,106,17,88,1,1,0,7,17,90,3,76,27,105
Infusion related reaction,CELEBREX,64,21,42,0,0,0,1,6,44,1,51,12,55
Infusion related reaction,CITALOPRAM,34,7,27,0,1,0,0,8,26,3,27,4,32
Infusion related reaction,CRESTOR,33,10,23,0,1,0,0,3,30,1,21,11,33
Infusion related reaction,DIPHENHYDRAMINE,48,11,37,0,1,0,3,6,41,3,39,6,46
Infusion related reaction,DIPHENHYDRAMINE HYDROCHLORIDE,76,15,61,0,0,0,0,0,36,3,60,13,65
Infusion related reaction,ERGOCALCIFEROL,38,7,31,0,0,0,2,7,32,3,24,11,38
Infusion related reaction,FOLIC ACID,150,33,115,1,0,0,4,13,111,5,117,28,135
Infusion related reaction,GRAVOL,67,21,46,0,0,0,6,13,53,4,60,3,66
Infusion related reaction,HYDROCORTISONE,151,61,90,0,0,0,5,22,129,22,108,21,147
Infusion related reaction,IMURAN,146,57,87,0,1,0,9,21,125,15,125,6,144
Infusion related reaction,IRON,47,11,36,0,0,0,0,10,39,2,40,5,44
Infusion related reaction,LIPITOR,39,17,20,0,0,0,3,6,31,1,28,10,37
Infusion related reaction,LYRICA,33,4,29,0,0,0,3,2,25,0,27,6,33
Infusion related reaction,METFORMIN,51,23,27,0,1,0,3,6,43,0,42,9,49
Infusion related reaction,METHOTREXATE,256,65,187,0,0,0,9,22,201,17,202,37,239
Infusion related reaction,METHYLPREDNISOLONE,89,16,73,0,0,0,0,0,36,1,74,14,71
Infusion related reaction,MULTIVITAMINE(S),52,8,44,0,1,0,5,14,40,4,39,9,50
Infusion related reaction,NAPROXEN,40,10,30,0,1,0,1,5,30,3,30,7,36
Infusion related reaction,NEXIUM,61,7,54,0,3,0,5,6,43,2,52,7,55
Infusion related reaction,ORENCIA,39,6,33,0,2,0,1,5,22,1,36,2,29
Infusion related reaction,PANTOLOC,51,16,35,0,0,0,0,10,41,3,40,8,49
Infusion related reaction,PLAQUENIL,55,12,43,1,0,0,2,5,38,2,43,10,49
Infusion related reaction,PREDNISONE,342,96,245,0,3,0,17,51,260,25,282,35,320
Infusion related reaction,REMICADE,4047,1595,2395,6,14,0,162,568,3475,450,3244,353,3973
Infusion related reaction,RITUXAN,246,60,179,0,2,0,9,21,141,14,185,47,206
Infusion related reaction,SALOFALK,46,25,21,0,1,0,0,9,38,2,34,10,45
Infusion related reaction,SOLU-CORTEF,347,128,215,1,2,0,17,36,307,53,281,13,342
Infusion related reaction,SULFASALAZINE,37,7,30,0,0,0,0,7,30,3,29,5,35
Infusion related reaction,SYNTHROID,83,9,73,0,0,0,3,9,68,0,66,17,78
Infusion related reaction,TYLENOL,360,122,236,1,0,0,17,39,311,40,285,35,350
Infusion related reaction,TYLENOL WITH CODEINE NO. 3 - TAB,35,16,19,0,0,0,0,6,29,1,29,5,34
Infusion related reaction,VENTOLIN,63,13,49,0,2,0,4,3,51,2,52,9,62
Infusion related reaction,VITAMIN B12,52,4,47,1,0,0,2,5,39,1,43,8,50
Infusion related reaction,VITAMIN D,86,14,71,1,0,0,6,13,71,1,65,20,84
Infusion related reaction,ZOPICLONE,39,12,26,0,0,0,0,7,30,1,34,4,36
Injury,XOLAIR,37,21,16,0,0,0,0,14,36,0,37,0,37
Intentional overdose,ACETAMINOPHEN,60,12,43,10,0,0,3,49,7,19,35,6,60
Intentional overdose,BICARBONATE CONCENTRATE D20000,31,13,16,3,0,0,3,24,1,14,17,0,31
Intentional overdose,CHARCOAL ACTIVATED,76,25,46,0,0,0,4,69,3,36,39,1,76
Intentional overdose,CLONAZEPAM,53,18,32,10,2,0,8,34,6,11,39,3,48
Intentional overdose,CLOZARIL,43,21,22,7,1,0,10,24,12,9,33,1,42
Intentional overdose,ETHANOL,94,41,52,21,1,0,8,55,12,28,63,3,88
Intentional overdose,LORAZEPAM,32,13,17,7,1,0,8,20,2,5,27,0,31
Intentional overdose,METFORMIN,31,15,16,6,0,0,11,21,4,4,22,5,31
Intentional overdose,N-ACETYLCYSTEINE,48,12,35,0,0,0,0,46,2,22,23,3,48
Intentional overdose,SEROQUEL,32,11,21,5,0,0,7,20,2,4,27,1,31
Intentional overdose,TYLENOL EXTRA STRENGTH TAB 500MG,35,9,25,1,0,0,1,25,9,24,10,1,35
Intentional overdose,ZYPREXA,33,17,16,4,0,0,3,24,3,5,28,0,33
Joint dislocation,REMICADE,41,17,24,0,1,0,0,10,30,2,31,8,41
Joint injury,ACTEMRA,47,7,40,0,0,0,0,8,23,0,34,13,37
Joint injury,REMICADE,60,19,40,1,0,0,1,22,48,1,55,4,59
Laceration,REMICADE,106,59,46,1,1,0,0,27,80,5,80,21,105
Ligament sprain,ACLASTA,37,0,37,3,7,0,2,8,32,3,7,27,37
Ligament sprain,ACTEMRA,37,1,36,0,0,0,0,1,36,0,34,3,36
Ligament sprain,REMICADE,40,10,30,0,0,0,1,13,40,3,37,0,40
Limb injury,REMICADE,79,44,35,0,0,0,0,16,63,2,66,11,79
Medication error,LIPITOR,33,15,18,1,1,0,2,10,16,3,23,7,30
Medication error,NICORETTE GUM,74,31,43,0,0,0,0,1,68,22,52,0,69
Medication error,TOBACCO,33,12,20,1,0,0,0,4,15,4,29,0,20
Multiple fractures,ACLASTA,31,5,26,0,0,0,0,6,26,14,6,11,31
Overdose,ACETAMINOPHEN,72,20,31,19,0,0,2,26,34,38,31,3,71
Overdose,CITALOPRAM,31,9,22,19,0,0,2,5,10,5,23,3,31
Overdose,CLONAZEPAM,71,41,29,18,0,0,9,26,34,3,58,10,69
Overdose,CLOZARIL,35,22,12,5,0,0,6,21,19,16,17,2,35
Overdose,COCAINE,41,29,12,25,0,0,3,13,17,8,33,0,41
Overdose,DIAZEPAM,36,25,11,23,0,0,4,7,12,2,34,0,36
Overdose,ETHANOL,72,31,31,31,0,0,5,27,30,31,37,4,72
Overdose,GABAPENTIN,32,16,15,12,0,0,1,4,13,3,24,5,30
Overdose,LORAZEPAM,47,29,18,16,2,0,4,18,17,4,39,4,47
Overdose,METFORMIN,37,18,18,14,0,0,5,17,12,3,19,15,36
Overdose,MORPHINE SULFATE,45,31,12,35,0,0,1,10,21,16,25,4,45
Overdose,OXYCODONE,55,35,17,34,0,0,3,8,21,11,42,2,53
Overdose,OXYCONTIN,55,32,22,27,0,0,5,16,29,22,32,1,54
Overdose,RISPERIDONE,47,21,21,18,0,0,4,16,36,16,31,0,47
Overdose,ZOPICLONE,44,23,20,23,0,0,5,12,14,3,38,3,42
Overdose,ZYPREXA,190,126,56,9,2,0,1,81,135,19,161,10,189
Overdose,ZYPREXA ZYDIS,86,52,29,2,3,0,0,24,72,8,74,4,86
Pelvic fracture,ACLASTA,81,3,78,7,3,0,8,38,61,31,3,47,81
Pelvic fracture,FORTEO,50,6,44,1,3,0,0,30,31,6,12,32,50
Peritoneal dialysis complication,DIANEAL PD4 CAPD SOLUTION WITH 1.5% DEXTROSE AND 2.5MEQ/L CALCIUM,89,50,39,2,0,1,1,66,48,43,14,32,89
Peritoneal dialysis complication,DIANEAL PD4 CAPD SOLUTION WITH 2.5% DEXTROSE AND 2.5MEQ/L CALCIUM,72,44,27,1,0,1,0,48,44,29,17,26,72
Peritoneal dialysis complication,EXTRANEAL,71,39,32,1,0,0,1,43,44,34,16,21,71
Post procedural complication,HUMIRA,31,11,20,2,2,0,2,17,26,6,20,5,31
Post procedural complication,REMICADE,33,16,16,1,0,0,0,26,12,3,26,4,33
Post procedural haemorrhage,MIRENA,127,0,126,0,0,0,0,0,127,46,81,0,127
Prescribed overdose,ZYPREXA,147,107,40,12,0,0,8,81,89,1,146,0,147
Prescribed overdose,ZYPREXA ZYDIS,55,32,23,1,0,0,0,27,34,0,55,0,55
Procedural pain,HUMIRA,71,27,44,0,2,0,0,40,64,10,58,3,71
Procedural pain,MIRENA,100,0,100,0,3,0,0,6,94,31,69,0,98
Rib fracture,ACLASTA,129,6,120,6,1,0,0,21,114,40,33,56,129
Rib fracture,CALCIUM,42,7,34,2,1,0,0,19,23,3,25,14,41
Rib fracture,PREDNISONE,39,8,31,1,0,0,0,19,21,2,22,15,39
Rib fracture,REMICADE,91,41,45,1,0,0,0,25,71,4,65,22,91
Road traffic accident,ACLASTA,68,10,58,11,5,0,0,4,59,21,28,19,68
