reaction,drug,count,countmale,countfemale,countdeath,countdisab,countanomal,countthreat,counthosp,countother,countyoung,countadult,countelderly,countserious
Cardiac arrest,EPINEPHRINE,76,36,35,34,1,0,26,13,4,22,30,24,76
Cardiac arrest,FUROSEMIDE,56,31,24,32,0,0,12,18,9,4,22,30,55
Cardiac arrest,HEPARIN SODIUM INJECTION, USP,58,32,25,37,1,0,12,3,3,3,26,29,57
Cardiac arrest,INTUBATION,34,17,17,17,0,0,13,5,0,4,19,11,34
Cardiac arrest,LASIX,65,38,26,42,2,0,7,16,4,7,20,38,65
Cardiac arrest,LIDOCAINE,34,15,17,6,0,0,16,7,3,4,24,6,34
Cardiac arrest,LORAZEPAM,42,15,27,25,0,0,9,8,6,2,21,19,42
Cardiac arrest,METFORMIN,58,35,23,35,2,0,17,16,14,3,27,28,58
Cardiac arrest,METOPROLOL,75,40,35,35,2,0,30,27,15,1,35,39,75
Cardiac arrest,MIDAZOLAM INJECTION,33,13,20,17,0,0,13,6,4,6,24,3,33
Cardiac arrest,MORPHINE,54,29,22,35,0,0,9,10,7,8,32,14,54
Cardiac arrest,NITROGLYCERIN,57,30,26,26,0,0,15,10,6,3,24,30,56
Cardiac arrest,OXYGEN,35,22,13,20,0,0,10,3,4,11,17,7,35
Cardiac arrest,PLAVIX,32,22,10,16,0,0,10,13,10,0,13,19,32
Cardiac arrest,PREDNISONE,54,33,21,41,0,1,4,11,11,1,33,20,54
Cardiac arrest,RANITIDINE,42,24,17,25,1,0,13,8,8,5,19,18,42
Cardiac arrest,REMICADE,33,24,9,26,0,0,4,20,2,2,23,8,33
Cardiac arrest,VASOTEC,37,25,12,23,0,0,11,5,1,1,19,17,37
Cardiac arrest,VENTOLIN,39,17,21,23,0,0,11,8,5,6,21,12,39
Cardiac arrest,WARFARIN,47,19,27,31,1,0,12,18,7,5,18,24,47
Cardiac arrest,ZYPREXA,36,21,15,26,0,0,9,18,6,6,24,6,36
Cardiac disorder,ACETAMINOPHEN,33,10,23,7,2,0,3,13,10,4,19,10,32
Cardiac disorder,ACLASTA,64,4,59,19,0,0,1,39,24,26,0,38,64
Cardiac disorder,ALTACE,34,24,10,4,10,0,1,15,5,1,20,13,34
Cardiac disorder,ASA,42,23,19,6,5,0,3,19,16,3,21,18,40
Cardiac disorder,ASPIRIN,41,23,18,2,11,0,5,18,8,3,21,17,40
Cardiac disorder,CELEBREX,31,20,9,5,2,0,3,15,9,5,12,14,31
Cardiac disorder,CLOZARIL,57,38,18,21,0,0,4,14,20,13,34,10,57
Cardiac disorder,DIANEAL PD4 CAPD SOLUTION WITH 1.5% DEXTROSE AND 2.5MEQ/L CALCIUM,38,23,15,16,0,0,0,30,17,20,7,11,38
Cardiac disorder,ENBREL,32,8,24,2,0,0,1,7,7,2,10,20,22
Cardiac disorder,EXTRANEAL,40,27,13,20,0,0,0,30,18,22,8,10,40
Cardiac disorder,FUROSEMIDE,41,18,23,10,3,0,4,18,11,3,17,21,37
Cardiac disorder,HUMIRA,44,15,28,4,0,0,0,34,25,9,20,15,44
Cardiac disorder,LIPITOR,60,41,18,4,10,0,4,34,19,7,28,25,59
Cardiac disorder,METHOTREXATE,43,11,32,5,0,0,4,19,19,4,23,16,41
Cardiac disorder,METOPROLOL,59,35,24,8,5,0,4,36,15,4,30,25,57
Cardiac disorder,NITROGLYCERIN,39,25,14,4,7,0,2,22,7,2,28,9,39
Cardiac disorder,PLAVIX,45,28,15,6,9,0,3,25,9,3,28,14,45
Cardiac disorder,PREDNISONE,61,26,35,12,4,0,4,27,23,6,29,26,59
Cardiac disorder,REMICADE,88,38,48,6,0,0,2,44,45,7,59,22,88
Cardiac disorder,VIOXX,97,54,41,24,29,0,3,24,14,53,28,16,94
Cardiac disorder,XOLAIR,40,10,29,2,5,0,1,32,36,12,21,7,40
Cardiac failure,ALTACE,42,19,23,18,1,0,8,17,7,1,14,27,42
Cardiac failure,ASA,47,26,21,27,1,0,14,19,23,0,16,31,47
Cardiac failure,ASPIRIN,32,14,16,14,0,0,3,19,12,5,9,18,32
Cardiac failure,AVANDIA,64,20,28,4,2,0,7,16,34,27,20,17,63
Cardiac failure,CLOZARIL,60,40,19,39,0,0,10,22,21,2,50,8,60
Cardiac failure,COUMADIN,34,20,14,10,0,0,4,20,5,1,7,26,33
Cardiac failure,CRYSTALLOIDS,37,20,17,35,0,0,7,2,33,0,11,26,37
Cardiac failure,DIGOXIN,58,29,28,17,0,0,5,25,11,6,20,32,56
Cardiac failure,DIURETIC(S),35,17,17,24,0,0,10,6,25,0,10,25,35
Cardiac failure,FUROSEMIDE,99,49,50,33,1,0,12,47,12,9,34,56,98
Cardiac failure,LASIX,115,55,59,37,1,0,17,56,21,9,32,74,112
Cardiac failure,LIPITOR,44,34,10,11,4,0,10,24,7,2,18,24,42
Cardiac failure,METFORMIN,45,24,20,11,2,0,7,23,13,3,22,20,44
Cardiac failure,METOPROLOL,44,23,21,11,0,0,7,25,11,1,14,29,43
Cardiac failure,NITROGLYCERIN,34,13,21,10,1,0,10,16,4,4,9,21,34
Cardiac failure,PENTASPAN,38,22,16,35,0,0,9,2,34,0,12,26,38
Cardiac failure,PREDNISONE,46,31,14,14,0,0,9,28,6,4,14,28,46
Cardiac failure,REMICADE,32,13,19,7,0,0,4,13,12,3,10,19,32
Cardiac failure,TRASYLOL,45,26,19,41,0,0,9,3,38,0,14,31,45
Cardiac failure,WARFARIN,31,13,18,14,0,0,4,10,12,3,7,21,31
Cardiac failure congestive,ACLASTA,45,8,37,26,4,0,0,23,24,8,1,36,45
Cardiac failure congestive,ACTOS,48,23,22,2,0,0,5,20,20,11,14,23,47
Cardiac failure congestive,ALTACE,50,27,23,9,4,0,6,30,15,2,17,31,50
Cardiac failure congestive,ASA,70,34,36,13,3,0,9,42,22,2,19,49,69
Cardiac failure congestive,ASPIRIN,61,27,33,10,2,0,4,42,27,5,23,33,61
Cardiac failure congestive,ATENOLOL TABLETS, BP,43,22,21,8,1,0,9,19,7,1,9,33,42
Cardiac failure congestive,AVANDIA,174,75,56,14,5,0,21,58,89,78,41,55,173
Cardiac failure congestive,BISOPROLOL,33,14,19,6,0,0,6,22,17,0,6,27,33
Cardiac failure congestive,CALCIUM,37,9,28,9,4,0,2,26,15,1,8,28,37
Cardiac failure congestive,CELEBREX,37,15,22,6,0,0,3,22,7,3,12,22,36
Cardiac failure congestive,CLOZARIL,43,26,17,23,0,0,9,18,12,7,23,13,43
Cardiac failure congestive,COUMADIN,58,30,28,11,4,0,6,31,18,1,18,39,56
Cardiac failure congestive,DIGOXIN,96,47,47,15,2,0,9,51,15,3,37,56,91
Cardiac failure congestive,DIURETIC(S),51,26,25,2,1,0,7,30,9,0,21,30,50
Cardiac failure congestive,EPREX STERILE SOLUTION,64,2,62,3,0,0,0,4,57,0,62,2,64
Cardiac failure congestive,FOLIC ACID,50,17,33,12,0,0,2,33,11,1,11,38,50
Cardiac failure congestive,FUROSEMIDE,177,75,100,33,5,0,12,117,39,10,61,106,170
Cardiac failure congestive,GLYBURIDE,68,37,30,6,2,0,7,44,19,5,18,45,68
Cardiac failure congestive,HUMIRA,31,9,20,6,1,0,5,27,12,3,8,20,31
Cardiac failure congestive,HYDROCHLOROTHIAZIDE,49,10,38,5,0,0,7,27,17,1,10,38,47
Cardiac failure congestive,LASIX,158,79,78,24,6,0,14,101,35,8,44,106,154
Cardiac failure congestive,LIPITOR,97,50,45,16,2,0,9,66,27,8,27,62,97
Cardiac failure congestive,LORAZEPAM,33,12,20,11,0,0,3,17,13,2,10,21,33
Cardiac failure congestive,LOSEC,33,11,22,5,1,0,2,20,9,0,17,16,33
Cardiac failure congestive,LUPRON DEPOT,35,33,0,11,0,0,1,25,16,4,0,31,34
Cardiac failure congestive,METFORMIN,110,66,40,13,4,0,16,60,45,9,40,61,109
Cardiac failure congestive,METHOTREXATE,35,9,26,7,0,0,4,21,6,2,11,22,35
Cardiac failure congestive,METOPROLOL,98,47,51,18,4,0,6,70,24,5,28,65,96
Cardiac failure congestive,NITROGLYCERIN,80,40,40,14,2,0,7,55,13,1,14,65,76
Cardiac failure congestive,NORVASC,37,19,18,8,1,0,6,22,10,1,8,28,35
Cardiac failure congestive,OXYGEN,31,11,20,8,0,0,4,17,6,0,13,18,31
Cardiac failure congestive,PLAVIX,42,27,15,15,1,0,6,31,14,1,10,31,41
Cardiac failure congestive,PREDNISONE,84,26,56,18,1,0,9,62,19,4,31,49,82
Cardiac failure congestive,RAMIPRIL,60,25,34,5,1,0,9,46,17,2,23,35,60
Cardiac failure congestive,REMICADE,39,6,31,7,0,0,2,27,8,1,17,21,39
Cardiac failure congestive,SALBUTAMOL,31,12,19,7,2,0,7,19,9,2,8,21,31
Cardiac failure congestive,SPIRONOLACTONE,33,11,22,11,3,0,3,18,4,0,14,19,33
Cardiac failure congestive,SYNTHROID,34,6,28,4,0,0,2,20,11,0,12,22,30
Cardiac failure congestive,TYLENOL,39,15,23,12,3,0,1,27,14,2,9,28,39
Cardiac failure congestive,VASOTEC,43,18,25,4,1,0,3,27,8,3,10,30,42
Cardiac failure congestive,VENTOLIN,41,13,27,8,1,0,6,26,12,0,15,26,41
Cardiac failure congestive,VIOXX,47,19,27,3,3,0,7,26,8,11,16,20,47
Cardiac failure congestive,VITAMIN D,35,6,29,3,2,0,3,24,16,1,8,26,34
Cardiac failure congestive,WARFARIN,65,22,42,12,2,0,4,47,23,2,21,42,65
Cardiogenic shock,METOPROLOL,31,19,12,15,0,0,8,10,11,0,11,20,31
Cardiomyopathy,ADRIAMYCIN PFS,38,1,37,0,1,0,0,1,36,36,2,0,38
Cardiomyopathy,CLOZARIL,58,38,17,5,2,0,11,9,39,15,41,2,58
Cardiomyopathy,EPIRUBICIN HYDROCHLORIDE INJECTION,54,0,45,0,0,0,0,0,54,36,18,0,54
Cardiomyopathy,FLUOROURACIL,54,0,45,0,0,0,0,0,54,36,18,0,54
Cardiomyopathy,HERCEPTIN VIALS,96,0,87,0,0,0,0,3,92,72,24,0,95
Cardiomyopathy,PROCYTOX,42,0,37,0,0,0,1,0,41,36,6,0,42
Coronary artery disease,ALTACE,40,28,11,1,9,0,3,29,3,0,34,6,40
Coronary artery disease,ASPIRIN,68,47,20,8,14,0,5,43,11,2,47,19,68
Coronary artery disease,CELEBREX,39,26,11,6,0,0,3,29,4,1,26,12,39
Coronary artery disease,LIPITOR,93,70,22,4,11,0,5,58,20,3,61,29,89
Coronary artery disease,METOPROLOL,59,42,17,7,13,0,5,43,8,2,43,14,59
Coronary artery disease,NITROGLYCERIN,56,37,19,2,9,0,7,38,6,2,35,19,56
Coronary artery disease,PLAVIX,61,44,15,5,12,0,5,38,14,0,38,23,61
Coronary artery disease,RAMIPRIL,31,19,12,5,5,0,5,16,3,1,23,7,31
Coronary artery disease,VIOXX,86,60,26,3,26,0,2,48,10,7,65,14,86
Coronary artery disease,ZYPREXA,58,35,23,3,0,0,6,46,29,0,50,8,58
Coronary artery occlusion,HUMIRA,34,14,20,0,0,0,0,25,21,1,25,8,34
Coronary artery occlusion,LIPITOR,33,22,10,1,2,0,2,21,7,0,23,10,32
Coronary artery occlusion,PLAVIX,35,24,11,0,2,0,3,21,11,1,19,15,35
Cyanosis,ACETAMINOPHEN,36,14,22,7,0,0,9,13,8,11,16,9,35
Cyanosis,ADRENALIN CHLORIDE SOL 1:1000,55,19,36,1,0,0,4,23,3,20,22,13,49
Cyanosis,ATIVAN,34,8,26,10,0,0,2,16,5,2,18,14,32
Cyanosis,BENADRYL,115,39,74,6,1,0,11,34,29,24,67,24,98
Cyanosis,DEMEROL,35,11,21,1,0,0,1,4,1,7,22,6,28
Cyanosis,DIGOXIN,41,17,24,3,0,0,0,12,2,7,7,27,33
Cyanosis,DIPHTHERIA AND TETANUS TOXOIDS WITH PERTUSSIS VACCINE ADSORBED,171,97,71,0,0,0,0,79,0,169,2,0,139
Cyanosis,EPINEPHRINE,41,14,27,4,0,0,9,17,5,7,27,7,39
Cyanosis,FUROSEMIDE,34,15,19,8,0,0,3,11,4,6,8,20,27
Cyanosis,HYDROCORTISONE,31,9,22,3,0,0,5,9,9,9,16,6,28
Cyanosis,LASIX,50,23,25,11,0,0,1,15,4,6,14,30,42
Cyanosis,MORPHINE,39,10,27,8,0,0,6,5,5,2,23,14,37
Cyanosis,NORMAL SALINE,35,13,22,2,0,0,2,7,3,2,18,15,31
Cyanosis,OXYGEN,127,53,74,14,0,0,19,41,21,36,52,39,114
Cyanosis,PREDNISONE,67,22,42,5,0,0,6,33,18,14,32,21,61
Cyanosis,REMICADE,68,38,30,1,0,0,12,19,45,14,49,5,67
Cyanosis,SABIN,108,57,50,0,0,0,0,52,0,107,1,0,88
Cyanosis,SALBUTAMOL,33,12,20,7,0,0,4,16,6,10,8,15,28
Cyanosis,SOLU-CORTEF,57,24,33,2,0,0,3,21,8,8,42,7,48
Cyanosis,TEMPRA,38,19,19,0,0,0,0,21,0,37,1,0,35
Cyanosis,TYLENOL,80,37,42,8,0,0,2,33,7,45,20,15,69
Cyanosis,VENTOLIN,59,20,39,7,0,0,7,28,8,12,30,17,54
Myocardial infarction,ACETAMINOPHEN,75,33,41,18,2,0,12,29,18,2,36,37,73
Myocardial infarction,ACETYLSALICYLIC ACID,110,67,42,29,3,0,9,58,25,4,56,50,108
Myocardial infarction,ACETYLSALICYLIC ACID ENT CTD,47,29,18,9,3,0,10,23,2,1,24,22,47
Myocardial infarction,ACLASTA,94,15,79,35,0,0,6,21,53,17,16,61,94
Myocardial infarction,ACTEMRA,40,15,24,3,0,0,10,12,23,2,27,11,36
Myocardial infarction,ACTONEL,37,11,26,7,1,0,8,22,8,1,19,17,35
Myocardial infarction,ADALAT XL,35,26,9,7,2,0,11,17,6,0,15,20,35
Myocardial infarction,ALLOPURINOL,35,28,6,12,0,0,9,16,5,1,11,23,35
Myocardial infarction,ALTACE,168,108,57,27,19,0,23,88,39,8,102,58,168
Myocardial infarction,AMIODARONE,32,18,14,13,1,0,6,10,9,0,17,15,32
Myocardial infarction,AMITRIPTYLINE,43,23,20,9,4,0,7,24,7,2,33,8,43
Myocardial infarction,ASA,183,117,64,40,6,0,52,90,40,7,87,89,180
Myocardial infarction,ASAPHEN,33,23,8,3,2,0,5,18,6,3,15,15,33
Myocardial infarction,ASPIRIN,205,133,64,28,25,0,29,111,51,13,118,74,205
Myocardial infarction,ATENOLOL TABLETS, BP,87,51,35,16,7,0,13,41,15,5,40,42,87
Myocardial infarction,ATIVAN,80,36,43,17,4,0,8,35,24,4,47,29,80
Myocardial infarction,ATROVENT,33,16,16,11,1,0,4,10,7,2,19,12,32
Myocardial infarction,AVANDIA,71,46,18,19,1,0,13,20,25,21,28,22,70
