reaction,drug,count,countmale,countfemale,countdeath,countdisab,countanomal,countthreat,counthosp,countother,countyoung,countadult,countelderly,countserious
Leukopenia,HYDROCHLOROTHIAZIDE,33,10,22,9,0,0,6,10,6,1,10,22,29
Leukopenia,LASIX,45,15,30,9,0,0,3,11,5,2,15,28,36
Leukopenia,LEVOTHYROXINE,33,11,21,4,0,0,3,11,13,3,15,15,30
Leukopenia,LIPITOR,36,13,21,7,0,0,11,12,7,1,20,15,36
Leukopenia,LORAZEPAM,63,27,34,1,1,0,12,20,18,5,44,14,56
Leukopenia,LOSEC,33,10,22,1,0,0,9,11,12,3,17,13,32
Leukopenia,METHOTREXATE,67,15,50,7,0,0,7,25,23,6,39,22,65
Leukopenia,METHYLPREDNISOLONE SODIUM SUCCINATE FOR INJECTION,43,31,12,5,0,0,5,28,1,2,35,6,41
Leukopenia,METOPROLOL,41,25,16,6,0,0,10,16,11,1,17,23,38
Leukopenia,MORPHINE,38,23,15,4,1,0,2,16,7,6,22,10,34
Leukopenia,MYCOPHENOLATE MOFETIL,64,59,5,1,0,0,1,39,2,2,62,0,64
Leukopenia,NEUPOGEN,68,29,39,7,1,0,22,31,8,4,46,18,68
Leukopenia,PREDNISONE,195,92,100,17,1,0,22,78,40,22,126,47,179
Leukopenia,RANITIDINE,55,26,29,7,1,0,5,12,13,4,32,19,40
Leukopenia,RISPERDAL,43,24,19,1,1,0,5,9,24,9,20,14,39
Leukopenia,SEPTRA,43,18,24,2,1,0,2,12,3,8,24,11,32
Leukopenia,SEROQUEL,47,21,24,3,0,0,8,13,23,11,32,4,44
Leukopenia,SYNTHROID,44,9,32,6,0,0,8,19,10,1,23,20,42
Leukopenia,TEGRETOL,42,17,24,1,0,0,3,8,8,15,22,5,38
Leukopenia,TICLID TAB 250MG,37,16,21,2,0,0,2,16,4,8,9,20,27
Leukopenia,TYLENOL,70,24,46,3,0,0,19,31,24,8,46,16,63
Leukopenia,VANCOMYCIN HYDROCHLORIDE FOR INJECTION, USP,35,22,13,5,0,0,4,12,10,5,19,11,31
Leukopenia,WARFARIN,32,10,22,2,1,0,1,15,11,1,14,17,28
Leukopenia,ZYPREXA,35,16,19,2,0,0,2,12,20,4,22,9,33
Lymphadenopathy,ACETAMINOPHEN,33,10,23,1,1,0,0,14,6,10,23,0,26
Lymphadenopathy,BENADRYL,35,6,29,1,0,0,2,12,11,7,26,2,29
Lymphadenopathy,DIPHTHERIA AND TETANUS TOXOIDS WITH PERTUSSIS VACCINE ADSORBED,31,18,13,0,0,0,0,6,1,31,0,0,14
Lymphadenopathy,FOLIC ACID,34,15,19,2,1,0,3,9,24,2,21,11,32
Lymphadenopathy,HUMIRA,40,16,23,1,0,0,0,19,28,6,26,8,34
Lymphadenopathy,METHOTREXATE,38,7,31,1,1,0,3,21,21,3,25,10,36
Lymphadenopathy,MMR II,79,49,28,0,0,0,0,13,0,77,2,0,42
Lymphadenopathy,PREDNISONE,89,33,54,6,0,0,5,37,29,14,56,19,82
Lymphadenopathy,REMICADE,119,35,80,2,1,0,1,34,91,22,83,14,119
Lymphadenopathy,RITUXAN,35,7,28,2,0,0,1,7,16,1,14,20,29
Lymphadenopathy,TYLENOL,45,17,27,2,2,0,6,10,14,21,21,3,34
Methaemoglobinaemia,METHYLENE BLUE,32,10,22,3,0,0,9,16,4,3,24,5,32
Neutropenia,ACETAMINOPHEN,100,49,48,9,0,0,10,40,36,18,50,32,93
Neutropenia,ACYCLOVIR,39,20,19,9,0,0,3,21,9,3,28,8,38
Neutropenia,ALLOPURINOL,33,17,15,8,0,0,3,15,10,1,14,18,30
Neutropenia,ANTIINFECTIVES FOR SYSTEMIC USE,125,46,74,18,1,0,30,59,14,19,80,26,122
Neutropenia,ASA,68,28,30,5,2,0,17,19,32,10,24,34,64
Neutropenia,ATENOLOL TABLETS, BP,33,12,20,3,0,0,5,16,10,1,16,16,32
Neutropenia,ATIVAN,89,37,52,7,2,0,17,39,25,5,68,16,82
Neutropenia,CALCIUM,46,14,32,5,2,0,10,23,19,1,31,14,46
Neutropenia,CEFAZOLIN FOR INJECTION, USP,38,14,24,5,0,0,5,20,5,4,26,8,35
Neutropenia,CEFTAZIDIME FOR INJECTION, USP,71,19,50,11,0,0,3,46,7,5,51,15,65
Neutropenia,CIPRO,57,25,31,0,0,0,12,31,12,9,34,14,55
Neutropenia,CIPROFLOXACIN,59,29,28,11,0,0,9,32,12,4,36,19,58
Neutropenia,CLONAZEPAM,70,38,32,3,0,0,17,17,38,3,62,5,68
Neutropenia,CLOXACILLIN,43,21,21,3,0,0,8,16,5,13,22,8,39
Neutropenia,CLOZAPINE,39,27,10,2,0,0,3,2,24,3,30,6,32
Neutropenia,CLOZARIL,569,325,232,26,1,0,255,120,233,75,460,34,555
Neutropenia,COLACE,55,24,31,4,0,0,15,25,18,4,37,14,49
Neutropenia,COUMADIN,37,13,23,2,0,0,4,17,15,1,20,16,36
Neutropenia,CYCLOPHOSPHAMIDE,156,18,115,10,2,0,8,101,37,33,96,27,150
Neutropenia,DECADRON,44,20,23,6,1,0,2,26,14,2,31,11,44
Neutropenia,DEXAMETHASONE,95,33,48,7,2,0,8,42,44,17,48,30,91
Neutropenia,DIGOXIN,40,23,16,5,0,0,3,15,12,3,8,29,32
Neutropenia,DILANTIN,43,14,28,8,0,0,5,12,12,4,30,9,41
Neutropenia,DIMENHYDRINATE,38,21,16,6,0,0,6,13,15,6,22,10,37
Neutropenia,DOXORUBICIN HYDROCHLORIDE INJECTION,39,9,29,5,1,0,2,25,13,4,27,8,39
Neutropenia,EPIRUBICIN HYDROCHLORIDE INJECTION,58,0,57,1,0,0,1,55,0,3,52,3,57
Neutropenia,EPIVAL,74,41,32,6,0,0,25,17,37,7,63,4,73
Neutropenia,EPREX STERILE SOLUTION,90,28,62,0,2,0,9,59,25,5,78,7,90
Neutropenia,FLUCONAZOLE,36,20,16,5,0,0,8,15,10,6,25,5,35
Neutropenia,FOLIC ACID,76,28,40,8,0,0,9,25,35,14,46,16,70
Neutropenia,FUROSEMIDE,71,36,35,9,0,0,13,28,28,4,21,46,65
Neutropenia,GEN-CLOZAPINE,76,46,29,1,0,0,7,15,48,10,60,6,70
Neutropenia,GENTAMICIN,75,30,45,8,0,0,10,40,10,7,49,19,71
Neutropenia,GLYBURIDE,31,14,16,3,2,0,12,10,8,1,22,8,31
Neutropenia,GRANULOCYTE COLONY STIMULATING FACTOR (G-CSF),67,31,35,7,1,0,19,27,13,8,45,14,66
Neutropenia,GRAVOL,36,19,16,4,0,0,8,18,9,3,26,7,36
Neutropenia,HEPARIN SODIUM INJECTION, USP,41,24,16,6,0,0,5,17,12,1,21,19,39
Neutropenia,HYDROCHLOROTHIAZIDE,45,14,31,8,0,0,9,19,8,2,18,25,41
Neutropenia,INSULIN,35,18,16,6,0,0,9,12,11,5,21,9,34
Neutropenia,LASIX,51,23,26,13,0,0,9,23,8,5,28,18,47
Neutropenia,LEUCOVORIN,39,21,17,4,1,0,3,14,14,1,23,15,34
Neutropenia,LEVOTHYROXINE,46,17,27,5,0,0,4,24,20,6,21,19,44
Neutropenia,LIPITOR,45,20,24,4,1,0,13,19,20,3,29,13,45
Neutropenia,LITHIUM,34,21,13,2,0,0,11,11,15,2,27,5,34
Neutropenia,LORAZEPAM,84,41,41,6,3,0,22,34,26,12,52,20,80
Neutropenia,LOSEC,33,10,21,1,0,0,9,13,9,3,21,9,30
Neutropenia,METFORMIN,50,26,22,3,2,0,16,17,18,4,34,12,49
Neutropenia,METHOTREXATE,59,18,41,10,0,0,7,21,25,8,35,16,57
Neutropenia,METOPROLOL,48,28,20,4,0,0,10,21,10,5,15,28,40
Neutropenia,METRONIDAZOLE,42,21,21,7,0,0,8,14,11,8,27,7,41
Neutropenia,MORPHINE,60,31,28,9,1,0,7,24,18,9,36,15,55
Neutropenia,MULTIVITAMINE(S),40,20,19,4,0,0,5,17,18,4,28,8,38
Neutropenia,NEUPOGEN,171,56,114,14,3,0,37,103,21,11,119,41,169
Neutropenia,NORVASC,32,17,14,2,0,0,4,17,11,1,9,22,31
Neutropenia,OMEPRAZOLE,33,15,18,8,1,0,6,11,13,0,23,10,33
Neutropenia,ONDANSETRON,33,9,23,3,1,0,6,22,5,4,28,1,33
Neutropenia,PACKED RED BLOOD CELLS,38,13,25,6,0,0,5,24,2,1,28,9,37
Neutropenia,PANTOLOC,45,21,23,6,1,0,13,19,18,3,28,14,44
Neutropenia,PANTOPRAZOLE,43,26,16,7,3,0,7,18,18,2,24,17,43
Neutropenia,PEGASYS RBV,51,30,19,0,9,0,4,19,39,3,47,1,51
Neutropenia,PEGETRON,48,33,14,4,2,0,9,14,27,2,43,3,48
Neutropenia,PLATELETS,34,12,22,7,0,1,4,16,6,3,25,6,34
Neutropenia,PREDNISONE,170,64,92,24,1,0,19,74,56,33,86,51,166
Neutropenia,RAMIPRIL,40,22,18,5,0,0,7,10,25,0,20,20,38
Neutropenia,RANITIDINE,65,34,31,11,0,0,9,26,17,6,41,18,59
Neutropenia,REVLIMID,126,56,50,4,5,0,9,44,111,18,42,66,126
Neutropenia,RISPERDAL,49,32,16,1,0,0,14,10,25,9,34,6,46
Neutropenia,RISPERIDONE,31,9,5,0,0,0,1,3,29,17,13,1,31
Neutropenia,RITUXAN,70,21,38,11,1,0,12,29,36,15,37,18,69
Neutropenia,ROCEPHIN,35,10,23,2,0,0,5,19,7,4,20,11,33
Neutropenia,SALBUTAMOL,34,21,12,2,0,0,7,20,12,5,17,12,33
Neutropenia,SENOKOT,44,21,23,7,0,0,7,14,18,0,29,15,40
Neutropenia,SEPTRA,35,16,17,6,0,0,1,15,5,8,24,3,33
Neutropenia,SEROQUEL,61,28,29,1,0,0,20,14,27,14,44,3,57
Neutropenia,STEMETIL,37,21,16,6,1,0,5,18,11,3,22,12,37
Neutropenia,SYNTHROID,71,20,51,8,2,0,17,25,31,6,34,31,67
Neutropenia,TAXOTERE,41,5,36,7,1,0,3,27,3,3,27,11,38
Neutropenia,TAZOCIN,57,33,22,7,0,0,14,19,18,12,35,10,54
Neutropenia,TEMODAL,37,8,22,10,0,0,3,16,13,13,19,5,37
Neutropenia,TICLID TAB 250MG,68,31,36,4,0,0,4,28,12,8,16,44,54
Neutropenia,TOBRAMYCIN INJECTION USP,62,23,37,14,0,0,3,36,3,12,40,10,57
Neutropenia,TYLENOL,94,36,55,7,1,0,32,42,25,9,62,23,89
Neutropenia,VANCOMYCIN HYDROCHLORIDE FOR INJECTION, USP,95,57,37,11,0,0,20,42,21,11,65,19,84
Neutropenia,VENTOLIN,38,13,25,6,1,0,6,19,14,1,18,19,36
Neutropenia,VINCRISTINE SULFATE INJECTION USP,36,14,21,6,0,0,5,18,13,12,15,9,35
Neutropenia,VITAMIN D,37,6,31,1,2,0,6,21,20,2,24,11,37
Neutropenia,WARFARIN,48,23,24,2,0,0,3,34,14,1,23,24,47
Neutropenia,ZANTAC,36,20,16,0,0,0,8,15,7,1,26,9,32
Neutropenia,ZYPREXA,48,29,19,1,0,0,9,21,28,7,34,7,47
Neutrophilia,CLOZARIL,60,40,19,10,0,0,11,25,20,6,47,7,59
Pancytopenia,ACETAMINOPHEN,36,14,22,12,0,0,4,18,14,2,17,17,36
Pancytopenia,ASA,32,18,14,5,1,0,6,21,11,0,12,20,31
Pancytopenia,BLOOD WHOLE,43,21,22,8,2,0,4,18,7,2,19,22,42
Pancytopenia,CYCLOPHOSPHAMIDE,33,15,18,5,0,0,2,13,15,3,20,10,30
Pancytopenia,DEXAMETHASONE,47,24,23,9,0,0,5,11,17,7,21,19,35
Pancytopenia,EPREX STERILE SOLUTION,38,25,13,6,15,0,16,8,22,1,27,10,38
Pancytopenia,FOLIC ACID,64,33,31,18,2,0,8,41,17,2,34,28,64
Pancytopenia,FUROSEMIDE,50,27,23,8,0,0,7,24,14,2,12,36,49
Pancytopenia,LASIX,42,17,25,14,1,0,5,20,10,4,7,31,41
Pancytopenia,METHOTREXATE,90,38,48,20,0,0,7,58,22,8,30,52,90
Pancytopenia,METOPROLOL,37,22,15,6,0,0,4,18,15,1,11,25,36
Pancytopenia,NEUPOGEN,40,14,26,6,1,0,12,20,5,1,22,17,40
Pancytopenia,PACKED RED BLOOD CELLS,33,15,18,8,1,0,5,15,4,1,19,13,32
Pancytopenia,PREDNISONE,132,63,68,25,2,0,17,72,34,5,64,63,127
Pancytopenia,RANITIDINE,32,16,15,7,0,0,5,14,10,6,15,11,31
Pancytopenia,REVLIMID,91,44,45,16,6,0,7,26,58,13,44,34,81
Pancytopenia,RITUXAN,32,14,18,5,0,0,7,10,24,0,18,14,32
