reaction,drug,count,countmale,countfemale,countdeath,countdisab,countanomal,countthreat,counthosp,countother,countyoung,countadult,countelderly,countserious
Crohn's disease,PREDNISONE,292,116,172,4,1,0,2,211,97,43,236,13,273
Crohn's disease,REMICADE,2072,860,1180,13,16,0,25,1232,804,313,1652,107,1879
Diarrhoea,ACETAMINOPHEN,262,77,183,9,4,0,11,93,83,29,133,100,193
Diarrhoea,ACETYLSALICYLIC ACID,150,67,83,3,3,0,4,53,36,19,65,66,99
Diarrhoea,ACLASTA,127,9,116,16,3,0,9,36,84,34,31,62,122
Diarrhoea,ACTEMRA,216,25,191,1,0,0,1,36,122,7,156,53,185
Diarrhoea,ACTONEL,135,20,115,4,6,0,4,38,43,14,61,60,80
Diarrhoea,ALLOPURINOL,107,69,38,8,3,0,2,30,32,11,33,63,67
Diarrhoea,ALTACE,134,59,75,5,10,0,12,44,45,6,62,66,96
Diarrhoea,AMLODIPINE,105,30,75,4,4,0,6,44,34,15,32,58,74
Diarrhoea,AMOXICILLIN,104,27,73,1,0,0,4,23,11,47,39,18,39
Diarrhoea,AMPICILLIN,310,126,179,3,0,0,1,20,2,50,145,115,51
Diarrhoea,ANTIINFECTIVES FOR SYSTEMIC USE,131,47,83,10,5,0,12,82,30,23,77,31,123
Diarrhoea,ASA,205,73,131,7,13,0,15,70,69,14,65,126,143
Diarrhoea,ASPIRIN,132,71,60,10,9,0,4,49,64,10,59,63,109
Diarrhoea,ATENOLOL TABLETS, BP,170,56,113,4,8,0,1,57,62,9,47,114,113
Diarrhoea,ATIVAN,203,56,146,14,8,0,13,65,77,21,105,77,154
Diarrhoea,BENADRYL,210,58,150,2,5,0,13,63,71,22,138,50,159
Diarrhoea,CALCIUM,295,51,242,13,5,0,12,134,119,24,135,136,238
Diarrhoea,CELEBREX,162,55,105,6,8,0,10,63,52,6,88,68,126
Diarrhoea,CLONAZEPAM,182,52,127,3,10,1,8,53,78,8,122,52,130
Diarrhoea,COUMADIN,134,60,68,7,6,0,3,48,34,16,36,82,82
Diarrhoea,CRESTOR,182,66,112,9,11,0,10,53,71,19,74,89,125
Diarrhoea,CYMBALTA,108,6,96,1,1,0,8,31,66,21,73,14,82
Diarrhoea,CYTOTEC,127,60,63,3,0,0,0,7,3,15,81,31,25
Diarrhoea,DEXAMETHASONE,137,59,76,10,6,0,16,66,48,9,80,48,114
Diarrhoea,DIGOXIN,351,155,193,11,4,0,8,66,23,12,86,253,135
Diarrhoea,DIOVAN,115,30,85,6,4,0,5,27,62,12,41,62,86
Diarrhoea,DIPHTHERIA AND TETANUS TOXOIDS WITH PERTUSSIS VACCINE ADSORBED,195,93,100,0,0,0,0,51,2,192,3,0,95
Diarrhoea,EFFEXOR XR,110,32,75,3,6,0,3,30,54,14,81,15,81
Diarrhoea,ERYTHROMYCIN,106,23,81,2,0,0,1,9,3,25,48,33,23
Diarrhoea,EXJADE,330,151,179,60,4,0,7,153,243,72,84,174,313
Diarrhoea,FLAGYL,144,52,91,6,4,0,1,60,16,19,90,35,100
Diarrhoea,FOLIC ACID,255,76,178,10,3,0,6,112,104,18,145,92,209
Diarrhoea,FUROSEMIDE,270,99,168,19,8,0,11,98,64,25,73,172,189
Diarrhoea,GABAPENTIN,120,52,67,5,11,0,4,45,66,13,78,29,108
Diarrhoea,GLYBURIDE,109,58,50,7,7,0,3,29,24,4,45,60,66
Diarrhoea,GRAVOL,221,72,144,8,4,0,9,70,51,33,133,55,132
Diarrhoea,HUMIRA,502,187,307,10,5,0,5,286,179,125,291,86,361
Diarrhoea,HYDROCHLOROTHIAZIDE,234,63,169,12,5,0,16,82,77,17,95,122,170
Diarrhoea,IMODIUM,216,78,135,10,7,0,3,54,44,22,109,85,119
Diarrhoea,IMURAN,131,50,81,2,1,0,3,60,68,14,106,11,122
Diarrhoea,INH,104,45,55,0,0,0,0,3,1,37,51,16,10
Diarrhoea,LANOXIN,123,45,76,6,0,0,1,14,5,10,16,97,39
Diarrhoea,LASIX,274,98,173,19,6,0,5,62,35,21,77,176,125
Diarrhoea,LEVOTHYROXINE,119,26,93,4,2,0,6,61,40,12,46,61,92
Diarrhoea,LIPITOR,319,150,166,13,11,0,12,115,124,32,130,157,237
Diarrhoea,LOMOTIL,114,43,70,3,1,0,3,33,17,9,47,58,64
Diarrhoea,LORAZEPAM,196,54,141,11,6,0,3,72,69,22,101,73,142
Diarrhoea,LOSEC,189,62,126,10,4,0,9,66,59,16,77,96,132
Diarrhoea,LYRICA,123,33,90,6,9,1,6,50,64,4,76,43,109
Diarrhoea,METFORMIN,336,128,205,17,12,0,11,93,94,24,143,169,188
Diarrhoea,METHOTREXATE,274,60,209,8,2,0,10,124,128,31,173,70,237
Diarrhoea,METOPROLOL,242,98,141,12,12,0,12,98,76,19,74,149,174
Diarrhoea,METRONIDAZOLE,127,48,77,5,1,0,3,62,16,26,68,33,91
Diarrhoea,MORPHINE,140,50,89,14,3,0,9,69,51,12,81,47,117
Diarrhoea,MULTIVITAMINE(S),211,59,150,10,7,0,3,65,91,17,118,76,150
Diarrhoea,NEXIUM,145,31,114,3,6,0,3,54,65,21,81,43,110
Diarrhoea,NITROGLYCERIN,131,58,72,11,1,0,7,43,25,3,41,87,82
Diarrhoea,NORVASC,162,59,102,6,3,0,9,64,52,18,43,101,111
Diarrhoea,OMEPRAZOLE,170,48,118,10,3,0,2,56,48,19,64,87,101
Diarrhoea,PANTOLOC,196,83,110,9,4,0,10,86,63,15,103,78,141
Diarrhoea,PANTOPRAZOLE,159,63,95,7,2,0,7,92,58,15,88,56,134
Diarrhoea,PARIET,104,20,84,6,5,0,5,29,44,12,42,50,73
Diarrhoea,PENBRITIN,159,67,88,0,0,0,0,2,0,33,76,50,10
Diarrhoea,PLAVIX,113,46,67,6,4,0,8,51,30,13,27,73,83
Diarrhoea,PREDNISONE,707,226,472,28,8,0,27,316,228,74,413,220,568
Diarrhoea,PREMARIN,104,1,101,1,2,0,4,37,29,7,73,24,70
Diarrhoea,PREVACID,121,34,87,6,8,0,9,46,42,15,56,50,96
Diarrhoea,RAMIPRIL,196,78,118,4,5,0,8,77,85,11,85,100,154
Diarrhoea,RANITIDINE,180,60,120,6,5,0,12,72,55,25,73,82,136
Diarrhoea,REMICADE,999,342,645,12,4,0,20,464,527,89,793,117,945
Diarrhoea,REVLIMID,111,55,56,8,16,0,14,56,61,1,28,82,109
Diarrhoea,SABIN,137,64,73,0,0,0,0,29,0,137,0,0,60
Diarrhoea,SALBUTAMOL,110,35,73,5,1,0,5,54,36,12,59,39,82
Diarrhoea,SANDOSTATIN,179,67,111,23,4,0,3,68,148,56,73,50,174
Diarrhoea,SANDOSTATIN LAR,529,223,291,153,10,0,20,249,457,137,211,181,520
Diarrhoea,SANDOSTATIN LAR 20MG,370,143,225,64,1,0,14,148,328,84,181,105,366
Diarrhoea,SANDOSTATIN LAR 30MG,659,285,374,120,4,0,21,273,595,134,266,259,651
Diarrhoea,SLOW K 600MG,135,47,84,4,0,0,0,14,9,8,43,84,44
Diarrhoea,SYNTHROID,332,44,285,10,15,0,13,114,125,26,143,163,239
Diarrhoea,TYKERB,168,3,165,22,0,0,4,76,91,6,123,39,167
Diarrhoea,TYLENOL,362,104,255,15,4,0,16,128,121,83,155,124,250
Diarrhoea,TYLENOL WITH CODEINE NO. 3 - TAB,103,33,70,4,1,0,2,31,29,8,54,41,68
Diarrhoea,VASOTEC,105,36,68,4,3,0,5,29,23,9,27,69,66
Diarrhoea,VENTOLIN,164,55,107,6,5,0,5,42,50,12,88,64,104
Diarrhoea,VITAMIN B12,137,40,96,4,6,0,8,40,43,10,55,72,92
Diarrhoea,VITAMIN D,308,51,253,11,3,0,18,119,115,26,131,151,224
Diarrhoea,WARFARIN,124,40,83,4,1,0,6,47,42,7,41,76,86
Diarrhoea,XELODA,246,34,196,24,1,0,4,100,109,17,137,92,236
Diarrhoea,XOLAIR,134,39,95,2,3,0,0,52,108,2,117,15,125
Diarrhoea,ZANTAC,103,40,61,4,4,0,2,30,18,14,36,53,61
Diarrhoea,ZOPICLONE,135,45,89,4,7,0,5,43,70,4,91,40,107
Diarrhoea haemorrhagic,REMICADE,132,56,76,0,0,0,1,54,80,20,104,8,126
Dyspepsia,INH,116,53,60,0,0,0,0,0,0,60,44,12,1
Dyspepsia,LOSEC,111,43,66,0,2,0,0,13,14,23,59,29,27
Dyspepsia,SYNTHROID,116,17,98,0,8,0,1,19,35,10,50,56,60
Dysphagia,BENADRYL,287,102,181,2,2,0,26,82,84,26,191,70,222
Dysphagia,PREDNISONE,167,54,113,4,6,0,16,60,48,18,97,52,138
Dysphagia,REMICADE,171,62,107,3,3,0,2,51,133,20,137,14,171
Flatulence,SANDOSTATIN LAR,101,38,63,22,3,0,1,56,86,17,42,42,100
Flatulence,SANDOSTATIN LAR 30MG,169,47,122,33,1,0,1,68,155,34,49,86,169
Frequent bowel movements,REMICADE,187,80,107,0,0,0,0,64,96,19,143,25,150
Gastrointestinal haemorrhage,ACETYLSALICYLIC ACID,168,92,72,12,0,0,5,92,18,20,50,98,162
Gastrointestinal haemorrhage,ASA,111,59,49,10,2,0,16,88,24,5,23,83,110
Gastrointestinal haemorrhage,BLOOD WHOLE,197,109,87,15,1,0,21,135,11,22,60,115,194
Gastrointestinal haemorrhage,COUMADIN,120,68,50,14,0,0,12,62,16,13,29,78,112
Gastrointestinal haemorrhage,DIGOXIN,147,70,75,26,0,0,8,74,8,6,14,127,139
Gastrointestinal haemorrhage,FUROSEMIDE,116,46,69,12,1,0,7,68,16,7,15,94,110
Gastrointestinal haemorrhage,LASIX,146,70,74,29,0,0,10,82,12,7,26,113,138
Gastrointestinal haemorrhage,LOSEC,116,54,60,14,0,0,7,72,18,7,34,75,108
Gastrointestinal haemorrhage,PACKED RED BLOOD CELLS,135,65,68,9,1,0,16,91,11,5,33,97,131
Gastrointestinal haemorrhage,PLAVIX,116,62,48,8,1,0,18,74,39,15,29,72,115
Gastrointestinal haemorrhage,PRADAX,206,98,86,41,1,0,18,163,23,69,8,129,206
Gastrointestinal haemorrhage,PREDNISONE,156,73,80,29,2,0,14,79,18,10,55,91,149
Gastrointestinal haemorrhage,RANITIDINE,172,86,85,9,3,0,12,120,17,12,38,122,159
Gastrointestinal haemorrhage,WARFARIN,105,48,54,11,1,0,15,59,11,7,26,72,96
Gastrointestinal haemorrhage,XARELTO,114,43,39,9,0,0,12,47,91,55,7,52,114
Haematemesis,RANITIDINE,101,49,51,3,1,0,5,68,7,11,22,68,86
Haematochezia,HUMIRA,138,67,71,2,3,0,0,82,51,36,89,13,103
Haematochezia,REMICADE,326,156,169,0,0,0,2,112,206,42,262,22,302
Intestinal obstruction,CLOZARIL,124,90,32,21,2,0,13,70,44,35,78,11,124
Intestinal obstruction,HUMIRA,302,108,193,4,1,0,0,246,160,50,228,24,297
Intestinal obstruction,PREDNISONE,122,50,70,9,0,0,1,96,36,14,91,17,121
Intestinal obstruction,REMICADE,831,388,436,6,4,0,9,633,283,51,714,66,831
Intestinal stenosis,REMICADE,142,80,60,2,0,0,1,70,84,14,125,3,142
Lip swelling,BENADRYL,357,122,231,0,3,0,40,82,119,75,201,81,245
Lip swelling,PREDNISONE,157,64,90,0,5,0,13,49,59,16,108,33,124
Lip swelling,REMICADE,106,54,50,0,0,0,2,3,99,18,86,2,102
Melaena,BLOOD WHOLE,107,58,48,6,1,0,9,79,5,9,28,70,104
Melaena,RANITIDINE,156,76,80,4,2,0,10,106,14,10,39,107,141
Nausea,ACETAMINOPHEN,494,120,364,19,10,0,23,162,164,75,270,149,374
Nausea,ACETYLSALICYLIC ACID,202,83,117,3,1,0,12,69,43,20,107,75,142
Nausea,ACETYLSALICYLIC ACID ENT CTD,127,48,78,4,1,0,12,41,11,4,33,90,77
Nausea,ACLASTA,278,11,266,13,17,0,11,63,200,55,77,146,269
Nausea,ACTEMRA,190,33,157,4,0,0,1,14,110,5,145,40,156
Nausea,ACTONEL,180,16,162,3,10,0,10,40,50,20,78,82,98
Nausea,ADVAIR,144,28,115,5,6,0,7,51,74,8,76,60,112
Nausea,ALLOPURINOL,151,82,67,8,3,0,9,47,27,12,49,90,92
Nausea,ALTACE,245,110,133,10,11,0,15,68,67,25,105,115,149
Nausea,AMINOPHYLLINE,106,38,62,0,0,0,1,8,0,17,48,41,27
Nausea,AMITRIPTYLINE,208,39,166,4,7,0,6,63,80,21,136,51,144
Nausea,AMLODIPINE,141,26,113,6,5,0,7,36,39,22,35,84,78
Nausea,AMPICILLIN,145,38,100,2,1,0,1,18,2,26,72,47,50
Nausea,ANTIINFECTIVES FOR SYSTEMIC USE,138,39,98,7,3,0,10,86,31,18,83,37,124
Nausea,ASA,381,139,239,12,19,0,34,120,104,25,138,218,249
Nausea,ASPIRIN,228,98,129,7,12,0,14,82,84,25,111,92,172
Nausea,ATENOLOL TABLETS, BP,265,80,184,11,6,0,16,84,78,20,90,155,171
Nausea,ATIVAN,437,97,335,16,9,0,28,128,133,35,256,146,292
Nausea,ATORVASTATIN CALCIUM,121,36,85,2,5,0,4,23,33,21,27,73,62
Nausea,ATROPINE,116,45,70,2,1,0,6,22,5,13,75,28,64
Nausea,ATROVENT,103,29,71,1,4,0,5,27,24,8,40,55,58
Nausea,AVAPRO,132,32,99,3,6,0,5,42,37,9,52,71,84
Nausea,AVASTIN,129,30,99,5,1,0,0,18,68,3,100,26,97
Nausea,BENADRYL,895,233,645,6,9,0,46,180,271,117,649,129,557
Nausea,BISOPROLOL,115,39,76,5,3,0,9,41,44,6,38,71,83
Nausea,CALCIUM,443,58,384,14,14,0,26,166,186,38,241,164,343
Nausea,CALCIUM CARBONATE,106,20,85,4,1,0,8,39,33,5,47,54,75
Nausea,CARBOPLATIN,110,6,103,2,1,0,4,24,34,8,76,26,65
Nausea,CELEBREX,287,73,210,10,17,0,22,95,101,25,171,91,215
Nausea,CELEXA,162,39,121,8,6,0,6,46,48,18,106,38,103
Nausea,CHAMPIX,501,143,349,3,37,0,48,37,232,79,377,45,309
Nausea,CIPRALEX,125,30,90,3,4,0,1,30,49,20,90,15,75
Nausea,CIPRO,115,34,77,5,4,0,2,46,22,16,64,35,76
Nausea,CIPROFLOXACIN,121,35,84,13,2,0,5,50,29,17,74,30,88
Nausea,CITALOPRAM,172,39,132,8,4,0,9,62,59,10,120,42,116
Nausea,CLONAZEPAM,295,67,224,7,23,0,18,82,100,29,215,51,194
Nausea,CLOZARIL,105,65,39,11,6,0,8,43,58,22,76,7,99
Nausea,CODEINE,116,39,75,6,2,0,7,33,30,17,73,26,71
Nausea,COLACE,191,53,128,13,2,0,11,60,33,20,86,85,115
Nausea,COUMADIN,186,74,109,12,8,0,7,73,39,14,69,103,129
Nausea,CRESTOR,320,104,215,6,22,0,15,90,107,22,152,146,200
Nausea,CYMBALTA,252,40,206,6,12,0,20,61,130,41,179,32,196
Nausea,DALMANE,101,25,75,1,0,0,0,6,4,18,62,21,28
Nausea,DEMEROL,411,134,263,2,1,0,4,47,17,57,305,49,131
Nausea,DEXAMETHASONE,254,71,179,17,6,0,20,73,97,24,176,54,185
Nausea,DIAZEPAM,133,45,86,5,2,0,2,33,15,6,80,47,64
Nausea,DIGOXIN,506,178,318,13,2,0,14,156,24,20,115,371,270
Nausea,DILANTIN,132,49,82,10,2,0,3,37,23,11,83,38,81
Nausea,DILAUDID,141,37,103,9,5,0,5,51,58,9,102,30,109
Nausea,DILTIAZEM,145,42,101,8,5,0,8,41,28,13,40,92,78
Nausea,DIMENHYDRINATE,273,82,186,11,5,0,16,87,55,40,151,82,169
Nausea,DIOVAN,146,38,108,3,6,0,4,33,66,11,72,63,104
Nausea,DIPHENHYDRAMINE,202,60,139,7,3,0,20,65,56,33,135,34,146
Nausea,DOCUSATE SODIUM,111,30,81,7,6,0,4,32,41,8,54,49,83
Nausea,DOMPERIDONE,162,49,111,7,6,0,12,57,48,8,91,63,113
Nausea,DYAZIDE TAB,125,32,93,4,2,0,2,26,8,10,45,70,63
Nausea,EFFEXOR XR,194,38,151,2,12,0,7,37,88,29,145,20,133
Nausea,ELTROXIN,184,19,163,1,8,0,2,28,42,15,74,95,84
Nausea,ENBREL,112,26,86,1,2,0,6,37,42,13,79,20,81
Nausea,ENTROPHEN,113,36,73,1,0,0,3,29,6,7,37,69,49
Nausea,ERYTHROMYCIN,178,44,131,2,4,0,1,27,9,45,100,33,61
Nausea,ESTRADERM,199,0,196,0,1,0,0,6,7,72,115,12,13
Nausea,EXELON,253,70,180,8,20,0,5,109,116,17,10,226,235
Nausea,EXJADE,123,52,71,15,0,0,1,52,105,28,34,61,123
Nausea,EZETROL,123,49,72,2,6,0,8,25,41,13,38,72,70
Nausea,FENTANYL,130,46,82,10,3,0,7,49,57,19,83,28,102
Nausea,FLAGYL,101,20,79,5,3,0,6,30,16,13,68,20,58
Nausea,FLOVENT,126,26,96,4,5,0,7,36,38,9,71,46,79
Nausea,FOLIC ACID,336,76,253,10,3,0,8,123,145,30,196,110,266
Nausea,FOSAMAX,124,17,106,4,5,0,3,42,30,17,51,56,79
Nausea,FUROSEMIDE,402,137,263,21,7,0,25,126,75,25,107,270,259
Nausea,GABAPENTIN,141,41,97,4,8,0,2,47,63,12,94,35,111
Nausea,GILENYA,103,8,94,0,8,0,0,8,87,8,95,0,95
Nausea,GLEEVEC,165,51,109,4,5,0,5,52,128,46,80,39,150
Nausea,GLYBURIDE,153,65,86,7,9,0,11,50,28,6,57,90,97
Nausea,GRAVOL,897,234,642,20,18,0,24,214,152,105,554,238,483
Nausea,HCTZ,106,27,78,1,2,0,7,17,28,7,29,70,47
Nausea,HEPARIN SODIUM INJECTION, USP,104,41,60,7,1,0,16,22,5,12,45,47,56
Nausea,HUMIRA,377,84,288,9,3,0,5,218,187,73,248,56,310
Nausea,HYDROCHLOROTHIAZIDE,393,89,302,10,17,0,26,115,109,34,164,195,254
Nausea,HYDROCORTISONE,152,64,88,6,0,0,20,48,55,27,90,35,121
Nausea,HYDROMORPHONE,142,46,96,10,5,0,12,53,73,9,106,27,122
Nausea,IBUPROFEN,173,49,123,4,5,0,6,52,61,22,119,32,117
Nausea,IMURAN,149,40,108,1,4,0,6,61,81,17,126,6,137
Nausea,INH,668,212,433,0,0,0,0,7,2,277,343,48,39
Nausea,INSULIN,147,63,83,8,6,0,5,54,50,11,75,61,117
Nausea,ISORDIL,104,34,69,1,0,0,1,23,3,7,25,72,48
Nausea,LANOXIN,224,85,136,8,0,0,4,43,13,10,32,182,130
Nausea,LASIX,425,134,283,19,11,0,14,127,46,19,128,278,253
Nausea,LEVOTHYROXINE,205,31,173,8,4,0,15,72,62,16,82,107,142
Nausea,LIPITOR,574,230,339,16,27,0,35,159,180,44,242,288,366
Nausea,LORAZEPAM,364,76,283,12,11,0,12,114,107,49,188,127,232
Nausea,LOSEC,335,85,245,12,11,0,16,109,93,31,141,163,220
Nausea,LYRICA,193,54,135,6,13,0,8,45,93,21,123,49,139
Nausea,MAXERAN,110,26,81,6,0,0,1,50,11,11,69,30,80
Nausea,METFORMIN,436,164,268,18,15,0,19,134,131,31,182,223,269
Nausea,METHOTREXATE,425,105,315,10,5,0,12,139,210,58,271,96,352
Nausea,METOPROLOL,393,152,237,18,25,0,31,137,113,37,136,220,269
Nausea,METRONIDAZOLE,102,25,75,8,3,0,7,31,14,10,65,27,61
Nausea,MORPHINE,316,120,192,32,4,0,11,91,68,33,208,75,201
Nausea,MORPHINE SULFATE,121,36,82,3,3,0,3,22,20,15,86,20,56
Nausea,MULTIVITAMINE(S),284,65,217,8,16,0,13,80,115,23,164,97,193
Nausea,NAPROXEN,162,38,122,4,8,0,1,49,56,14,97,51,117
Nausea,NEXIUM,255,46,208,5,12,0,14,79,123,23,165,67,198
Nausea,NITROGLYCERIN,302,110,188,17,8,0,18,110,49,17,93,192,202
Nausea,NORMAL SALINE,165,50,111,4,0,0,13,57,26,19,99,47,115
Nausea,NORVASC,282,84,195,10,5,0,14,86,98,27,73,182,182
Nausea,OMEPRAZOLE,268,58,205,10,4,0,6,65,64,35,114,119,134
Nausea,ONDANSETRON,135,44,89,7,2,0,15,44,52,26,79,30,107
