reaction,drug,count,countmale,countfemale,countdeath,countdisab,countanomal,countthreat,counthosp,countother,countyoung,countadult,countelderly,countserious
Cough,LIPITOR,188,93,93,8,8,0,7,59,71,8,83,97,134
Cough,METFORMIN,134,50,83,5,5,0,6,52,43,5,70,59,94
Cough,METHOTREXATE,300,76,222,16,5,0,21,113,150,34,184,82,266
Cough,ORENCIA,120,32,88,2,0,0,0,59,55,2,81,37,108
Cough,OXYGEN,135,53,80,10,3,0,13,51,36,25,68,42,114
Cough,PANTOLOC,109,39,70,9,6,0,4,49,43,6,59,44,88
Cough,PREDNISONE,626,228,394,23,15,0,41,278,273,68,402,156,562
Cough,RAMIPRIL,129,50,77,3,2,0,5,38,37,11,57,61,75
Cough,RANITIDINE,107,48,59,9,1,0,6,42,36,18,52,37,85
Cough,REMICADE,783,298,481,7,6,0,46,185,576,98,583,102,760
Cough,SALBUTAMOL,154,52,102,10,3,0,11,56,54,18,84,52,121
Cough,SANDOSTATIN LAR 30MG,117,46,71,27,5,0,0,61,111,10,52,55,117
Cough,SINGULAIR,156,50,106,5,4,0,1,51,98,17,112,27,124
Cough,SPIRIVA,128,49,76,3,5,0,4,54,77,11,56,61,105
Cough,SYMBICORT TURBUHALER,204,55,145,3,7,0,5,41,94,31,139,34,127
Cough,SYNTHROID,169,18,148,12,9,0,6,45,64,9,76,84,119
Cough,TYLENOL,220,69,149,7,3,0,18,81,98,54,115,51,172
Cough,VENTOLIN,340,111,225,8,9,0,14,107,164,48,218,74,254
Cough,VITAMIN D,161,28,131,5,9,0,10,77,85,8,77,76,146
Cough,XOLAIR,1406,548,853,12,11,0,5,400,1168,120,1102,184,1255
Dysphonia,XOLAIR,301,75,226,3,0,0,0,155,270,30,229,42,294
Dyspnoea,ACETAMINOPHEN,403,131,263,30,11,0,39,134,156,66,216,121,343
Dyspnoea,ACETYLSALICYLIC ACID,215,98,113,10,5,0,16,96,60,21,99,95,191
Dyspnoea,ACLASTA,120,10,110,13,2,0,1,45,77,28,29,63,114
Dyspnoea,ACTEMRA,151,59,92,2,0,0,0,25,86,8,98,45,127
Dyspnoea,ACTONEL,130,20,109,9,7,0,8,49,44,3,53,74,99
Dyspnoea,ADRENALIN CHLORIDE SOL 1:1000,320,114,196,5,0,0,26,119,38,71,201,48,269
Dyspnoea,ADVAIR,307,111,193,16,11,0,23,139,158,42,171,94,263
Dyspnoea,ADVAIR DISKUS,144,59,80,2,4,0,17,33,41,22,75,47,89
Dyspnoea,ALLOPURINOL,165,100,64,20,6,0,19,78,38,18,52,95,148
Dyspnoea,ALTACE,239,129,109,17,18,0,36,96,70,7,128,104,207
Dyspnoea,AMIODARONE,132,90,42,20,3,0,12,71,25,2,31,99,122
Dyspnoea,AMITRIPTYLINE,150,39,110,10,5,0,14,68,51,14,95,41,133
Dyspnoea,AMLODIPINE,110,51,59,6,4,0,15,57,44,7,39,64,90
Dyspnoea,ANTIINFECTIVES FOR SYSTEMIC USE,216,87,126,28,2,0,18,111,53,26,121,69,197
Dyspnoea,ASA,372,183,186,27,23,0,63,170,115,17,148,207,318
Dyspnoea,ASPIRIN,264,132,131,17,22,0,22,115,94,20,122,122,230
Dyspnoea,ATENOLOL TABLETS, BP,231,113,117,12,10,0,32,99,65,10,89,132,196
Dyspnoea,ATIVAN,334,97,231,24,13,0,25,99,115,35,191,108,263
Dyspnoea,ATROVENT,256,120,132,11,9,0,29,108,62,21,116,119,192
Dyspnoea,AVANDIA,150,69,76,9,10,0,32,52,50,10,68,72,145
Dyspnoea,AVASTIN,113,25,88,9,5,0,3,41,54,2,69,42,81
Dyspnoea,AVELOX,121,38,81,7,8,0,12,49,53,14,65,42,108
Dyspnoea,BENADRYL,1689,515,1142,15,8,0,180,348,571,283,1156,250,1253
Dyspnoea,BISOPROLOL,109,49,60,6,1,0,7,55,47,5,34,70,93
Dyspnoea,CALCIUM,384,84,300,20,18,0,25,172,171,23,194,167,332
Dyspnoea,CELEBREX,305,120,182,17,5,0,36,125,119,17,177,111,279
Dyspnoea,CHAMPIX,135,49,86,2,14,0,15,19,86,25,89,21,109
Dyspnoea,CISPLATIN INJECTION,110,45,60,6,2,0,6,21,35,12,80,18,65
Dyspnoea,CITALOPRAM,102,30,72,9,3,0,14,44,40,9,64,29,89
Dyspnoea,CLONAZEPAM,200,67,132,15,8,0,17,73,80,17,141,42,167
Dyspnoea,CLOZARIL,195,115,78,35,1,1,38,78,91,36,137,22,191
Dyspnoea,COLACE,148,57,88,21,2,0,16,61,35,7,69,72,126
Dyspnoea,COUMADIN,246,117,127,23,13,0,22,122,61,9,115,122,218
Dyspnoea,CRESTOR,252,117,133,12,15,0,19,100,118,18,104,130,215
Dyspnoea,CYCLOPHOSPHAMIDE,126,40,86,12,3,0,15,51,41,16,88,22,115
Dyspnoea,DECADRON,176,46,130,7,1,0,22,41,43,24,122,30,111
Dyspnoea,DEMEROL,189,50,129,4,3,0,9,26,21,24,133,32,127
Dyspnoea,DEXAMETHASONE,423,119,302,36,9,0,50,108,180,48,289,86,330
Dyspnoea,DIGOXIN,353,171,177,26,7,0,19,162,31,18,90,245,290
Dyspnoea,DILTIAZEM,149,71,77,16,5,0,17,75,47,9,43,97,128
Dyspnoea,DIOVAN,205,85,115,5,11,0,19,46,112,20,109,76,179
Dyspnoea,DIPHENHYDRAMINE,410,138,267,12,7,0,66,114,132,60,276,74,338
Dyspnoea,DOMPERIDONE,115,38,75,10,6,0,15,46,47,13,60,42,98
Dyspnoea,ELTROXIN,127,20,107,7,8,0,12,42,38,10,56,61,102
Dyspnoea,ENBREL,179,69,108,12,2,0,9,78,54,8,106,65,144
Dyspnoea,EPINEPHRINE,359,114,240,8,5,0,88,116,71,58,246,55,307
Dyspnoea,FLOVENT,255,97,156,15,9,0,26,78,92,36,124,95,197
Dyspnoea,FOLIC ACID,342,114,227,27,7,0,21,172,141,15,205,122,316
Dyspnoea,FORTEO,120,11,109,19,1,0,3,94,43,7,31,82,118
Dyspnoea,FOSAMAX,102,21,81,14,7,0,10,45,25,7,40,55,87
Dyspnoea,FUROSEMIDE,536,235,293,56,16,0,63,276,89,38,196,302,473
Dyspnoea,GABAPENTIN,114,41,72,9,3,0,7,51,50,7,65,42,101
Dyspnoea,GLYBURIDE,170,95,75,13,8,0,21,80,50,6,67,97,152
Dyspnoea,GRAVOL,249,80,166,16,3,0,25,59,68,23,165,61,192
Dyspnoea,HEPARIN SODIUM INJECTION, USP,188,83,103,29,0,0,33,70,17,6,103,79,165
Dyspnoea,HUMIRA,318,92,217,17,6,0,7,193,171,32,181,105,296
Dyspnoea,HYDROCHLOROTHIAZIDE,321,95,224,24,9,0,34,135,95,15,147,159,270
Dyspnoea,HYDROCORTISONE,279,106,173,13,1,0,41,74,111,50,178,51,240
Dyspnoea,HYDROMORPHONE,108,41,67,13,2,0,10,52,37,6,79,23,102
Dyspnoea,IBUPROFEN,112,42,70,4,2,0,13,43,42,15,72,25,94
Dyspnoea,IMURAN,116,52,63,1,1,0,11,35,75,19,88,9,113
Dyspnoea,INSULIN,130,58,71,15,3,0,9,59,49,9,70,51,118
Dyspnoea,IRON,115,40,75,7,7,0,8,46,51,11,65,39,104
Dyspnoea,LANOXIN,104,59,44,8,1,0,3,43,10,7,26,71,87
Dyspnoea,LASIX,530,242,286,63,16,0,67,250,94,31,194,305,475
Dyspnoea,LEVOTHYROXINE,196,30,163,13,9,0,24,99,60,7,89,100,175
Dyspnoea,LIPITOR,459,237,220,34,27,0,56,215,164,17,217,225,419
Dyspnoea,LORAZEPAM,320,116,201,36,13,0,34,126,86,34,180,106,251
Dyspnoea,LOSEC,244,88,154,17,5,0,29,104,76,15,119,110,207
Dyspnoea,LYRICA,177,43,132,5,10,0,11,56,110,17,108,52,162
Dyspnoea,METFORMIN,379,183,190,32,17,0,60,180,133,19,188,172,345
Dyspnoea,METHOTREXATE,494,154,337,28,9,0,44,231,212,45,318,131,451
Dyspnoea,METHYLPREDNISOLONE SODIUM SUCCINATE FOR INJECTION,141,62,77,18,2,0,26,61,26,13,84,44,131
Dyspnoea,METOPROLOL,395,201,190,33,13,0,57,191,137,18,179,198,360
Dyspnoea,MORPHINE,240,104,132,45,5,0,37,71,65,28,137,75,205
Dyspnoea,MULTIVITAMINE(S),196,55,141,9,11,0,16,79,102,12,106,78,171
Dyspnoea,NAPROXEN,144,42,100,10,4,0,12,63,47,11,96,37,121
Dyspnoea,NEXIUM,174,44,129,4,8,0,12,66,79,16,112,46,151
Dyspnoea,NITROGLYCERIN,352,160,186,33,6,0,39,167,55,19,141,192,303
Dyspnoea,NORMAL SALINE,200,69,127,6,0,0,16,40,53,22,133,45,151
Dyspnoea,NORVASC,241,109,132,18,14,0,32,112,75,14,80,147,207
Dyspnoea,OMEPRAZOLE,139,44,95,13,8,0,13,66,44,13,64,62,121
Dyspnoea,ONDANSETRON,132,52,79,3,3,0,17,28,54,28,85,19,97
Dyspnoea,OXYGEN,744,261,471,64,16,0,105,227,186,110,413,221,641
Dyspnoea,PANTOLOC,272,81,189,18,14,0,28,138,90,15,141,116,239
Dyspnoea,PANTOPRAZOLE,169,72,95,17,2,0,22,101,68,8,82,79,156
Dyspnoea,PARIET,102,23,77,6,3,0,16,32,42,6,48,48,84
Dyspnoea,PAXIL,134,40,91,8,6,1,7,54,55,16,94,24,117
Dyspnoea,PLAVIX,221,115,102,17,16,0,32,123,66,10,91,120,203
Dyspnoea,POTASSIUM CHLORIDE,124,46,77,19,2,0,19,50,19,13,55,56,110
Dyspnoea,PREDNISONE,1437,545,879,84,38,0,133,664,464,166,854,417,1283
Dyspnoea,PREMARIN,127,1,124,5,4,0,12,34,33,7,87,33,95
Dyspnoea,PREVACID,146,46,99,11,5,0,16,62,48,13,88,45,129
Dyspnoea,RAMIPRIL,282,119,158,27,8,0,42,145,95,16,128,138,254
Dyspnoea,RANITIDINE,380,131,246,29,9,0,51,156,92,53,210,117,310
Dyspnoea,REMICADE,2231,814,1395,26,12,0,140,513,1671,281,1725,225,2191
Dyspnoea,RITUXAN,175,84,91,5,0,0,11,58,91,18,101,56,148
Dyspnoea,SALBUTAMOL,405,173,228,38,5,0,42,171,113,50,191,164,338
Dyspnoea,SANDOSTATIN LAR,163,74,89,60,6,0,8,108,141,26,70,67,163
Dyspnoea,SANDOSTATIN LAR 30MG,170,73,97,33,7,0,0,102,159,33,76,61,170
Dyspnoea,SENOKOT,116,52,63,15,1,0,15,52,44,7,60,49,105
Dyspnoea,SEROQUEL,101,41,59,15,3,0,13,45,41,14,68,19,94
Dyspnoea,SINGULAIR,206,59,146,3,5,0,19,67,115,31,140,35,169
Dyspnoea,SLOW K 600MG,103,37,65,7,2,0,6,38,8,5,32,66,81
Dyspnoea,SOLU-CORTEF,588,193,383,10,2,0,55,150,219,99,414,75,489
Dyspnoea,SOLU-MEDROL,301,113,182,8,1,0,46,118,60,37,198,66,254
Dyspnoea,SPIRIVA,358,160,191,20,9,0,17,149,127,77,108,173,241
Dyspnoea,SPIRONOLACTONE,101,40,61,12,4,0,10,49,23,6,45,50,91
Dyspnoea,STEMETIL,116,37,78,7,0,0,13,20,25,15,81,20,85
Dyspnoea,STEROID(S),133,46,86,14,5,0,20,56,22,16,86,31,119
Dyspnoea,SYMBICORT TURBUHALER,363,138,222,14,14,0,25,92,161,44,217,102,247
Dyspnoea,SYNTHROID,384,60,323,18,16,0,39,127,156,20,183,181,322
Dyspnoea,TAXOTERE,170,17,152,16,4,0,19,68,83,9,142,19,136
Dyspnoea,TYLENOL,587,210,374,29,18,0,61,181,276,74,346,167,518
Dyspnoea,TYLENOL WITH CODEINE NO. 3 - TAB,184,55,98,14,2,0,9,53,71,50,90,44,153
Dyspnoea,VASOTEC,178,83,94,13,10,0,23,79,24,6,68,104,143
Dyspnoea,VENTOLIN,915,345,558,44,33,0,94,296,308,98,551,266,734
Dyspnoea,VENTOLIN FOR INHALATION,114,45,69,1,4,0,6,32,13,18,68,28,70
Dyspnoea,VIOXX,158,51,103,7,16,0,20,73,33,24,83,51,145
Dyspnoea,VITAMIN B12,131,36,92,11,1,0,13,51,52,4,70,57,113
Dyspnoea,VITAMIN C,116,30,86,2,5,0,8,35,44,8,63,45,90
Dyspnoea,VITAMIN D,329,67,262,20,13,0,20,137,159,19,151,159,280
Dyspnoea,WARFARIN,283,118,162,30,13,0,36,155,75,12,99,172,259
Dyspnoea,XOLAIR,1397,539,847,12,27,0,19,448,1137,157,1047,193,1238
Dyspnoea,ZANTAC,186,65,121,14,3,0,29,51,50,16,113,57,150
Dyspnoea,ZOPICLONE,184,68,112,13,8,0,12,85,82,15,102,67,168
Dyspnoea,ZYBAN,146,76,69,1,11,0,15,53,44,14,125,7,123
Dyspnoea exertional,XOLAIR,160,81,79,4,4,0,0,62,142,29,106,25,158
Hypoxia,OXYGEN,184,73,111,31,0,0,33,61,51,24,92,68,171
Hypoxia,PREDNISONE,118,55,63,24,0,0,24,65,19,11,56,51,114
Increased upper airway secretion,XOLAIR,262,161,101,3,0,0,0,85,234,13,180,69,246
Lung disorder,XOLAIR,111,39,72,6,9,0,1,58,79,20,80,11,99
Nasal congestion,BENADRYL,134,37,90,0,1,0,4,11,21,22,92,20,49
Nasal congestion,XOLAIR,654,273,378,0,3,0,0,135,563,82,540,32,579
Obstructive airways disorder,XOLAIR,559,306,252,0,0,0,0,142,463,27,466,66,493
Oropharyngeal pain,ACTEMRA,116,22,94,0,0,0,0,11,70,4,98,14,99
Oropharyngeal pain,METHOTREXATE,114,19,95,2,1,0,2,32,63,4,88,22,98
Oropharyngeal pain,PREDNISONE,205,66,137,2,7,0,7,77,90,19,141,45,177
Oropharyngeal pain,REMICADE,258,83,175,2,3,0,4,74,182,25,211,22,249
Oropharyngeal pain,VENTOLIN,101,24,75,2,3,0,2,28,64,7,71,23,80
Oropharyngeal pain,XOLAIR,548,236,309,4,9,0,0,191,473,31,461,56,495
Pharyngeal oedema,BENADRYL,237,51,178,0,2,0,44,46,100,45,170,22,191
Pharyngeal oedema,REMICADE,131,36,94,0,0,0,10,16,109,10,114,7,128
Pleural effusion,PREDNISONE,123,41,80,21,2,0,11,81,22,13,59,51,120
Pleural effusion,REMICADE,101,44,56,9,1,0,10,68,35,7,61,33,101
Productive cough,PREDNISONE,132,51,81,4,2,0,1,47,86,11,87,34,119
Productive cough,XOLAIR,787,294,486,6,7,0,0,253,670,82,571,134,721
Pulmonary congestion,XOLAIR,292,90,202,6,4,0,0,72,246,19,234,39,266
Pulmonary embolism,COUMADIN,143,45,93,13,4,0,35,65,33,11,100,32,140
Pulmonary embolism,HEPARIN SODIUM INJECTION, USP,136,49,86,15,1,0,38,69,10,13,82,41,133
Pulmonary embolism,PREDNISONE,109,44,62,23,1,0,31,68,35,11,62,36,107
Pulmonary embolism,WARFARIN,146,58,84,11,4,0,42,81,40,20,75,51,146
Pulmonary embolism,XARELTO,136,38,52,6,1,0,33,39,109,52,31,53,136
Pulmonary embolism,YASMIN 28,162,0,161,12,2,0,37,85,73,54,108,0,162
Pulmonary embolism,YAZ,115,0,115,4,4,0,34,59,61,27,88,0,115
Pulmonary oedema,FUROSEMIDE,141,68,69,24,2,0,17,77,24,7,54,80,138
Pulmonary oedema,LASIX,150,73,76,21,2,0,21,84,21,9,61,80,142
Pulmonary oedema,PREDNISONE,104,41,61,19,0,0,12,72,29,9,48,47,102
Rales,XOLAIR,254,89,165,0,3,0,3,61,195,24,188,42,225
Respiratory disorder,BENADRYL,107,30,74,1,0,0,4,33,10,23,71,13,78
Respiratory disorder,XOLAIR,124,81,43,0,0,0,1,59,105,9,87,28,123
Respiratory failure,PREDNISONE,123,56,66,77,2,0,21,47,32,7,60,56,122
Respiratory tract congestion,XOLAIR,141,45,95,0,0,0,0,29,127,22,117,2,133
Rhinorrhoea,XOLAIR,415,170,240,4,13,0,0,119,373,55,318,42,376
Rhonchi,XOLAIR,127,85,42,0,0,0,0,34,97,2,105,20,110
Sinus congestion,XOLAIR,264,128,133,0,0,0,0,49,228,21,224,19,231
Sneezing,BENADRYL,137,46,85,0,0,0,4,12,22,35,86,16,49
Sneezing,XOLAIR,137,36,100,0,1,0,0,55,132,10,100,27,133
Sputum discoloured,XOLAIR,444,195,245,0,0,0,0,159,394,47,347,50,418
Throat irritation,BENADRYL,159,32,125,0,0,0,8,21,74,14,132,13,100
Throat irritation,REMICADE,162,42,120,0,0,0,6,18,137,25,130,7,158
Throat irritation,XOLAIR,139,74,64,2,0,0,0,16,111,12,101,26,111
Throat tightness,BENADRYL,351,76,270,1,0,0,34,57,171,49,265,37,262
Throat tightness,PREDNISONE,109,26,83,1,2,0,4,30,63,18,78,13,101
Throat tightness,REMICADE,486,157,328,0,0,0,5,44,457,91,388,7,481
Throat tightness,SOLU-CORTEF,101,23,78,1,0,0,4,13,75,20,71,10,89
Wheezing,BENADRYL,182,64,118,2,0,0,26,43,61,48,101,33,131
Wheezing,PREDNISONE,216,81,135,4,7,0,18,83,105,30,146,40,193
Wheezing,REMICADE,144,55,88,5,0,0,11,23,116,17,105,22,141
Wheezing,SINGULAIR,105,37,68,4,3,0,2,34,78,10,84,11,93
Wheezing,SYMBICORT TURBUHALER,123,44,79,1,2,0,7,26,68,9,105,9,85
Wheezing,VENTOLIN,257,96,160,3,5,0,21,65,138,33,175,49,203
Wheezing,XOLAIR,1330,536,792,13,7,0,3,395,1046,70,1099,161,1173
