reaction,drug,count,countmale,countfemale,countdeath,countdisab,countanomal,countthreat,counthosp,countother,countyoung,countadult,countelderly,countserious
Hypoacusis,ONDANSETRON,14,5,9,0,11,0,0,3,3,12,2,0,14
Hypoacusis,PREDNISONE,18,10,8,0,9,0,0,3,7,2,12,4,18
Hypoacusis,RANITIDINE,15,8,7,0,8,0,0,1,3,7,6,2,12
Hypoacusis,SYNTHROID,13,4,9,0,2,0,1,4,9,3,7,3,13
Hypoacusis,VANCOMYCIN HYDROCHLORIDE FOR INJECTION, USP,42,4,4,0,38,0,0,0,3,36,4,2,41
Hypoacusis,XOLAIR,18,4,14,0,0,0,0,0,17,0,17,1,17
Ototoxicity,ACETAMINOPHEN,33,19,14,0,30,0,0,0,4,27,2,4,31
Ototoxicity,CEFAZOLIN FOR INJECTION, USP,19,12,7,0,19,0,0,0,2,17,1,1,19
Ototoxicity,CISPLATIN INJECTION,47,30,12,0,41,0,0,0,13,43,4,0,46
Ototoxicity,CODEINE,25,16,9,0,25,0,0,0,1,23,2,0,25
Ototoxicity,CYCLOPHOSPHAMIDE,11,6,5,0,11,0,0,0,1,11,0,0,11
Ototoxicity,DEXAMETHASONE,33,20,13,0,33,0,0,0,3,29,4,0,33
Ototoxicity,DIMENHYDRINATE,45,29,16,0,41,0,0,0,6,37,7,1,45
Ototoxicity,DIPHENHYDRAMINE,33,23,10,0,32,0,0,0,4,29,4,0,33
Ototoxicity,DOCUSATE SODIUM,14,9,5,0,14,0,0,0,1,13,1,0,14
Ototoxicity,EDECRIN,12,3,1,2,8,0,0,0,0,8,2,2,11
Ototoxicity,ETOPOSIDE INJECTION, USP,16,5,6,0,11,0,0,0,5,12,4,0,16
Ototoxicity,FUROSEMIDE,26,19,7,0,14,0,0,2,8,15,2,9,23
Ototoxicity,GARAMYCIN,14,6,7,0,5,0,0,2,3,2,8,4,13
Ototoxicity,GENTAMICIN,31,12,19,1,13,0,0,4,4,8,14,9,27
Ototoxicity,HYDROCORTISONE,13,10,3,0,11,0,0,0,4,11,2,0,13
Ototoxicity,LORAZEPAM,29,19,10,0,29,0,0,0,2,26,3,0,29
Ototoxicity,MAGNESIUM GLUCOHEPTONATE,18,12,6,0,18,0,0,0,1,16,2,0,18
Ototoxicity,MAGNESIUM SULFATE,20,13,7,0,20,0,0,0,2,18,2,0,20
Ototoxicity,METOCLOPRAMIDE,32,20,12,0,32,0,0,0,4,29,3,0,32
Ototoxicity,MORPHINE,21,12,9,0,20,0,0,0,4,18,3,0,21
Ototoxicity,NEUPOGEN,14,10,4,0,14,0,0,0,1,13,1,0,14
Ototoxicity,NYSTATIN,20,14,6,0,20,0,0,0,3,19,1,0,20
Ototoxicity,ONDANSETRON,37,23,14,0,37,0,0,0,3,34,3,0,37
Ototoxicity,RANITIDINE,27,15,12,0,26,0,0,0,2,25,2,0,26
Ototoxicity,TIMENTIN,14,10,4,0,14,0,0,0,2,13,1,0,14
Ototoxicity,TOBRAMYCIN INJECTION USP,22,12,10,0,18,0,0,0,5,19,2,1,20
Ototoxicity,TRIMETHOPRIM-SULFAMETHOXAZOLE,15,9,6,0,15,0,0,0,1,15,0,0,15
Ototoxicity,VANCOMYCIN HYDROCHLORIDE FOR INJECTION, USP,49,7,7,0,44,0,0,2,0,45,3,1,47
Ototoxicity,VINCRISTINE SULFATE INJECTION USP,16,11,5,0,15,0,0,0,2,15,1,0,15
Tinnitus,ACETAMINOPHEN,30,8,22,1,4,0,0,4,10,4,13,13,18
Tinnitus,ACETYLSALICYLIC ACID,27,7,20,0,2,0,0,4,6,4,13,10,15
Tinnitus,ACETYLSALICYLIC ACID ENT CTD,18,6,12,0,1,0,0,1,0,2,8,8,8
Tinnitus,ACLASTA,13,1,12,0,0,0,0,0,12,1,3,9,12
Tinnitus,ACTEMRA,15,7,8,0,0,0,0,2,6,0,12,3,9
Tinnitus,ADALAT XL,15,14,1,0,0,0,0,0,13,0,2,13,13
Tinnitus,ADVIL,11,4,7,0,1,0,0,4,4,6,3,2,8
Tinnitus,ALTACE,11,5,6,0,2,0,1,1,4,0,5,6,7
Tinnitus,AMITRIPTYLINE,20,3,16,0,6,0,1,2,5,6,12,2,12
Tinnitus,AMPICILLIN,11,4,7,0,1,0,0,0,0,1,7,3,3
Tinnitus,ASA,58,23,33,0,5,0,0,26,14,11,33,14,41
Tinnitus,ASPIRIN,27,11,16,1,3,0,1,4,10,2,11,14,20
Tinnitus,ATIVAN,36,10,26,1,4,0,1,7,13,3,24,9,23
Tinnitus,AVELOX,15,12,3,0,3,0,0,1,11,1,9,5,12
Tinnitus,BENADRYL,30,6,23,0,0,0,1,10,10,6,22,2,22
Tinnitus,BICARBONATE CONCENTRATE D20000,14,5,9,0,0,0,0,14,0,7,6,1,14
Tinnitus,CALCIUM,32,2,30,0,5,0,1,3,9,5,12,15,17
Tinnitus,CELEBREX,21,6,14,0,3,0,0,3,8,1,16,4,13
Tinnitus,CELEXA,12,5,7,0,2,0,0,3,6,3,9,0,11
Tinnitus,CHAMPIX,22,6,15,0,4,0,3,0,12,0,21,1,13
Tinnitus,CIPRALEX,17,6,11,0,0,0,0,1,8,3,13,1,9
Tinnitus,CIPRO,25,11,14,0,7,0,0,2,13,5,14,6,19
Tinnitus,CLINDAMYCIN,13,5,8,0,2,0,0,0,2,1,8,4,4
Tinnitus,CLONAZEPAM,33,12,21,1,6,0,1,5,16,3,28,2,25
Tinnitus,CRESTOR,26,12,14,0,3,0,0,2,11,3,15,8,16
Tinnitus,CYMBALTA,29,8,21,0,6,0,1,6,22,4,23,2,25
Tinnitus,DEMEROL,16,7,9,0,1,0,0,0,2,2,10,4,6
Tinnitus,DEXTROSE 5% IN WATER,14,6,8,0,0,0,0,12,1,8,6,0,13
Tinnitus,DIAZEPAM,15,3,11,0,1,0,1,3,1,2,9,4,7
Tinnitus,DIGOXIN,13,6,7,0,1,0,0,0,0,0,5,8,5
Tinnitus,DILANTIN,15,3,12,2,0,0,1,2,3,6,8,1,8
Tinnitus,DILTIAZEM,11,8,3,0,0,0,0,1,3,0,3,8,6
Tinnitus,DIMENHYDRINATE,14,3,11,0,4,0,0,0,4,5,4,5,8
Tinnitus,DIOVAN,19,8,11,0,1,0,0,3,14,2,11,6,18
Tinnitus,DIPHENHYDRAMINE,14,1,13,7,3,0,0,1,7,3,10,1,11
Tinnitus,DOMPERIDONE,13,6,7,1,1,0,1,1,5,0,8,5,9
Tinnitus,EFFEXOR XR,38,15,23,0,8,0,2,4,16,6,30,2,28
Tinnitus,ENTROPHEN,24,15,9,0,4,0,0,4,1,6,6,12,11
Tinnitus,ESTRADERM,12,0,12,0,0,0,0,1,0,5,7,0,1
Tinnitus,FOLIC ACID,13,0,13,0,0,0,0,3,6,2,9,2,8
Tinnitus,FUROSEMIDE,23,19,4,0,1,0,0,3,14,0,6,17,18
Tinnitus,GABAPENTIN,23,3,16,0,1,0,0,0,10,13,7,3,11
Tinnitus,GENTAMICIN,22,7,15,1,3,0,0,2,2,2,18,2,11
Tinnitus,GRAVOL,27,5,22,1,4,0,0,6,6,4,20,3,17
Tinnitus,HCTZ,11,3,8,0,0,0,0,0,2,0,4,7,2
Tinnitus,HYDROCHLOROTHIAZIDE,24,8,16,0,3,0,0,2,6,2,16,6,9
Tinnitus,IBUPROFEN,17,3,14,0,5,0,0,0,5,4,11,2,9
Tinnitus,INH,17,4,12,0,0,0,0,1,0,8,9,0,4
Tinnitus,LASIX,24,7,17,1,0,0,0,1,0,1,9,14,9
Tinnitus,LIPITOR,31,18,12,0,8,0,0,4,8,4,14,13,19
Tinnitus,LORAZEPAM,28,6,21,0,8,0,0,4,10,6,14,8,18
Tinnitus,LOSEC,24,8,16,0,4,0,0,4,6,1,8,15,14
Tinnitus,LYRICA,18,5,13,0,5,0,1,4,8,4,10,4,15
Tinnitus,METFORMIN,17,10,6,2,0,0,1,1,7,3,10,4,10
Tinnitus,METHOTREXATE,18,4,14,0,1,0,0,4,6,6,9,3,10
Tinnitus,METOPROLOL,26,12,14,0,7,0,0,6,12,2,14,10,21
Tinnitus,MORPHINE,14,5,8,0,6,0,0,1,3,3,8,3,9
Tinnitus,MULTIVITAMINE(S),16,6,10,0,5,0,1,1,4,0,8,8,8
Tinnitus,NAPROXEN,11,2,9,0,3,0,0,2,5,1,5,5,8
Tinnitus,NEXIUM,15,8,7,0,1,0,0,2,8,1,9,5,10
Tinnitus,NORVASC,17,9,8,0,3,0,0,3,7,0,9,8,13
Tinnitus,PANTOLOC,23,7,16,1,3,0,1,4,5,0,12,11,11
Tinnitus,PAXIL,31,10,20,0,4,0,0,2,10,6,24,1,15
Tinnitus,POTASSIUM CHLORIDE,17,7,10,0,0,0,0,13,1,8,7,2,14
Tinnitus,PREDNISONE,38,13,24,1,6,0,0,6,11,7,23,8,22
Tinnitus,PREMARIN,23,0,23,0,0,0,0,2,5,6,15,2,8
Tinnitus,PREVACID,12,7,5,0,0,0,0,2,5,2,6,4,6
Tinnitus,PRISTIQ,14,11,3,2,0,0,2,1,7,4,9,1,10
Tinnitus,PROZAC,14,4,10,0,3,0,0,1,5,4,10,0,10
Tinnitus,RANITIDINE,24,6,18,0,5,0,0,6,4,4,12,8,13
Tinnitus,REMICADE,25,12,12,0,0,0,1,6,23,1,24,0,25
Tinnitus,SALBUTAMOL,15,5,10,0,3,0,0,4,3,0,12,3,9
Tinnitus,SEROQUEL,16,7,9,0,0,0,0,2,9,2,13,1,11
Tinnitus,STREPTOMYCIN FOR INJECTION USP,16,7,8,0,0,0,0,1,0,3,13,0,8
Tinnitus,SYNTHROID,38,6,31,0,7,0,2,6,18,3,21,14,27
Tinnitus,TETRACYCLINE,11,4,7,0,2,0,0,0,0,3,6,2,4
Tinnitus,TYLENOL,36,13,23,1,7,0,0,6,13,5,19,12,25
Tinnitus,TYLENOL W CODEINE NO3 TAB,12,2,10,0,2,0,0,2,1,1,7,4,5
Tinnitus,TYLENOL WITH CODEINE NO. 3 - TAB,18,2,16,0,2,0,0,1,4,5,10,3,7
Tinnitus,VENTOLIN,15,3,12,1,0,0,2,4,7,0,13,2,9
Tinnitus,VIOXX,14,5,9,1,4,0,0,1,3,0,10,4,9
Tinnitus,VITAMIN B12,11,2,9,0,1,0,1,1,1,1,4,6,4
Tinnitus,VITAMIN C,15,3,12,0,2,0,0,2,5,1,9,5,9
Tinnitus,VITAMIN D,27,4,22,0,2,0,0,1,7,4,11,12,10
Tinnitus,VITAMINS,13,2,11,0,3,0,0,3,1,1,10,2,7
Tinnitus,VOLTAREN,12,5,7,0,0,0,0,2,2,4,5,3,4
Tinnitus,WARFARIN,16,6,10,0,1,0,0,4,2,1,7,8,7
Tinnitus,XOLAIR,13,1,12,0,0,0,0,7,13,0,13,0,13
Tinnitus,ZITHROMAX,12,5,6,0,3,0,0,0,2,2,9,1,5
Tinnitus,ZOLOFT,12,5,7,0,4,0,0,1,4,2,9,1,9
Tinnitus,ZOPICLONE,11,2,9,0,2,0,0,1,7,2,8,1,9
Tinnitus,ZYBAN,17,5,11,0,1,0,0,3,4,0,15,2,8
Tinnitus,ZYPREXA,13,7,6,0,2,0,0,4,9,4,7,2,9
Tympanic membrane perforation,REMICADE,11,3,7,0,0,0,0,1,9,1,7,3,10
Vertigo,ACETAMINOPHEN,13,5,8,0,0,0,2,4,4,3,6,4,9
Vertigo,ACLASTA,27,0,27,0,0,0,0,8,20,2,5,20,24
Vertigo,ACTEMRA,16,4,12,0,0,0,0,1,11,0,16,0,12
Vertigo,ALTACE,12,5,7,0,2,0,2,1,6,1,5,6,10
Vertigo,ANAFRANIL,11,2,9,0,0,0,0,0,0,0,11,0,0
Vertigo,ANTIVERT TAB,12,2,10,0,3,0,0,3,1,0,6,6,7
Vertigo,ASA,20,8,12,0,3,0,2,7,5,3,6,11,12
Vertigo,ASPIRIN,19,8,11,1,4,0,2,12,7,0,9,10,19
Vertigo,ATENOLOL TABLETS, BP,12,3,9,0,1,0,0,4,6,1,6,5,11
Vertigo,ATIVAN,29,8,21,0,3,0,2,11,9,2,13,14,22
Vertigo,AVASTIN,13,5,8,4,0,0,0,4,6,0,13,0,10
Vertigo,AVELOX,13,0,13,0,3,0,0,1,6,2,9,2,8
Vertigo,BENADRYL,16,6,10,0,1,0,1,1,5,2,13,1,10
Vertigo,BETASERON,23,4,19,0,1,0,0,14,10,2,21,0,23
Vertigo,CALCIUM,30,2,28,0,0,0,3,9,8,3,14,13,18
Vertigo,CAPRELSA,11,0,11,0,0,0,0,0,11,0,11,0,11
Vertigo,CELEBREX,23,7,16,0,4,0,1,6,12,0,15,8,21
Vertigo,CHAMPIX,23,8,15,0,7,0,8,3,19,1,20,2,22
Vertigo,CLONAZEPAM,17,4,13,0,3,0,1,3,6,1,15,1,13
Vertigo,CRESTOR,30,12,18,0,8,0,3,9,10,1,12,17,22
Vertigo,CYMBALTA,34,7,27,0,8,0,3,4,14,5,24,5,27
Vertigo,DEMEROL,11,7,4,0,0,0,0,3,0,0,9,2,5
Vertigo,DIGOXIN,16,5,10,0,0,0,0,6,0,1,3,12,10
Vertigo,DILANTIN,22,8,14,1,1,0,0,7,5,3,17,2,18
Vertigo,DIOVAN,17,5,11,0,1,0,0,1,14,2,13,2,15
Vertigo,EFFEXOR XR,20,7,13,0,4,0,0,4,11,3,15,2,18
Vertigo,ENBREL,18,4,14,0,0,0,0,3,11,1,9,8,13
Vertigo,FOLIC ACID,22,6,16,0,3,0,1,8,12,0,15,7,20
Vertigo,FORTEO,11,0,11,0,0,0,1,6,6,1,2,8,11
Vertigo,FUROSEMIDE,14,4,10,0,1,0,1,8,2,3,2,9,10
Vertigo,GENTAMICIN,24,8,16,1,4,0,0,10,3,3,11,10,19
Vertigo,GILENYA,18,0,15,0,3,0,0,0,18,4,14,0,18
Vertigo,GLYBURIDE,11,7,4,2,0,0,0,8,4,1,4,6,9
Vertigo,GRAVOL,32,9,21,0,1,0,1,11,5,3,26,3,21
Vertigo,HYDROCHLOROTHIAZIDE,26,6,19,0,3,0,1,8,4,1,15,10,15
Vertigo,IBUPROFEN,11,3,7,0,2,0,0,0,2,4,5,2,4
Vertigo,INH,56,16,37,0,0,0,0,0,0,21,24,11,8
Vertigo,LARGACTIL,19,0,3,0,0,0,0,0,0,16,3,0,3
Vertigo,LASIX,22,4,17,0,0,0,0,8,2,1,5,16,13
Vertigo,LIPITOR,33,14,18,0,4,0,1,10,14,6,14,13,24
Vertigo,LORAZEPAM,19,7,12,0,2,0,1,6,2,3,11,5,11
Vertigo,LOSEC,23,5,18,0,4,0,1,8,5,2,16,5,14
Vertigo,LYRICA,16,4,12,0,3,0,0,5,7,1,12,3,11
Vertigo,METFORMIN,23,10,13,2,2,0,1,8,9,1,11,11,18
Vertigo,METHOTREXATE,21,5,16,2,1,0,1,9,11,1,12,8,18
Vertigo,METOPROLOL,16,3,13,0,5,0,2,5,3,3,6,7,10
Vertigo,MINOCIN,16,2,12,0,0,0,0,0,0,6,10,0,4
Vertigo,MULTIVITAMINE(S),14,0,14,0,1,0,2,5,3,2,7,5,8
Vertigo,NEXIUM,15,4,11,0,2,0,0,4,9,2,6,7,15
Vertigo,NITROGLYCERIN,20,4,16,0,2,0,0,11,6,0,9,11,17
Vertigo,NORVASC,13,4,9,0,1,0,0,6,1,1,3,9,7
Vertigo,PANTOLOC,28,10,17,0,2,0,3,11,12,2,13,13,22
Vertigo,PANTOPRAZOLE,11,5,6,0,4,0,0,4,6,1,6,4,11
Vertigo,PAXIL,26,12,12,0,3,0,0,1,14,10,15,1,17
Vertigo,PLAVIX,14,4,10,0,3,0,1,3,5,1,5,8,10
Vertigo,PREDNISONE,46,17,28,2,3,0,1,16,17,4,25,17,36
Vertigo,PREMARIN,16,0,16,0,1,0,1,2,2,2,12,2,7
Vertigo,RAMIPRIL,13,4,9,0,3,0,1,6,4,1,6,6,10
Vertigo,REBIF,18,6,12,0,0,0,0,12,6,3,15,0,17
Vertigo,REMICADE,26,10,16,2,0,0,0,15,11,5,16,5,25
Vertigo,RIVOTRIL,15,2,13,0,0,0,1,0,3,2,13,0,6
Vertigo,SANDOSTATIN,11,0,11,0,0,0,0,0,10,4,6,1,10
Vertigo,SANDOSTATIN LAR,16,4,12,4,0,0,0,12,16,1,5,10,16
Vertigo,SANDOSTATIN LAR 30MG,28,12,16,5,0,0,2,15,27,5,14,9,28
Vertigo,SERC,29,9,20,0,5,0,1,12,6,4,16,9,21
Vertigo,SEROQUEL,15,6,9,0,1,0,0,7,6,3,11,1,13
Vertigo,STREPTOMYCIN FOR INJECTION USP,19,9,7,0,0,0,0,0,0,3,13,3,9
Vertigo,SYNTHROID,47,6,41,0,6,0,1,14,12,2,20,25,32
Vertigo,TALWIN,13,3,10,0,0,0,0,0,0,1,9,3,1
Vertigo,TALWIN 30 MG/ML,13,5,8,0,0,0,0,0,0,0,12,1,5
Vertigo,TEGRETOL,15,4,11,0,1,0,0,4,5,4,10,1,9
Vertigo,TYLENOL,29,9,20,0,7,0,0,9,14,2,16,11,24
Vertigo,VALIUM ORAL,14,4,7,0,0,0,0,0,0,3,10,1,6
Vertigo,VASOTEC,14,7,7,0,0,0,1,10,2,1,7,6,12
Vertigo,VENTOLIN,14,4,10,0,0,0,2,6,6,2,8,4,12
Vertigo,VITAMIN B12,12,5,7,0,1,0,1,4,5,1,7,4,9
Vertigo,VITAMIN D,24,8,16,0,3,0,4,9,8,1,14,9,19
Vertigo,WARFARIN,16,5,11,0,1,0,0,10,3,2,10,4,13
Vertigo,XOLAIR,66,53,13,0,1,0,0,3,62,0,58,8,65
Vestibular disorder,GENTAMICIN,22,10,11,2,7,0,0,6,3,1,15,6,21
Vestibular disorder,STREPTOMYCIN FOR INJECTION USP,17,7,10,0,0,0,0,0,0,1,5,11,15
