reaction,drug,count,countmale,countfemale,countdeath,countdisab,countanomal,countthreat,counthosp,countother,countyoung,countadult,countelderly,countserious
Convulsion,SABIN,149,73,73,1,0,0,0,63,2,145,4,0,134
Convulsion,SEROQUEL,103,44,53,7,1,1,5,34,68,29,55,19,102
Convulsion,TEGRETOL,153,65,83,6,4,1,5,35,81,66,72,15,134
Convulsion,TYLENOL,119,64,54,9,0,0,7,58,32,53,44,22,108
Convulsion,ZYBAN,132,57,70,1,2,0,9,44,72,29,98,5,125
Convulsion,ZYPREXA,130,84,45,16,0,0,6,69,80,13,104,13,128
Disturbance in attention,CHAMPIX,117,46,68,0,22,0,11,6,81,17,96,4,99
Dizziness,ACETAMINOPHEN,226,70,153,8,7,0,5,49,72,17,122,87,159
Dizziness,ACETYLSALICYLIC ACID,174,71,101,0,4,0,1,58,52,21,74,79,119
Dizziness,ACLASTA,203,7,195,4,9,0,6,36,155,30,57,116,189
Dizziness,ACTEMRA,154,44,110,0,0,0,0,15,103,4,120,30,124
Dizziness,ACTONEL,131,24,106,0,6,0,4,26,53,14,44,73,88
Dizziness,ADVAIR,112,29,81,3,3,0,6,29,68,18,61,33,83
Dizziness,ALTACE,196,93,103,3,21,0,7,42,77,18,79,99,133
Dizziness,AMITRIPTYLINE,134,30,104,2,4,0,2,33,39,7,84,43,90
Dizziness,AMLODIPINE,137,45,91,1,8,0,2,27,50,18,23,96,71
Dizziness,ASA,323,140,178,9,22,0,14,86,103,30,106,187,203
Dizziness,ASPIRIN,213,106,107,7,20,0,16,67,89,26,91,96,171
Dizziness,ATACAND,108,44,64,0,7,0,2,24,41,11,36,61,66
Dizziness,ATENOLOL TABLETS, BP,207,79,126,1,9,0,4,64,69,21,79,107,137
Dizziness,ATIVAN,297,68,228,7,17,0,12,65,98,28,166,103,191
Dizziness,AVAPRO,120,40,79,0,9,0,3,39,43,13,47,60,85
Dizziness,AVELOX,123,31,88,0,7,1,10,32,48,15,79,29,83
Dizziness,BENADRYL,500,125,364,5,1,0,26,112,145,62,359,79,327
Dizziness,BETASERON,112,36,76,1,11,0,1,45,71,4,102,6,106
Dizziness,CALCIUM,305,54,251,7,14,0,6,78,145,27,140,138,224
Dizziness,CELEBREX,218,75,141,8,7,0,10,50,87,18,127,73,152
Dizziness,CELEXA,123,32,91,0,4,0,2,28,47,8,88,27,77
Dizziness,CHAMPIX,163,55,107,0,14,0,18,18,77,29,107,27,108
Dizziness,CIPRALEX,105,32,70,2,7,0,2,17,52,23,65,17,73
Dizziness,CITALOPRAM,116,26,89,5,6,0,5,38,43,13,66,37,85
Dizziness,CLONAZEPAM,220,61,155,2,18,0,14,42,91,23,155,42,152
Dizziness,CLOZARIL,124,54,66,6,3,0,5,29,85,32,81,11,121
Dizziness,COUMADIN,148,60,88,10,10,0,5,45,41,19,39,90,99
Dizziness,CRESTOR,277,119,154,3,24,0,12,58,107,33,126,118,175
Dizziness,CYMBALTA,166,39,123,0,14,0,7,31,89,39,105,22,130
Dizziness,DEMEROL,189,49,134,1,1,0,3,14,5,22,145,22,69
Dizziness,DEXAMETHASONE,115,36,79,3,7,0,1,17,54,11,71,33,73
Dizziness,DIGOXIN,298,116,179,10,1,0,10,97,24,14,68,216,187
Dizziness,DILANTIN,116,47,66,1,3,0,4,40,28,11,76,29,86
Dizziness,DILTIAZEM,116,42,71,4,5,0,6,30,29,11,34,71,71
Dizziness,DIOVAN,224,71,149,2,11,0,4,31,134,42,98,84,173
Dizziness,EFFEXOR XR,173,43,127,3,18,0,5,37,89,28,122,23,123
Dizziness,ELAVIL,107,17,89,0,5,0,3,14,28,8,60,39,59
Dizziness,ELTROXIN,144,19,123,0,12,0,6,13,38,13,72,59,72
Dizziness,ESTRADERM,147,0,146,0,0,0,0,3,1,40,98,9,4
Dizziness,EXELON,104,35,67,3,1,0,4,59,47,6,1,97,99
Dizziness,EZETROL,101,44,57,2,8,0,2,17,34,13,23,65,53
Dizziness,FLOVENT,107,25,79,1,8,1,4,22,41,12,64,31,68
Dizziness,FOLIC ACID,193,51,142,4,6,0,4,64,96,11,115,67,162
Dizziness,FORTEO,105,8,97,2,3,0,1,48,61,3,28,74,100
Dizziness,FUROSEMIDE,268,107,160,11,13,0,10,89,66,14,78,176,190
Dizziness,GABAPENTIN,127,41,78,3,10,0,4,30,59,14,69,44,90
Dizziness,GILENYA,141,20,121,0,4,0,0,16,116,14,127,0,129
Dizziness,GLYBURIDE,145,68,75,6,7,0,7,43,40,13,44,88,95
Dizziness,GRAVOL,260,54,202,3,10,0,5,36,41,15,186,59,124
Dizziness,HUMIRA,167,44,123,2,0,0,0,84,89,21,101,45,142
Dizziness,HYDROCHLOROTHIAZIDE,336,91,243,2,18,0,8,88,100,27,134,175,207
Dizziness,IBUPROFEN,116,47,68,1,4,0,1,29,27,13,80,23,66
Dizziness,INH,356,148,202,0,0,0,0,5,0,137,162,57,35
Dizziness,LANOXIN,129,49,78,3,3,0,0,30,11,16,19,94,67
Dizziness,LASIX,237,94,140,13,9,0,9,60,49,17,67,153,157
Dizziness,LEVOTHYROXINE,139,23,114,3,6,0,8,55,39,10,57,72,101
Dizziness,LIPITOR,440,192,240,4,28,0,19,83,169,41,166,233,276
Dizziness,LORAZEPAM,237,58,178,9,13,0,5,59,68,28,115,94,150
Dizziness,LOSEC,205,70,134,3,9,0,6,61,67,15,108,82,136
Dizziness,LYRICA,242,64,177,5,17,0,2,36,135,31,126,85,170
Dizziness,METFORMIN,308,129,177,7,17,0,11,78,104,25,127,156,187
Dizziness,METHOTREXATE,212,56,155,5,6,0,4,62,117,13,138,61,179
Dizziness,METOPROLOL,303,133,165,15,22,0,17,96,105,25,100,178,226
Dizziness,MORPHINE,122,37,83,5,1,0,3,25,35,8,86,28,74
Dizziness,MULTIVITAMINE(S),218,56,161,7,13,0,10,50,97,13,126,79,149
Dizziness,NEXIUM,138,36,102,0,14,0,5,34,71,14,87,37,107
Dizziness,NITROGLYCERIN,229,115,111,7,8,0,8,80,36,17,85,127,149
Dizziness,NORVASC,230,80,148,6,11,0,4,58,85,19,58,153,142
Dizziness,OMEPRAZOLE,121,27,91,3,2,0,6,38,39,11,47,63,77
Dizziness,OXYGEN,144,45,95,3,0,0,21,37,40,22,88,34,112
Dizziness,PANTOLOC,226,67,155,2,15,0,6,60,76,11,117,98,139
Dizziness,PANTOPRAZOLE,104,41,63,4,9,0,7,39,41,5,41,58,86
Dizziness,PAXIL,215,54,158,2,18,0,6,38,80,44,146,25,136
Dizziness,PLAVIX,170,72,96,2,14,0,10,57,65,9,54,107,129
Dizziness,PREDNISONE,520,161,353,8,13,0,18,177,225,50,313,157,414
Dizziness,PREMARIN,145,1,141,2,6,0,7,19,36,15,93,37,77
Dizziness,PREVACID,112,32,80,1,9,0,8,33,39,5,62,45,85
Dizziness,RAMIPRIL,211,90,118,9,12,0,7,66,72,19,76,116,140
Dizziness,RANITIDINE,221,74,144,7,7,0,12,71,48,17,109,95,140
Dizziness,REMICADE,750,288,447,2,4,0,29,189,562,50,602,98,731
Dizziness,SALBUTAMOL,114,37,74,5,1,0,3,36,32,15,61,38,67
Dizziness,SANDOSTATIN LAR,128,50,75,29,0,0,10,84,112,29,43,56,128
Dizziness,SANDOSTATIN LAR 20MG,103,30,73,13,0,0,0,43,100,23,53,27,103
Dizziness,SANDOSTATIN LAR 30MG,209,67,142,23,0,0,9,104,198,37,68,104,209
Dizziness,SEROQUEL,107,39,66,0,7,0,3,23,56,13,70,24,76
Dizziness,SLOW K 600MG,113,29,83,0,1,0,3,17,4,9,25,79,51
Dizziness,SOLU-CORTEF,125,49,74,0,0,0,10,45,42,15,91,19,105
Dizziness,SYNTHROID,425,65,355,6,29,0,17,98,156,33,193,199,282
Dizziness,TRAZODONE,106,30,75,2,7,0,4,17,39,15,67,24,64
Dizziness,TYLENOL,418,115,298,6,20,0,25,132,154,50,228,140,306
Dizziness,TYLENOL WITH CODEINE NO. 3 - TAB,151,41,108,2,5,0,4,21,27,20,96,35,75
Dizziness,VASOTEC,145,58,86,3,2,0,9,46,27,22,63,60,91
Dizziness,VENTOLIN,276,82,192,4,7,1,10,66,109,28,177,71,183
Dizziness,VITAMIN B12,119,28,91,0,5,0,4,26,45,9,55,55,78
Dizziness,VITAMIN C,108,29,78,1,5,0,6,21,38,4,65,39,66
Dizziness,VITAMIN D,298,55,243,7,13,0,13,80,141,24,141,133,218
Dizziness,WARFARIN,186,81,104,15,7,0,11,78,57,9,55,122,143
Dizziness,XOLAIR,430,164,266,1,4,2,2,115,369,28,355,47,396
Dizziness,ZANTAC,125,41,82,2,6,0,9,31,29,11,50,64,85
Dizziness,ZOPICLONE,123,33,88,4,8,0,8,30,47,1,83,39,81
Dizziness,ZYBAN,115,47,68,1,10,0,4,32,37,8,98,9,81
Dystonia,COGENTIN,161,54,101,3,2,0,4,20,11,43,104,14,103
Extrapyramidal disorder,COGENTIN,119,44,71,1,3,0,2,17,11,30,74,15,82
Grand mal convulsion,DILANTIN,121,58,59,5,1,0,9,61,40,23,75,23,118
Grand mal convulsion,PHENYTOIN,109,50,56,2,1,0,13,44,42,15,54,40,108
Headache,ACETAMINOPHEN,365,95,263,7,9,0,24,92,134,50,254,61,271
Headache,ACETYLSALICYLIC ACID,118,46,70,2,3,0,2,26,32,19,61,38,78
Headache,ACLASTA,288,19,269,6,21,0,21,30,218,52,104,132,271
Headache,ACTEMRA,211,35,176,0,0,0,4,12,120,12,157,42,153
Headache,ACTONEL,163,11,152,1,9,0,3,28,69,16,89,58,96
Headache,ADVAIR,141,36,102,3,4,0,1,38,90,11,98,32,109
Headache,ADVIL,108,27,80,1,10,0,5,26,46,19,83,6,76
Headache,ALTACE,156,67,89,4,12,0,7,36,60,16,78,62,105
Headache,AMITRIPTYLINE,136,30,105,0,6,1,5,28,55,11,108,17,94
Headache,AMLODIPINE,107,26,81,0,5,0,12,17,33,18,30,59,53
Headache,ASA,238,86,149,6,17,0,12,45,80,24,110,104,141
Headache,ASPIRIN,201,83,118,5,15,0,6,48,84,18,100,83,144
Headache,ATENOLOL TABLETS, BP,152,61,91,2,7,0,12,37,39,15,67,70,94
Headache,ATIVAN,264,57,206,4,13,0,11,65,84,24,168,72,171
Headache,AVASTIN,135,76,59,6,6,0,6,40,83,3,104,28,120
Headache,BENADRYL,363,98,260,1,5,0,16,81,134,46,281,36,261
Headache,BETASERON,156,51,105,2,6,0,3,47,111,2,151,3,137
Headache,CALCIUM,336,43,293,6,22,0,11,97,138,19,189,128,246
Headache,CELEBREX,196,61,134,3,10,0,7,49,92,20,130,46,149
Headache,CELEXA,104,30,74,3,7,0,3,28,37,11,76,17,65
Headache,CHAMPIX,224,65,154,5,17,0,15,19,116,31,169,24,146
Headache,CLONAZEPAM,224,49,172,1,17,0,15,49,104,23,167,34,158
Headache,COUMADIN,114,43,71,5,9,0,6,35,30,15,51,48,82
Headache,CRESTOR,272,111,154,1,22,0,5,48,119,30,145,97,169
Headache,CYMBALTA,155,31,123,2,11,0,19,35,88,24,113,18,126
Headache,DEMEROL,151,38,110,2,4,0,4,23,21,10,122,19,85
Headache,DEXAMETHASONE,147,80,67,9,3,0,13,38,79,20,114,13,120
Headache,DIOVAN,163,41,120,2,9,0,2,15,96,20,82,61,118
Headache,EFFEXOR XR,127,23,102,5,8,0,2,32,60,18,101,8,89
Headache,ELTROXIN,124,12,111,0,10,0,4,24,35,9,56,59,70
Headache,ENBREL,140,38,102,3,2,0,5,36,53,9,104,27,89
Headache,ESTRADERM,244,0,240,0,0,0,0,5,3,83,157,4,11
Headache,EXJADE,102,39,63,17,0,0,0,52,78,11,42,49,97
Headache,FOLIC ACID,282,62,219,7,4,0,4,82,144,15,201,66,227
Headache,FUROSEMIDE,135,43,91,6,7,0,11,39,38,14,43,78,97
Headache,GABAPENTIN,109,37,68,0,6,0,3,28,49,8,79,22,80
Headache,GILENYA,165,20,145,0,2,0,2,18,134,13,152,0,149
Headache,GRAVOL,247,45,198,3,15,0,9,52,43,26,190,31,153
Headache,HUMIRA,235,77,158,1,3,0,5,126,103,38,168,29,184
Headache,HYDROCHLOROTHIAZIDE,253,66,187,4,13,0,8,51,75,18,135,100,148
Headache,IBUPROFEN,136,33,103,2,8,0,7,31,53,21,96,19,86
Headache,INH,233,67,160,0,0,0,1,6,0,119,104,10,19
Headache,LASIX,147,43,102,4,5,0,4,34,24,10,57,80,74
Headache,LEVOTHYROXINE,116,20,95,5,7,0,6,41,43,7,57,52,89
Headache,LIPITOR,362,152,207,4,30,0,18,63,129,35,166,161,222
Headache,LORAZEPAM,228,69,156,8,8,0,11,58,82,25,132,71,146
Headache,LOSEC,203,59,144,3,12,0,4,41,66,22,105,76,107
Headache,LYRICA,162,36,125,1,14,1,11,38,93,18,103,41,129
Headache,METFORMIN,241,88,151,6,15,0,9,53,78,27,131,83,139
Headache,METHOTREXATE,366,84,280,6,11,0,9,85,196,37,262,67,300
Headache,METOPROLOL,193,72,117,4,15,0,12,49,63,19,78,96,121
Headache,MORPHINE,120,42,76,4,3,0,17,40,36,23,86,11,92
Headache,MULTIVITAMINE(S),211,50,157,2,23,0,11,48,99,13,120,78,149
Headache,NAPROXEN,101,21,80,1,12,0,5,25,33,9,72,20,69
Headache,NEXIUM,178,36,141,2,15,0,8,30,90,21,115,42,128
Headache,NITROGLYCERIN,159,75,83,7,3,0,8,30,26,11,61,87,81
Headache,NORVASC,174,55,119,1,15,0,12,39,59,17,58,99,107
Headache,OMEPRAZOLE,125,24,100,3,3,0,3,21,46,13,67,45,70
Headache,ORENCIA,116,26,90,1,2,0,1,44,55,5,83,28,99
Headache,PANTOLOC,227,63,158,4,10,0,9,65,78,19,138,70,141
Headache,PANTOPRAZOLE,116,36,80,2,10,0,7,43,50,8,67,41,89
Headache,PARIET,106,25,79,0,6,0,6,23,40,7,57,42,62
Headache,PAXIL,190,47,138,3,13,2,3,30,76,45,119,26,119
Headache,PLAVIX,121,63,56,2,11,0,10,41,44,8,36,77,90
Headache,PREDNISONE,676,178,491,9,18,0,27,239,297,91,465,120,548
Headache,PREMARIN,147,0,146,1,5,0,6,23,35,13,104,30,75
Headache,PREVACID,126,37,89,2,6,0,7,36,54,15,84,27,95
Headache,RAMIPRIL,138,59,76,2,6,0,8,40,57,13,75,50,94
Headache,RANITIDINE,149,47,100,3,4,0,12,42,43,23,91,35,94
Headache,REBIF,153,31,122,4,8,0,8,78,71,32,120,1,140
Headache,REMICADE,968,314,651,6,16,0,39,246,700,92,782,94,919
Headache,RITUXAN,159,25,134,0,0,0,9,23,99,5,129,25,124
Headache,SALBUTAMOL,108,24,81,7,1,0,6,32,34,10,71,27,66
Headache,SANDOSTATIN LAR,155,57,94,16,0,0,4,87,140,32,85,38,154
Headache,SANDOSTATIN LAR 20MG,148,46,102,13,0,0,2,49,137,35,88,25,145
Headache,SANDOSTATIN LAR 30MG,223,65,158,15,2,0,10,66,215,45,106,72,223
Headache,SINGULAIR,122,33,89,4,4,0,3,38,70,27,76,19,93
Headache,SOLU-CORTEF,113,28,81,3,0,0,8,29,45,20,89,4,89
Headache,SYMBICORT TURBUHALER,129,38,90,2,3,0,3,29,68,11,89,29,89
Headache,SYNTHROID,409,54,354,5,36,0,19,78,188,34,233,142,281
Headache,TRAZODONE,125,24,100,1,8,1,4,28,50,12,93,20,82
Headache,TYLENOL,602,175,418,10,29,0,27,160,225,106,377,119,411
Headache,TYLENOL WITH CODEINE NO. 3 - TAB,129,53,75,3,7,1,2,29,38,15,90,24,77
Headache,VENTOLIN,252,62,185,4,7,0,9,56,117,34,178,40,170
Headache,VITAMIN B12,130,30,100,5,8,0,5,27,52,9,77,44,93
Headache,VITAMIN C,120,29,90,3,10,0,5,25,41,13,73,34,78
Headache,VITAMIN D,349,56,292,6,27,0,10,102,160,30,202,117,261
Headache,WARFARIN,119,38,81,10,3,0,5,50,47,5,51,63,95
Headache,XOLAIR,727,187,537,9,4,0,1,248,578,68,583,76,635
Headache,ZANTAC,119,40,77,0,6,0,4,28,25,13,71,35,67
Headache,ZOPICLONE,159,34,124,0,9,0,7,45,80,4,118,37,119
Hypoaesthesia,BENADRYL,156,32,119,1,4,0,10,29,65,13,126,17,107
Hypoaesthesia,BETASERON,207,57,150,0,17,0,4,72,141,9,195,3,194
Hypoaesthesia,CALCIUM,138,15,123,0,11,0,3,29,70,11,88,39,103
Hypoaesthesia,HUMIRA,134,34,97,0,5,0,0,53,76,21,92,21,110
Hypoaesthesia,LIPITOR,126,58,68,2,23,0,3,31,55,11,73,42,98
Hypoaesthesia,METHOTREXATE,144,41,99,2,4,0,3,40,90,18,101,25,124
Hypoaesthesia,PREDNISONE,216,65,148,2,11,0,5,65,107,18,165,33,179
Hypoaesthesia,REBIF,140,18,122,2,5,0,0,59,75,35,104,1,129
Hypoaesthesia,REMICADE,433,159,268,1,15,0,16,78,352,25,378,30,422
Hypoaesthesia,SYNTHROID,123,17,106,2,9,0,6,24,57,8,86,29,88
Hypoaesthesia,TYLENOL,137,38,98,4,10,0,4,46,68,9,106,22,110
Hypoaesthesia,VITAMIN D,140,16,124,0,17,0,3,27,71,14,89,37,104
Lethargy,DIPHTHERIA AND TETANUS TOXOIDS WITH PERTUSSIS VACCINE ADSORBED,326,193,126,0,0,0,0,48,4,324,2,0,176
Lethargy,SABIN,220,133,85,0,0,0,0,36,3,218,2,0,120
Lethargy,TYLENOL,101,49,50,2,0,0,2,28,8,66,15,20,67
Loss of consciousness,LIPITOR,112,53,59,6,2,0,21,52,54,4,64,44,107
Loss of consciousness,PREDNISONE,122,46,72,13,5,0,16,52,57,13,71,38,116
Loss of consciousness,REMICADE,169,80,85,9,1,0,14,63,109,10,144,15,169
Migraine,REMICADE,125,27,97,0,3,0,1,34,91,8,114,3,120
Multiple sclerosis,BETASERON,456,134,319,10,26,0,7,199,216,51,390,15,398
Multiple sclerosis,REBIF,117,19,98,2,16,0,1,57,35,51,66,0,98
Multiple sclerosis relapse,BETASERON,314,79,233,0,21,0,4,94,244,38,265,11,290
Multiple sclerosis relapse,GILENYA,150,26,120,0,7,0,0,17,92,31,119,0,104
Multiple sclerosis relapse,REBIF,224,37,187,2,15,0,2,131,79,66,152,6,195
Neuroleptic malignant syndrome,CLOZARIL,118,85,28,5,2,0,50,51,40,23,89,6,118
Paraesthesia,ACETAMINOPHEN,104,38,65,1,7,0,0,15,39,11,64,29,63
Paraesthesia,ATIVAN,143,34,107,0,9,0,5,23,45,11,102,30,88
Paraesthesia,BENADRYL,422,109,301,1,5,0,10,46,79,61,310,51,208
Paraesthesia,CALCIUM,115,13,100,3,13,0,3,26,45,10,62,43,79
Paraesthesia,DEMEROL,102,21,80,0,0,0,1,7,6,10,88,4,44
Paraesthesia,EFFEXOR XR,118,33,84,0,20,0,1,14,67,19,97,2,88
Paraesthesia,GRAVOL,123,16,105,1,4,0,4,19,14,8,99,16,61
Paraesthesia,LIPITOR,111,49,56,0,13,0,3,23,45,9,68,34,75
Paraesthesia,METHOTREXATE,118,30,87,1,2,0,5,18,67,14,80,24,97
Paraesthesia,PAXIL,163,51,109,0,19,0,2,20,66,50,111,2,109
Paraesthesia,PREDNISONE,236,60,175,4,14,0,9,48,82,31,172,33,166
Paraesthesia,REMICADE,325,85,233,0,8,0,9,52,263,24,280,21,317
Paraesthesia,SYNTHROID,139,21,117,1,11,0,3,18,56,16,92,31,85
Paraesthesia,TYLENOL,149,48,99,2,6,0,3,35,54,21,105,23,98
Paraesthesia,VITAMIN D,121,25,95,2,11,0,1,27,53,15,70,36,83
Paraesthesia,XOLAIR,135,13,122,0,2,0,1,34,131,3,105,27,133
Sedation,CLOZARIL,126,47,76,5,6,0,10,32,79,46,68,12,112
Sinus headache,XOLAIR,125,37,88,0,0,0,0,28,111,1,111,13,111
Somnolence,ACETAMINOPHEN,120,35,85,12,3,0,8,35,35,22,52,46,87
Somnolence,ARTANE,144,62,35,1,0,0,1,4,1,65,65,14,15
Somnolence,ATIVAN,168,59,108,14,12,0,9,52,42,26,98,44,125
Somnolence,BENADRYL,119,49,68,3,0,0,4,21,34,24,80,15,75
Somnolence,CHLOR-PROMANYL,102,10,11,0,0,0,0,0,0,82,17,3,2
Somnolence,CHLORPROMANYL,251,143,99,0,0,0,0,0,0,36,182,33,21
Somnolence,CLONAZEPAM,139,46,91,9,4,0,7,49,43,19,94,26,103
Somnolence,CLOZARIL,164,85,77,13,12,0,9,58,89,49,88,27,155
Somnolence,COGENTIN,173,47,50,3,0,0,1,12,3,86,76,11,39
Somnolence,DIGOXIN,131,58,72,6,0,0,1,25,6,5,26,100,67
Somnolence,DILANTIN,141,49,73,3,5,0,0,32,23,41,68,32,73
Somnolence,DIPHTHERIA AND TETANUS TOXOIDS WITH PERTUSSIS VACCINE ADSORBED,308,163,138,2,0,0,0,38,1,307,1,0,118
Somnolence,FUROSEMIDE,112,41,70,11,6,0,4,37,28,6,29,77,83
Somnolence,HALDOL,101,49,47,7,0,0,3,15,11,22,49,30,53
Somnolence,INH,179,78,96,0,0,0,0,0,0,75,93,11,6
Somnolence,LARGACTIL,150,36,36,1,0,0,0,5,1,88,46,16,27
Somnolence,LORAZEPAM,115,48,67,9,4,0,5,41,28,15,59,41,84
Somnolence,LYRICA,135,28,105,6,8,0,4,34,78,17,80,38,101
Somnolence,MELLARIL,158,47,71,0,0,0,0,4,1,49,53,56,23
Somnolence,MORPHINE,124,55,66,16,2,0,10,25,36,23,52,49,90
Somnolence,NOZINAN,291,115,121,1,0,0,3,8,5,81,183,27,38
Somnolence,PHENOBARBITAL,106,46,58,0,2,0,1,14,8,24,69,13,43
Somnolence,PREDNISONE,120,42,74,9,2,0,4,38,38,17,55,48,85
Somnolence,SABIN,192,107,81,2,0,0,0,33,0,192,0,0,88
Somnolence,SEROQUEL,119,41,77,11,8,1,10,56,30,18,82,19,107
Somnolence,STEMETIL,109,27,28,2,1,0,0,6,3,58,42,9,18
Somnolence,SYNTHROID,121,20,98,5,16,0,9,30,40,8,67,46,92
Somnolence,TYLENOL,154,63,90,11,9,0,4,34,33,54,50,50,100
Somnolence,VALIUM ORAL,197,92,91,1,0,0,0,4,0,26,114,57,31
Somnolence,ZYPREXA,101,43,57,17,2,0,4,49,29,31,59,11,87
Syncope,PREDNISONE,105,30,75,9,3,0,6,52,34,13,52,40,97
Syncope,REMICADE,191,84,100,1,0,0,5,65,137,10,156,25,189
Tremor,ACETAMINOPHEN,140,52,86,5,10,0,10,28,43,17,71,52,101
Tremor,ARTANE,101,44,31,0,0,0,0,0,0,31,60,10,56
Tremor,ATIVAN,189,58,126,1,12,0,8,51,45,23,120,46,129
Tremor,BENADRYL,314,129,176,2,7,0,10,45,96,53,207,54,205
Tremor,CHLORPROMANYL,132,71,53,0,0,0,0,0,0,17,113,2,47
Tremor,CLONAZEPAM,186,61,124,0,13,0,8,78,57,16,134,36,145
Tremor,COGENTIN,153,64,74,4,2,0,1,10,9,44,91,18,83
Tremor,DIGOXIN,101,49,48,3,0,0,3,29,4,1,25,75,61
Tremor,DIPHTHERIA AND TETANUS TOXOIDS WITH PERTUSSIS VACCINE ADSORBED,228,133,91,0,0,0,0,40,3,226,2,0,119
Tremor,EFFEXOR XR,103,26,77,1,16,0,5,25,46,12,79,12,83
Tremor,GRAVOL,117,26,89,2,4,0,0,22,11,12,80,25,66
Tremor,HALDOL,147,43,76,1,1,0,1,14,7,47,69,31,75
Tremor,LARGACTIL,124,28,39,1,0,0,0,1,0,64,48,12,53
Tremor,LIPITOR,128,56,70,4,13,1,12,28,58,8,59,61,101
Tremor,LITHIUM,124,46,78,1,7,0,9,45,39,19,79,26,90
Tremor,LORAZEPAM,163,57,103,4,6,0,10,49,40,12,100,51,112
Tremor,NOZINAN,141,41,66,0,0,0,0,1,3,45,89,7,66
Tremor,PAXIL,156,52,100,0,9,0,7,30,63,41,102,13,104
Tremor,PREDNISONE,212,77,131,7,9,0,7,60,67,15,116,81,154
Tremor,REMICADE,292,170,118,0,3,0,11,75,224,16,245,31,290
Tremor,SABIN,139,83,54,0,0,0,0,22,3,138,1,0,72
Tremor,STELAZINE,106,20,33,0,0,0,0,2,0,60,37,9,36
Tremor,STEMETIL,125,30,70,1,1,0,1,4,9,38,71,16,71
Tremor,SYNTHROID,165,24,139,4,10,0,14,39,54,17,90,58,119
Tremor,TRILAFON,111,40,39,0,0,0,0,0,0,40,70,1,45
Tremor,TYLENOL,225,84,137,5,5,0,12,72,69,51,116,58,159
Tremor,VENTOLIN,153,45,105,1,4,0,6,27,38,22,84,47,88
Tremor,VITAMIN D,108,21,87,1,8,0,8,35,43,9,62,37,80
Tremor,ZYBAN,105,44,60,0,10,0,5,24,31,13,81,11,70
