reaction,drug,count,countmale,countfemale,countdeath,countdisab,countanomal,countthreat,counthosp,countother,countyoung,countadult,countelderly,countserious
Anaphylactic shock,OXYGEN,23,10,13,0,0,0,10,7,4,6,15,2,23
Anaphylactic shock,PREDNISONE,30,8,22,1,0,0,12,11,8,8,17,5,29
Anaphylactic shock,RANITIDINE,13,6,7,1,0,0,5,7,2,5,6,2,13
Anaphylactic shock,REMICADE,39,6,31,0,0,0,9,16,26,13,26,0,39
Anaphylactic shock,SOLU-CORTEF,32,11,21,0,0,0,14,13,4,7,19,6,32
Anaphylactic shock,SOLU-MEDROL,19,9,9,2,0,0,10,4,4,4,12,3,19
Anaphylactic shock,STEROID(S),12,3,9,1,1,0,5,4,1,4,7,1,12
Anaphylactic shock,TYLENOL,11,1,9,0,0,0,3,3,5,2,8,1,10
Anaphylactic shock,VENTOLIN,18,6,11,1,1,0,10,5,7,8,7,3,18
Anaphylactic shock,XOLAIR,20,5,15,0,0,0,2,7,14,3,17,0,20
Anaphylactoid reaction,ACETAMINOPHEN,26,8,17,1,1,0,2,7,2,8,14,4,23
Anaphylactoid reaction,ACETYLSALICYLIC ACID,30,15,15,0,0,0,0,5,5,5,16,9,23
Anaphylactoid reaction,ACETYLSALICYLIC ACID ENT CTD,15,8,7,0,0,0,0,1,0,1,5,9,11
Anaphylactoid reaction,ADALAT,23,5,18,0,0,0,0,2,0,4,12,7,21
Anaphylactoid reaction,ADRENALIN CHLORIDE SOL 1:1000,246,87,148,3,0,0,7,97,11,83,137,26,213
Anaphylactoid reaction,AMINOPHYLLINE,40,16,23,1,0,0,0,13,1,4,24,12,39
Anaphylactoid reaction,AMOXIL,23,8,15,0,0,0,0,9,0,9,10,4,19
Anaphylactoid reaction,AMPICILLIN,47,25,20,0,0,0,0,4,2,10,22,15,36
Anaphylactoid reaction,ANCEF,14,7,7,0,0,0,0,2,0,2,6,6,13
Anaphylactoid reaction,ANTIHISTAMINIC DRUGS,26,9,17,1,0,0,2,8,4,6,17,3,22
Anaphylactoid reaction,ASPIRIN,18,14,4,0,0,0,0,7,7,1,11,6,17
Anaphylactoid reaction,ATARAX,23,13,10,0,0,0,0,6,0,8,11,4,18
Anaphylactoid reaction,ATIVAN,35,8,27,1,0,0,0,3,2,1,21,13,33
Anaphylactoid reaction,ATROPINE,38,19,18,2,0,0,0,3,2,5,21,12,37
Anaphylactoid reaction,ATROVENT,16,5,10,2,0,0,0,6,1,2,7,7,14
Anaphylactoid reaction,BACTRIM ROCHE,13,6,7,0,0,0,0,2,0,1,11,1,11
Anaphylactoid reaction,BECLOVENT  -  AEM 50MCG/AEM,22,7,14,0,0,0,0,8,0,2,13,7,19
Anaphylactoid reaction,BENADRYL,470,167,285,1,1,0,13,123,30,88,309,73,359
Anaphylactoid reaction,CAPTOPRIL,12,4,8,0,0,0,0,0,1,2,5,5,9
Anaphylactoid reaction,CECLOR,14,7,7,0,0,0,1,6,0,6,7,1,10
Anaphylactoid reaction,CEFAZOLIN FOR INJECTION, USP,13,8,5,0,0,0,0,0,1,4,8,1,9
Anaphylactoid reaction,CHLOR-TRIPOLON,50,14,31,0,0,0,0,5,1,11,25,14,43
Anaphylactoid reaction,CIMETIDINE,21,4,16,1,0,0,0,2,0,3,8,10,15
Anaphylactoid reaction,CIPRO,14,4,10,0,0,0,0,5,0,2,7,5,8
Anaphylactoid reaction,CLOXACILLIN,18,10,7,0,0,0,0,1,1,5,7,6,17
Anaphylactoid reaction,CODEINE PHOSPHATE,14,3,10,0,0,0,0,3,0,1,9,4,11
Anaphylactoid reaction,COGENTIN,12,3,9,0,0,0,0,2,0,3,9,0,11
Anaphylactoid reaction,COLACE,13,5,7,0,0,0,0,1,0,0,5,8,11
Anaphylactoid reaction,CONRAY 30,12,1,6,0,0,0,0,0,0,7,3,2,11
Anaphylactoid reaction,CONRAY 400,14,7,6,2,0,0,0,4,0,1,11,2,12
Anaphylactoid reaction,CONRAY 60,30,5,12,0,0,0,0,1,0,18,9,3,26
Anaphylactoid reaction,DALMANE,11,3,7,0,0,0,0,1,0,3,7,1,10
Anaphylactoid reaction,DEMEROL,73,28,43,0,0,0,1,9,1,6,54,13,66
Anaphylactoid reaction,DEXAMETHASONE,25,4,21,0,0,0,3,9,2,6,16,3,22
Anaphylactoid reaction,DEXTROSE 5% IN WATER,32,16,14,1,0,0,0,6,0,8,14,10,24
Anaphylactoid reaction,DIAZEPAM,11,5,6,0,0,0,0,1,0,0,9,2,9
Anaphylactoid reaction,DIGOXIN,52,20,31,0,0,0,0,8,0,3,16,33,44
Anaphylactoid reaction,DILANTIN,25,8,17,0,0,0,0,3,1,3,15,7,19
Anaphylactoid reaction,DILTIAZEM,16,8,8,0,0,0,0,2,0,1,5,10,13
Anaphylactoid reaction,DIMENHYDRINATE,24,5,18,0,0,0,0,3,1,4,14,6,17
Anaphylactoid reaction,DIPHENHYDRAMINE,59,23,36,1,1,0,2,17,7,9,34,16,52
Anaphylactoid reaction,DIPHTHERIA AND TETANUS TOXOIDS ADSORBED,15,9,6,0,0,0,0,3,0,13,2,0,13
Anaphylactoid reaction,DIPHTHERIA AND TETANUS TOXOIDS WITH PERTUSSIS VACCINE ADSORBED,53,32,21,0,0,0,0,20,0,53,0,0,51
Anaphylactoid reaction,DOPAMINE HCL,19,11,8,3,0,0,0,6,0,2,9,8,18
Anaphylactoid reaction,DYAZIDE TAB,25,5,20,0,0,0,0,4,2,1,12,12,22
Anaphylactoid reaction,ENTROPHEN,20,14,6,0,0,0,0,3,0,2,9,9,15
Anaphylactoid reaction,EPINEPHRINE,102,43,56,4,1,0,4,28,15,22,65,15,89
Anaphylactoid reaction,ERYTHROMYCIN,22,6,16,0,0,0,0,3,0,4,17,1,19
Anaphylactoid reaction,FENTANYL,18,5,12,3,0,0,1,2,4,4,13,1,18
Anaphylactoid reaction,FLAGYL,11,3,8,1,0,0,0,2,1,2,6,3,10
Anaphylactoid reaction,FUROSEMIDE,44,23,19,0,0,0,3,9,9,5,17,22,34
Anaphylactoid reaction,GENTAMICIN,19,7,12,0,0,0,0,2,0,1,13,5,14
Anaphylactoid reaction,GRAVOL,55,16,38,1,0,0,0,6,1,9,38,8,42
Anaphylactoid reaction,HALCION,33,14,19,0,0,0,0,5,1,2,17,14,31
Anaphylactoid reaction,HEPARIN SODIUM INJECTION, USP,28,14,13,2,0,0,0,2,3,2,15,11,24
Anaphylactoid reaction,HEXABRIX,16,8,5,0,0,0,0,1,0,4,7,5,14
Anaphylactoid reaction,HYDROCHLOROTHIAZIDE,17,7,10,1,0,0,1,2,1,0,10,7,13
Anaphylactoid reaction,HYDROCORTISONE,54,23,31,2,0,0,4,16,5,15,26,13,49
Anaphylactoid reaction,HYPAQUE SODIUM,15,5,8,1,0,0,0,1,0,8,4,3,13
Anaphylactoid reaction,HYPAQUE-M,47,18,27,5,0,0,0,6,0,13,22,12,43
Anaphylactoid reaction,I.V. SOLUTIONS,16,6,8,1,0,0,0,4,0,3,11,2,13
Anaphylactoid reaction,IMITREX,14,0,14,0,0,0,0,4,0,8,6,0,6
Anaphylactoid reaction,INDERAL,18,7,11,0,0,0,0,2,0,0,9,9,13
Anaphylactoid reaction,INSULIN,12,6,6,0,0,0,0,1,0,2,6,4,9
Anaphylactoid reaction,ISORDIL,29,15,14,0,0,0,0,3,1,2,10,17,24
Anaphylactoid reaction,ISOVUE,21,6,15,0,0,0,0,4,2,2,16,3,13
Anaphylactoid reaction,KEFLEX,13,2,11,0,0,0,1,3,0,2,7,4,10
Anaphylactoid reaction,LANOXIN,17,7,9,0,0,0,0,4,0,3,4,10,14
Anaphylactoid reaction,LASIX,37,9,28,1,0,0,0,5,1,7,16,14,28
Anaphylactoid reaction,LIDOCAINE,18,8,10,1,0,0,1,3,2,2,11,5,15
Anaphylactoid reaction,LIPITOR,11,7,4,0,0,0,4,3,4,0,3,8,11
Anaphylactoid reaction,LORAZEPAM,12,4,8,0,0,0,0,3,1,1,5,6,5
Anaphylactoid reaction,MAALOX,12,3,9,0,0,0,0,2,0,1,6,5,8
Anaphylactoid reaction,MAXERAN,13,5,8,0,0,0,0,3,0,0,11,2,13
Anaphylactoid reaction,MEFOXIN,21,4,17,0,0,0,0,0,1,3,12,6,17
Anaphylactoid reaction,METAMUCIL,42,6,36,0,0,0,0,3,5,14,24,4,29
Anaphylactoid reaction,METHYLPREDNISOLONE SODIUM SUCCINATE FOR INJECTION,13,6,5,0,0,0,2,2,2,4,7,2,11
Anaphylactoid reaction,METOPROLOL,17,10,7,0,0,0,1,3,7,0,10,7,16
Anaphylactoid reaction,MMR II,17,5,12,0,0,0,0,9,0,17,0,0,15
Anaphylactoid reaction,MODURET,19,5,14,1,0,0,0,10,0,0,9,10,17
Anaphylactoid reaction,MORPHINE,46,20,26,2,0,0,0,0,2,4,29,13,39
Anaphylactoid reaction,MORPHINE SULFATE,27,15,12,0,0,0,0,3,1,2,14,11,21
Anaphylactoid reaction,NAPROSYN,17,7,10,0,0,0,0,0,1,1,12,4,15
Anaphylactoid reaction,NARCAN,15,6,9,2,0,0,0,2,0,1,9,5,14
Anaphylactoid reaction,NARCAN INJ,12,8,4,0,0,0,0,1,1,0,6,6,9
Anaphylactoid reaction,NITROGLYCERIN,45,24,21,1,0,0,0,9,5,4,22,19,38
Anaphylactoid reaction,NORMAL SALINE,74,25,45,1,0,0,2,11,5,16,44,14,63
Anaphylactoid reaction,OMNIPAQUE,41,15,24,0,0,0,0,6,6,10,25,6,30
Anaphylactoid reaction,OXAZEPAM,17,5,12,0,0,0,0,4,1,1,8,8,13
Anaphylactoid reaction,OXYGEN,125,53,66,2,0,0,1,45,9,36,66,23,114
Anaphylactoid reaction,PENICILLIN NOS,15,2,12,0,0,0,0,4,0,6,9,0,11
Anaphylactoid reaction,PENTOTHAL,14,6,7,0,0,0,0,0,2,4,9,1,14
Anaphylactoid reaction,PETHIDINE INJECTION B.P.,12,7,5,0,0,0,0,0,0,2,6,4,11
Anaphylactoid reaction,PHENERGAN,12,5,7,0,0,0,0,2,0,4,6,2,10
Anaphylactoid reaction,PHENOBARBITAL,12,5,6,0,0,0,0,0,0,4,6,2,12
Anaphylactoid reaction,POTASSIUM CHLORIDE,12,4,6,0,0,0,0,0,1,4,1,7,7
Anaphylactoid reaction,PREDNISONE,71,25,44,1,0,0,5,22,10,14,44,13,60
Anaphylactoid reaction,PROPRANOLOL HYDROCHLORIDE INJECTION USP,15,5,10,0,0,0,0,4,0,0,7,8,13
Anaphylactoid reaction,PROTAMINE SULFATE INJECTION, USP,16,10,6,2,0,0,0,0,2,0,10,6,13
Anaphylactoid reaction,RAMIPRIL,11,6,5,0,0,0,3,4,5,0,9,2,11
Anaphylactoid reaction,RANITIDINE,20,5,15,0,0,0,1,4,4,5,11,4,14
Anaphylactoid reaction,RENO-M-60,19,6,8,0,0,0,0,1,0,7,9,3,14
Anaphylactoid reaction,RENOGRAFIN-60 - LIQ IV,39,17,21,2,0,0,0,4,0,7,24,8,28
Anaphylactoid reaction,RENOGRAFIN-76 - LIQ IV,23,11,10,0,0,0,0,1,0,5,12,6,18
Anaphylactoid reaction,SABIN,42,27,15,0,0,0,0,16,0,42,0,0,41
Anaphylactoid reaction,SALBUTAMOL,26,13,13,1,0,0,0,8,0,7,9,10,19
Anaphylactoid reaction,SEPTRA,24,6,18,1,0,0,0,4,1,7,13,4,16
Anaphylactoid reaction,SERAX,29,14,15,1,0,0,0,1,1,2,18,9,24
Anaphylactoid reaction,SLOW K 600MG,20,7,12,1,0,0,0,3,1,1,9,10,14
Anaphylactoid reaction,SOLU-CORTEF,204,91,102,1,0,0,5,70,14,44,120,40,177
Anaphylactoid reaction,SOLU-MEDROL,78,20,53,4,0,0,2,25,5,14,55,9,65
Anaphylactoid reaction,STEMETIL,24,5,19,0,0,0,0,4,0,4,15,5,17
Anaphylactoid reaction,STEROID(S),15,6,8,2,0,0,1,6,2,5,6,4,14
Anaphylactoid reaction,STREPTASE,12,11,1,1,0,0,0,1,1,0,8,4,9
Anaphylactoid reaction,STREPTOKINASE,14,8,6,0,0,0,0,3,0,1,7,6,12
Anaphylactoid reaction,SUBLIMAZE INJ 50MCG/ML,15,3,10,0,0,0,0,3,2,4,8,3,14
Anaphylactoid reaction,SUCCINYLCHOLINE CHLORIDE,14,4,10,2,0,0,0,1,1,7,7,0,14
Anaphylactoid reaction,SYNTHROID,18,1,17,3,0,0,0,4,1,3,10,5,14
Anaphylactoid reaction,TAGAMET,14,2,12,0,0,0,0,4,0,0,9,5,12
Anaphylactoid reaction,TALWIN 30 MG/ML,11,3,8,0,0,0,0,0,0,0,8,3,8
Anaphylactoid reaction,THEO-DUR,30,10,20,0,0,0,0,5,1,3,17,10,23
Anaphylactoid reaction,THIOPENTAL SODIUM,13,3,10,1,0,0,0,1,1,4,8,1,10
Anaphylactoid reaction,TOBRAMYCIN INJECTION USP,20,7,10,1,0,0,0,1,0,6,9,5,17
Anaphylactoid reaction,TORADOL,14,4,10,0,0,0,0,3,1,6,8,0,9
Anaphylactoid reaction,TYLENOL,45,15,29,0,0,0,2,9,1,13,25,7,38
Anaphylactoid reaction,TYLENOL WITH CODEINE NO. 3 - TAB,55,16,39,0,0,0,0,9,2,9,35,11,45
Anaphylactoid reaction,VALIUM INJ ROCHE 5MG/ML,12,7,5,0,0,0,0,2,0,1,8,3,12
Anaphylactoid reaction,VALIUM NOS,14,5,8,0,0,0,0,1,0,2,10,2,12
Anaphylactoid reaction,VANCOCIN,36,9,25,0,0,0,0,0,2,6,28,2,29
Anaphylactoid reaction,VASOTEC,14,6,7,0,0,0,0,6,0,4,3,7,11
Anaphylactoid reaction,VENTOLIN,99,38,60,2,0,0,4,20,2,16,59,24,85
Anaphylactoid reaction,VENTOLIN FOR INHALATION,33,11,22,1,0,0,0,13,0,7,20,6,25
Anaphylactoid reaction,VEPESID,16,14,2,0,0,0,1,2,2,5,10,1,14
Anaphylactoid reaction,VISIPAQUE,12,3,9,0,0,0,3,5,4,1,7,4,12
Anaphylactoid reaction,VOLTAREN,20,8,12,0,0,0,0,10,2,5,11,4,20
Anaphylactoid reaction,XYLOCAINE HCL,18,9,8,0,0,0,0,2,0,7,6,5,13
Anaphylactoid reaction,ZANTAC,35,13,22,1,0,0,0,5,4,0,23,12,29
Anaphylactoid reaction,ZOMAX,44,16,26,1,0,0,0,13,0,8,35,1,43
Autoimmune disorder,PREDNISONE,15,6,9,2,0,0,2,6,6,3,12,0,15
Drug hypersensitivity,ACETAMINOPHEN,32,8,24,1,0,0,0,7,15,9,18,5,28
Drug hypersensitivity,ACETYLSALICYLIC ACID,11,2,9,0,0,0,0,2,6,0,6,5,9
Drug hypersensitivity,ACLASTA,19,2,17,0,0,0,0,2,17,11,3,5,19
Drug hypersensitivity,ACTEMRA,40,3,37,0,0,0,0,3,14,4,32,4,32
Drug hypersensitivity,ACTONEL,11,2,9,0,0,0,0,2,4,0,7,4,9
Drug hypersensitivity,ASA,11,2,9,0,0,0,0,3,5,1,6,4,8
Drug hypersensitivity,BENADRYL,12,1,10,0,0,0,0,2,8,3,6,3,10
Drug hypersensitivity,CALCIUM,15,2,13,0,0,0,0,8,6,1,6,8,12
Drug hypersensitivity,CELEBREX,14,2,12,0,0,0,1,6,5,1,11,2,12
Drug hypersensitivity,DIPHENHYDRAMINE HYDROCHLORIDE,11,2,9,0,0,0,0,0,4,2,7,2,10
Drug hypersensitivity,ENBREL,25,3,22,0,2,0,0,3,12,3,13,9,19
Drug hypersensitivity,EXTRANEAL,12,2,10,0,1,0,0,5,8,6,3,3,12
Drug hypersensitivity,FOLIC ACID,25,1,24,0,2,0,0,3,9,2,15,8,17
Drug hypersensitivity,FORTEO,11,2,9,0,0,0,0,9,3,0,2,9,9
Drug hypersensitivity,FUROSEMIDE,15,7,8,1,0,0,0,4,4,2,7,6,10
Drug hypersensitivity,GABAPENTIN,11,3,8,0,2,0,1,4,4,2,6,3,10
