reaction,drug,count,countmale,countfemale,countdeath,countdisab,countanomal,countthreat,counthosp,countother,countyoung,countadult,countelderly,countserious
Flushing,SANDOSTATIN,60,22,38,5,0,0,1,24,51,16,28,16,60
Flushing,SANDOSTATIN LAR,180,86,93,59,2,0,3,100,149,32,80,68,178
Flushing,SANDOSTATIN LAR 20MG,67,31,36,25,0,0,2,26,62,14,38,15,67
Flushing,SANDOSTATIN LAR 30MG,202,89,113,34,7,0,2,88,182,33,87,82,200
Flushing,SEPTRA,51,17,32,1,0,0,0,6,2,17,20,14,14
Flushing,SOLU-CORTEF,385,142,235,1,1,0,29,42,212,61,282,42,304
Flushing,SOLU-MEDROL,105,28,75,0,0,0,4,17,36,13,79,13,73
Flushing,STEMETIL,62,11,49,0,0,0,1,9,17,2,49,11,35
Flushing,SYNTHROID,94,16,78,3,2,0,6,16,47,4,62,28,68
Flushing,TAXOL LIQ IV 6MG/ML,100,10,82,0,0,0,10,5,30,19,65,16,46
Flushing,TAXOTERE,113,17,94,0,0,0,1,3,56,8,87,18,60
Flushing,TYLENOL,309,114,190,3,2,0,20,31,151,70,182,57,222
Flushing,TYLENOL WITH CODEINE NO. 3 - TAB,59,13,46,0,0,0,0,5,13,8,47,4,29
Flushing,VANCOCIN,72,19,53,1,0,0,0,0,0,16,42,14,23
Flushing,VANCOMYCIN HYDROCHLORIDE FOR INJECTION, USP,61,22,36,0,0,0,3,8,8,21,30,10,21
Flushing,VENTOLIN,114,43,68,0,2,0,8,11,40,16,77,21,77
Flushing,VITAMIN D,55,12,43,1,0,0,6,6,34,7,33,15,44
Flushing,ZANTAC,90,25,63,1,0,0,16,9,21,15,56,19,52
Flushing,ZOFRAN,110,22,84,1,0,0,10,12,35,19,76,15,59
Haematoma,COUMADIN,67,34,32,2,2,0,3,34,11,3,24,40,57
Haematoma,HEPARIN SODIUM INJECTION, USP,108,52,54,7,2,0,7,34,14,11,37,60,86
Haematoma,WARFARIN,58,23,35,5,0,0,4,29,14,4,10,44,56
Haematoma,XOLAIR,58,42,16,0,0,0,1,16,57,0,43,15,58
Haemorrhage,COUMADIN,109,50,57,14,1,0,6,45,43,21,30,58,102
Haemorrhage,HEPARIN SODIUM,55,8,11,2,1,0,7,2,49,39,9,7,55
Haemorrhage,HEPARIN SODIUM INJECTION, USP,122,31,35,18,0,0,9,15,62,57,28,37,114
Haemorrhage,PLAVIX,56,33,19,13,1,0,10,21,27,18,6,32,56
Haemorrhage,PRADAX,94,45,29,25,0,0,4,67,13,48,6,40,93
Haemorrhage,PREDNISONE,75,21,51,7,1,0,7,40,30,17,38,20,69
Haemorrhage,REMICADE,223,84,136,5,1,0,5,109,115,29,158,36,206
Haemorrhage,WARFARIN,86,24,31,10,0,0,11,23,51,36,13,37,83
Haemorrhage,XARELTO,101,23,22,8,0,0,1,9,90,73,7,21,101
Hot flush,BENADRYL,92,25,67,0,2,0,4,8,46,6,75,11,62
Hot flush,ESTALIS,64,0,64,0,0,0,0,0,2,44,18,2,2
Hot flush,ESTRADERM,351,0,343,0,0,0,0,1,0,148,196,7,6
Hot flush,ESTRADOT,120,0,120,0,0,0,0,0,11,77,37,6,12
Hot flush,PREDNISONE,55,11,44,0,0,0,2,11,28,6,35,14,41
Hot flush,PROVERA,60,0,58,0,0,0,0,0,5,16,44,0,5
Hot flush,REMICADE,204,58,146,0,0,0,2,22,179,19,171,14,197
Hot flush,SANDOSTATIN LAR 30MG,55,9,46,4,1,0,0,21,51,5,25,25,55
Hot flush,SYNTHROID,52,5,47,0,3,0,1,6,30,0,35,17,36
Hypertension,ACETAMINOPHEN,146,51,95,4,6,0,14,28,75,12,87,47,125
Hypertension,ACETYLSALICYLIC ACID,58,20,37,1,2,0,1,21,22,4,21,33,49
Hypertension,ACLASTA,131,3,126,1,4,0,3,37,104,46,18,67,125
Hypertension,ACTEMRA,111,18,93,0,0,0,0,7,75,2,79,30,97
Hypertension,ADALAT XL,51,26,22,2,0,0,8,18,23,4,23,24,44
Hypertension,ALTACE,134,53,79,6,13,0,10,40,62,12,82,40,113
Hypertension,AMLODIPINE,54,23,30,1,1,0,3,16,35,4,18,32,45
Hypertension,ASA,127,53,70,2,5,0,9,43,65,6,57,64,106
Hypertension,ASPIRIN,96,39,56,6,17,0,8,41,33,3,44,49,88
Hypertension,ATENOLOL TABLETS, BP,101,35,63,5,4,0,11,36,35,12,47,42,85
Hypertension,ATIVAN,144,46,97,7,5,0,7,44,67,14,96,34,128
Hypertension,AVAPRO,61,19,41,2,4,0,4,15,29,2,33,26,52
Hypertension,AVASTIN,123,47,69,15,2,0,0,24,87,4,73,46,101
Hypertension,BENADRYL,236,60,173,1,4,0,11,42,98,30,153,53,180
Hypertension,CALCIUM,117,22,95,7,11,0,6,33,70,7,43,67,104
Hypertension,CELEBREX,94,34,60,3,6,0,6,38,48,5,58,31,86
Hypertension,CELEXA,51,21,28,7,2,0,0,25,26,2,35,14,50
Hypertension,CLONAZEPAM,119,60,59,6,3,0,8,52,72,6,96,17,116
Hypertension,CLOZARIL,72,51,21,8,1,0,8,16,42,26,38,8,70
Hypertension,CRESTOR,81,34,45,4,8,0,3,19,44,5,39,37,67
Hypertension,DEMEROL,72,29,42,0,1,0,1,9,7,14,45,13,50
Hypertension,DEXAMETHASONE,72,18,52,1,0,0,4,10,28,11,47,14,44
Hypertension,DIGOXIN,52,19,33,5,0,0,0,19,8,5,18,29,48
Hypertension,DIOVAN,284,103,138,4,3,0,4,40,178,70,137,77,214
Hypertension,DIOVAN-HCT,83,21,37,0,0,0,0,6,42,29,37,17,48
Hypertension,DIPHENHYDRAMINE,57,22,35,4,1,0,11,10,29,11,36,10,50
Hypertension,DIURETIC(S),56,22,12,4,0,0,3,8,29,23,19,14,39
Hypertension,EFFEXOR XR,98,36,60,4,3,0,4,35,60,11,74,13,94
Hypertension,EXELON,55,22,33,3,5,0,4,29,15,1,2,52,51
Hypertension,FOLIC ACID,111,37,72,4,2,0,2,29,67,10,67,34,97
Hypertension,FUROSEMIDE,79,30,47,5,2,0,5,28,25,13,28,38,68
Hypertension,GLYBURIDE,61,22,38,4,1,0,7,22,21,3,30,28,52
Hypertension,GRAVOL,69,16,51,3,1,0,8,23,10,9,42,18,56
Hypertension,HUMIRA,65,13,52,1,2,0,2,34,44,7,35,23,61
Hypertension,HYDROCHLOROTHIAZIDE,186,63,122,5,5,0,12,46,88,21,88,77,159
Hypertension,HYDROCORTISONE,51,13,36,3,0,0,9,8,26,13,26,12,46
Hypertension,LASIX,86,22,64,7,2,0,4,27,23,7,28,51,70
Hypertension,LIPITOR,209,113,95,7,9,0,11,54,85,16,106,87,147
Hypertension,LORAZEPAM,135,53,81,8,4,0,11,51,51,7,94,34,118
Hypertension,LOSEC,61,19,41,4,3,0,5,21,33,5,34,22,54
Hypertension,METFORMIN,122,59,61,5,5,0,8,39,70,7,61,54,111
Hypertension,METHOTREXATE,133,28,104,7,2,0,3,30,82,20,77,36,114
Hypertension,METOPROLOL,130,66,64,8,11,0,8,53,57,10,59,61,121
Hypertension,MORPHINE,71,29,39,6,2,0,7,22,15,14,35,22,62
Hypertension,MULTIVITAMINE(S),64,22,41,3,8,0,2,22,42,2,40,22,59
Hypertension,NEXIUM,65,18,47,1,3,0,3,22,39,6,39,20,58
Hypertension,NITROGLYCERIN,87,34,52,2,5,0,9,37,17,13,37,37,73
Hypertension,NORVASC,136,46,80,8,3,0,6,41,65,20,50,66,108
Hypertension,OXYGEN,104,35,64,2,2,0,9,36,29,14,55,35,89
Hypertension,PANTOLOC,79,19,60,4,6,0,7,30,39,3,44,32,71
Hypertension,PAXIL,54,19,34,1,3,0,4,22,27,5,39,10,49
Hypertension,PLAVIX,60,32,27,5,8,0,2,26,26,3,19,38,53
Hypertension,PREDNISONE,255,70,180,6,10,0,12,75,119,44,147,64,218
Hypertension,PREMARIN,51,0,50,0,1,0,3,17,17,5,31,15,42
Hypertension,RAMIPRIL,97,37,60,2,4,0,11,37,48,7,48,42,84
Hypertension,RANITIDINE,87,25,60,4,2,0,5,25,39,12,52,23,67
Hypertension,RASILEZ,70,13,12,0,0,0,2,5,33,40,18,12,36
Hypertension,REMICADE,469,191,275,3,1,0,21,88,387,19,341,109,463
Hypertension,RITUXAN,87,24,63,1,0,0,2,12,62,16,49,22,76
Hypertension,SANDOSTATIN LAR,68,18,42,10,2,0,0,31,63,16,29,23,68
Hypertension,SANDOSTATIN LAR 20MG,56,27,28,4,0,0,11,25,53,11,25,20,56
Hypertension,SANDOSTATIN LAR 30MG,72,23,49,7,2,0,8,44,70,9,40,23,72
Hypertension,SEROQUEL,81,37,43,1,1,0,1,36,46,2,74,5,80
Hypertension,SOLU-CORTEF,76,29,42,2,1,0,4,15,31,10,52,14,66
Hypertension,SYNTHROID,123,28,94,4,5,0,6,47,58,6,56,61,104
Hypertension,TRAZODONE,58,18,40,0,5,0,6,20,32,2,45,11,50
Hypertension,TYLENOL,175,53,119,7,8,0,16,53,93,15,104,56,153
Hypertension,VASOTEC,63,17,44,1,2,0,4,21,18,12,26,25,50
Hypertension,VENTOLIN,108,40,65,4,5,1,6,28,41,13,60,35,91
Hypertension,VIOXX,87,36,51,2,15,0,4,45,20,8,51,28,82
Hypertension,VITAMIN D,113,24,89,4,5,0,5,44,57,4,36,73,101
Hypertension,XOLAIR,242,112,130,1,3,2,0,61,197,41,159,42,210
Hypertension,ZOPICLONE,70,28,42,2,5,0,5,28,38,3,48,19,67
Hypertension,ZYPREXA,487,282,199,21,6,0,16,256,320,12,415,60,486
Hypertension,ZYPREXA ZYDIS,100,56,40,5,7,0,3,51,62,2,89,9,100
Hypotension,ACETAMINOPHEN,224,88,131,20,4,0,22,70,87,24,109,91,201
Hypotension,ACETYLSALICYLIC ACID,121,69,49,13,1,0,11,47,33,7,51,63,101
Hypotension,ACETYLSALICYLIC ACID ENT CTD,58,26,31,2,0,0,7,17,9,0,18,40,51
Hypotension,ACTEMRA,153,17,136,0,20,0,6,3,68,26,81,46,113
Hypotension,ADRENALIN CHLORIDE SOL 1:1000,195,66,121,7,0,0,24,75,14,39,132,24,175
Hypotension,ALLOPURINOL,84,62,21,18,0,0,6,27,24,9,32,43,76
Hypotension,ALTACE,85,50,35,10,7,0,8,39,29,7,27,51,77
Hypotension,AMITRIPTYLINE,53,12,40,4,0,0,5,15,13,4,25,24,41
Hypotension,AMLODIPINE,59,28,30,4,0,0,11,29,30,3,24,32,55
Hypotension,AMPICILLIN,67,35,32,9,0,0,5,10,5,16,31,20,54
Hypotension,ANTIINFECTIVES FOR SYSTEMIC USE,70,32,37,24,0,0,12,25,10,12,35,23,67
Hypotension,ASA,153,85,66,34,1,0,24,61,55,6,49,98,140
Hypotension,ASPIRIN,100,60,39,17,8,0,13,44,37,7,56,37,95
Hypotension,ATENOLOL TABLETS, BP,115,54,57,14,0,0,14,52,41,8,55,52,106
Hypotension,ATIVAN,151,62,89,28,7,0,15,52,32,9,89,53,137
Hypotension,ATROPINE,206,104,98,18,0,0,25,39,16,26,123,57,176
Hypotension,BENADRYL,487,170,307,10,0,0,77,128,106,68,303,116,397
Hypotension,BISOPROLOL,58,28,30,9,0,0,3,30,24,3,21,34,55
Hypotension,CALCIUM,109,25,83,15,5,0,10,51,39,2,42,65,100
Hypotension,CEFAZOLIN FOR INJECTION, USP,59,30,28,8,0,0,11,16,9,13,28,18,52
Hypotension,CELEBREX,99,31,65,11,0,0,15,39,40,6,48,45,92
Hypotension,CIPRO,57,24,33,11,0,0,11,21,7,3,35,19,51
Hypotension,CLONAZEPAM,103,46,54,12,1,0,12,54,48,9,65,29,90
Hypotension,CLOZARIL,173,101,67,23,9,0,22,74,100,49,94,30,170
Hypotension,COLACE,86,42,44,11,0,0,7,26,34,3,39,44,76
Hypotension,COUMADIN,83,43,40,12,3,0,8,36,19,4,29,50,72
Hypotension,CRESTOR,77,45,30,7,3,0,8,36,41,8,25,44,70
Hypotension,DEMEROL,193,91,92,7,0,0,5,8,10,21,120,52,123
Hypotension,DEXAMETHASONE,123,40,78,8,1,0,19,41,40,21,74,28,102
Hypotension,DIANEAL PD4 CAPD SOLUTION WITH 1.5% DEXTROSE AND 2.5MEQ/L CALCIUM,66,42,23,16,1,0,0,58,30,29,11,26,66
Hypotension,DIANEAL PD4 CAPD SOLUTION WITH 2.5% DEXTROSE AND 2.5MEQ/L CALCIUM,51,34,17,9,1,0,0,48,25,20,10,21,51
Hypotension,DIAZEPAM,80,44,31,5,0,0,3,31,12,5,55,20,70
Hypotension,DIGOXIN,202,103,96,30,0,0,9,58,17,11,43,148,181
Hypotension,DILTIAZEM,75,36,37,11,2,0,5,27,19,3,23,49,67
Hypotension,DIMENHYDRINATE,83,26,55,11,1,0,12,24,17,7,46,30,74
Hypotension,DIOVAN,101,41,53,1,1,0,2,18,79,28,40,33,97
Hypotension,DIPHENHYDRAMINE,156,66,86,12,1,0,36,52,46,20,95,41,142
Hypotension,DOPAMINE,131,65,65,26,0,0,37,52,11,17,75,39,125
Hypotension,EPINEPHRINE,256,110,144,28,0,0,73,75,35,47,141,68,230
Hypotension,ETHANOL,51,21,28,2,0,0,6,33,13,4,37,10,50
Hypotension,FENTANYL,132,57,70,26,2,0,30,40,38,15,88,29,126
Hypotension,FLUIDS,52,22,28,7,1,0,8,25,8,8,31,13,49
Hypotension,FOLIC ACID,121,31,89,12,2,0,6,43,44,8,68,45,108
Hypotension,FUROSEMIDE,230,127,97,48,2,0,24,70,47,29,72,129,200
Hypotension,GENTAMICIN,68,37,29,15,0,0,13,12,6,25,29,14,63
Hypotension,GLYBURIDE,69,43,23,17,0,0,11,31,13,2,32,35,65
Hypotension,GRAVOL,139,47,87,10,0,0,12,34,22,10,79,50,108
Hypotension,HALDOL,51,22,28,7,1,0,3,9,5,10,25,16,39
Hypotension,HEPARIN SODIUM,53,29,19,11,1,0,8,21,31,10,28,15,51
Hypotension,HEPARIN SODIUM INJECTION, USP,160,86,59,27,1,0,23,31,32,20,74,66,141
Hypotension,HUMIRA,52,19,32,3,0,0,2,40,21,10,28,14,51
Hypotension,HYDROCHLOROTHIAZIDE,161,58,100,3,0,0,16,59,50,14,65,82,135
Hypotension,HYDROCORTISONE,145,76,68,12,2,0,35,47,35,25,79,41,132
Hypotension,HYPAQUE-M,64,25,34,2,0,0,0,7,1,21,38,5,52
Hypotension,INDERAL,66,41,23,6,0,0,0,9,2,5,37,24,54
Hypotension,INSULIN,95,51,43,28,0,0,8,35,19,10,50,35,90
Hypotension,INTUBATION,93,46,47,21,0,0,30,38,3,8,65,20,91
Hypotension,ISORDIL,77,41,34,1,0,0,0,7,3,5,26,46,62
Hypotension,IV FLUIDS,75,29,44,6,1,0,19,31,9,11,50,14,66
Hypotension,LANOXIN,60,28,30,4,0,0,1,17,4,5,10,45,51
Hypotension,LARGACTIL,69,30,31,2,0,0,0,5,0,17,41,11,34
Hypotension,LASIX,228,115,110,50,4,0,20,80,52,17,74,137,209
Hypotension,LEVOTHYROXINE,75,31,44,20,2,0,9,37,24,7,32,36,73
Hypotension,LIDOCAINE,64,33,30,4,0,0,15,9,13,6,39,19,61
Hypotension,LIPITOR,195,113,79,24,6,0,21,83,63,8,100,87,175
Hypotension,LORAZEPAM,139,63,75,25,1,0,21,54,36,10,71,58,123
Hypotension,LOSEC,72,28,43,7,2,0,10,31,27,6,33,33,66
Hypotension,METFORMIN,152,90,59,22,1,0,32,77,50,5,81,66,141
Hypotension,METHOTREXATE,125,26,97,14,4,0,8,43,47,13,71,41,109
Hypotension,METHYLPREDNISOLONE SODIUM SUCCINATE FOR INJECTION,61,26,33,7,0,0,17,16,10,12,37,12,57
Hypotension,METOPROLOL,200,115,83,26,9,0,38,91,63,10,89,101,185
Hypotension,MIDAZOLAM INJECTION,77,38,32,13,0,0,17,24,25,11,49,17,74
Hypotension,MORPHINE,245,121,119,39,4,0,29,41,32,23,131,91,196
Hypotension,MORPHINE SULFATE,73,30,40,7,0,0,1,10,10,6,40,27,59
Hypotension,MULTIVITAMINE(S),59,25,34,7,2,0,7,25,28,6,33,20,54
Hypotension,NITROGLYCERIN,251,136,113,29,2,0,31,64,41,13,97,141,219
Hypotension,NOREPINEPHRINE,52,19,33,16,0,0,19,9,7,8,28,16,50
Hypotension,NORMAL SALINE,214,94,113,8,1,0,28,59,47,22,124,68,185
Hypotension,NORVASC,73,40,32,12,3,0,7,35,30,1,27,45,68
Hypotension,NOZINAN,99,35,50,4,0,0,1,5,2,26,64,9,48
Hypotension,OXYGEN,274,100,165,34,1,0,48,74,54,34,154,86,243
Hypotension,PACKED RED BLOOD CELLS,58,34,24,9,0,0,14,19,10,3,21,34,54
Hypotension,PANTOLOC,78,41,36,9,2,0,9,38,27,5,33,40,73
Hypotension,PANTOPRAZOLE,76,37,39,17,0,0,15,34,30,7,33,36,73
Hypotension,PLAVIX,95,59,35,19,4,0,15,46,34,5,34,56,91
Hypotension,POTASSIUM CHLORIDE,83,39,39,23,1,0,14,30,11,15,37,31,75
Hypotension,PREDNISONE,332,128,199,38,4,0,40,141,96,42,166,124,302
Hypotension,PROPOFOL INJECTION,76,41,31,13,0,0,24,24,20,11,52,13,75
Hypotension,RAMIPRIL,138,65,70,20,5,0,17,68,47,10,62,66,132
Hypotension,RANITIDINE,176,80,89,21,3,0,34,72,41,29,87,60,152
Hypotension,REMICADE,370,156,208,14,3,0,19,126,250,44,267,59,355
Hypotension,RITUXAN,122,31,86,2,0,0,6,30,75,7,51,64,108
Hypotension,SALBUTAMOL,87,40,46,21,0,0,14,41,21,12,43,32,80
Hypotension,SANDOSTATIN LAR,72,48,20,15,4,0,2,35,60,9,38,25,72
Hypotension,SANDOSTATIN LAR 30MG,83,31,51,14,6,0,0,62,77,4,33,46,83
Hypotension,SENOKOT,53,26,26,15,1,0,4,25,22,6,12,35,51
Hypotension,SLOW K 600MG,62,29,30,6,0,0,2,15,3,5,9,48,50
Hypotension,SOLU-CORTEF,240,94,138,8,0,0,25,71,39,45,141,54,204
Hypotension,SOLU-MEDROL,132,50,79,11,1,0,33,43,25,12,91,29,118
Hypotension,STEMETIL,53,17,33,6,0,0,3,10,6,8,35,10,40
Hypotension,SYNTHROID,118,25,91,6,3,0,8,60,38,8,42,68,104
Hypotension,TYLENOL,184,54,127,21,2,0,21,62,70,20,83,81,153
Hypotension,VANCOMYCIN HYDROCHLORIDE FOR INJECTION, USP,71,36,34,12,0,0,21,21,10,14,42,15,65
Hypotension,VASOTEC,92,48,44,14,0,0,14,42,8,4,34,54,80
Hypotension,VENTOLIN,123,49,72,11,2,0,22,41,30,21,58,44,105
Hypotension,VITAMIN B12,57,24,33,8,1,0,8,19,17,0,26,31,50
Hypotension,VITAMIN D,82,16,65,10,2,0,7,43,36,6,31,45,75
Hypotension,WARFARIN,79,35,44,18,0,0,13,35,26,1,30,48,75
Hypotension,XOLAIR,69,39,30,1,0,0,3,16,63,8,45,16,67
Hypotension,XYLOCAINE HCL,67,44,22,1,0,0,1,1,0,3,33,31,50
Hypotension,ZANTAC,80,36,44,7,1,0,19,19,13,8,39,33,69
Hypotension,ZOPICLONE,53,23,30,4,2,0,8,24,21,2,29,22,47
Hypotension,ZYPREXA,55,29,26,10,0,0,3,31,25,4,43,8,53
Orthostatic hypotension,CLOZARIL,67,34,33,1,4,0,3,14,45,26,35,6,64
Pallor,ACETAMINOPHEN,58,27,31,4,0,0,4,23,22,24,17,17,49
Pallor,BENADRYL,118,51,66,1,0,0,9,26,44,27,72,19,91
Pallor,DEMEROL,87,46,37,0,0,0,0,4,4,17,58,12,45
Pallor,DIPHTHERIA AND TETANUS TOXOIDS WITH PERTUSSIS VACCINE ADSORBED,381,223,155,0,0,0,0,99,4,379,2,0,277
Pallor,GRAVOL,53,23,29,1,0,0,2,8,13,9,36,8,30
Pallor,MMR II,62,37,24,0,0,0,0,22,1,62,0,0,40
Pallor,MORPHINE,51,26,25,6,0,0,4,7,5,8,30,13,34
Pallor,OXYGEN,83,48,35,6,1,0,8,31,13,27,35,21,72
Pallor,PREDNISONE,79,41,38,6,0,0,6,32,33,17,48,14,68
Pallor,REMICADE,316,190,119,6,0,0,22,85,255,35,235,46,312
Pallor,SABIN,291,160,127,0,0,0,0,73,2,288,3,0,213
Pallor,TEMPRA,84,51,33,0,0,0,0,20,3,83,1,0,62
Pallor,TYLENOL,113,60,52,4,1,0,6,38,26,66,30,17,100
Poor venous access,ACLASTA,103,11,92,7,0,0,4,21,79,38,21,44,103
Thrombosis,HEPARIN SODIUM,66,27,30,9,0,0,4,29,39,22,16,28,66
Thrombosis,HEPARIN SODIUM INJECTION, USP,57,21,25,4,3,0,6,22,18,18,24,15,55
Thrombosis,PREDNISONE,67,22,43,5,1,0,3,35,27,10,32,25,63
Thrombosis,REMICADE,138,61,76,2,0,0,2,74,77,13,108,17,138
Thrombosis,REVLIMID,56,33,23,0,4,0,3,11,48,0,11,45,56
Thrombosis,WARFARIN,54,20,33,3,0,0,3,29,27,8,26,20,53
Vasculitis,PREDNISONE,97,39,57,5,4,1,1,54,26,7,62,28,87
Vasculitis,REMICADE,51,17,31,0,0,0,0,13,34,14,29,8,47
