reaction,drug,count,countmale,countfemale,countdeath,countdisab,countanomal,countthreat,counthosp,countother,countyoung,countadult,countelderly,countserious
Breast cancer,METFORMIN,14,0,13,0,0,0,3,5,8,1,10,3,13
Breast cancer,METHOTREXATE,69,0,67,3,0,0,2,10,51,18,41,10,66
Breast cancer,MULTIVITAMINE(S),13,0,13,1,0,0,1,2,10,1,6,6,13
Breast cancer,ORENCIA,15,0,15,0,0,0,0,2,14,2,5,8,15
Breast cancer,PACLITAXEL INJECTION,25,0,25,2,0,0,0,1,24,23,2,0,25
Breast cancer,PAMIDRONATE DISODIUM FOR INJECTION,30,0,30,1,0,0,0,0,29,22,4,4,30
Breast cancer,PANTOLOC,14,0,14,1,0,0,2,3,12,1,6,7,14
Breast cancer,PAXIL,12,0,11,1,0,0,1,3,7,4,7,1,12
Breast cancer,PLAQUENIL,13,0,11,0,0,0,0,3,11,5,5,3,13
Breast cancer,PREDNISONE,33,0,33,2,0,0,1,5,23,0,22,11,31
Breast cancer,PREMARIN,17,0,17,1,0,0,1,4,10,3,6,8,16
Breast cancer,RAMIPRIL,12,0,12,2,0,0,1,2,9,0,8,4,12
Breast cancer,REBIF,25,0,25,1,3,0,2,11,21,6,18,1,24
Breast cancer,REMICADE,113,1,108,3,0,0,8,33,95,11,84,18,113
Breast cancer,SYNTHROID,23,0,23,5,0,0,1,7,17,1,14,8,23
Breast cancer,TAMOXIFEN,157,0,157,3,1,0,3,2,147,118,23,16,156
Breast cancer,TAMOXIFEN CITRATE,19,0,19,0,0,0,0,0,0,16,3,0,19
Breast cancer,TAXOTERE,21,0,21,1,0,0,1,0,16,12,9,0,20
Breast cancer,TYKERB,33,0,33,2,0,0,0,4,30,3,24,6,33
Breast cancer,TYLENOL,15,0,14,0,0,0,1,1,13,1,9,5,14
Breast cancer,VINORELBINE TARTRATE FOR INJECTION,35,0,35,0,0,0,0,0,33,27,5,3,33
Breast cancer,VITAMIN D,33,0,33,1,0,0,3,4,29,0,17,16,33
Breast cancer,XELODA,150,0,150,3,0,0,0,4,110,105,31,14,148
Breast cancer,XOLAIR,17,0,17,0,0,0,2,0,16,5,8,4,17
Breast cancer,ZOLADEX,28,0,28,0,0,0,0,0,22,21,7,0,27
Breast cancer,ZOMETA CONCENTRATE,15,0,15,9,0,0,0,3,7,4,6,5,12
Breast cancer,ZOPICLONE,12,0,12,1,0,0,1,3,7,3,5,4,12
Breast cancer metastatic,LAPATINIB DITOSYLATE MONOHYDRATE,13,0,13,0,0,0,0,0,0,1,10,2,13
Breast cancer metastatic,TYKERB,80,1,79,8,1,0,0,17,60,4,64,12,80
Breast cancer metastatic,XELODA,63,0,63,7,1,0,1,16,34,5,49,9,63
Cancer pain,AVASTIN,16,0,16,0,0,0,0,0,0,0,0,16,0
Cervix carcinoma,REMICADE,22,0,22,2,0,0,0,4,18,2,20,0,22
Cervix carcinoma stage 0,CONTRACEPTIVES,11,0,11,0,0,0,0,7,0,0,11,0,11
Cervix carcinoma stage 0,ORTHO-NOVUM 1/50 TABLETS (28 DAY),28,1,27,0,0,0,0,13,0,0,28,0,25
Cervix carcinoma stage 0,OVRAL 21 TAB,17,0,17,0,0,0,0,4,0,0,17,0,16
Chronic myeloid leukaemia,GLEEVEC,16,8,7,2,0,0,0,6,10,8,3,5,15
Colon cancer,ACLASTA,37,2,35,4,3,0,0,7,32,22,6,9,37
Colon cancer,CLOZARIL,19,12,7,11,0,0,2,3,8,3,9,7,19
Colon cancer,ENBREL,22,5,12,2,0,0,0,8,13,6,5,11,20
Colon cancer,FOLIC ACID,13,2,11,4,0,0,0,7,8,0,7,6,13
Colon cancer,HUMIRA,20,6,14,4,0,0,1,7,18,4,10,6,20
Colon cancer,LIPITOR,14,8,5,0,0,0,1,8,7,2,3,9,13
Colon cancer,LUPRON DEPOT,11,11,0,1,0,0,0,9,9,4,0,7,11
Colon cancer,METHOTREXATE,23,4,17,3,0,0,0,10,19,4,6,13,23
Colon cancer,PREDNISONE,20,3,17,6,0,0,2,7,13,1,10,9,20
Colon cancer,REMICADE,35,16,16,5,3,0,1,9,28,4,19,12,35
Colon cancer,SYNTHROID,13,4,9,2,0,0,3,4,6,1,7,5,13
Colorectal adenocarcinoma,REMICADE,19,1,18,0,0,0,0,0,10,0,19,0,19
Colorectal cancer,AVASTIN,171,1,2,5,0,0,0,0,168,2,77,92,171
Colorectal cancer,ELOXATIN,11,0,0,1,0,0,0,0,10,1,3,7,11
Colorectal cancer,FLUOROURACIL,43,1,0,1,0,0,0,1,42,0,15,28,43
Colorectal cancer,IRINOTECAN HYDROCHLORIDE,39,0,0,0,0,0,0,0,39,0,12,27,39
Colorectal cancer,LEUCOVORIN,41,0,0,1,0,0,0,0,40,0,13,28,41
Colorectal cancer,XELODA,127,2,0,6,0,0,0,0,125,8,7,112,127
Colorectal cancer metastatic,STIVARGA,47,34,13,11,1,0,0,17,40,1,22,24,47
Diffuse large B-cell lymphoma recurrent,CYCLOPHOSPHAMIDE,23,4,1,0,0,0,0,0,12,22,1,0,23
Diffuse large B-cell lymphoma recurrent,METHOTREXATE,21,5,0,0,0,0,0,0,10,21,0,0,21
Diffuse large B-cell lymphoma recurrent,PREDNISONE,22,4,1,0,0,0,0,0,12,21,1,0,22
Diffuse large B-cell lymphoma recurrent,RITUXAN,23,4,1,0,0,0,0,0,12,22,1,0,23
Diffuse large B-cell lymphoma recurrent,VINCRISTINE SULFATE,11,2,0,0,0,0,0,0,0,11,0,0,11
Diffuse large B-cell lymphoma recurrent,VINCRISTINE SULFATE INJECTION USP,12,2,1,0,0,0,0,0,12,11,1,0,12
Gastric cancer,XELODA,16,10,6,0,0,0,1,1,16,14,1,1,16
Gastrointestinal carcinoma,REMICADE,11,1,10,3,0,0,1,3,4,0,9,2,11
Gastrointestinal neoplasm,SANDOSTATIN LAR 30MG,11,1,10,1,0,0,0,2,11,0,2,9,11
Gastrointestinal stromal tumour,GLEEVEC,65,34,29,0,0,0,0,5,61,33,21,11,65
Glioblastoma,AVASTIN,23,10,13,10,0,0,0,2,17,1,19,3,23
Hairy cell leukaemia,CLADRIBINE,23,21,2,2,0,0,0,0,23,23,0,0,23
Hepatic cancer,ACLASTA,16,1,15,5,0,0,0,1,15,9,2,5,16
Hepatic cancer,HUMIRA,17,6,11,9,0,0,1,10,11,5,8,4,17
Hepatic cancer,PREDNISONE,11,4,7,7,0,0,1,4,5,4,4,3,11
Hepatic cancer,REMICADE,31,21,10,11,0,0,7,17,18,3,20,8,31
Hepatic cancer,SANDOSTATIN LAR,19,2,17,5,0,0,3,12,15,2,12,5,19
Hepatic cancer,SANDOSTATIN LAR 20MG,11,1,10,4,0,0,5,9,11,1,8,2,11
Hepatic cancer,SANDOSTATIN LAR 30MG,23,9,14,10,0,0,0,17,22,5,9,9,23
Hepatic neoplasm,SANDOSTATIN LAR,21,2,19,2,0,0,1,7,20,10,6,5,21
Hepatic neoplasm,SANDOSTATIN LAR 30MG,55,28,27,2,0,0,1,37,52,19,16,20,55
Hodgkin's disease,REMICADE,11,7,4,0,1,0,3,4,8,1,8,2,11
Invasive ductal breast carcinoma,FOLIC ACID,11,0,11,1,0,0,3,4,4,2,7,2,11
Invasive ductal breast carcinoma,HUMIRA,12,0,9,0,0,0,0,3,10,4,8,0,12
Invasive ductal breast carcinoma,METHOTREXATE,15,0,15,1,0,0,4,8,8,2,11,2,15
Leukaemia,CLOZARIL,11,6,5,1,1,0,3,2,6,6,2,3,11
Lung neoplasm,ACLASTA,13,0,13,3,0,0,0,0,10,2,5,6,13
Lung neoplasm,REMICADE,21,9,12,2,0,0,2,11,10,0,13,8,21
Lung neoplasm,SANDOSTATIN LAR,13,7,6,10,0,0,0,13,13,2,1,10,13
Lung neoplasm,SANDOSTATIN LAR 30MG,21,8,13,3,0,0,0,10,21,1,9,11,21
Lung neoplasm malignant,ACETYLSALICYLIC ACID,11,5,6,4,0,0,2,6,5,1,2,8,11
Lung neoplasm malignant,ACLASTA,120,9,110,32,0,0,3,8,93,61,21,38,120
Lung neoplasm malignant,ADVAIR,18,5,13,6,1,0,3,10,12,3,5,10,18
Lung neoplasm malignant,ASA,12,4,8,5,0,0,3,3,3,1,2,9,12
Lung neoplasm malignant,CALCIUM,20,4,16,5,0,0,0,5,14,3,6,11,20
Lung neoplasm malignant,CELEBREX,17,9,7,6,0,0,2,4,10,0,10,7,17
Lung neoplasm malignant,CLOZARIL,96,62,33,71,0,0,8,30,27,18,54,24,96
Lung neoplasm malignant,ENBREL,33,16,13,5,1,0,4,6,16,11,14,8,32
Lung neoplasm malignant,FOLIC ACID,31,10,21,12,1,0,3,9,16,1,12,18,30
Lung neoplasm malignant,FORTEO,13,2,11,1,0,0,0,5,9,1,4,8,13
Lung neoplasm malignant,HUMIRA,42,15,26,10,0,0,4,12,31,12,19,11,42
Lung neoplasm malignant,HYDROCHLOROTHIAZIDE,12,7,5,3,0,0,2,6,7,1,8,3,12
Lung neoplasm malignant,LIPITOR,24,11,13,8,1,0,2,9,13,5,9,10,23
Lung neoplasm malignant,METHOTREXATE,55,21,31,15,1,0,7,20,33,7,25,23,54
Lung neoplasm malignant,METOPROLOL,12,8,4,4,0,0,0,8,3,0,3,9,11
Lung neoplasm malignant,MORPHINE,16,11,5,10,0,0,0,5,4,1,10,5,15
Lung neoplasm malignant,ORENCIA,12,3,7,4,0,0,0,1,10,2,3,7,11
Lung neoplasm malignant,PLAQUENIL,16,5,8,2,0,0,1,5,12,3,5,8,15
Lung neoplasm malignant,PREDNISONE,40,18,21,14,0,0,7,13,16,0,19,21,38
Lung neoplasm malignant,REMICADE,103,39,62,24,0,0,8,49,54,13,44,46,103
Lung neoplasm malignant,SPIRIVA,17,6,11,7,0,0,2,9,11,1,8,8,17
Lung neoplasm malignant,SYNTHROID,13,2,11,2,0,0,0,5,10,1,7,5,13
Lung neoplasm malignant,TYLENOL,12,4,8,4,0,0,1,5,8,1,5,6,12
Lung neoplasm malignant,VENTOLIN,16,5,11,6,1,0,3,7,12,1,9,6,15
Lung neoplasm malignant,VITAMIN D,20,5,15,5,0,0,1,6,12,1,8,11,20
Lung neoplasm malignant,XGEVA SINGLE-USE VIAL. FOR S.C. USE ONLY. PRESERVATIVE-FREE.,11,9,2,7,0,0,0,5,0,0,2,9,7
Lung neoplasm malignant,XOLAIR,16,14,2,2,3,0,3,6,13,0,12,4,16
Lymphoma,ACLASTA,18,3,15,8,0,0,3,3,12,9,0,9,18
Lymphoma,ACTEMRA,14,10,4,0,0,0,0,10,10,0,10,4,14
Lymphoma,ACYCLOVIR,12,8,4,7,0,0,2,3,0,6,6,0,12
Lymphoma,ANTILYMPHOCYTE GLOBULIN,12,7,5,12,0,0,0,0,0,4,8,0,12
Lymphoma,AZATHIOPRINE,27,13,14,22,0,0,0,3,4,11,14,2,27
Lymphoma,CALCIUM,11,2,9,0,0,0,2,5,6,0,5,6,11
Lymphoma,CELEBREX,13,3,10,0,0,0,1,4,10,0,5,8,13
Lymphoma,CHEMOTHERAPY,22,8,14,2,0,0,2,7,11,3,12,7,22
Lymphoma,CLOZARIL,21,16,5,10,0,0,2,11,16,5,15,1,21
Lymphoma,CYCLOPHOSPHAMIDE,11,7,4,2,0,0,3,3,3,2,6,3,11
Lymphoma,CYCLOSPORINE,34,20,14,27,0,0,2,6,2,19,13,2,34
Lymphoma,ENBREL,31,8,22,2,0,0,7,9,13,6,10,15,30
Lymphoma,FOLIC ACID,30,12,18,3,1,0,2,10,19,1,17,12,30
Lymphoma,HUMIRA,36,12,23,3,2,0,1,13,28,7,18,11,36
Lymphoma,METHOTREXATE,50,15,35,2,1,0,6,14,33,3,25,22,50
Lymphoma,ORTHOCLONE OKT 3 STERILE SOLUTION  IV 1MG/ML,33,21,12,27,0,0,2,4,0,20,13,0,33
Lymphoma,PREDNISONE,61,33,28,23,2,0,5,19,21,13,29,19,61
Lymphoma,REMICADE,129,63,56,3,1,0,17,34,96,19,66,44,129
Lymphoma,RITUXAN,13,6,7,1,0,0,3,1,5,2,6,5,11
Malignant melanoma,ENBREL,18,9,7,0,0,0,1,2,15,4,11,3,17
Malignant melanoma,FOLIC ACID,19,12,7,0,0,0,1,2,15,1,11,7,18
Malignant melanoma,HUMIRA,24,13,11,0,0,0,0,0,24,8,10,6,24
Malignant melanoma,LIPITOR,12,10,2,0,0,0,0,1,10,1,6,5,11
Malignant melanoma,METHOTREXATE,30,12,15,0,0,0,3,3,25,4,15,11,29
Malignant melanoma,PREDNISONE,11,4,7,0,0,0,1,2,9,2,5,4,11
Malignant melanoma,REMICADE,45,18,23,0,0,0,1,4,40,8,29,8,44
Malignant melanoma,ZELBORAF FILM-COATED TABLET,13,4,9,1,0,0,0,1,13,0,10,3,13
Malignant neoplasm progression,ACLASTA,11,1,10,6,0,0,0,0,5,4,3,4,11
Malignant neoplasm progression,AFINITOR,79,49,30,16,0,0,1,13,62,39,14,26,75
Malignant neoplasm progression,ANTINEOPLASTIC(S),23,8,15,11,0,0,0,12,16,4,11,8,22
Malignant neoplasm progression,ARIMIDEX TAB 1MG,16,0,15,1,0,0,0,1,15,7,7,2,16
Malignant neoplasm progression,AROMASIN,18,0,18,1,0,0,0,0,12,12,3,3,17
Malignant neoplasm progression,ASA,11,7,4,7,0,0,2,6,6,0,5,6,11
Malignant neoplasm progression,ATIVAN,19,7,12,9,0,0,0,3,10,1,13,5,19
Malignant neoplasm progression,AVASTIN,66,15,42,12,0,0,3,26,48,6,34,26,64
Malignant neoplasm progression,CALCIUM,16,6,10,6,0,0,1,2,10,2,6,8,15
Malignant neoplasm progression,CISPLATIN INJECTION,15,12,3,4,0,0,0,3,11,11,2,2,15
Malignant neoplasm progression,COLACE,14,2,12,7,0,0,2,7,8,1,7,6,14
Malignant neoplasm progression,COUMADIN,12,2,10,9,0,0,0,6,5,1,5,6,12
Malignant neoplasm progression,CRESTOR,15,10,5,6,0,0,1,6,10,0,5,10,15
Malignant neoplasm progression,CYCLOPHOSPHAMIDE,26,8,18,13,0,0,0,3,12,17,6,3,25
Malignant neoplasm progression,DEXAMETHASONE,54,24,30,28,2,0,1,16,21,7,34,13,52
Malignant neoplasm progression,DILAUDID,19,7,12,9,0,0,1,9,9,1,6,12,19
Malignant neoplasm progression,DOCETAXEL,11,0,11,0,0,0,0,0,9,11,0,0,11
Malignant neoplasm progression,DOMPERIDONE,11,7,4,6,0,0,0,3,5,2,5,4,11
Malignant neoplasm progression,DOXORUBICIN HYDROCHLORIDE INJECTION,13,1,10,5,0,0,0,2,9,9,3,1,13
Malignant neoplasm progression,ELOXATIN,14,5,4,3,0,0,0,0,11,6,2,6,14
Malignant neoplasm progression,EPIRUBICIN HYDROCHLORIDE INJECTION,15,6,9,1,0,0,0,0,14,13,0,2,14
Malignant neoplasm progression,EXEMESTANE,29,0,29,3,0,0,0,1,22,22,4,3,28
Malignant neoplasm progression,EXJADE,13,1,11,13,0,0,0,8,8,1,0,12,13
Malignant neoplasm progression,FASLODEX,21,0,21,3,0,0,0,1,16,15,0,6,21
Malignant neoplasm progression,FEMARA 2.5MG,64,0,64,1,0,0,0,2,62,52,6,6,62
Malignant neoplasm progression,FLUOROURACIL,22,6,9,12,0,0,1,8,11,3,10,9,21
Malignant neoplasm progression,FRAGMIN,13,5,8,3,0,0,1,6,7,0,9,4,13
Malignant neoplasm progression,GABAPENTIN,13,5,8,7,0,0,1,5,6,4,5,4,13
Malignant neoplasm progression,GEMCITABINE FOR INJECTION, USP,11,2,9,4,0,0,0,2,8,4,5,2,11
Malignant neoplasm progression,GLEEVEC,58,38,15,4,0,0,0,4,54,30,15,13,58
Malignant neoplasm progression,HYDROCHLOROTHIAZIDE,16,7,9,3,0,0,0,6,10,1,7,8,16
Malignant neoplasm progression,HYDROMORPHONE,20,9,11,12,0,0,1,6,8,3,10,7,20
Malignant neoplasm progression,IRINOTECAN HYDROCHLORIDE,11,4,1,3,0,0,1,2,8,2,4,5,11
Malignant neoplasm progression,LAPATINIB DITOSYLATE MONOHYDRATE,26,0,26,0,0,0,0,0,0,4,15,7,26
Malignant neoplasm progression,LETROZOLE,107,0,107,2,0,0,0,1,86,80,17,10,106
Malignant neoplasm progression,LEUCOVORIN,15,5,2,8,0,0,2,1,7,2,6,7,15
Malignant neoplasm progression,LIPITOR,13,7,6,8,0,0,1,10,6,0,5,8,13
Malignant neoplasm progression,LUPRON DEPOT,32,32,0,22,1,0,0,14,17,13,2,17,32
Malignant neoplasm progression,METFORMIN,21,15,6,12,0,0,1,12,7,1,9,11,21
Malignant neoplasm progression,METOPROLOL,12,6,6,7,0,0,0,7,6,1,5,6,12
Malignant neoplasm progression,MORPHINE,30,12,18,21,0,0,1,12,15,2,17,11,30
Malignant neoplasm progression,MULTIVITAMINE(S),16,6,10,6,0,0,1,5,12,0,8,8,15
Malignant neoplasm progression,ONDANSETRON,15,6,9,8,0,0,0,4,6,1,7,7,15
Malignant neoplasm progression,OXYCODONE,12,6,6,4,0,0,0,3,7,0,6,6,12
Malignant neoplasm progression,PACLITAXEL INJECTION,18,1,17,2,0,0,0,2,15,14,4,0,18
Malignant neoplasm progression,PAMIDRONATE DISODIUM FOR INJECTION,19,1,18,2,0,0,0,1,17,10,6,3,19
Malignant neoplasm progression,PANTOLOC,18,8,10,10,0,0,1,7,8,1,10,7,18
Malignant neoplasm progression,PANTOPRAZOLE,15,8,7,5,0,0,0,8,11,5,7,3,15
Malignant neoplasm progression,PREDNISONE,21,15,4,13,0,0,0,11,7,3,5,13,21
Malignant neoplasm progression,RANITIDINE,14,9,5,6,0,0,0,4,8,1,10,3,14
Malignant neoplasm progression,REVLIMID,15,5,10,9,2,0,0,7,6,1,5,9,15
Malignant neoplasm progression,SANDOSTATIN,39,14,25,23,0,0,0,18,26,15,10,14,39
Malignant neoplasm progression,SANDOSTATIN LAR,143,69,74,59,2,0,14,82,118,50,45,48,143
Malignant neoplasm progression,SANDOSTATIN LAR 20MG,51,25,26,33,0,0,1,23,34,16,20,15,51
Malignant neoplasm progression,SANDOSTATIN LAR 30MG,153,68,85,47,1,0,4,80,141,37,47,69,153
Malignant neoplasm progression,SENOKOT,15,3,12,8,0,0,2,3,8,1,10,4,15
Malignant neoplasm progression,SPRYCEL,11,7,3,2,0,0,0,4,4,1,5,5,9
Malignant neoplasm progression,STIVARGA,28,12,16,11,0,0,0,5,19,1,19,8,28
Malignant neoplasm progression,SUTENT,15,7,6,5,0,0,0,2,12,5,7,3,15
Malignant neoplasm progression,SYNTHROID,26,9,17,11,1,0,2,7,12,5,13,8,26
Malignant neoplasm progression,TAMOXIFEN,67,0,67,1,0,0,0,1,65,50,7,10,66
Malignant neoplasm progression,TARCEVA,18,9,9,11,0,0,0,3,10,3,9,6,18
Malignant neoplasm progression,TAXOTERE,13,1,12,3,0,0,0,1,8,5,7,1,12
Malignant neoplasm progression,TYKERB,142,0,142,15,1,0,4,34,114,7,114,21,142
Malignant neoplasm progression,TYLENOL,24,14,10,10,0,0,0,14,13,1,9,14,24
Malignant neoplasm progression,VINORELBINE TARTRATE FOR INJECTION,22,0,22,1,0,0,0,1,19,15,5,2,20
Malignant neoplasm progression,VITAMIN D,17,4,13,5,0,0,1,6,12,0,10,7,17
Malignant neoplasm progression,VOTRIENT,64,38,26,4,0,0,1,18,48,9,38,17,64
Malignant neoplasm progression,XELODA,279,20,196,19,1,0,3,25,216,91,102,86,277
Malignant neoplasm progression,XGEVA SINGLE-USE VIAL. FOR S.C. USE ONLY. PRESERVATIVE-FREE.,18,8,10,15,0,0,0,10,5,2,7,9,18
Malignant neoplasm progression,XTANDI,12,12,0,5,0,0,0,3,8,1,1,10,12
Malignant neoplasm progression,YERVOY FOR I.V. INFUSION ONLY. 50MG/10ML AND 200MG/40 ML SINGLE USE VIALS.,13,10,3,8,1,0,0,8,2,1,7,5,13
Malignant neoplasm progression,ZELBORAF FILM-COATED TABLET,49,30,19,14,0,0,0,11,42,1,26,22,49
Malignant neoplasm progression,ZOLADEX,19,1,18,1,0,0,0,0,14,12,6,1,18
Malignant neoplasm progression,ZOMETA CONCENTRATE,74,25,49,52,0,0,0,33,51,15,40,19,74
Malignant neoplasm progression,ZOPICLONE,15,7,8,9,0,0,1,4,7,3,9,3,15
Melanocytic naevus,REMICADE,18,8,10,0,0,0,0,2,18,0,16,2,18
Metastases to bone,ACLASTA,15,1,14,4,0,0,1,0,10,8,6,1,15
Metastases to bone,ANTINEOPLASTIC(S),11,2,9,5,0,0,0,5,10,3,7,1,11
Metastases to bone,DEXAMETHASONE,11,7,4,3,2,0,0,5,10,0,5,6,11
Metastases to bone,LUPRON DEPOT,62,58,1,31,2,0,2,27,41,17,2,43,62
Metastases to bone,PAMIDRONATE DISODIUM FOR INJECTION,14,3,11,7,0,0,4,2,9,6,6,2,14
Metastases to bone,PREDNISONE,12,8,4,4,1,0,2,3,7,2,1,9,12
Metastases to bone,SANDOSTATIN LAR,18,8,10,8,0,0,0,5,17,4,1,13,18
Metastases to bone,SANDOSTATIN LAR 20MG,20,7,13,5,0,0,0,15,20,1,17,2,20
Metastases to bone,SANDOSTATIN LAR 30MG,19,14,5,16,0,0,0,5,19,6,10,3,19
Metastases to bone,TYKERB,13,0,13,0,0,0,0,4,10,2,6,5,13
Metastases to bone,XELODA,18,0,18,2,0,0,0,5,11,2,9,7,18
Metastases to bone,ZOLADEX LA INJ DEPOT 10.8MG,11,11,0,11,3,0,6,1,3,0,0,11,11
Metastases to bone,ZOMETA CONCENTRATE,32,8,24,16,0,0,4,11,25,9,13,10,31
Metastases to central nervous system,DEXAMETHASONE,23,9,14,8,2,0,1,9,11,1,18,4,21
Metastases to central nervous system,LAPATINIB DITOSYLATE MONOHYDRATE,11,0,11,0,0,0,0,1,2,1,10,0,10
Metastases to central nervous system,TYKERB,30,0,30,4,0,0,0,16,16,2,28,0,30
Metastases to central nervous system,XELODA,32,0,32,3,0,0,1,12,14,2,30,0,31
